date,signal_date,target_position,cash_before,quantity_before,cash,quantity,close,equity,factor_score,regime,daily_return,peak_equity,drawdown,in_position
2025-06-03,2025-05-30,0,149735.11420000016,0,149735.11420000016,0,1.008,149735.11420000016,-0.1905405144634009,trend,0.0,162577.2213000001,-0.0789908143177247,False
2025-06-04,2025-06-03,0,149735.11420000016,0,149735.11420000016,0,1.014,149735.11420000016,0.0125934440327671,trend,0.0,162577.2213000001,-0.0789908143177247,False
2025-06-05,2025-06-04,0,149735.11420000016,0,149735.11420000016,0,1.025,149735.11420000016,0.1420094952550462,trend,0.0,162577.2213000001,-0.0789908143177247,False
2025-06-06,2025-06-05,1,149735.11420000016,0,302.4352000001527,146000,1.021,149368.43520000015,0.2876025528801103,trend,-0.0024488511058951,162577.2213000001,-0.08124622868062226,True
2025-06-09,2025-06-06,1,302.4352000001527,146000,302.4352000001527,146000,1.027,150244.43520000015,0.2876025528801103,trend,0.005864692890616752,162577.2213000001,-0.07585801996973807,True
2025-06-10,2025-06-09,1,302.4352000001527,146000,302.4352000001527,146000,1.007,147324.43520000012,0.449372616907959,trend,-0.019434996019074058,162577.2213000001,-0.0938187156726854,True
2025-06-11,2025-06-10,0,302.4352000001527,146000,147250.92420000012,0,1.006,147250.92420000012,0.0197605687728025,trend,-0.0004989735742085832,162577.2213000001,-0.09427087618700714,False
2025-06-12,2025-06-11,0,147250.92420000012,0,147250.92420000012,0,1.002,147250.92420000012,0.0197605687728025,trend,0.0,162577.2213000001,-0.09427087618700714,False
2025-06-13,2025-06-12,0,147250.92420000012,0,147250.92420000012,0,0.997,147250.92420000012,0.0197605687728025,trend,0.0,162577.2213000001,-0.09427087618700714,False
2025-06-16,2025-06-13,0,147250.92420000012,0,147250.92420000012,0,0.995,147250.92420000012,-0.1258324888522614,trend,0.0,162577.2213000001,-0.09427087618700714,False
2025-06-17,2025-06-16,0,147250.92420000012,0,147250.92420000012,0,0.988,147250.92420000012,-0.1258324888522614,trend,0.0,162577.2213000001,-0.09427087618700714,False
2025-06-18,2025-06-17,0,147250.92420000012,0,147250.92420000012,0,0.992,147250.92420000012,-0.1258324888522614,trend,0.0,162577.2213000001,-0.09427087618700714,False
2025-06-19,2025-06-18,0,147250.92420000012,0,147250.92420000012,0,0.988,147250.92420000012,-0.1258324888522614,trend,0.0,162577.2213000001,-0.09427087618700714,False
2025-06-20,2025-06-19,0,147250.92420000012,0,147250.92420000012,0,0.982,147250.92420000012,-0.0934784760466916,trend,0.0,162577.2213000001,-0.09427087618700714,False
2025-06-23,2025-06-20,0,147250.92420000012,0,147250.92420000012,0,0.986,147250.92420000012,-0.1258324888522614,trend,0.0,162577.2213000001,-0.09427087618700714,False
2025-06-24,2025-06-23,0,147250.92420000012,0,147250.92420000012,0,1.003,147250.92420000012,-0.1258324888522614,trend,0.0,162577.2213000001,-0.09427087618700714,False
2025-06-25,2025-06-24,1,147250.92420000012,0,37.25415000013891,146700,1.022,149964.65415000013,0.3684875848940346,trend,0.01842928976333047,162577.2213000001,-0.07757893171717012,True
2025-06-26,2025-06-25,1,37.25415000013891,146700,37.25415000013891,146700,1.016,149084.45415000015,0.269059648930894,range,-0.005869383055553734,162577.2213000001,-0.08299297430543506,True
2025-06-27,2025-06-26,1,37.25415000013891,146700,37.25415000013891,146700,1.013,148644.35415000012,0.3397468172958285,range,-0.002952018052514216,162577.2213000001,-0.08569999559956787,True
2025-06-30,2025-06-27,1,37.25415000013891,146700,37.25415000013891,146700,1.029,150991.55415000013,0.1776027235028375,range,0.01579071074325089,162577.2213000001,-0.07126254869752757,True
2025-07-01,2025-06-30,1,37.25415000013891,146700,37.25415000013891,146700,1.021,149817.95415000012,0.3255859599834538,range,-0.007772620174729239,162577.2213000001,-0.07848127214854772,True
2025-07-02,2025-07-01,1,37.25415000013891,146700,37.25415000013891,146700,1.009,148057.55415000013,0.3255859599834538,range,-0.011750260574493354,162577.2213000001,-0.08930935732507783,True
2025-07-03,2025-07-02,1,37.25415000013891,146700,37.25415000013891,146700,1.009,148057.55415000013,0.4152156469015864,range,0.0,162577.2213000001,-0.08930935732507783,True
2025-07-04,2025-07-03,1,37.25415000013891,146700,37.25415000013891,146700,1.01,148204.25415000014,0.4152156469015864,range,0.0009908309024975193,162577.2213000001,-0.08840701689370023,True
2025-07-07,2025-07-04,1,37.25415000013891,146700,37.25415000013891,146700,1.004,147324.05415000013,0.2219264005560659,range,-0.005939100770408046,162577.2213000001,-0.0938210594819654,True
2025-07-08,2025-07-07,1,37.25415000013891,146700,37.25415000013891,146700,1.017,149231.15415000013,0.2219264005560659,range,0.012944932930356812,162577.2213000001,-0.08209063387405768,True
2025-07-09,2025-07-08,1,37.25415000013891,146700,37.25415000013891,146700,1.009,148057.55415000013,0.1210764124502776,range,-0.007864309612055642,162577.2213000001,-0.08930935732507783,True
2025-07-10,2025-07-09,0,37.25415000013891,146700,147836.91735000015,0,1.007,147836.91735000015,-0.0532703153420447,range,-0.0014902096773559137,162577.2213000001,-0.09066647733386946,False
2025-07-11,2025-07-10,0,147836.91735000015,0,147836.91735000015,0,1.02,147836.91735000015,-0.0532703153420447,range,0.0,162577.2213000001,-0.09066647733386946,False
2025-07-14,2025-07-11,1,147836.91735000015,0,67.06935000015073,144800,1.019,147618.26935000013,0.269059648930894,range,-0.0014789810550660532,162577.2213000001,-0.09201136438662916,True
2025-07-15,2025-07-14,1,67.06935000015073,144800,67.06935000015073,144800,1.022,148052.66935000016,0.3397468172958285,range,0.002942725191893869,162577.2213000001,-0.0893394033546564,True
2025-07-16,2025-07-15,1,67.06935000015073,144800,67.06935000015073,144800,1.024,148342.26935000016,0.4586330895110581,range,0.0019560606456570095,162577.2213000001,-0.08755809600000786,True
2025-07-17,2025-07-16,1,67.06935000015073,144800,67.06935000015073,144800,1.031,149355.86935000014,0.4586330895110581,range,0.0068328467970817375,162577.2213000001,-0.08132352025873835,True
2025-07-18,2025-07-17,1,67.06935000015073,144800,67.06935000015073,144800,1.033,149645.46935000014,0.4586330895110581,range,0.0019389930992357307,162577.2213000001,-0.07954221290408992,True
2025-07-21,2025-07-18,1,67.06935000015073,144800,67.06935000015073,144800,1.034,149790.26935000016,0.4586330895110581,range,0.0009676203404551664,162577.2213000001,-0.07865155922676559,True
2025-07-22,2025-07-21,1,67.06935000015073,144800,67.06935000015073,144800,1.043,151093.46935000014,0.4586330895110581,range,0.008700164607855276,162577.2213000001,-0.07063567613084765,True
2025-07-23,2025-07-22,1,67.06935000015073,144800,67.06935000015073,144800,1.047,151672.66935000013,0.4114715923420516,range,0.0038333887129051725,162577.2213000001,-0.06707306142155078,True
2025-07-24,2025-07-23,1,67.06935000015073,144800,67.06935000015073,144800,1.06,153555.06935000015,0.4114715923420516,range,0.012410937369712993,162577.2213000001,-0.055494563616335646,True
2025-07-25,2025-07-24,1,67.06935000015073,144800,67.06935000015073,144800,1.082,156740.66935000016,0.677303494356609,range,0.0207456517943998,162577.2213000001,-0.03590018271520268,True
2025-07-28,2025-07-25,1,67.06935000015073,144800,67.06935000015073,144800,1.083,156885.46935000014,0.7479906627215435,range,0.0009238189462918989,162577.2213000001,-0.03500952903787846,True
2025-07-29,2025-07-28,1,67.06935000015073,144800,67.06935000015073,144800,1.097,158912.66935000016,0.6434966937413777,trend,0.01292152809561653,162577.2213000001,-0.02254037755533922,True
2025-07-30,2025-07-29,1,67.06935000015073,144800,67.06935000015073,144800,1.085,157175.06935000015,0.724583938335337,trend,-0.010934307548336464,162577.2213000001,-0.03322822168323003,True
2025-07-31,2025-07-30,1,67.06935000015073,144800,67.06935000015073,144800,1.074,155582.26935000016,0.6434966937413777,trend,-0.010133922679894658,162577.2213000001,-0.043025412133796404,True
2025-08-01,2025-07-31,1,67.06935000015073,144800,67.06935000015073,144800,1.064,154134.26935000016,0.2352693772456269,range,-0.00930697312778328,162577.2213000001,-0.05193194890703867,True
2025-08-04,2025-08-01,1,67.06935000015073,144800,67.06935000015073,144800,1.077,156016.66935000016,0.0891416280691129,range,0.012212728603043788,162577.2213000001,-0.040353451101823756,True
2025-08-05,2025-08-04,1,67.06935000015073,144800,67.06935000015073,144800,1.082,156740.66935000016,0.2352693772456269,range,0.004640529778108693,162577.2213000001,-0.03590018271520268,True
2025-08-06,2025-08-05,1,67.06935000015073,144800,67.06935000015073,144800,1.087,157464.66935000016,0.4821587607069861,range,0.004619094731459272,162577.2213000001,-0.03144691432858149,True
2025-08-07,2025-08-06,1,67.06935000015073,144800,67.06935000015073,144800,1.085,157175.06935000015,0.4821587607069861,range,-0.0018391427181440045,162577.2213000001,-0.03322822168323003,True
2025-08-08,2025-08-07,1,67.06935000015073,144800,67.06935000015073,144800,1.07,155003.06935000015,0.4821587607069861,range,-0.013818985472583756,162577.2213000001,-0.04658802684309338,True
2025-08-11,2025-08-08,1,67.06935000015073,144800,67.06935000015073,144800,1.077,156016.66935000016,0.1805562115471492,range,0.006539225347281796,162577.2213000001,-0.040353451101823756,True
2025-08-12,2025-08-11,1,67.06935000015073,144800,67.06935000015073,144800,1.098,159057.46935000017,0.1333947143781427,range,0.0194902250680562,162577.2213000001,-0.021649723878014893,True
2025-08-13,2025-08-12,1,67.06935000015073,144800,67.06935000015073,144800,1.107,160360.66935000016,0.6434966937413777,trend,0.008193265021288143,162577.2213000001,-0.013633840782096951,True
2025-08-14,2025-08-13,1,67.06935000015073,144800,67.06935000015073,144800,1.113,161229.46935000014,0.724583938335337,trend,0.0054177873135696775,162577.2213000001,-0.008289918718151656,True
2025-08-15,2025-08-14,1,67.06935000015073,144800,67.06935000015073,144800,1.131,163835.86935000014,0.4817266297135288,trend,0.016165779187314433,163835.86935000014,0.0,True
2025-08-18,2025-08-15,1,67.06935000015073,144800,67.06935000015073,144800,1.158,167745.46935000014,0.4817266297135288,trend,0.023862906306847842,167745.46935000014,0.0,True
2025-08-19,2025-08-18,1,67.06935000015073,144800,67.06935000015073,144800,1.143,165573.46935000014,0.6434966937413777,trend,-0.012948188755358414,167745.46935000014,-0.012948188755358414,True
2025-08-20,2025-08-19,1,67.06935000015073,144800,67.06935000015073,144800,1.179,170786.26935000016,0.4817266297135288,trend,0.03148330478587025,170786.26935000016,0.0,True
2025-08-21,2025-08-20,1,67.06935000015073,144800,67.06935000015073,144800,1.18,170931.06935000015,0.724583938335337,trend,0.0008478433339582647,170931.06935000015,0.0,True
2025-08-22,2025-08-21,1,67.06935000015073,144800,67.06935000015073,144800,1.295,187583.06935000012,0.6434966937413777,trend,0.0974193870273119,187583.06935000012,0.0,True
2025-08-25,2025-08-22,1,67.06935000015073,144800,67.06935000015073,144800,1.325,191927.06935000012,0.724583938335337,trend,0.023157740275028704,191927.06935000012,0.0,True
2025-08-26,2025-08-25,1,67.06935000015073,144800,67.06935000015073,144800,1.305,189031.06935000012,0.4817266297135288,trend,-0.015089064871400826,191927.06935000012,-0.015089064871400826,True
2025-08-27,2025-08-26,1,67.06935000015073,144800,67.06935000015073,144800,1.305,189031.06935000012,0.6434966937413777,trend,0.0,191927.06935000012,-0.015089064871400826,True
2025-08-28,2025-08-27,1,67.06935000015073,144800,67.06935000015073,144800,1.403,203221.46935000012,0.6434966937413777,trend,0.07506914100837991,203221.46935000012,0.0,True
2025-08-29,2025-08-28,1,67.06935000015073,144800,67.06935000015073,144800,1.381,200035.8693500001,0.4817266297135288,trend,-0.015675509138818322,203221.46935000012,-0.015675509138818322,True
2025-09-01,2025-08-29,1,67.06935000015073,144800,67.06935000015073,144800,1.398,202497.46935000012,0.6434966937413777,trend,0.01230579299601997,203221.46935000012,-0.0035626157133678005,True
2025-09-02,2025-09-01,1,67.06935000015073,144800,67.06935000015073,144800,1.363,197429.46935000012,0.6434966937413777,trend,-0.025027473263087407,203221.46935000012,-0.028500925706942293,True
2025-09-03,2025-09-02,1,67.06935000015073,144800,67.06935000015073,144800,1.335,193375.06935000012,0.3109466840229306,trend,-0.02053594133311687,203221.46935000012,-0.048451573701801864,True
2025-09-04,2025-09-03,1,67.06935000015073,144800,67.06935000015073,144800,1.252,181356.66935000016,0.3109466840229306,trend,-0.062150721085183935,203221.46935000012,-0.10759099454370691,True
2025-09-05,2025-09-04,1,67.06935000015073,144800,67.06935000015073,144800,1.296,187727.86935000017,0.1653536263978665,trend,0.03513077309389834,203221.46935000012,-0.07623997626607038,True
2025-09-08,2025-09-05,1,67.06935000015073,144800,67.06935000015073,144800,1.297,187872.66935000013,0.1815306328006514,trend,0.0007713292677391514,203221.46935000012,-0.07552745312339693,True
2025-09-09,2025-09-08,0,67.06935000015073,144800,185318.39735000016,0,1.277,185318.39735000016,0.0197605687728025,trend,-0.013595761474179402,203221.46935000012,-0.0880963613601583,False
2025-09-10,2025-09-09,0,185318.39735000016,0,185318.39735000016,0,1.29,185318.39735000016,-0.028363497618232,trend,0.0,203221.46935000012,-0.0880963613601583,False
2025-09-11,2025-09-10,1,185318.39735000016,0,828.6986000001489,143500,1.361,196132.19860000012,0.3041865121002152,trend,0.05835255109386983,203221.46935000012,-0.034884457693741155,True
2025-09-12,2025-09-11,1,828.6986000001489,143500,828.6986000001489,143500,1.372,197710.69860000015,0.4497795697252791,trend,0.008048143095664262,203221.46935000012,-0.027117069705410835,True
2025-09-15,2025-09-12,1,828.6986000001489,143500,828.6986000001489,143500,1.377,198428.19860000012,0.4497795697252791,trend,0.003629039829815106,203221.46935000012,-0.023586438801624587,True
2025-09-16,2025-09-15,1,828.6986000001489,143500,828.6986000001489,143500,1.394,200867.69860000012,0.2880095056974303,trend,0.012294119571773399,203221.46935000012,-0.011582293728750637,True
2025-09-17,2025-09-16,1,828.6986000001489,143500,828.6986000001489,143500,1.406,202589.69860000012,0.4497795697252791,trend,0.008572806937112931,203221.46935000012,-0.003108779559663155,True
2025-09-18,2025-09-17,1,828.6986000001489,143500,828.6986000001489,143500,1.415,203881.19860000012,0.4336025633224942,trend,0.006374953953359519,203881.19860000012,0.0,True
2025-09-19,2025-09-18,1,828.6986000001489,143500,828.6986000001489,143500,1.398,201441.69860000012,0.5953726273503431,trend,-0.011965301443936038,203881.19860000012,-0.011965301443936038,True
2025-09-22,2025-09-19,1,828.6986000001489,143500,828.6986000001489,143500,1.447,208473.19860000012,0.5146898079164535,trend,0.03490588119971294,208473.19860000012,0.0,True
2025-09-23,2025-09-22,1,828.6986000001489,143500,828.6986000001489,143500,1.442,207755.69860000012,0.5622047089101333,trend,-0.0034416894105254725,208473.19860000012,-0.0034416894105254725,True
2025-09-24,2025-09-23,1,828.6986000001489,143500,828.6986000001489,143500,1.495,215361.19860000015,0.4004346448822844,trend,0.036607900776012725,215361.19860000015,0.0,True
2025-09-25,2025-09-24,1,828.6986000001489,143500,828.6986000001489,143500,1.513,217944.19860000012,0.6434966937413777,trend,0.011993803975791861,217944.19860000012,0.0,True
2025-09-26,2025-09-25,1,828.6986000001489,143500,828.6986000001489,143500,1.493,215074.19860000015,0.6434966937413777,trend,-0.013168508354137853,217944.19860000012,-0.013168508354137853,True
2025-09-29,2025-09-26,1,828.6986000001489,143500,828.6986000001489,143500,1.51,217513.69860000012,0.4817266297135288,trend,0.011342597186829506,217944.19860000012,-0.0019752762531206614,True
2025-09-30,2025-09-29,1,828.6986000001489,143500,828.6986000001489,143500,1.537,221388.19860000012,0.4004346448822844,trend,0.01781267122456076,221388.19860000012,0.0,True
2025-10-09,2025-09-30,1,828.6986000001489,143500,828.6986000001489,143500,1.581,227702.19860000012,0.6434966937413777,trend,0.028520038737060327,227702.19860000012,0.0,True
2025-10-10,2025-10-09,1,828.6986000001489,143500,828.6986000001489,143500,1.498,215791.69860000012,0.5140806425190987,trend,-0.05230735615742976,227702.19860000012,-0.05230735615742976,True
2025-10-13,2025-10-10,1,828.6986000001489,143500,828.6986000001489,143500,1.513,217944.19860000012,0.229654699191686,trend,0.009974897152971396,227702.19860000012,-0.04285421950247259,True
2025-10-14,2025-10-13,1,828.6986000001489,143500,828.6986000001489,143500,1.451,209047.19860000012,0.4725120078134941,trend,-0.04082237589782767,227702.19860000012,-0.0819271843429622,True
2025-10-15,2025-10-14,0,828.6986000001489,143500,207652.2351000001,0,1.467,207652.2351000001,-0.0615314160584418,trend,-0.006672959548571611,227702.19860000012,-0.08805344710448482,False
2025-10-16,2025-10-15,0,207652.2351000001,0,207652.2351000001,0,1.455,207652.2351000001,-0.0615314160584418,trend,0.0,227702.19860000012,-0.08805344710448482,False
2025-10-17,2025-10-16,0,207652.2351000001,0,207652.2351000001,0,1.388,207652.2351000001,-0.028770450435552,trend,0.0,227702.19860000012,-0.08805344710448482,False
2025-10-20,2025-10-17,0,207652.2351000001,0,207652.2351000001,0,1.393,207652.2351000001,-0.2071244736835058,trend,0.0,227702.19860000012,-0.08805344710448482,False
2025-10-21,2025-10-20,0,207652.2351000001,0,207652.2351000001,0,1.43,207652.2351000001,-0.2552485400745404,trend,0.0,227702.19860000012,-0.08805344710448482,False
2025-10-22,2025-10-21,0,207652.2351000001,0,207652.2351000001,0,1.429,207652.2351000001,0.1420094952550462,trend,0.0,227702.19860000012,-0.08805344710448482,False
2025-10-23,2025-10-22,0,207652.2351000001,0,207652.2351000001,0,1.424,207652.2351000001,0.1420094952550462,trend,0.0,227702.19860000012,-0.08805344710448482,False
2025-10-24,2025-10-23,0,207652.2351000001,0,207652.2351000001,0,1.487,207652.2351000001,-0.0197605687728025,trend,0.0,227702.19860000012,-0.08805344710448482,False
2025-10-27,2025-10-24,1,207652.2351000001,0,112.01685000013094,139500,1.509,210617.51685000013,0.3037795592828951,trend,0.014280037720624694,227702.19860000012,-0.0750308159299432,True
2025-10-28,2025-10-27,1,112.01685000013094,139500,112.01685000013094,139500,1.496,208804.01685000013,0.1420094952550462,trend,-0.008610394933539878,227702.19860000012,-0.08299516590614064,True
2025-10-29,2025-10-28,1,112.01685000013094,139500,112.01685000013094,139500,1.515,211454.51685000013,0.3684875848940346,trend,0.012693721318129958,227702.19860000012,-0.07135496209477521,True
2025-10-30,2025-10-29,1,112.01685000013094,139500,112.01685000013094,139500,1.488,207688.01685000013,0.2067175208661858,trend,-0.017812341188586878,227702.19860000012,-0.08789630435303131,True
2025-10-31,2025-10-30,0,112.01685000013094,139500,206189.9263500001,0,1.442,206189.9263500001,-0.045354409655657,trend,-0.007213177354772449,227702.19860000012,-0.09447547007567625,False
2025-11-03,2025-10-31,0,206189.9263500001,0,206189.9263500001,0,1.425,206189.9263500001,-0.2071244736835058,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-04,2025-11-03,0,206189.9263500001,0,206189.9263500001,0,1.411,206189.9263500001,-0.2071244736835058,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-05,2025-11-04,0,206189.9263500001,0,206189.9263500001,0,1.414,206189.9263500001,-0.0934784760466916,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-06,2025-11-05,0,206189.9263500001,0,206189.9263500001,0,1.462,206189.9263500001,-0.2071244736835058,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-07,2025-11-06,0,206189.9263500001,0,206189.9263500001,0,1.442,206189.9263500001,0.0934784760466916,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-10,2025-11-07,0,206189.9263500001,0,206189.9263500001,0,1.432,206189.9263500001,-0.2138846456062212,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-11,2025-11-10,0,206189.9263500001,0,206189.9263500001,0,1.412,206189.9263500001,-0.3846645912968195,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-12,2025-11-11,0,206189.9263500001,0,206189.9263500001,0,1.405,206189.9263500001,-0.0934784760466916,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-13,2025-11-12,0,206189.9263500001,0,206189.9263500001,0,1.423,206189.9263500001,-0.2552485400745404,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-14,2025-11-13,0,206189.9263500001,0,206189.9263500001,0,1.387,206189.9263500001,-0.1815306328006514,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-17,2025-11-14,0,206189.9263500001,0,206189.9263500001,0,1.378,206189.9263500001,-0.2552485400745404,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-18,2025-11-17,0,206189.9263500001,0,206189.9263500001,0,1.383,206189.9263500001,-0.3846645912968195,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-19,2025-11-18,0,206189.9263500001,0,206189.9263500001,0,1.369,206189.9263500001,-0.2228945272689707,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-20,2025-11-19,0,206189.9263500001,0,206189.9263500001,0,1.352,206189.9263500001,-0.3846645912968195,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-21,2025-11-20,0,206189.9263500001,0,206189.9263500001,0,1.308,206189.9263500001,-0.3846645912968195,trend,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-24,2025-11-21,0,206189.9263500001,0,206189.9263500001,0,1.317,206189.9263500001,-0.1261432792219253,range,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-25,2025-11-24,0,206189.9263500001,0,206189.9263500001,0,1.325,206189.9263500001,-0.1261432792219253,range,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-26,2025-11-25,0,206189.9263500001,0,206189.9263500001,0,1.34,206189.9263500001,0.0925271256236255,range,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-27,2025-11-26,0,206189.9263500001,0,206189.9263500001,0,1.336,206189.9263500001,0.1207461042394339,range,0.0,227702.19860000012,-0.09447547007567625,False
2025-11-28,2025-11-27,0,206189.9263500001,0,206189.9263500001,0,1.35,206189.9263500001,0.1207461042394339,range,0.0,227702.19860000012,-0.09447547007567625,False
2025-12-01,2025-11-28,0,206189.9263500001,0,206189.9263500001,0,1.36,206189.9263500001,-0.0435137669525937,range,0.0,227702.19860000012,-0.09447547007567625,False
2025-12-02,2025-12-01,1,206189.9263500001,0,804.7851000001538,151500,1.343,204269.28510000012,0.1751566378929571,range,-0.009314913119178092,227702.19860000012,-0.10291035239920598,True
2025-12-03,2025-12-02,1,804.7851000001538,151500,804.7851000001538,151500,1.333,202754.28510000012,-0.0717327455684021,range,-0.007416680384710439,227702.19860000012,-0.10956377959189356,True
2025-12-04,2025-12-03,1,804.7851000001538,151500,804.7851000001538,151500,1.349,205178.28510000012,-0.2178604947449161,range,0.011955357682351675,227702.19860000012,-0.09891829608359337,True
2025-12-05,2025-12-04,0,804.7851000001538,151500,205076.09835000016,0,1.351,205076.09835000016,-0.1756628999336287,range,-0.0004980388151220039,227702.19860000012,-0.09936706974774001,False
2025-12-08,2025-12-05,1,205076.09835000016,0,205076.09835000016,0,1.376,205076.09835000016,0.2174248234484431,range,0.0,227702.19860000012,-0.09936706974774001,False
2025-12-09,2025-12-08,1,205076.09835000016,0,1576.999650000129,148900,1.371,205718.8996500001,0.3904415451839953,range,0.0031344525528416156,227702.19860000012,-0.09654407856033764,True
2025-12-10,2025-12-09,1,1576.999650000129,148900,1576.999650000129,148900,1.371,205718.8996500001,0.1717711403384445,range,0.0,227702.19860000012,-0.09654407856033764,True
2025-12-11,2025-12-10,1,1576.999650000129,148900,1576.999650000129,148900,1.35,202591.99965000013,0.0858855079798467,range,-0.0151998674177235,227702.19860000012,-0.11027648878397778,True
2025-12-12,2025-12-11,0,1576.999650000129,148900,202491.4921500001,0,1.372,202491.4921500001,-0.1293288085669929,range,-0.000496107941940771,227702.19860000012,-0.11071788768402346,False
2025-12-15,2025-12-12,0,202491.4921500001,0,202491.4921500001,0,1.343,202491.4921500001,0.0858855079798467,range,0.0,227702.19860000012,-0.11071788768402346,False
2025-12-16,2025-12-15,0,202491.4921500001,0,202491.4921500001,0,1.318,202491.4921500001,-0.1293288085669929,range,0.0,227702.19860000012,-0.11071788768402346,False
2025-12-17,2025-12-16,0,202491.4921500001,0,202491.4921500001,0,1.351,202491.4921500001,-0.1293288085669929,range,0.0,227702.19860000012,-0.11071788768402346,False
2025-12-18,2025-12-17,1,202491.4921500001,0,1659.1261500001128,149800,1.331,201042.9261500001,0.1973383891512478,range,-0.007153712902302711,227702.19860000012,-0.11707955660468539,True
2025-12-19,2025-12-18,1,1659.1261500001128,149800,1659.1261500001128,149800,1.336,201791.92615000013,0.1282518217809222,range,0.0037255725150020513,227702.19860000012,-0.11379017246783829,True
2025-12-22,2025-12-19,1,1659.1261500001128,149800,1659.1261500001128,149800,1.361,205536.9261500001,-0.0621996044488201,range,0.018558720715199373,227702.19860000012,-0.09734325178360403,True
2025-12-23,2025-12-22,1,1659.1261500001128,149800,1659.1261500001128,149800,1.365,206136.1261500001,0.3434661383277618,range,0.0029152912385326246,227702.19860000012,-0.09471174447412645,True
2025-12-24,2025-12-23,1,1659.1261500001128,149800,1659.1261500001128,149800,1.378,208083.5261500001,0.124795733482211,range,0.009447155316108624,227702.19860000012,-0.08615934571832462,True
2025-12-25,2025-12-24,0,1659.1261500001128,149800,207381.4135500001,0,1.376,207381.4135500001,-0.0780405678637584,range,-0.003374186380779909,227702.19860000012,-0.0892428144082048,False
2025-12-26,2025-12-25,1,207381.4135500001,0,353.5513500000816,150600,1.374,207277.9513500001,0.2727789699628273,range,-0.000498898132812009,227702.19860000012,-0.08969718946754168,True
2025-12-29,2025-12-26,1,353.5513500000816,150600,353.5513500000816,150600,1.373,207127.35135000007,0.0541085651172765,range,-0.0007265606352203635,227702.19860000012,-0.09035857965580507,True
2025-12-30,2025-12-29,1,353.5513500000816,150600,353.5513500000816,150600,1.387,209235.7513500001,0.3622225665681869,range,0.010179244731601367,227702.19860000012,-0.08109911702012007,True
2025-12-31,2025-12-30,1,353.5513500000816,150600,353.5513500000816,150600,1.372,206976.7513500001,0.3669158739880673,range,-0.01079643409610842,227702.19860000012,-0.09101996984406813,True
2026-01-05,2025-12-31,1,353.5513500000816,150600,353.5513500000816,150600,1.43,215711.55135000008,0.6280544685827443,range,0.04220184123592374,227702.19860000012,-0.052659338924802235,True
2026-01-06,2026-01-05,1,353.5513500000816,150600,353.5513500000816,150600,1.457,219777.7513500001,0.4657518358907788,trend,0.01885017271700229,227702.19860000012,-0.03480180384169562,True
2026-01-07,2026-01-06,1,353.5513500000816,150600,353.5513500000816,150600,1.471,221886.1513500001,0.3904415451839953,range,0.00959332774609356,227702.19860000012,-0.025542341206010732,True
2026-01-08,2026-01-07,1,353.5513500000816,150600,353.5513500000816,150600,1.483,223693.3513500001,0.3904415451839953,range,0.008144717410278446,227702.19860000012,-0.017605658946852287,True
2026-01-09,2026-01-08,1,353.5513500000816,150600,353.5513500000816,150600,1.505,227006.55135000005,0.3904415451839953,range,0.01481134767754444,227702.19860000012,-0.0030550748050619525,True
2026-01-12,2026-01-09,1,353.5513500000816,150600,353.5513500000816,150600,1.541,232428.1513500001,0.3904415451839953,range,0.02388301116314917,232428.1513500001,0.0,True
2026-01-13,2026-01-12,1,353.5513500000816,150600,353.5513500000816,150600,1.499,226102.9513500001,0.3904415451839953,range,-0.02721357100360544,232428.1513500001,-0.02721357100360544,True
2026-01-14,2026-01-13,1,353.5513500000816,150600,353.5513500000816,150600,1.53,230771.55135000008,0.1435521617226361,range,0.02064811614410611,232428.1513500001,-0.0071273638342777,True
2026-01-15,2026-01-14,1,353.5513500000816,150600,353.5513500000816,150600,1.522,229566.7513500001,0.3904415451839953,range,-0.0052207475009461435,232428.1513500001,-0.012310901168297694,True
2026-01-16,2026-01-15,1,353.5513500000816,150600,353.5513500000816,150600,1.542,232578.7513500001,0.3904415451839953,range,0.013120366874939338,232578.7513500001,0.0,True
2026-01-19,2026-01-16,1,353.5513500000816,150600,353.5513500000816,150600,1.536,231675.1513500001,0.4821587607069861,range,-0.003885135657299199,232578.7513500001,-0.003885135657299199,True
