factor,reason
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新低|第5次|任意__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新低|第6次|任意__onset,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新低|第6次|任意__exit,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新低|第6次|任意__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新低|第7次|任意__onset,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新低|第7次|任意__exit,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第2次|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第2次|任意__exit,cross_year_direction
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第2次|任意__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第3次|任意__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第4次|任意__onset,event_year_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第4次|任意__exit,event_year_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第5次|任意__onset,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第5次|任意__exit,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第6次|任意__onset,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第6次|任意__exit,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第7次|任意__onset,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v1::新低__onset,cross_year_direction
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v1::新低__age_1_3,minimum_absolute_effect
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v1::新高__onset,cross_year_direction
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v1::新高__exit,cross_year_direction
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第2次__onset,cross_year_direction
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第2次__exit,cross_year_direction
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第2次__age_1_3,minimum_absolute_effect
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第2次__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第3次__onset,cross_year_direction
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第3次__exit,cross_year_direction
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第3次__age_1_3,cross_year_direction
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第4次__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第5次__onset,cross_year_direction
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第5次__exit,cross_year_direction
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第5次__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第6次__onset,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第6次__exit,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第6次__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第7次__onset,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第7次__exit,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第8次__onset,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第8次__exit,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第9次__onset,event_total_support
dynamic__state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第9次__exit,event_total_support
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__joint::看多|任意|任意__onset,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__joint::看多|任意|任意__exit,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__joint::看多|任意|任意__age_1_3,state_influence
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__joint::看空|任意|任意__onset,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__joint::看空|任意|任意__exit,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__joint::看空|任意|顶分区间__onset,event_total_support
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__joint::看空|任意|顶分区间__exit,event_total_support
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__v1::看多__onset,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__v1::看多__exit,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__v1::看多__age_1_3,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__v1::看空__onset,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__v1::看空__exit,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__v1::看空__age_1_3,minimum_absolute_effect
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__v3::底分区间__onset,event_total_support
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__v3::底分区间__exit,event_total_support
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__v3::顶分区间__onset,event_total_support
dynamic__state__raw__30m__zdy_bi_end_V230406__di_1__v3::顶分区间__exit,event_total_support
dynamic__state__raw__30m__zdy_bi_end_V230407__di_1__joint::看多|任意|任意__onset,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230407__di_1__joint::看多|任意|任意__exit,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230407__di_1__joint::看空|任意|任意__onset,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230407__di_1__joint::看空|任意|任意__exit,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230407__di_1__v1::看多__onset,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230407__di_1__v1::看多__exit,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230407__di_1__v1::看空__onset,cross_year_direction
dynamic__state__raw__30m__zdy_bi_end_V230407__di_1__v1::看空__exit,cross_year_direction
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::上涨|5笔|任意__exit,cross_year_direction
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::上涨|5笔|任意__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::上涨|7笔|任意__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::上涨|9笔|任意__onset,event_total_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::上涨|9笔|任意__exit,event_total_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::上涨|9笔|任意__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::下跌|5笔|任意__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::下跌|5笔|任意__age_4_8,state_active_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::下跌|7笔|任意__onset,event_year_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::下跌|7笔|任意__exit,event_year_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::下跌|7笔|任意__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::下跌|7笔|任意__age_4_8,state_active_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::下跌|9笔|任意__onset,event_total_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::下跌|9笔|任意__exit,event_total_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__joint::下跌|9笔|任意__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v1::上涨__onset,cross_year_direction
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v1::上涨__exit,cross_year_direction
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v1::上涨__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v1::下跌__onset,cross_year_direction
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v1::下跌__exit,cross_year_direction
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v1::下跌__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v1::下跌__age_4_8,state_active_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v2::5笔__onset,cross_year_direction
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v2::5笔__exit,cross_year_direction
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v2::5笔__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v2::7笔__exit,cross_year_direction
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v2::7笔__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v2::9笔__onset,event_total_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v2::9笔__exit,event_total_support
dynamic__state__raw__30m__zdy_zs_V230423__di_1__v2::9笔__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::上涨|5笔|任意__exit,minimum_absolute_effect
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::上涨|5笔|任意__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::上涨|7笔|任意__onset,cross_year_direction
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::上涨|7笔|任意__exit,cross_year_direction
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::上涨|7笔|任意__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::上涨|9笔|任意__onset,event_total_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::上涨|9笔|任意__exit,event_total_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::上涨|9笔|任意__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::下跌|5笔|任意__onset,cross_year_direction
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::下跌|5笔|任意__exit,cross_year_direction
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::下跌|5笔|任意__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::下跌|7笔|任意__onset,cross_year_direction
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::下跌|7笔|任意__exit,cross_year_direction
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::下跌|7笔|任意__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::下跌|7笔|任意__age_4_8,state_active_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::下跌|9笔|任意__onset,event_total_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::下跌|9笔|任意__exit,event_total_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__joint::下跌|9笔|任意__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v1::上涨__onset,cross_year_direction
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v1::上涨__exit,cross_year_direction
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v1::上涨__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v1::下跌__onset,cross_year_direction
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v1::下跌__exit,cross_year_direction
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v1::下跌__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v1::下跌__age_4_8,state_active_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v2::5笔__onset,cross_year_direction
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v2::5笔__exit,cross_year_direction
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v2::5笔__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v2::7笔__onset,cross_year_direction
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v2::7笔__exit,cross_year_direction
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v2::7笔__age_1_3,state_active_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v2::9笔__onset,event_year_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v2::9笔__exit,event_year_support
dynamic__state__raw__30m__zdy_zs_space_V230421__di_1__v2::9笔__age_1_3,state_active_support
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__joint::看多|弱|任意__onset,event_total_support
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__joint::看多|弱|任意__exit,event_total_support
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__joint::看多|强|任意__onset,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__joint::看多|强|任意__exit,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__joint::看空|弱|任意__onset,event_total_support
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__joint::看空|弱|任意__exit,event_total_support
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__joint::看空|强|任意__onset,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__v1::nan__exit,event_total_support
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__v1::nan__age_9_plus,state_active_support
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__v1::看多__onset,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__v1::看多__exit,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__v1::看空__onset,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__v2::弱__onset,event_total_support
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__v2::弱__exit,event_total_support
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__v2::强__onset,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230106__di_1__v2::强__exit,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__joint::看多|弱|任意__onset,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__joint::看多|弱|任意__exit,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__joint::看多|弱|任意__age_1_3,state_active_support
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__joint::看多|强|任意__onset,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__joint::看多|强|任意__exit,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__joint::看空|弱|任意__onset,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__joint::看空|弱|任意__exit,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__joint::看空|弱|任意__age_1_3,state_active_support
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__joint::看空|强|任意__onset,event_year_support
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__joint::看空|强|任意__exit,event_year_support
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__v1::看多__onset,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__v1::看多__exit,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__v1::看多__age_1_3,state_active_support
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__v1::看空__onset,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__v1::看空__exit,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__v1::看空__age_1_3,state_active_support
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__v1::看空__age_4_8,state_active_support
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__v2::弱__onset,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__v2::弱__exit,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__v2::弱__age_1_3,state_active_support
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__v2::强__onset,cross_year_direction
dynamic__state__raw__daily__byi_bi_end_V230107__di_1__v2::强__exit,cross_year_direction
dynamic__state__raw__daily__byi_fx_num_V230628__di_1__joint::向上|其他|任意__onset,cross_year_direction
dynamic__state__raw__daily__byi_fx_num_V230628__di_1__joint::向上|其他|任意__age_4_8,state_active_support
