factor,exact_match,closest_reference,max_abs_correlation
dynamic__state__raw__daily__cxt_bi_end_V230322__di_1__v2::反向分型__onset,False,target_position,0.07246570021467641
dynamic__state__raw__daily__cxt_bi_end_V230322__di_1__v2::反向分型__exit,False,target_position,0.06464344755354082
dynamic__state__raw__daily__cxt_bi_end_V230322__di_1__v2::反向分型__age_1_3,False,target_position,0.08128557853274974
dynamic__state__raw__daily__cxt_bi_end_V230322__di_1__v2::同向分型__onset,False,target_position,0.12188700699914436
dynamic__state__raw__daily__cxt_bi_end_V230322__di_1__v2::同向分型__exit,False,target_position,0.09003983306028523
dynamic__state__raw__daily__cxt_bi_end_V230322__di_1__v2::同向分型__age_1_3,False,target_position,0.12817747074249025
dynamic__state__raw__daily__cxt_bi_end_V230324__di_1__v1::看多__onset,False,raw__daily__cxt_bi_status_V230101,0.21396210053085243
dynamic__state__raw__daily__cxt_bi_end_V230324__di_1__v1::看多__exit,False,raw__daily__cxt_bi_status_V230101,0.08589227517619796
dynamic__state__raw__daily__cxt_bi_end_V230324__di_1__v1::看多__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.30267766726116924
dynamic__state__raw__daily__cxt_bi_end_V230324__di_1__v1::看多__age_4_8,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.1512532216845478
dynamic__state__raw__daily__cxt_bi_end_V230324__di_1__v1::看空__onset,False,raw__daily__cxt_bi_status_V230101,0.23123948834044233
dynamic__state__raw__daily__cxt_bi_end_V230324__di_1__v1::看空__exit,False,raw__30m__cxt_bi_status_V230101,0.10128147584236813
dynamic__state__raw__daily__cxt_bi_end_V230324__di_1__v1::看空__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.32522709289290036
dynamic__state__raw__daily__cxt_bi_end_V230324__di_1__v1::看空__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.15350112185096768
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|1小中枢|任意__onset,False,raw__30m__cxt_bi_status_V230101,0.09945416357775459
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|1小中枢|任意__exit,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.04225550634996813
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|1小中枢|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.15292747571378576
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|1小中枢|任意__age_4_8,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.08101198046093656
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|2小中枢|任意__onset,False,raw__daily__cxt_seven_bi_V230620__di_1,0.09848628037821668
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|2小中枢|任意__exit,False,raw__30m__cxt_bi_status_V230101,0.07606748718906049
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|2小中枢|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.12714803123238635
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|2小中枢|任意__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.06449465635255737
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|3小中枢|任意__onset,False,raw__daily__cxt_seven_bi_V230620__di_1,0.11165912775104715
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|3小中枢|任意__exit,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.0700098537344402
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|3小中枢|任意__age_1_3,False,raw__daily__cxt_seven_bi_V230620__di_1,0.2118795041851409
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|3小中枢|任意__age_4_8,False,raw__daily__cxt_seven_bi_V230620__di_1,0.2220871712524729
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|5小中枢|任意__onset,False,raw__30m__cxt_bi_status_V230101,0.03347892838960491
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|5小中枢|任意__exit,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.04285632052859816
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|5小中枢|任意__age_1_3,False,raw__weekly__cxt_bi_status_V230101,0.05402532762559785
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|5小中枢|任意__age_4_8,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.042856320528598155
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|其他|任意__onset,False,raw__daily__cxt_bi_status_V230101,0.2121675414908879
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|其他|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.12152697803559606
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|其他|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.3494720312203674
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|其他|任意__age_4_8,False,raw__daily__cxt_five_bi_V230619__di_1,0.1733797427197195
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|1小中枢|任意__onset,False,raw__daily__cxt_bi_status_V230101,0.11038089408216127
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|1小中枢|任意__exit,False,target_position,0.07782389294322847
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|1小中枢|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.18462369300078832
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|1小中枢|任意__age_4_8,False,raw__daily__cxt_seven_bi_V230620__di_1,0.09840102808059337
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|2小中枢|任意__onset,False,raw__daily__cxt_bi_status_V230101,0.10563886541074495
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|2小中枢|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.05296387322701061
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|2小中枢|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.18172995126944996
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|2小中枢|任意__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.09547667127731144
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|3小中枢|任意__onset,False,raw__daily__cxt_bi_status_V230101,0.07104932818468289
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|3小中枢|任意__exit,False,raw__30m__cxt_third_buy_V230228__di_1,0.07470095127598302
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|3小中枢|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.11493465649739688
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|3小中枢|任意__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.06352286276667236
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|5小中枢|任意__onset,False,raw__daily__cxt_bi_status_V230101,0.04488132522592279
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|5小中枢|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.04488132522592277
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|5小中枢|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.07104932818468221
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|5小中枢|任意__age_4_8,False,raw__30m__cxt_third_buy_V230228__di_1,0.09594174939570581
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|其他|任意__onset,False,raw__daily__cxt_bi_status_V230101,0.23824270782471418
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|其他|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.13337992199430942
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|其他|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.3885624867482902
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|其他|任意__age_4_8,False,raw__daily__cxt_seven_bi_V230620__di_1,0.15094366229009343
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v1::看多__onset,False,raw__daily__cxt_bi_status_V230101,0.2693920674072513
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v1::看多__exit,False,raw__daily__cxt_bi_status_V230101,0.14066008424948678
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v1::看多__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.45869600098811525
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v1::看多__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.21036074139176453
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v1::看空__onset,False,raw__daily__cxt_bi_status_V230101,0.3009521452023781
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v1::看空__exit,False,raw__daily__cxt_bi_status_V230101,0.16994338549090027
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v1::看空__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.514023582219977
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v1::看空__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.21162271335366292
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::1小中枢__onset,False,raw__daily__cxt_seven_bi_V230620__di_1,0.047320070352097295
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::1小中枢__exit,False,target_position,0.0714202759909398
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::1小中枢__age_1_3,False,raw__daily__cxt_seven_bi_V230620__di_1,0.08449466806650346
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::1小中枢__age_4_8,False,target_position,0.10553210275121257
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::2小中枢__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.057759345558832734
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::2小中枢__exit,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.043192843607502016
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::2小中枢__age_1_3,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.09002491469821335
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::2小中枢__age_4_8,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.09289410022256567
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::3小中枢__onset,False,raw__daily__cxt_seven_bi_V230620__di_1,0.08921887941024273
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::3小中枢__exit,False,raw__weekly__cxt_bi_status_V230101,0.04128818242099044
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::3小中枢__age_1_3,False,raw__daily__cxt_seven_bi_V230620__di_1,0.16673237390300918
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::3小中枢__age_4_8,False,raw__daily__cxt_seven_bi_V230620__di_1,0.1898040438557398
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::4小中枢__onset,False,raw__daily__pressure_support_V240406__di_1__w_20,0.06733887859804594
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::4小中枢__exit,False,raw__daily__pressure_support_V240406__di_1__w_20,0.06733887859804595
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::4小中枢__age_1_3,False,raw__daily__pressure_support_V240406__di_1__w_20,0.11672815429408824
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::5小中枢__onset,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.025028703643714453
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::5小中枢__exit,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.05381202512930475
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::5小中枢__age_1_3,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.04723619866125259
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::5小中枢__age_4_8,False,raw__30m__cxt_third_buy_V230228__di_1,0.06194613115566046
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::7小中枢__onset,False,raw__weekly__cxt_bi_status_V230101,0.0296533013548266
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::7小中枢__exit,False,raw__daily__cxt_bi_status_V230101,0.031723141518440995
dynamic__state__raw__daily__cxt_bi_end_V230618__di_1__v2::7小中枢__age_1_3,False,raw__weekly__cxt_bi_status_V230101,0.051402328163744335
dynamic__state__raw__daily__cxt_bi_end_V230815__di_1__v1::向上__onset,False,raw__30m__cxt_bi_status_V230101,0.08217146062177995
dynamic__state__raw__daily__cxt_bi_end_V230815__di_1__v1::向上__exit,False,raw__daily__cxt_bi_status_V230101,0.06449465635255747
dynamic__state__raw__daily__cxt_bi_end_V230815__di_1__v1::向上__age_1_3,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.0889118546192652
dynamic__state__raw__daily__cxt_bi_end_V230815__di_1__v1::向下__onset,False,raw__daily__cxt_seven_bi_V230620__di_1,0.0779789212538322
dynamic__state__raw__daily__cxt_bi_end_V230815__di_1__v1::向下__exit,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.059387631360894796
dynamic__state__raw__daily__cxt_bi_end_V230815__di_1__v1::向下__age_1_3,False,raw__daily__cxt_seven_bi_V230620__di_1,0.12144200694345017
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意__onset,False,raw__daily__cxt_bi_status_V230101,0.2892589093067411
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.2565803778721083
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.450960076831634
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.22647059919774523
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意__age_9_plus,False,raw__daily__cxt_bi_status_V230101,0.06352286276667182
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意__onset,False,raw__daily__cxt_bi_status_V230101,0.2738839871499291
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.23761194661967455
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.4317033903187656
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意__age_4_8,False,target_position,0.2820778812367393
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意__age_9_plus,False,target_position,0.12663946891542716
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v1::向上__onset,False,raw__daily__cxt_bi_status_V230101,0.27101740232066757
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v1::向上__exit,False,raw__daily__cxt_bi_status_V230101,0.21553102882186714
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v1::向上__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.46740035357997406
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v1::向上__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.47479452870531885
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v1::向上__age_9_plus,False,raw__daily__cxt_bi_status_V230101,0.4403605217089032
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v1::向下__onset,False,raw__daily__cxt_bi_status_V230101,0.21927540132930357
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v1::向下__exit,False,raw__daily__cxt_bi_status_V230101,0.2647230930131456
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v1::向下__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.3735391979038267
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v1::向下__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.41024205091026494
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v1::向下__age_9_plus,False,raw__daily__cxt_bi_status_V230101,0.500320679482999
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v2::底分__onset,False,raw__daily__cxt_bi_status_V230101,0.32854324333201257
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v2::底分__exit,False,raw__30m__cxt_bi_status_V230101,0.18124236527922355
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v2::底分__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.48419827200898535
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v2::底分__age_4_8,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.22944489830729764
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v2::底分__age_9_plus,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.054337551048705156
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v2::延伸__onset,False,raw__30m__cxt_bi_status_V230101,0.038540416103374255
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v2::延伸__exit,False,raw__daily__cxt_seven_bi_V230620__di_1,0.058986654707941746
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v2::延伸__age_1_3,False,raw__30m__cxt_bi_status_V230101,0.051122461894707344
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v2::延伸__age_4_8,False,target_position,0.10323894770690513
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v2::延伸__age_9_plus,False,target_position,0.0914329733742826
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v2::顶分__onset,False,raw__daily__cxt_bi_status_V230101,0.3737774222081441
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v2::顶分__exit,False,raw__30m__cxt_bi_status_V230101,0.17294232507342666
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v2::顶分__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.5663982287806127
dynamic__state__raw__daily__cxt_bi_status_V230101__di_1__v2::顶分__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.25396075333655865
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__joint::向上|延伸|任意__onset,False,raw__daily__cxt_bi_status_V230101,0.26472309301314556
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__joint::向上|延伸|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.2500564719724653
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__joint::向上|延伸|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.2990267585886457
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__joint::向下|延伸|任意__onset,False,raw__daily__cxt_bi_status_V230101,0.2460874048990797
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__joint::向下|延伸|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.2129666951727675
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__joint::向下|延伸|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.27685095380840047
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v1::向上__onset,False,raw__daily__cxt_bi_status_V230101,0.3721133734263294
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v1::向上__exit,False,raw__daily__cxt_bi_status_V230101,0.22671764439923112
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v1::向上__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.5039536952284596
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v1::向上__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.17879426007050556
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v1::向下__onset,False,raw__daily__cxt_bi_status_V230101,0.32587681343204916
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v1::向下__exit,False,raw__daily__cxt_bi_status_V230101,0.1893681112287601
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v1::向下__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.46102521914209593
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v1::向下__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.1644437157930409
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v2::底分__onset,False,raw__daily__cxt_bi_status_V230101,0.32721154120339285
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v2::底分__exit,False,raw__daily__cxt_bi_status_V230101,0.21730515762515928
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v2::底分__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.38099265277675737
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v2::底分__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.04554954189141308
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v2::延伸__onset,False,raw__daily__pressure_support_V240406__di_1__w_20,0.0443206804006503
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v2::延伸__exit,False,raw__30m__cxt_third_buy_V230228__di_1,0.03181214403022163
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v2::延伸__age_1_3,False,raw__daily__pressure_support_V240406__di_1__w_20,0.0488880733423155
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v2::顶分__onset,False,raw__daily__cxt_bi_status_V230101,0.36877173286291187
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v2::顶分__exit,False,raw__daily__cxt_bi_status_V230101,0.23337254484821296
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v2::顶分__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.42345758321070404
dynamic__state__raw__daily__cxt_bi_status_V230102__di_1__v2::顶分__age_4_8,False,raw__daily__cxt_seven_bi_V230620__di_1,0.060574393189046685
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向上|阈值内|任意__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.11622118805998886
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向上|阈值内|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.0807287300526886
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向上|阈值内|任意__age_1_3,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.11963929923364547
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意__onset,False,raw__30m__cxt_bi_status_V230101,0.2718187825385999
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意__exit,False,raw__30m__cxt_bi_status_V230101,0.23452778474398106
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意__age_1_3,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.3759158459671102
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意__age_4_8,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.26243294928945227
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意__age_9_plus,False,raw__daily__cxt_bi_status_V230101,0.1794231116561518
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向下|阈值内|任意__onset,False,raw__daily__pressure_support_V240406__di_1__w_20,0.16257454372000849
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向下|阈值内|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.1103808940821613
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向下|阈值内|任意__age_1_3,False,raw__daily__pressure_support_V240406__di_1__w_20,0.17563930760516053
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向下|阈值外|任意__onset,False,raw__30m__cxt_bi_status_V230101,0.23825949364920435
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向下|阈值外|任意__exit,False,raw__30m__cxt_bi_status_V230101,0.2727701234125545
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向下|阈值外|任意__age_1_3,False,raw__30m__cxt_bi_status_V230101,0.30617493018959613
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向下|阈值外|任意__age_4_8,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.2629771952626684
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__v1::向上__onset,False,raw__30m__cxt_bi_status_V230101,0.2706144342408323
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__v1::向上__exit,False,raw__30m__cxt_bi_status_V230101,0.23520187175831236
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__v1::向上__age_1_3,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.34328343358245006
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__v1::向下__onset,False,raw__30m__cxt_bi_status_V230101,0.23673355118519562
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__v1::向下__age_1_3,False,raw__30m__cxt_bi_status_V230101,0.2966081493180092
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__v1::向下__age_4_8,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.2555109614737907
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__v2::阈值内__onset,False,raw__daily__pressure_support_V240406__di_1__w_20,0.05739881395276226
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__v2::阈值内__exit,False,raw__30m__cxt_third_buy_V230228__di_1,0.032768843764579586
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__v2::阈值内__age_1_3,False,raw__daily__pressure_support_V240406__di_1__w_20,0.06840402718289396
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__v2::阈值外__onset,False,raw__30m__cxt_third_buy_V230228__di_1,0.030684704420808066
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__v2::阈值外__age_1_3,False,raw__30m__cxt_third_buy_V230228__di_1,0.08134230892811975
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__v2::阈值外__age_4_8,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.08467105748676125
dynamic__state__raw__daily__cxt_bi_stop_V230815__di_1__v2::阈值外__age_9_plus,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.06002975994991864
dynamic__state__raw__daily__cxt_bi_trend_V230824__di_1__v1::向上__onset,False,raw__daily__cxt_seven_bi_V230620__di_1,0.05733327793164314
dynamic__state__raw__daily__cxt_bi_trend_V230824__di_1__v1::向上__exit,False,raw__daily__cxt_five_bi_V230619__di_1,0.0777934148455061
dynamic__state__raw__daily__cxt_bi_trend_V230824__di_1__v1::向上__age_1_3,False,raw__daily__cxt_seven_bi_V230620__di_1,0.09372819946405857
dynamic__state__raw__daily__cxt_bi_trend_V230824__di_1__v1::向上__age_4_8,False,raw__daily__cxt_five_bi_V230619__di_1,0.0968688528429772
