signal_id,name,namespace,registry_category,frequency,status,config_json,output_key,s001_reference_function,observed_days,primary_state_count,primary_value_counts_json,full_value_counts_json,error_type,error
SIG-30M-F66D4BEF6AEF637A,xl_bar_position_V240328,xl,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":10,""name"":""xl_bar_position_V240328""}",30分钟_N10_BS辅助V240328,False,1346,3,"{""其他"":547,""相对低点"":398,""相对高点"":401}","{""其他_任意_任意"":547,""相对低点_任意_任意"":398,""相对高点_任意_任意"":401}",,
SIG-30M-E6169F25F1DAB1EE,xl_bar_trend_V240329,xl,kline,30m,GENERATED,"{""freq"":""30分钟"",""m"":5,""n"":10,""name"":""xl_bar_trend_V240329""}",30分钟_N10M5_十字线反转V240329,False,1346,3,"{""其他"":1245,""底部十字孕线"":54,""顶部十字孕线"":47}","{""其他_其他_任意"":1245,""底部十字孕线_其他_任意"":54,""顶部十字孕线_其他_任意"":47}",,
SIG-30M-BF09ECD9ABCE55A0,xl_bar_trend_V240330,xl,kline,30m,GENERATED,"{""freq"":""30分钟"",""m"":21,""ma_type"":""SMA"",""n"":5,""name"":""xl_bar_trend_V240330""}",30分钟_N5M21#SMA_双均线过滤V240330,False,1346,2,"{""看多"":647,""看空"":699}","{""看多_第01次_任意"":26,""看多_第02次_任意"":24,""看多_第03次_任意"":33,""看多_第04次_任意"":29,""看多_第05次_任意"":41,""看多_第06次_任意"":42,""看多_第07次_任意"":35,""看多_第08次_任意"":36,""看多_第09次_任意"":15,""看多_第10次_任意"":366,""看空_第01次_任意"":29,""看空_第02次_任意"":26,""看空_第03次_任意"":25,""看空_第04次_任意"":45,""看空_第05次_任意"":39,""看空_第06次_任意"":24,""看空_第07次_任意"":35,""看空_第08次_任意"":44,""看空_第09次_任意"":18,""看空_第10次_任意"":414}",,
SIG-30M-6FD7E2EE42E77B3A,xl_bar_trend_V240331,xl,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":20,""name"":""xl_bar_trend_V240331""}",30分钟_N20_突破信号V240331,False,1346,3,"{""做多"":124,""做空"":229,""其他"":993}","{""做多_任意_任意"":124,""做空_任意_任意"":229,""其他_任意_任意"":993}",,
SIG-30M-CC8A74C77A1634F3,xl_bar_trend_V240623,xl,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":20,""name"":""xl_bar_trend_V240623""}",30分钟_N20通道_突破信号V240623,False,1346,3,"{""做多"":114,""做空"":232,""其他"":1000}","{""做多_任意_任意"":54,""做多_连续2次上涨_任意"":60,""做空_任意_任意"":92,""做空_连续2次下跌_任意"":140,""其他_任意_任意"":1000}",,
SIG-30M-CFD576D2D9191A40,zdy_bi_end_V230406,zdy,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""zdy_bi_end_V230406""}",30分钟_D0停顿分型_BE辅助V230406,False,1346,3,"{""其他"":1097,""看多"":136,""看空"":113}","{""其他_任意_任意"":1097,""看多_任意_任意"":97,""看多_任意_底分区间"":7,""看多_内部底停顿_任意"":31,""看多_内部底停顿_底分区间"":1,""看空_任意_任意"":81,""看空_任意_顶分区间"":3,""看空_内部顶停顿_任意"":28,""看空_内部顶停顿_顶分区间"":1}",,
SIG-30M-DA2E41440F98A0AC,zdy_bi_end_V230407,zdy,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""zdy_bi_end_V230407""}",30分钟_D0停顿分型_BE辅助V230407,False,1346,3,"{""其他"":1154,""看多"":106,""看空"":86}","{""其他_任意_任意"":1154,""看多_任意_任意"":79,""看多_内部底停顿_任意"":27,""看空_任意_任意"":62,""看空_内部顶停顿_任意"":24}",,
SIG-30M-BAA2B476822ED56F,zdy_dif_V230527,zdy,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":10,""name"":""zdy_dif_V230527"",""t"":30}",30分钟_N10T30_DIF远离V230527,False,1346,3,"{""其他"":1137,""多头远离"":76,""空头远离"":133}","{""其他_任意_任意"":1137,""多头远离_任意_任意"":76,""空头远离_任意_任意"":133}",,
SIG-30M-84778856428C7D9C,zdy_dif_V230528,zdy,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":20,""name"":""zdy_dif_V230528"",""t"":80}",30分钟_N20T80_DIF远离V230528,False,1346,3,"{""其他"":1056,""多头远离"":164,""空头远离"":126}","{""其他_任意_任意"":1056,""多头远离_任意_任意"":164,""空头远离_任意_任意"":126}",,
SIG-30M-CD1BCE7D9D516E7E,zdy_macd_V230518,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""n"":9,""name"":""zdy_macd_V230518""}",30分钟_D1MACD交叉N9_BS辅助V230518,False,1346,2,"{""死叉"":700,""金叉"":646}","{""死叉_第1次_任意"":50,""死叉_第2次_任意"":34,""死叉_第3次_任意"":39,""死叉_第4次_任意"":45,""死叉_第5次_任意"":27,""死叉_第6次_任意"":35,""死叉_第7次_任意"":60,""死叉_第8次_任意"":52,""死叉_第9次_任意"":28,""死叉_超计数范围_任意"":330,""金叉_第1次_任意"":52,""金叉_第2次_任意"":31,""金叉_第3次_任意"":43,""金叉_第4次_任意"":42,""金叉_第5次_任意"":33,""金叉_第6次_任意"":30,""金叉_第7次_任意"":42,""金叉_第8次_任意"":66,""金叉_第9次_任意"":25,""金叉_超计数范围_任意"":282}",,
SIG-30M-757887E0D0A362BB,zdy_macd_V230519,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""n"":3,""name"":""zdy_macd_V230519""}",30分钟_D1N3MACD缩柱_BS辅助V230519,False,1346,3,"{""其他"":825,""多头连续缩柱"":262,""空头连续缩柱"":259}","{""其他_任意_任意"":825,""多头连续缩柱_任意_任意"":262,""空头连续缩柱_任意_任意"":259}",,
SIG-30M-EDB7703A593B5BCB,zdy_macd_V230527,zdy,kline,30m,GENERATED,"{""freq"":""30分钟"",""key"":""DIF"",""n"":10,""name"":""zdy_macd_V230527"",""t"":20,""w"":100}",30分钟_DIF远离W100N10T20_BS辅助V230527,False,1346,3,"{""其他"":1152,""多头远离"":92,""空头远离"":102}","{""其他_任意_任意"":1152,""多头远离_任意_任意"":92,""空头远离_任意_任意"":102}",,
SIG-30M-71715CA35A184B70,zdy_macd_bc_V230422,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""zdy_macd_bc_V230422"",""th"":50}",30分钟_D1T50MACD面积背驰_BS辅助V230422,False,1346,3,"{""上涨"":10,""下跌"":22,""其他"":1314}","{""上涨_5笔_任意"":6,""上涨_7笔_任意"":2,""上涨_9笔_任意"":2,""下跌_5笔_任意"":4,""下跌_7笔_任意"":14,""下跌_9笔_任意"":4,""其他_任意_任意"":1314}",,
SIG-30M-5C5340877F7F4468,zdy_macd_bs1_V230422,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""zdy_macd_bs1_V230422"",""th"":50}",30分钟_D1T50MACD_BS1辅助V230422,False,1346,2,"{""其他"":1345,""看空"":1}","{""其他_任意_任意"":1345,""看空_上涨5笔_任意"":1}",,
SIG-30M-E2C296C19B5DA4F1,zdy_macd_dif_V230516,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""zdy_macd_dif_V230516""}",30分钟_D1DIF走平_BS辅助V230516,False,1346,2,"{""看多"":603,""看空"":743}","{""看多_柱子否定_任意"":361,""看多_绿柱远离_任意"":242,""看空_柱子否定_任意"":481,""看空_红柱远离_任意"":262}",,
SIG-30M-AC76A24EF9878E7F,zdy_macd_dif_V230517,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""zdy_macd_dif_V230517""}",30分钟_D1MACD开仓_BS辅助V230517,False,1346,3,"{""其他"":1270,""看多"":32,""看空"":44}","{""其他_任意_任意"":1270,""看多_DIF破零轴_任意"":7,""看多_MACD金叉_任意"":17,""看多_MACD飞吻_任意"":8,""看空_DIF破零轴_任意"":11,""看空_MACD死叉_任意"":19,""看空_MACD飞吻_任意"":14}",,
SIG-30M-EDA4CA09BFFD9B6B,zdy_macd_dif_iqr_V230521,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""zdy_macd_dif_iqr_V230521""}",30分钟_D1DIF走平IQR_BS辅助V230521,False,1346,3,"{""其他"":2,""看多"":699,""看空"":645}","{""其他_其他_任意"":2,""看多_柱子否定_任意"":386,""看多_绿柱远离_任意"":313,""看空_柱子否定_任意"":379,""看空_红柱远离_任意"":266}",,
SIG-30M-6021767C93A7D80C,zdy_zs_V230423,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""zdy_zs_V230423""}",30分钟_D1中枢形态_BS辅助V230423,False,1346,3,"{""上涨"":52,""下跌"":64,""其他"":1230}","{""上涨_5笔_任意"":28,""上涨_7笔_任意"":15,""上涨_9笔_任意"":9,""下跌_5笔_任意"":33,""下跌_7笔_任意"":25,""下跌_9笔_任意"":6,""其他_任意_任意"":1230}",,
SIG-30M-D49839A5E3B29F88,zdy_zs_space_V230421,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""zdy_zs_space_V230421""}",30分钟_D1中枢空间_BS辅助V230421,False,1346,3,"{""上涨"":55,""下跌"":63,""其他"":1228}","{""上涨_5笔_任意"":26,""上涨_7笔_任意"":16,""上涨_9笔_任意"":13,""下跌_5笔_任意"":27,""下跌_7笔_任意"":26,""下跌_9笔_任意"":10,""其他_任意_任意"":1228}",,
SIG-DAILY-8ADEE5FB355909D9,adtm_up_dw_line_V230603,adtm,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""m"":20,""n"":30,""name"":""adtm_up_dw_line_V230603"",""th"":5}",日线_D1N30M20TH5_ADTMV230603,False,1158,2,"{""看多"":314,""看空"":844}","{""看多_任意_任意"":314,""看空_任意_任意"":844}",,
SIG-DAILY-48340826DF02048E,amv_up_dw_line_V230603,amv,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""m"":120,""n"":30,""name"":""amv_up_dw_line_V230603""}",日线_D1N30M120_AMV能量V230603,False,1158,2,"{""看多"":474,""看空"":684}","{""看多_任意_任意"":474,""看空_任意_任意"":684}",,
SIG-DAILY-0669C816495FFF54,asi_up_dw_line_V230603,asi,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""n"":30,""name"":""asi_up_dw_line_V230603"",""p"":120}",日线_D1N30P120_ASI多空V230603,False,1158,2,"{""看多"":580,""看空"":578}","{""看多_任意_任意"":580,""看空_任意_任意"":578}",,
SIG-DAILY-D88BF77F03113E20,bar_accelerate_V221110,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""bar_accelerate_V221110"",""window"":10}",日线_D1W10_加速V221110,False,1158,3,"{""上涨"":44,""下跌"":20,""其他"":1094}","{""上涨_任意_任意"":44,""下跌_任意_任意"":20,""其他_任意_任意"":1094}",,
SIG-DAILY-DEF17EFDA0439B93,bar_accelerate_V221118,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""ma_type"":""SMA"",""name"":""bar_accelerate_V221118"",""timeperiod"":10,""window"":13}",日线_D1W13#SMA#10_加速V221118,False,1158,3,"{""上涨"":17,""下跌"":23,""其他"":1118}","{""上涨_任意_任意"":17,""下跌_任意_任意"":23,""其他_任意_任意"":1118}",,
SIG-DAILY-5157A67B0374E5E1,bar_accelerate_V240428,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""bar_accelerate_V240428"",""t"":1,""w"":21}",日线_D1W21T1_加速V240428,False,1158,3,"{""上涨"":126,""下跌"":14,""其他"":1018}","{""上涨_任意_任意"":126,""下跌_任意_任意"":14,""其他_任意_任意"":1018}",,
SIG-DAILY-96B34CC08345C693,bar_amount_acc_V230214,bar,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""bar_amount_acc_V230214"",""parameter_policy"":""native_defaults""}",日线_D2N5_累计超10千万,False,1158,1,"{""是"":1158}","{""是_任意_任意"":1158}",,
SIG-DAILY-74DEE1860741E180,bar_big_solid_V230215,bar,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""bar_big_solid_V230215"",""parameter_policy"":""native_defaults""}",日线_D1N20_MID,False,1158,2,"{""看多"":524,""看空"":634}","{""看多_大阳_任意"":449,""看多_大阴_任意"":75,""看空_大阳_任意"":246,""看空_大阴_任意"":388}",,
SIG-DAILY-C3BC9064C37E8971,bar_bpm_V230227,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""n"":20,""name"":""bar_bpm_V230227"",""th"":1000}",日线_D1N20T1000_绝对动量V230227,False,1158,4,"{""弱势"":572,""强势"":329,""超弱"":93,""超强"":164}","{""弱势_任意_任意"":572,""强势_任意_任意"":329,""超弱_任意_任意"":93,""超强_任意_任意"":164}",,
SIG-DAILY-247FD66A0E9C84D8,bar_break_V240428,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""bar_break_V240428"",""w"":20}",日线_D1W20_事件V240428,False,1158,3,"{""其他"":989,""收盘新低"":102,""收盘新高"":67}","{""其他_任意_任意"":989,""收盘新低_任意_任意"":102,""收盘新高_任意_任意"":67}",,
SIG-DAILY-409D09AE04A8C202,bar_channel_V230508,bar,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""bar_channel_V230508"",""parameter_policy"":""native_defaults""}",日线_D1M600_通道V230507,False,1158,3,"{""其他"":1025,""看多"":54,""看空"":79}","{""其他_任意_任意"":1025,""看多_任意_任意"":54,""看空_任意_任意"":79}",,
SIG-DAILY-F1F52982223BC17A,bar_classify_V240606,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""bar_classify_V240606""}",日线_D1收盘位置_分类V240606,False,1158,3,"{""中间"":291,""低位"":451,""高位"":416}","{""中间_任意_任意"":291,""低位_任意_任意"":451,""高位_任意_任意"":416}",,
SIG-DAILY-D9968D7042FA472C,bar_classify_V240607,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""bar_classify_V240607""}",日线_D1K2收盘位置_分类V240607,False,1158,3,"{""中性"":583,""看多"":262,""看空"":313}","{""中性_任意_任意"":583,""看多_任意_任意"":262,""看空_任意_任意"":313}",,
SIG-DAILY-4F2BB5A583CC60CD,bar_decision_V240608,bar,kline,daily,GENERATED,"{""freq"":""日线"",""n"":10,""name"":""bar_decision_V240608"",""q"":80,""w"":300}",日线_W300N10Q80放量_决策区域V240608,False,1158,3,"{""其他"":545,""看多"":316,""看空"":297}","{""其他_任意_任意"":545,""看多_任意_任意"":316,""看空_任意_任意"":297}",,
SIG-DAILY-84D7CC184B86F4DD,bar_decision_V240616,bar,kline,daily,GENERATED,"{""freq"":""日线"",""n"":5,""name"":""bar_decision_V240616"",""w"":100}",日线_W100N5强弱_决策区域V240616,False,1158,3,"{""其他"":1066,""看多"":49,""看空"":43}","{""其他_任意_任意"":1066,""看多_任意_任意"":49,""看空_任意_任意"":43}",,
SIG-DAILY-89B642C83E605825,bar_dual_thrust_V230403,bar,kline,daily,GENERATED,"{""K1"":20,""K2"":20,""N"":5,""di"":1,""freq"":""日线"",""name"":""bar_dual_thrust_V230403""}",日线_D1通道突破#5#20#20_BS辅助V230403,False,1158,3,"{""其他"":607,""看多"":280,""看空"":271}","{""其他_任意_任意"":607,""看多_任意_任意"":280,""看空_任意_任意"":271}",,
SIG-DAILY-CB4DEAA43588BD30,bar_eight_V230702,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""bar_eight_V230702""}",日线_D1#8K_走势分类V230702,False,1158,5,"{""双中枢上涨"":71,""双中枢下跌"":91,""弱平衡市"":405,""强平衡市"":336,""转折平衡市"":255}","{""双中枢上涨_任意_任意"":71,""双中枢下跌_任意_任意"":91,""弱平衡市_任意_任意"":405,""强平衡市_任意_任意"":336,""转折平衡市_任意_任意"":255}",,
SIG-DAILY-460D3616856CF5DA,bar_end_V221211,bar,kline,daily,GENERATED,"{""freq"":""日线"",""freq1"":""60分钟"",""name"":""bar_end_V221211""}",日线_60分钟结束_BS辅助221211,False,1158,1,"{""闭合"":1158}","{""闭合_任意_任意"":1158}",,
SIG-DAILY-E2D49453CBF76F35,bar_fake_break_V230204,bar,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""bar_fake_break_V230204"",""parameter_policy"":""native_defaults""}",日线_D1N20M5_假突破,False,1158,3,"{""其他"":1113,""看多"":16,""看空"":29}","{""其他_任意_任意"":1113,""看多_任意_任意"":16,""看空_任意_任意"":29}",,
SIG-DAILY-051011D33A1696FC,bar_fang_liang_break_V221216,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""ma_type"":""SMA"",""name"":""bar_fang_liang_break_V221216"",""th"":300,""timeperiod"":233}",日线_D1TH300#SMA#233_突破V221216,False,1158,2,"{""其他"":919,""放量突破"":239}","{""其他_其他_任意"":916,""其他_缩量回踩_任意"":3,""放量突破_其他_任意"":238,""放量突破_缩量回踩_任意"":1}",,
SIG-DAILY-0ACDC68573501948,bar_limit_down_V230525,bar,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""bar_limit_down_V230525""}",日线_跌停后无下影线长实体阳线_短线V230525,False,1158,1,"{""其他"":1158}","{""其他_任意_任意"":1158}",,
SIG-DAILY-B1395670464EEEB5,bar_mean_amount_V221112,bar,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""bar_mean_amount_V221112"",""parameter_policy"":""native_defaults""}",日线_D1K10B均额_1至4千万,False,1158,1,"{""否"":1158}","{""否_任意_任意"":1158}",,
SIG-DAILY-89653FABFC0E55EF,bar_operate_span_V221111,bar,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""bar_operate_span_V221111"",""parameter_policy"":""native_defaults""}",日线_T0935#1450_时间区间,False,1158,1,"{""否"":1158}","{""否_任意_任意"":1158}",,
SIG-DAILY-ECEB676F6221422E,bar_plr_V240427,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""m"":""多头"",""name"":""bar_plr_V240427"",""t"":20,""w"":60}",日线_D1W60T20M多头_盈亏比V240427,False,1158,3,"{""不满足"":698,""其他"":86,""满足"":374}","{""不满足_任意_任意"":698,""其他_任意_任意"":86,""满足_任意_任意"":374}",,
SIG-DAILY-2A796B2F635514E5,bar_polyfit_V240428,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""bar_polyfit_V240428"",""w"":20}",日线_D1W20_分类V240428,False,1158,4,"{""减速上涨"":261,""减速下跌"":318,""加速上涨"":249,""加速下跌"":330}","{""减速上涨_任意_任意"":261,""减速下跌_任意_任意"":318,""加速上涨_任意_任意"":249,""加速下跌_任意_任意"":330}",,
SIG-DAILY-ACBE79CA05FBAC6C,bar_r_breaker_V230326,bar,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""bar_r_breaker_V230326""}",日线_RBreaker_BS辅助V230326,False,1158,3,"{""做多"":90,""做空"":82,""其他"":986}","{""做多_反转_任意"":38,""做多_趋势_任意"":52,""做空_反转_任意"":45,""做空_趋势_任意"":37,""其他_其他_任意"":986}",,
SIG-DAILY-23A1AA484C9D99B4,bar_reversal_V230227,bar,kline,daily,GENERATED,"{""avg_bp"":300,""di"":1,""freq"":""日线"",""name"":""bar_reversal_V230227""}",日线_D1A300_反转V230227,False,1158,3,"{""其他"":1137,""看多"":4,""看空"":17}","{""其他_任意_任意"":1137,""看多_任意_任意"":4,""看空_任意_任意"":17}",,
SIG-DAILY-4641BCB764013D4D,bar_section_momentum_V221112,bar,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""bar_section_momentum_V221112"",""parameter_policy"":""native_defaults""}",日线_D1K10B_阈值100BP,False,1158,2,"{""上涨"":533,""下跌"":625}","{""上涨_弱势_低波动"":5,""上涨_弱势_高波动"":81,""上涨_强势_低波动"":353,""上涨_强势_高波动"":94,""下跌_弱势_高波动"":76,""下跌_强势_低波动"":433,""下跌_强势_高波动"":116}",,
SIG-DAILY-49D846BDC01F6DC5,bar_shuang_fei_V230507,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""bar_shuang_fei_V230507""}",日线_D1双飞_短线V230507,False,1158,1,"{""其他"":1158}","{""其他_任意_任意"":1158}",,
SIG-DAILY-1F968C5F746D5148,bar_single_V230214,bar,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""bar_single_V230214"",""parameter_policy"":""native_defaults""}",日线_D1T10_状态,False,1158,2,"{""阳线"":575,""阴线"":583}","{""阳线_其他_任意"":125,""阳线_长上影_任意"":81,""阳线_长下影_任意"":76,""阳线_长实体_任意"":293,""阴线_其他_任意"":131,""阴线_长上影_任意"":102,""阴线_长下影_任意"":56,""阴线_长实体_任意"":294}",,
SIG-DAILY-DF57EE742D1D6D78,bar_single_V230506,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""n"":5,""name"":""bar_single_V230506""}",日线_D1单K趋势N5_BS辅助V230506,False,1158,5,"{""第1层"":102,""第2层"":239,""第3层"":435,""第4层"":293,""第5层"":89}","{""第1层_任意_任意"":102,""第2层_任意_任意"":239,""第3层_任意_任意"":435,""第4层_任意_任意"":293,""第5层_任意_任意"":89}",,
SIG-DAILY-89CBA779A4FB2D40,bar_td9_V240616,bar,kline,daily,GENERATED,"{""freq"":""日线"",""n"":9,""name"":""bar_td9_V240616""}",日线_神奇九转N9_BS辅助V240616,False,1158,3,"{""买点"":87,""其他"":981,""卖点"":90}","{""买点_10转_任意"":19,""买点_11转_任意"":15,""买点_12转_任意"":11,""买点_13转_任意"":8,""买点_14转_任意"":7,""买点_15转_任意"":4,""买点_16转_任意"":1,""买点_17转_任意"":1,""买点_9转_任意"":21,""其他_任意_任意"":981,""卖点_10转_任意"":14,""卖点_11转_任意"":10,""卖点_12转_任意"":9,""卖点_13转_任意"":9,""卖点_14转_任意"":8,""卖点_15转_任意"":6,""卖点_16转_任意"":6,""卖点_17转_任意"":3,""卖点_18转_任意"":10,""卖点_9转_任意"":15}",,
SIG-DAILY-B9BB44C5F30AE355,bar_time_V230327,bar,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""bar_time_V230327""}",日线_日内时间_分段V230327,False,1158,1,"{""其他"":1158}","{""其他_任意_任意"":1158}",,
