control,repetition,mean_return_4,mean_return_5,mean_return_6,mean_band_return,win_rate_5,compound_return_5
PULLBACK_VOL_MATCHED,6828,-0.0025399520278803146,-0.004724990872268195,-0.00285715418946892,-0.00337403236320581,0.44,-0.11534334559186143
CALENDAR_MATCHED,6829,-0.009498357009546021,-0.011572455586062156,-0.011271652937856546,-0.010780821844488243,0.44,-0.26422347576817407
PULLBACK_VOL_MATCHED,6829,-0.018145530184939033,-0.01711180876526906,-0.011819509789455679,-0.015692282913221257,0.32,-0.36446585883687765
CALENDAR_MATCHED,6830,0.004392249563461146,0.0020639701523598617,0.0008620934561272531,0.002439437723982753,0.6,0.04821126428576061
PULLBACK_VOL_MATCHED,6830,0.001088215350221864,0.0017882985923851047,0.0013579260013979822,0.0014114799813349835,0.56,0.03975993468555106
CALENDAR_MATCHED,6831,0.006783700495140011,0.0034655469560039487,0.005373431548868957,0.0052075596666709715,0.56,0.08178102713337432
PULLBACK_VOL_MATCHED,6831,0.0006178979111021655,-0.0010932467699717608,4.245633978464447e-05,-0.00014429750636165025,0.52,-0.034192297543209516
CALENDAR_MATCHED,6832,0.006241280960431754,0.004596516264503956,-0.00241559254297377,0.00280740156065398,0.6,0.11519458872083876
PULLBACK_VOL_MATCHED,6832,-0.00716722902915238,-0.007112214720718066,-0.0016731915270854136,-0.00531754509231862,0.48,-0.18058572455405364
CALENDAR_MATCHED,6833,-0.002790696476677028,-0.0013326902541996467,-0.0011617529316668219,-0.0017617132208478325,0.56,-0.04712161894457412
PULLBACK_VOL_MATCHED,6833,0.005235457911980146,0.004480052436028199,0.007214549734393216,0.005643353360800519,0.52,0.09754229870552522
CALENDAR_MATCHED,6834,0.002645524753298636,0.0039006316491121493,0.006589952744958514,0.004378703049123101,0.52,0.09257447324475265
PULLBACK_VOL_MATCHED,6834,0.005504058880306646,-0.0013916402126103655,-0.0008375050963885399,0.0010916378571025802,0.56,-0.05144897914245228
CALENDAR_MATCHED,6835,0.015339019680178128,0.007687600747986174,0.0029245547150283623,0.008650391714397555,0.48,0.17588467853535894
PULLBACK_VOL_MATCHED,6835,-0.005844510595922281,-0.005153284821432864,-0.0017621243756738502,-0.004253306597676332,0.56,-0.1317962382479172
CALENDAR_MATCHED,6836,0.004505065576390756,0.006853603658116265,0.008191166038421564,0.006516611757642862,0.6,0.1733369462484473
PULLBACK_VOL_MATCHED,6836,0.010173938332743741,0.011759017367753715,0.012186339357390458,0.011373098352629308,0.6,0.3148846264720775
CALENDAR_MATCHED,6837,-0.009351892696300195,-0.0041409122780893615,0.001452523062257609,-0.004013427304043981,0.4,-0.11357328472196015
PULLBACK_VOL_MATCHED,6837,0.00672323200263131,-0.0002717372303840415,0.00044046063090032563,0.0022973184677158643,0.44,-0.033851196465274125
CALENDAR_MATCHED,6838,-0.0035212270347021414,-0.00028721345447783707,0.0022327447099482977,-0.0005252319264105612,0.56,-0.017233652315092995
PULLBACK_VOL_MATCHED,6838,-0.0002108578051100629,0.0004186344265154718,0.003513326444243443,0.0012403676885496162,0.44,-0.00590077330065053
CALENDAR_MATCHED,6839,0.005699677988507741,0.0036141120263710968,0.007860014982692252,0.005724601665857031,0.6,0.08500764330846655
PULLBACK_VOL_MATCHED,6839,-0.013859028141861147,-0.010028202130158764,-0.012587424544557444,-0.012158218272192451,0.44,-0.2413066518928404
CALENDAR_MATCHED,6840,0.005811657478282805,0.0035360144384086302,0.0029342040978087612,0.004093958671500066,0.64,0.07823469728152577
PULLBACK_VOL_MATCHED,6840,-0.014512010981271674,-0.008441031415681928,-9.045405790317763e-05,-0.00768116548495226,0.36,-0.2055681748648044
CALENDAR_MATCHED,6841,-0.006611260914592405,-0.010104475561188991,-0.010200180349233352,-0.008971972275004916,0.36,-0.22980961836060754
PULLBACK_VOL_MATCHED,6841,-0.007665006930201841,-0.006145893045382671,-0.0008175960929473991,-0.004876165356177302,0.48,-0.16082091873258264
CALENDAR_MATCHED,6842,-0.013054570455632101,-0.012687226027043596,-0.013450123350719899,-0.01306397327779853,0.32,-0.2849449113685889
PULLBACK_VOL_MATCHED,6842,-0.0010270624571519216,0.00147047497238753,0.005632745468393514,0.0020253859945430406,0.56,0.023705378630253238
CALENDAR_MATCHED,6843,-0.001314351074110278,-0.0022383775673142604,-0.004246851848965476,-0.002599860163463338,0.48,-0.06203026569403991
PULLBACK_VOL_MATCHED,6843,-0.0016345170584777557,-0.0069169901622462195,-0.0017807213624731189,-0.0034440761943990315,0.36,-0.1647676166190324
CALENDAR_MATCHED,6844,-0.0022191593696376357,-0.003028707655156593,-0.004982465995994407,-0.003410111006929545,0.4,-0.08377431129299429
PULLBACK_VOL_MATCHED,6844,-0.0018834668057277426,-0.003801487224718252,-0.0009782559503334197,-0.0022210699935931383,0.48,-0.10859853188943425
CALENDAR_MATCHED,6845,-0.005864116346932002,-0.0047763039918340055,-0.005491527172181434,-0.005377315836982481,0.4,-0.126841850659848
PULLBACK_VOL_MATCHED,6845,-0.0028209728469293215,-0.00019186506018201488,-0.0007355015054008441,-0.0012494464708373934,0.52,-0.009817809864818283
CALENDAR_MATCHED,6846,-0.003802485900743422,-0.0023498576030280913,-0.003515431989039861,-0.0032225918309371254,0.48,-0.0638618821147785
PULLBACK_VOL_MATCHED,6846,-0.010551315874842385,-0.008200326916300415,-0.0033725535913748626,-0.007374732127505887,0.4,-0.1971577991303849
CALENDAR_MATCHED,6847,-0.00433660148102383,-0.0037504287773080236,-0.005661294001387107,-0.004582774753239653,0.48,-0.09360448832820578
PULLBACK_VOL_MATCHED,6847,-0.010192716605000839,-0.010099750424901686,-0.01065573980811068,-0.010316068946004403,0.48,-0.24984562848990377
CALENDAR_MATCHED,6848,-0.0003153427484741078,0.0006837325356593027,0.0011878622780415959,0.0005187506884089308,0.6,0.010297350242936654
PULLBACK_VOL_MATCHED,6848,-0.005160704284131384,-0.005320661151082322,-0.0037065554222134134,-0.004729306952475707,0.44,-0.13174983624873104
CALENDAR_MATCHED,6849,-0.00528401031048102,-0.004325871202777196,-0.0077822129629567275,-0.0057973648254049815,0.4,-0.10883016285412972
PULLBACK_VOL_MATCHED,6849,-0.00721706848904807,-0.004930921775950083,-0.007396788932647795,-0.006514926399215317,0.48,-0.13085448981303693
CALENDAR_MATCHED,6850,-0.012355771604636585,-0.013943732564201788,-0.015332409572663104,-0.013877304580500491,0.28,-0.30170454088245025
PULLBACK_VOL_MATCHED,6850,-0.013170782735472812,-0.011179005602483735,-0.01347138311763421,-0.012607057151863586,0.32,-0.25731641173838493
CALENDAR_MATCHED,6851,-0.00025140652527444907,0.0028629668965200984,0.0002525441039905685,0.0009547014917454055,0.52,0.06768005716854408
PULLBACK_VOL_MATCHED,6851,-0.005402578435171672,-0.002982566225291077,-0.0038806841712136953,-0.0040886096105588144,0.4,-0.08624364861052736
CALENDAR_MATCHED,6852,0.00017148580016319582,0.001574648860154606,0.0013926587879431241,0.001046264482753642,0.56,0.03407316973064001
PULLBACK_VOL_MATCHED,6852,0.0021074732587034583,-0.006167234352462865,-0.0028636517635638858,-0.0023078042857744307,0.4,-0.15932063271758423
CALENDAR_MATCHED,6853,-0.0015184185726501197,-0.006375337597073827,-0.007423375898696665,-0.005105710689473537,0.36,-0.15131367939582996
PULLBACK_VOL_MATCHED,6853,-0.01548445523564208,-0.018971467909428233,-0.016139904062753962,-0.016865275735941425,0.32,-0.39353480988023337
CALENDAR_MATCHED,6854,-0.000756682229735115,0.0021392775516386343,0.0027886791469286633,0.00139042482294406,0.56,0.04640788797108697
PULLBACK_VOL_MATCHED,6854,-0.00354783691253751,-0.0026161299847148635,-0.0008877757292337218,-0.002350580875495366,0.44,-0.08513771353955579
CALENDAR_MATCHED,6855,-0.0026137252571995927,-0.008434153408182779,-0.008572778085490916,-0.006540218916957763,0.44,-0.19572149239570558
PULLBACK_VOL_MATCHED,6855,-6.566859242946422e-05,0.0002207011371846601,0.005105699769743266,0.0017535774381661543,0.44,-0.019546245653085825
CALENDAR_MATCHED,6856,-0.005398494711160384,-0.008314086567122252,-0.008649676945984846,-0.007454086074755829,0.44,-0.19324501376862357
PULLBACK_VOL_MATCHED,6856,-0.002093804209436625,-0.002493410745491671,-0.001923576665280522,-0.00217026387340294,0.4,-0.07013823266279096
CALENDAR_MATCHED,6857,0.0010590333768255755,-0.0015938180231167376,0.00041718510640135874,-3.9199846629935085e-05,0.48,-0.044956090228615464
PULLBACK_VOL_MATCHED,6857,-0.003936540739455881,-0.002457111433655226,0.0030134612873301634,-0.0011267302952603145,0.4,-0.06404449514335742
CALENDAR_MATCHED,6858,0.004313088945905261,0.005470410633610259,0.005362913647701273,0.0050488044090722635,0.64,0.1382638346554388
PULLBACK_VOL_MATCHED,6858,-0.0035995470123353977,-0.00011990829730600617,0.0018024656882737133,-0.0006389965404558961,0.6,-0.010253455724640315
CALENDAR_MATCHED,6859,0.002998581840830177,0.0022996672765510607,0.006651954245970746,0.003983401121117327,0.64,0.04428691864479739
PULLBACK_VOL_MATCHED,6859,-0.00986169098373455,-0.007243699620206834,-0.005832896209741074,-0.00764609560456082,0.48,-0.17642412666858853
CALENDAR_MATCHED,6860,0.0018656628150938515,0.002819562990402926,0.004238337370402348,0.002974521058633041,0.48,0.05463828443524732
PULLBACK_VOL_MATCHED,6860,0.004173750870904289,0.003248290002857499,-0.0011115117339240488,0.002103509713279247,0.52,0.07279272243713142
CALENDAR_MATCHED,6861,0.0009340972490731891,0.004887876453206474,0.0031501465248828043,0.00299070674238749,0.56,0.12218969266962953
PULLBACK_VOL_MATCHED,6861,-0.0013939520110100422,-0.0031382444250129594,-0.004125118709862195,-0.002885771715295066,0.48,-0.08156007706026147
CALENDAR_MATCHED,6862,0.002421265794509417,0.00709183011934051,0.00640574437604581,0.0053062800966319126,0.64,0.18595194770515033
PULLBACK_VOL_MATCHED,6862,-0.0038391983700184883,-0.0017042251788941965,-0.0017357277154964334,-0.0024263837548030394,0.48,-0.048107981717246506
CALENDAR_MATCHED,6863,0.02529620336078022,0.017605791654520194,0.016537498578174145,0.019813164531158188,0.64,0.5056425440177139
PULLBACK_VOL_MATCHED,6863,-0.0026136661035400842,-0.0023238094616682757,0.0020777796737289035,-0.0009532319638264852,0.4,-0.06480146554621868
CALENDAR_MATCHED,6864,-0.012823131100081896,-0.020678023060672304,-0.020402345221682744,-0.01796783312747898,0.24,-0.4119301774591706
PULLBACK_VOL_MATCHED,6864,-0.003399424366398902,-0.0052226326018511935,-0.002172847456167064,-0.0035983014748057203,0.4,-0.1280485776434459
CALENDAR_MATCHED,6865,0.0029419726200247266,0.004497749341818942,0.002471425404248295,0.0033037157886973223,0.64,0.09854626596619864
PULLBACK_VOL_MATCHED,6865,0.0057198638967105265,0.0077201960650626275,0.008141963970035672,0.007194007977269609,0.56,0.19524344137071958
CALENDAR_MATCHED,6866,-0.0013518168721304402,0.0027977734536568156,0.0009043599427812765,0.0007834388414358842,0.56,0.06634666473493822
PULLBACK_VOL_MATCHED,6866,-0.0053783097291052375,-0.004294130206440721,-0.0042161794538437556,-0.0046295397964632385,0.32,-0.11802816788649517
CALENDAR_MATCHED,6867,-0.00043535136797055783,0.002887176161615832,0.0019516068901173922,0.0014678105612542216,0.6,0.06023922881352517
PULLBACK_VOL_MATCHED,6867,-0.006016336090124517,-0.0043585992940020505,-0.004849535868068737,-0.005074823750731768,0.52,-0.11290485636539338
CALENDAR_MATCHED,6868,0.013622132530839664,0.010635834144555595,0.009249170140439378,0.011169045605278212,0.6,0.2643828413086333
PULLBACK_VOL_MATCHED,6868,-0.008721501244135092,-0.006440714971693411,-0.011109842432608713,-0.008757352882812406,0.32,-0.16071750454875156
CALENDAR_MATCHED,6869,-0.005593929866775636,-0.0035886099284719018,-0.001416907516211583,-0.003533149103819706,0.52,-0.09885615689962568
PULLBACK_VOL_MATCHED,6869,-0.01632296945585316,-0.010608530163238728,-0.007352463236501765,-0.01142798761853122,0.4,-0.2576897241277477
CALENDAR_MATCHED,6870,-0.0058344244122516065,-0.006167658348788958,-0.0037684296266572393,-0.005256837462565933,0.44,-0.14894302141762927
PULLBACK_VOL_MATCHED,6870,-0.009226953698670864,-0.0088185019759241,-0.010846906470830536,-0.0096307873818085,0.36,-0.2111554636833689
CALENDAR_MATCHED,6871,0.0007998842196001598,0.0005217017774571309,0.00047269467936937647,0.0005980935588088891,0.52,0.007806080530695425
PULLBACK_VOL_MATCHED,6871,-0.002690003392669067,-0.0023685964729956853,0.0022391141044808107,-0.0009398285870613139,0.4,-0.06771750653292297
CALENDAR_MATCHED,6872,-0.0012348260989293847,-0.0011352194379912152,-0.0017951228433470102,-0.0013883894600892038,0.56,-0.03675232797027561
PULLBACK_VOL_MATCHED,6872,-0.0035512365427075522,0.0006601568357235577,-0.0029233381554990734,-0.0019381392874943562,0.48,0.010727976444453002
CALENDAR_MATCHED,6873,0.0023578630143072,0.003083471796476358,0.002754681646842787,0.0027320054858754484,0.52,0.07329378392433439
PULLBACK_VOL_MATCHED,6873,-0.00027000908476812577,0.0012083547024650044,-4.64561393609042e-05,0.00029729649277865757,0.44,0.021240687384137313
CALENDAR_MATCHED,6874,0.0019266133016848962,3.0332045953209706e-05,-0.0027228416950094304,-0.00025529878245710876,0.48,-0.006152570657734335
PULLBACK_VOL_MATCHED,6874,-0.004606600620778663,-0.0019501909958517993,-0.0012580407568687634,-0.0026049441244997418,0.44,-0.055407910235017344
CALENDAR_MATCHED,6875,-0.0015271200763630776,-0.00208215703046867,0.003310267009553871,-9.967003242595875e-05,0.44,-0.06084233760717128
PULLBACK_VOL_MATCHED,6875,0.0012262901375629642,-0.0009972209898564666,0.0003251385078400526,0.0001847358851821834,0.48,-0.029867432172435482
CALENDAR_MATCHED,6876,0.0005310585437878191,-0.004858038491566688,-0.008961333844583393,-0.00442943793078742,0.52,-0.12126649463467332
PULLBACK_VOL_MATCHED,6876,0.0015537881886793724,-0.0010618562088262617,-0.002556225797895908,-0.0006880979393475989,0.56,-0.04401719954421435
CALENDAR_MATCHED,6877,-0.003749269890899978,-0.009256490296706747,-0.009326329443564823,-0.0074440298770571825,0.36,-0.21367698619131115
PULLBACK_VOL_MATCHED,6877,-0.0013153950174847973,-0.00042883679283406195,0.0018808036077426937,4.5523932474610484e-05,0.48,-0.016178743573921905
CALENDAR_MATCHED,6878,0.0010736135717497142,0.000854627048890717,-0.0039717293166841115,-0.0006811628986812271,0.48,0.01576910577338575
PULLBACK_VOL_MATCHED,6878,-0.004872906232676511,-0.0060048643300155335,-0.0015293171502925417,-0.004135695904328195,0.48,-0.15205819821617772
CALENDAR_MATCHED,6879,-2.1501883332968318e-05,0.0021887035631078257,0.003989627388997543,0.002052276356257467,0.56,0.05222211142350175
PULLBACK_VOL_MATCHED,6879,-0.005661553790889382,-0.007377976561236154,-0.0061378776775018375,-0.0063924693432091265,0.44,-0.176982908064368
CALENDAR_MATCHED,6880,0.0008637799013756498,-0.0012915840839839987,-0.0038977190427576815,-0.0014418410751220099,0.44,-0.037531786242828935
PULLBACK_VOL_MATCHED,6880,-0.010124893805830091,-0.0069853529176992215,-0.0031434789398991293,-0.006751241887809479,0.48,-0.17602586050442204
CALENDAR_MATCHED,6881,0.006137888389706463,0.007054585859860864,0.014788693110462941,0.009327055786676757,0.64,0.17633658122120055
PULLBACK_VOL_MATCHED,6881,0.002596710140184517,0.0029635237322866857,0.0024290019223521674,0.002663078598274457,0.52,0.06545275849803289
CALENDAR_MATCHED,6882,-0.002445396701416307,-0.004372524328900638,-0.0028994293402752813,-0.003239116790197408,0.44,-0.1089022493758286
PULLBACK_VOL_MATCHED,6882,-0.014766340956978432,-0.013226603808432763,-0.012585737010308927,-0.013526227258573376,0.4,-0.2978666284320348
CALENDAR_MATCHED,6883,-0.009379379413468678,-0.005739273293790061,-0.007979026856469052,-0.007699226521242597,0.32,-0.14160646362648166
PULLBACK_VOL_MATCHED,6883,-0.0020348455990412484,-0.001923452757840267,-0.0022808740024256435,-0.002079724119769052,0.48,-0.056123214290661805
CALENDAR_MATCHED,6884,-0.008159162256516295,-0.006361574578055702,-0.006073451943144055,-0.0068647295925720175,0.48,-0.15427098770008074
PULLBACK_VOL_MATCHED,6884,-0.01221939253379411,-0.011814886552618913,-0.009986620248527766,-0.0113402997783136,0.28,-0.27004145486068887
CALENDAR_MATCHED,6885,8.140518122087492e-05,-0.002402805960879788,-0.0018207512101438672,-0.0013807173299342597,0.6,-0.07543383277122173
PULLBACK_VOL_MATCHED,6885,0.0035596121516433764,-0.008340551514962073,-0.006832407610955196,-0.0038711156580912977,0.44,-0.20578398639273132
CALENDAR_MATCHED,6886,-0.010293522218107705,-0.010864867793985015,-0.010103333248697334,-0.01042057442026335,0.36,-0.25441443184888723
PULLBACK_VOL_MATCHED,6886,0.005379150241631136,0.008508995068672594,0.010638617152698236,0.008175587487667321,0.68,0.22588310924589416
CALENDAR_MATCHED,6887,-0.009665725938346928,-0.013195537295735313,-0.014991111370527466,-0.012617458201536568,0.44,-0.2908627625454534
PULLBACK_VOL_MATCHED,6887,0.00419399029798897,0.001075158044779858,0.0008126114870804946,0.0020272532766164413,0.64,0.008562513948038974
CALENDAR_MATCHED,6888,-0.0010263016535158264,0.004429444094274837,0.006300670273801679,0.0032346042381868967,0.64,0.10821307778614808
PULLBACK_VOL_MATCHED,6888,0.0031753971212245967,0.0023152811770686954,0.002293197787793977,0.00259462536202909,0.44,0.05032719082447046
CALENDAR_MATCHED,6889,0.0004742723800800652,0.005257741531991664,0.004044294824500812,0.0032587695788575135,0.48,0.13337648069859576
PULLBACK_VOL_MATCHED,6889,-0.003207227186040025,-0.008563340062619766,-0.00452908981468898,-0.005433219021116256,0.4,-0.2079143538021303
CALENDAR_MATCHED,6890,-0.0005004052913251122,-0.002329484064098013,-0.0005575319501874576,-0.0011291404352035273,0.44,-0.062078323999299356
PULLBACK_VOL_MATCHED,6890,-0.007361093159938031,-0.004992909059804642,-0.0019210710262361052,-0.004758357748659593,0.48,-0.13576590885562734
CALENDAR_MATCHED,6891,5.9929469398247724e-05,0.0004371857533576584,0.0006157468205542483,0.0003709540144367172,0.44,0.003734564317148248
PULLBACK_VOL_MATCHED,6891,-0.006702974223912586,-0.0049771308825507,-0.003349815099818838,-0.005009973402094041,0.4,-0.12425323826177759
CALENDAR_MATCHED,6892,-0.006842399325375834,-0.0023754410540661164,-0.00161485180546022,-0.0036108973949673896,0.44,-0.06361417521620683
PULLBACK_VOL_MATCHED,6892,-0.009624034578546352,-0.009854437242972636,-0.00854520342153152,-0.009341225081016837,0.36,-0.22671472084239552
CALENDAR_MATCHED,6893,0.00802524090622883,0.007740183284831832,0.005978143819582588,0.007247856003547749,0.56,0.19674886031606786
PULLBACK_VOL_MATCHED,6893,-0.016517443043839414,-0.024521187329551726,-0.016815246359527213,-0.019284625577639446,0.24,-0.4784587341666511
CALENDAR_MATCHED,6894,0.002392592303454233,0.002970076580232366,0.0016033812945876046,0.0023220167260914006,0.52,0.06646209029738293
PULLBACK_VOL_MATCHED,6894,-0.005449555018129382,-0.0030827887688199994,-0.002442649566405146,-0.0036583311177848426,0.36,-0.07960419057699608
CALENDAR_MATCHED,6895,-0.01079878501855398,-0.012050023312378007,-0.012939520588558278,-0.011929442973163422,0.36,-0.27166776606619103
PULLBACK_VOL_MATCHED,6895,-0.009920343812470516,-0.009445265226016736,-0.010016167437137798,-0.009793925491875018,0.28,-0.21506703660018
CALENDAR_MATCHED,6896,-0.008222435308357166,-0.012103747391219652,-0.007459406987582833,-0.009261863229053216,0.44,-0.26992564009507514
PULLBACK_VOL_MATCHED,6896,-0.0016986439650997997,0.0005067030127167316,0.002805137677446812,0.0005377322416879144,0.44,0.007190458953399981
CALENDAR_MATCHED,6897,-0.00403290388327453,-0.003872800165500738,-0.005130389048440404,-0.0043453643657385575,0.48,-0.09739628840748049
PULLBACK_VOL_MATCHED,6897,-0.004804655814288292,-0.00442656300728232,-0.0045864762991858175,-0.004605898373585476,0.48,-0.11051205397912534
CALENDAR_MATCHED,6898,-0.002291100182122494,-0.0016126394032133895,-0.0007630183792437784,-0.0015555859881932206,0.4,-0.04437145886304528
PULLBACK_VOL_MATCHED,6898,-0.014512029117176412,-0.013949241053078296,-0.016555742532535264,-0.01500567090092999,0.4,-0.3206132725113604
CALENDAR_MATCHED,6899,0.00242441528123698,-0.00017644473048260333,0.0031119091741805827,0.0017866265749783205,0.56,-0.021219998457552736
PULLBACK_VOL_MATCHED,6899,-0.012231412981651766,-0.011321414553633674,-0.005853144124775675,-0.009801990553353705,0.24,-0.25543522037863464
CALENDAR_MATCHED,6900,0.000491299496447124,0.0001971440527811774,-0.0008717085024202387,-6.108831773064573e-05,0.44,6.974116688152066e-05
PULLBACK_VOL_MATCHED,6900,-0.005898570999714124,-0.002625619458485211,0.0010674078533503017,-0.0024855942016163445,0.52,-0.07000753790488079
CALENDAR_MATCHED,6901,0.008440727147069898,0.007706326761864415,0.004943207612291669,0.007030087173741995,0.64,0.20182147923816962
PULLBACK_VOL_MATCHED,6901,-0.012521052512137669,-0.013196935930737962,-0.012846254861427396,-0.01285474776810101,0.36,-0.29281014220846313
CALENDAR_MATCHED,6902,0.0006309304141273398,-0.0022875266439150053,0.002967661679964655,0.0004370218167256636,0.44,-0.06326195749583485
PULLBACK_VOL_MATCHED,6902,-0.0046566093697092414,-0.006904129764896343,-0.0033817357367739655,-0.004980824957126517,0.4,-0.17086990178765138
CALENDAR_MATCHED,6903,0.006567743231564913,0.0024369143575919193,0.003326914048245495,0.004110523879134109,0.56,0.048524694925772716
PULLBACK_VOL_MATCHED,6903,-0.010724331991844945,-0.013196356908467726,-0.0112021511979207,-0.01170761336607779,0.44,-0.305698261759453
CALENDAR_MATCHED,6904,-0.0016890477129889404,-0.001626854873542891,0.001794363882362009,-0.0005071795680566077,0.44,-0.04997827956394385
PULLBACK_VOL_MATCHED,6904,-0.010787135382905903,-0.01254751845544719,-0.010199775139101525,-0.011178142992484872,0.4,-0.28362498304841555
CALENDAR_MATCHED,6905,-0.010777912750955498,-0.010103763805302837,-0.010173611399064088,-0.010351762651774142,0.36,-0.23004728195172908
PULLBACK_VOL_MATCHED,6905,-0.008380026681282095,-0.007947716930662794,-0.007273067748943176,-0.007866937120296024,0.44,-0.19648467321178775
CALENDAR_MATCHED,6906,0.004037355431618139,0.004542776909400366,0.005876047867947491,0.004818726736322,0.6,0.11272131761854243
PULLBACK_VOL_MATCHED,6906,-0.007561558729855418,-0.00520247023041132,-0.002242395415155833,-0.005002141458474192,0.4,-0.14969529893594302
CALENDAR_MATCHED,6907,-0.012561677668133528,-0.015240692923534195,-0.016807916305510373,-0.014870095632392699,0.32,-0.32522455139901263
PULLBACK_VOL_MATCHED,6907,-0.009455580573023759,-0.016838982546471305,-0.012101166071554488,-0.012798576397016516,0.32,-0.36006451159488306
CALENDAR_MATCHED,6908,0.004294688576731378,0.007745133880656203,0.007207117273691654,0.006415646577026412,0.6,0.19383907586854465
PULLBACK_VOL_MATCHED,6908,-0.003834268322961134,0.0018343893239890097,0.0029727090314776205,0.0003242766775018315,0.52,0.04174161153524936
CALENDAR_MATCHED,6909,-0.0003183164322219012,0.0018472006057589274,0.002788237850770989,0.001439040674769338,0.6,0.03944759106506801
PULLBACK_VOL_MATCHED,6909,-0.008080032450351049,-0.005147786145710498,-0.004558438723329989,-0.005928752439797179,0.48,-0.12810358214390516
CALENDAR_MATCHED,6910,0.00451820028857592,0.004661751611077358,0.0010980440871506314,0.00342599866226797,0.56,0.11653841604276494
PULLBACK_VOL_MATCHED,6910,-0.004203295156454079,-0.0067520382805271685,-0.004780467159813524,-0.0052452668655982556,0.48,-0.16988186367558933
CALENDAR_MATCHED,6911,-0.003283526238858059,-0.007896519865261133,-0.008729862149563075,-0.0066366360845607555,0.4,-0.18594745749523267
PULLBACK_VOL_MATCHED,6911,0.005711123269208684,0.004690487527767524,0.0071699910334528695,0.005857200610143025,0.64,0.11349665091328687
CALENDAR_MATCHED,6912,-0.007466600068599578,-0.011738995721404088,-0.011024779937407202,-0.010076791909136955,0.4,-0.26947643395460674
PULLBACK_VOL_MATCHED,6912,0.0003616277828793457,0.0029827453768133073,0.004977387747264679,0.00277392030231911,0.44,0.06506789853319606
CALENDAR_MATCHED,6913,0.0008023689921188471,0.003321575495391649,0.0032971537363938584,0.0024736994079681187,0.56,0.07758741786965317
PULLBACK_VOL_MATCHED,6913,0.003606346619124712,0.00691550314416149,0.00787809369501348,0.006133314486099895,0.6,0.17554359937991504
CALENDAR_MATCHED,6914,0.00047884035025091086,-0.001165281343789597,0.002151701792959426,0.0004884202664735798,0.4,-0.050908628557360225
PULLBACK_VOL_MATCHED,6914,0.0022453792871714386,0.003278503616633488,0.006361495237007437,0.003961792713604121,0.52,0.07769526565205931
CALENDAR_MATCHED,6915,0.004736289173366015,0.0033116368089944003,0.015100834520060053,0.007716253500806823,0.56,0.06820274001365201
PULLBACK_VOL_MATCHED,6915,-0.0010620836438868953,-0.007569995729575294,-0.003092084464711382,-0.003908054612724524,0.44,-0.18288627937428215
CALENDAR_MATCHED,6916,0.004387830306345104,-0.0008143282070671809,0.0005914185244804138,0.0013883068745861125,0.28,-0.05009443476402975
PULLBACK_VOL_MATCHED,6916,-0.004168811438950302,-0.004727871426009638,-0.00864491626757947,-0.00584719971084647,0.36,-0.11861140097852696
CALENDAR_MATCHED,6917,-0.004296600439622611,-0.003825492504102894,-0.006076979246695684,-0.004733024063473731,0.52,-0.098041457475874
PULLBACK_VOL_MATCHED,6917,-0.005152694581740134,-0.0003888007438450458,0.0032232425519789533,-0.0007727509245354081,0.48,-0.018008817974435987
CALENDAR_MATCHED,6918,-0.0009807302837835819,-0.00292166051356066,-0.004848705324578431,-0.0029170320406408912,0.52,-0.07581532821398973
PULLBACK_VOL_MATCHED,6918,-0.00039641117936019656,0.0015844504430410833,0.0040191135705112254,0.0017357176113973697,0.56,0.034593822533377505
CALENDAR_MATCHED,6919,0.00013339796856776332,0.0025647995627408092,0.0035071535208079617,0.0020684503507055114,0.6,0.05860367499702579
PULLBACK_VOL_MATCHED,6919,-0.013733268727636139,-0.0063927768831643,-0.007403388843198839,-0.009176478151333094,0.44,-0.1572520487633905
CALENDAR_MATCHED,6920,-0.005832522920175491,-0.007164985286805985,-0.008851823338178102,-0.0072831105150531926,0.48,-0.18138135566388525
PULLBACK_VOL_MATCHED,6920,-0.005580742770052481,-0.007657297824863485,-0.0021752404974527684,-0.005137760364122912,0.48,-0.1936852334397141
CALENDAR_MATCHED,6921,-0.0049540456228433305,-0.008243651975325972,-0.0060376587800193,-0.006411785459396201,0.36,-0.19500638697273043
PULLBACK_VOL_MATCHED,6921,-0.010634024024671453,-0.006183427267283475,-0.005314193535316583,-0.007377214942423838,0.56,-0.1606771807585453
CALENDAR_MATCHED,6922,-0.0009560918717657252,0.0006715835705747653,0.002225380287249874,0.0006469573286863044,0.56,0.012035257523380638
PULLBACK_VOL_MATCHED,6922,-3.5431424512122334e-06,-0.0009536057007111953,0.0011923053148058748,7.838549054782151e-05,0.4,-0.05086903087590455
CALENDAR_MATCHED,6923,0.0033550894683052903,0.005487287390819407,0.008741901067276374,0.005861425975467023,0.72,0.13742986350076314
PULLBACK_VOL_MATCHED,6923,-0.0001516958542945046,-0.0034736269885556493,-0.002897182524830937,-0.002174168455893697,0.48,-0.08957060608049217
CALENDAR_MATCHED,6924,0.005243973161228417,0.00395017685899457,0.003840450396829085,0.004344866805684024,0.44,0.09132798288212896
PULLBACK_VOL_MATCHED,6924,-0.002685523780762309,-0.002506673692614094,-0.0001088814937296334,-0.0017670263223686794,0.52,-0.08100439784809976
CALENDAR_MATCHED,6925,0.0013808352397105229,-0.0008647139810758864,0.002034902421632272,0.0008503412267556364,0.52,-0.026083562629087176
