mechanism_id,trade_date,opening_return,opening_efficiency,late_return,late_efficiency,opening_signal_time,late_signal_time,OPENING_SELLOFF_REVERSAL_score,OPENING_BREAKOUT_CONTINUATION_score,LATE_SELLOFF_REVERSAL_score,LATE_BREAKOUT_CONTINUATION_score,score,threshold,signal_time,planned_entry,planned_exit,OPENING_SELLOFF_REVERSAL_threshold,OPENING_SELLOFF_REVERSAL_raw_event,OPENING_BREAKOUT_CONTINUATION_threshold,OPENING_BREAKOUT_CONTINUATION_raw_event,LATE_SELLOFF_REVERSAL_threshold,LATE_SELLOFF_REVERSAL_raw_event
OPENING_SELLOFF_REVERSAL,2022-03-07,-0.009756097560975618,0.11632219664723699,0.0,0.0,2022-03-07 10:30:00,2022-03-07 15:00:00,0.009756097560975618,0.0,-0.0,0.0,0.009756097560975618,0.00746781968189783,2022-03-07 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-03-16,-0.020905923344947563,0.19055008444711996,0.008718395815169977,0.26508179958342637,2022-03-16 10:30:00,2022-03-16 15:00:00,0.020905923344947563,0.0,0.0,0.0023110880521658712,0.020905923344947563,0.007294029512189271,2022-03-16 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-03-24,-0.011965811965811923,0.20435574804139625,-0.0034158838599487318,0.09972013447519998,2022-03-24 10:30:00,2022-03-24 15:00:00,0.011965811965811923,0.0,0.0034158838599487318,0.0,0.011965811965811923,0.006804242594122906,2022-03-24 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-03-31,-0.009666080843585112,0.16838757515599692,0.0,0.0,2022-03-31 10:30:00,2022-03-31 15:00:00,0.009666080843585112,0.0,-0.0,0.0,0.009666080843585112,0.006965615030131128,2022-03-31 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-04-06,-0.017889087656529523,0.3293489434292314,0.0009165902841430373,0.03024824924497872,2022-04-06 10:30:00,2022-04-06 15:00:00,0.017889087656529523,0.0,0.0,2.7725251370284457e-05,0.017889087656529523,0.007294029512189271,2022-04-06 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-04-08,-0.019571295433364333,0.27636614606620474,-0.004708097928437072,0.142211055884031,2022-04-08 10:30:00,2022-04-08 15:00:00,0.019571295433364333,0.0,0.004708097928437072,0.0,0.019571295433364333,0.007797238856248223,2022-04-08 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-04-12,-0.011741682974559686,0.14504133988563708,0.007858546168958647,0.21112911645594157,2022-04-12 10:30:00,2022-04-12 15:00:00,0.011741682974559686,0.0,0.0,0.0016591679092804637,0.011741682974559686,0.008542426947755255,2022-04-12 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-04-25,-0.018769551616266922,0.22788910227609788,-0.012972972972972951,0.22160339424295214,2022-04-25 10:30:00,2022-04-25 15:00:00,0.018769551616266922,0.0,0.012972972972972951,0.0,0.018769551616266922,0.008542426947755255,2022-04-25 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-05-13,-0.00859598853868182,0.11030494179716396,0.0038572806171648377,0.11122990626680275,2022-05-13 10:30:00,2022-05-13 15:00:00,0.00859598853868182,0.0,0.0,0.00042904496149199996,0.00859598853868182,0.008150045676774798,2022-05-13 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-05-24,-0.012115563839701693,0.17224887597950508,-0.016283524904214697,0.3585657984054124,2022-05-24 10:30:00,2022-05-24 15:00:00,0.012115563839701693,0.0,0.016283524904214697,0.0,0.012115563839701693,0.008480539728684233,2022-05-24 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-06-09,-0.011463844797177991,0.14593492349183115,0.003603603603603567,0.0913219865356688,2022-06-09 10:30:00,2022-06-09 15:00:00,0.011463844797177991,0.0,0.0,0.0003290882397681725,0.011463844797177991,0.00840715598904948,2022-06-09 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-06-14,-0.020720720720720842,0.27391019027024033,0.015625,0.348792824368432,2022-06-14 10:30:00,2022-06-14 15:00:00,0.020720720720720842,0.0,0.0,0.00544988788075675,0.020720720720720842,0.00840715598904948,2022-06-14 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-06-28,-0.014084507042253391,0.21398263610176085,0.009632224168126147,0.23541023228232838,2022-06-28 10:30:00,2022-06-28 15:00:00,0.014084507042253391,0.0,0.0,0.0022675241288140336,0.014084507042253391,0.008138412075785167,2022-06-28 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-07-11,-0.007964601769911428,0.10272186711343377,0.00723327305605781,0.1826346772722257,2022-07-11 10:30:00,2022-07-11 15:00:00,0.007964601769911428,0.0,0.0,0.0013210464902150038,0.007964601769911428,0.007735492746094447,2022-07-11 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-07-18,-0.012658227848101222,0.16896844324709098,0.0,0.0,2022-07-18 10:30:00,2022-07-18 15:00:00,0.012658227848101222,0.0,-0.0,0.0,0.012658227848101222,0.007735492746094447,2022-07-18 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-07-29,-0.012259194395796813,0.19931109741407924,-0.005319148936170026,0.14957748004222926,2022-07-29 10:30:00,2022-07-29 15:00:00,0.012259194395796813,0.0,0.005319148936170026,0.0,0.012259194395796813,0.007735492746094447,2022-07-29 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-08-08,-0.014950166112956853,0.2117115154231924,0.007594936708860578,0.24411297355154904,2022-08-08 10:30:00,2022-08-08 15:00:00,0.014950166112956853,0.0,0.0,0.0018540225839357711,0.014950166112956853,0.0073904190333297926,2022-08-08 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-08-12,-0.011570247933884281,0.23181165300570034,-0.003364171572750263,0.11093156552679787,2022-08-12 10:30:00,2022-08-12 15:00:00,0.011570247933884281,0.0,0.003364171572750263,0.0,0.011570247933884281,0.007509415914389944,2022-08-12 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-08-19,-0.01690617075232459,0.24905609165810721,-0.007792207792207906,0.21837065428311125,2022-08-19 10:30:00,2022-08-19 15:00:00,0.01690617075232459,0.0,0.007792207792207906,0.0,0.01690617075232459,0.0076824962688776255,2022-08-19 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-08-24,-0.01748251748251728,0.29201427349635506,-0.007194244604316502,0.1898676586893725,2022-08-24 10:30:00,2022-08-24 15:00:00,0.01748251748251728,0.0,0.007194244604316502,0.0,0.01748251748251728,0.007735492746094447,2022-08-24 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-08-31,-0.0092592592592593,0.11073660945547234,-0.005617977528089901,0.1491563591755272,2022-08-31 10:30:00,2022-08-31 15:00:00,0.0092592592592593,0.0,0.005617977528089901,0.0,0.0092592592592593,0.007499553916612195,2022-08-31 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-09-09,-0.01207056638811499,0.18600823710829373,0.005639097744360999,0.1875981952221506,2022-09-09 10:30:00,2022-09-09 15:00:00,0.01207056638811499,0.0,0.0,0.0010578845595234237,0.01207056638811499,0.0073904190333297926,2022-09-09 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
