candidate_id,entry_signal_date,entry_date,exit_signal_date,exit_date,size,entry_price,exit_price,entry_fees,exit_fees,net_return,entry_regime,exit_regime,regime_path,holding_sessions,fees,short_loss
124,2024-04-24,2024-04-25,2024-05-13,2024-05-14,1369531.9701709168,0.753,0.782,515.6287867693463,535.4870003368285,0.03747462258246714,range,range,range_to_range,10,1051.1157871061748,False
124,2024-06-03,2024-06-04,2024-06-25,2024-06-26,1394919.8981647638,0.767,0.734,534.9517809462268,511.9356026264683,-0.04398126881800313,trend,range,trend_to_range,15,1046.8873835726952,False
124,2024-07-11,2024-07-12,2024-07-24,2024-07-25,1397333.122578479,0.732,0.727,511.4239228636725,507.9305900572771,-0.007823274155272064,range,range,range_to_range,9,1019.3545129209496,True
124,2024-07-31,2024-08-01,2024-08-05,2024-08-06,1328332.2337842816,0.764,0.73,507.4229133055778,484.8412653312628,-0.0454576376733099,trend,range,trend_to_range,3,992.2641786368406,True
124,2024-09-24,2024-09-25,2024-10-30,2024-10-31,1405970.0039634672,0.689,0.981,484.35666636540554,689.6282869440806,0.42237952141490953,trend,trend,trend_to_trend,21,1173.9849533094862,False
124,2024-11-05,2024-11-06,2024-11-15,2024-11-18,1345583.9908182796,1.024,1.014,688.9390032989904,682.2110833448678,-0.010755364505247278,trend,trend,trend_to_trend,8,1371.1500866438582,True
124,2024-12-02,2024-12-03,2024-12-05,2024-12-06,1309374.0887542693,1.041,1.03,681.529213196598,674.3276557084488,-0.011555701496033688,trend,trend,trend_to_trend,3,1355.8568689050467,True
124,2024-12-10,2024-12-11,2024-12-13,2024-12-16,1303005.1548318577,1.034,1.013,673.6536650480703,659.9721109223359,-0.02128867867806916,trend,trend,trend_to_trend,3,1333.6257759704063,True
124,2024-12-20,2024-12-23,2024-12-31,2025-01-02,1274033.7558117071,1.035,1.01,659.31246863259,643.3870466849121,-0.025129947103742833,trend,range,trend_to_range,7,1302.6995153175021,True
124,2025-01-07,2025-01-08,2025-01-13,2025-01-14,1311722.4105530288,0.98,0.98,642.7439811709337,642.7439811709842,-0.0009995002498749406,range,range,range_to_range,4,1285.4879623419179,True
124,2025-01-14,2025-01-15,2025-03-11,2025-03-12,1281639.83712814,1.002,1.133,642.1015584010165,726.0489677330913,0.12960834951785616,range,range,range_to_range,34,1368.1505261341078,False
124,2025-04-11,2025-04-14,2025-04-23,2025-04-24,1388178.5293941067,1.045,1.036,725.3232816082891,719.0764782261473,-0.0096033323051391,range,range,range_to_range,8,1444.3997598344363,True
124,2025-05-06,2025-05-07,2025-05-09,2025-05-12,1347763.1540459304,1.066,1.034,718.3577611064538,696.793550641746,-0.030988258216107734,range,range,range_to_range,3,1415.1513117482,True
124,2025-05-14,2025-05-15,2025-05-19,2025-05-20,1343816.8056250352,1.036,1.019,696.097105313791,684.6746624659554,-0.01739236559326529,range,range,range_to_range,3,1380.7717677797464,True
124,2025-06-05,2025-06-06,2025-06-10,2025-06-11,1337224.4965195262,1.023,1.007,683.9903299696743,673.2925339975814,-0.016624141497188938,trend,trend,trend_to_trend,3,1357.2828639672557,True
124,2025-06-24,2025-06-25,2025-08-08,2025-08-11,1338546.4237644016,1.005,1.07,672.6195779414847,716.122336713955,0.06361247237078005,trend,range,trend_to_range,33,1388.7419146554398,False
124,2025-08-12,2025-08-13,2025-09-08,2025-09-09,1301922.7884612705,1.099,1.28,715.4065722594969,833.2305846152132,0.16353106431315734,trend,trend,trend_to_trend,19,1548.63715687471,False
124,2025-09-10,2025-09-11,2025-10-14,2025-10-15,1295560.7321987343,1.285,1.442,832.3977704376448,934.0992879152874,0.1210573701476112,trend,trend,trend_to_trend,18,1766.497058352932,False
124,2025-10-24,2025-10-27,2025-10-30,2025-10-31,1221679.982351767,1.5276761,1.4923366,933.1656554434448,911.5788755754479,-0.02410922760694989,trend,trend,trend_to_trend,4,1844.7445310188928,True
124,2025-12-05,2025-12-08,2025-12-11,2025-12-12,1334199.9062665068,1.3651144000000002,1.3630950000000002,910.6677522615064,909.3206106161721,-0.00247731164003806,range,range,range_to_range,4,1819.9883628776784,True
124,2025-12-12,2025-12-15,2025-12-24,2025-12-25,1322093.7573263731,1.3742017,1.3873278000000002,908.4117444385774,917.0887118726657,0.00854275287044226,range,range,range_to_range,8,1825.5004563112432,False
125,2021-01-12,2021-01-13,2021-01-28,2021-01-29,696030.8146762274,1.436,1.456,499.75012493750546,506.7104330842936,0.012914155735502808,warmup,warmup,warmup_to_warmup,12,1006.460558021799,False
125,2021-03-26,2021-03-29,2021-04-12,2021-04-13,787866.110318773,1.285,1.267,506.20397587970365,499.11318088694264,-0.014993281569331995,trend,range,trend_to_range,10,1005.3171567666463,True
125,2021-04-16,2021-04-19,2021-05-07,2021-05-10,767098.9494429696,1.3,1.295,498.6143171378644,496.6965697643228,-0.004841809864298496,trend,trend,trend_to_trend,12,995.3108869021872,False
125,2021-05-14,2021-05-17,2021-06-16,2021-06-17,748416.4727281015,1.326,1.441,496.2001214186894,539.2340686005972,0.08564081458516593,range,trend,range_to_trend,22,1035.4341900192867,False
125,2021-06-17,2021-06-18,2021-07-06,2021-07-07,715873.8923777938,1.505,1.557,538.6951040141284,557.3078252161124,0.033517460538833754,trend,trend,trend_to_trend,13,1096.0029292302409,False
125,2021-07-07,2021-07-08,2021-07-14,2021-07-15,695069.6578096774,1.602,1.589,556.7507959054783,552.2328431297886,-0.009106245878309438,trend,trend,trend_to_trend,5,1108.983639035267,True
125,2021-07-29,2021-07-30,2021-08-09,2021-08-10,678574.2758488206,1.626,1.604,551.6808862651233,544.2165692307542,-0.014516112177613394,trend,trend,trend_to_trend,7,1095.8974554958775,True
125,2021-08-24,2021-08-25,2021-08-27,2021-08-30,672030.4383607194,1.618,1.525,543.6726246336475,512.4232092500486,-0.05842041896233585,trend,range,trend_to_range,3,1056.095833883696,True
125,2021-10-15,2021-10-18,2021-10-27,2021-10-28,732347.6997487287,1.398,1.391,511.9110421242658,509.3478251752408,-0.006001648674947124,trend,trend,trend_to_trend,8,1021.2588672995066,True
125,2021-10-29,2021-11-01,2021-12-02,2021-12-03,710172.6893184994,1.433,1.469,508.8387318965979,521.6218403044379,0.02409751160707163,trend,range,trend_to_range,24,1030.4605722010358,False
125,2021-12-03,2021-12-06,2021-12-08,2021-12-09,703239.5130158075,1.482,1.45,521.100479144603,509.8486469364604,-0.022570361243130055,range,range,range_to_range,3,1030.9491260810635,True
125,2021-12-10,2021-12-13,2021-12-15,2021-12-16,686440.7723537048,1.484,1.463,509.3390530863544,502.1314249767351,-0.015136299774640816,range,range,range_to_range,3,1011.4704780630896,True
125,2021-12-17,2021-12-20,2021-12-23,2021-12-24,697676.6960945769,1.438,1.415,501.62954449199606,493.6062624869131,-0.016977950524042495,range,range,range_to_range,4,995.2358069789092,True
125,2021-12-30,2021-12-31,2022-01-05,2022-01-06,695995.6286580347,1.417,1.371,493.1129029041622,477.10500344508284,-0.03343000341748659,range,range,range_to_range,3,970.217906349245,True
125,2022-01-17,2022-01-18,2022-01-20,2022-01-21,694793.2024415784,1.372,1.343,476.62813687487505,466.5536354395199,-0.022115400025934484,range,range,range_to_range,3,943.181772314395,True
125,2022-02-23,2022-02-24,2022-03-03,2022-03-04,740408.7608646832,1.259,1.239,466.0873149642721,458.6832273556713,-0.016869246075929212,trend,trend,trend_to_trend,6,924.7705423199434,True
125,2022-03-21,2022-03-22,2022-03-24,2022-03-25,777970.7527254937,1.178,1.167,458.224773355294,453.9459342153256,-0.010328027836675746,trend,trend,trend_to_trend,3,912.1707075706197,True
125,2022-05-05,2022-05-06,2022-06-22,2022-06-23,949721.9165249167,0.955,1.095,453.4922151406063,519.9727492973918,0.14545083479202825,trend,range,trend_to_range,33,973.4649644379981,False
125,2022-06-23,2022-06-24,2022-07-11,2022-07-12,930086.0096768861,1.117,1.11,519.4530364044476,516.1977353706718,-0.0072600226296877235,range,range,range_to_range,12,1035.6507717751194,False
125,2022-07-21,2022-07-22,2022-08-19,2022-08-22,910294.431783202,1.133,1.137,515.6817956051091,517.5023844687504,0.002527421196727442,trend,trend,trend_to_trend,21,1033.1841800738594,False
125,2022-10-17,2022-10-18,2022-11-21,2022-11-22,1038122.7725023351,0.996,1.061,516.9851407060632,550.7241308124887,0.06419631549686988,trend,trend,trend_to_trend,25,1067.709271518552,False
125,2022-12-02,2022-12-05,2022-12-07,2022-12-08,1052963.9845093389,1.045,1.026,550.1736819059588,540.1705240532908,-0.019163145699876982,range,range,range_to_range,3,1090.3442059592496,True
125,2022-12-12,2022-12-13,2022-12-15,2022-12-16,1049865.026224756,1.028,1.01,539.6306234793738,530.1818382435017,-0.018491726899196093,range,range,range_to_range,3,1069.8124617228755,True
125,2022-12-27,2022-12-28,2023-01-13,2023-01-16,1076528.2954546711,0.984,0.999,529.6519213635474,537.7258835796083,0.014229165904852792,range,range,range_to_range,12,1067.3778049431558,False
125,2023-01-16,2023-01-17,2023-02-08,2023-02-09,1054344.3109413274,1.019,1.032,537.1884264245164,544.0416644457249,0.011745354015828324,range,range,range_to_range,12,1081.2300908702414,False
125,2023-02-09,2023-02-10,2023-02-14,2023-02-15,1023536.524795045,1.062,1.047,543.4978946661577,535.821370730206,-0.01510967680001818,range,range,range_to_range,3,1079.3192653963638,True
125,2023-03-01,2023-03-02,2023-03-07,2023-03-08,1049580.0336005348,1.02,1.012,535.2858171362896,531.0874970018707,-0.008834798287131074,range,range,range_to_range,4,1066.3733141381604,True
125,2023-03-09,2023-03-10,2023-03-16,2023-03-17,1044402.9033777791,1.016,1.019,530.5566749158315,532.1232792709784,0.00195030437537147,range,range,range_to_range,5,1062.67995418681,False
125,2023-03-17,2023-03-20,2023-04-21,2023-04-24,1025248.6440123102,1.037,1.136,531.5914219203405,582.3412297989922,0.09437277503967412,range,trend,range_to_trend,24,1113.9326517193326,False
