candidate_id,structure_share,trend_share,volume_share,is_control,range_to_range_count,range_to_range_loss_count,range_to_range_loss_rate,range_to_range_short_loss_count,range_to_range_compound_return,range_to_range_median_holding_sessions,range_to_range_fees,range_to_trend_count,range_to_trend_loss_count,range_to_trend_loss_rate,range_to_trend_short_loss_count,range_to_trend_compound_return,range_to_trend_median_holding_sessions,range_to_trend_fees,trend_to_range_count,trend_to_range_loss_count,trend_to_range_loss_rate,trend_to_range_short_loss_count,trend_to_range_compound_return,trend_to_range_median_holding_sessions,trend_to_range_fees,trend_to_trend_count,trend_to_trend_loss_count,trend_to_trend_loss_rate,trend_to_trend_short_loss_count,trend_to_trend_compound_return,trend_to_trend_median_holding_sessions,trend_to_trend_fees,range_days,range_transition_count,range_signal_density_per_100,first_front_count,mean_pareto_layer,worst_pareto_layer,max_drawdown,calmar,win_loss_ratio,strategy_return,sharpe,exposure,trade_count
227,0.6,0.15,0.25,False,30,20,0.6666666666666666,19,-0.1558499753920276,5.0,33431.061676684745,5,2,0.4,2,0.4262419902061787,22.0,5695.582032075014,13,7,0.5384615384615384,6,0.02010319382100967,11.0,13709.359066373521,17,13,0.7647058823529411,12,0.4334202156871585,7.0,19989.83716819124,592,79,13.344594594594595,0,10.5,11,-0.22942675045425198,0.5550215477789918,3.2387889994023786,0.7797271040119162,0.6169440613392461,0.5214521452145214,133
228,0.6,0.175,0.225,False,30,20,0.6666666666666666,19,-0.0870623260510448,5.0,37838.76870347334,2,0,0.0,0,0.18809575095390008,23.0,2228.079291788825,13,6,0.46153846153846156,6,0.1224287733050966,10.0,15202.232148848085,18,13,0.7222222222222222,12,0.6678289491664764,7.0,23740.18820684506,592,76,12.837837837837837,2,2.75,6,-0.1871077857730684,0.8619927966876373,3.4946128417428386,1.0527014888303348,0.7470428138721215,0.49257425742574257,129
229,0.6,0.2,0.2,False,31,21,0.6774193548387096,20,-0.12198969371617197,5.0,37604.99589885446,2,0,0.0,0,0.1880957509539003,23.0,2188.5551504643977,13,6,0.46153846153846156,6,0.12242877330509594,10.0,14793.012768071996,18,13,0.7222222222222222,12,0.6678289491664751,7.0,23092.700813869626,592,78,13.175675675675674,0,4.25,7,-0.21178012425896164,0.7172753197073188,3.394054809416888,0.9741687897721296,0.7127126272013662,0.4900990099009901,131
230,0.6,0.225,0.175,False,32,23,0.71875,22,-0.16678987141911894,5.0,37023.294789860454,2,0,0.0,0,0.18809575095390008,23.0,2132.715581650508,13,6,0.46153846153846156,6,0.12550392062921967,10.0,14237.703158900222,18,13,0.7222222222222222,12,0.6678289491664746,7.0,22258.483819528585,592,80,13.513513513513514,0,7.5,10,-0.2347602955633653,0.5966835579381091,3.4693055122913914,0.8785702031813876,0.6695494532759707,0.4884488448844885,133
231,0.6,0.25,0.15,False,34,24,0.7058823529411765,23,-0.1494441746262516,4.0,39791.52736655851,2,0,0.0,0,0.1880957509539003,23.0,2129.790106146455,13,6,0.46153846153846156,6,0.12550392062922033,10.0,14241.57241518079,18,13,0.7222222222222222,12,0.667828949166476,7.0,22445.827782733748,592,84,14.18918918918919,0,6.0,8,-0.23530110100819657,0.6161136534557521,3.433211832734201,0.9176781160964653,0.6874339716420409,0.48102310231023104,137
232,0.6,0.275,0.125,False,31,23,0.7419354838709677,22,-0.1720992292640724,4.0,35753.619351997164,2,0,0.0,0,0.1880957509539003,23.0,2149.4782341732857,13,6,0.46153846153846156,6,0.12550392062922033,10.0,14242.060809496374,18,13,0.7222222222222222,12,0.6678289491664755,7.0,22447.787752117856,592,78,13.175675675675674,0,3.5,6,-0.22154370306894033,0.6522886007853435,3.5877368196815924,0.9139611148402569,0.6866164781140854,0.4752475247524752,131
233,0.6,0.3,0.1,False,28,20,0.7142857142857143,19,-0.12467039851809958,4.0,34125.92355682263,2,0,0.0,0,0.1880957509539003,23.0,2212.5843729507133,14,6,0.42857142857142855,6,0.15292090711232897,10.5,15934.8794313379,17,12,0.7058823529411765,12,0.6759435491748771,7.0,22706.51996591382,592,73,12.33108108108108,2,2.75,5,-0.2341117095137497,0.704054925127418,3.4308161545050417,1.0829882480691104,0.7634593917688799,0.46204620462046203,125
234,0.625,0.1,0.275,False,32,24,0.75,21,-0.2646477694477727,4.0,34054.52306685021,4,2,0.5,1,0.28221047990313375,19.0,4435.97829019929,15,6,0.4,6,0.2580531850532801,10.0,15065.533388370168,19,15,0.7894736842105263,14,0.4291937991363506,7.0,21222.105098165775,592,84,14.18918918918919,0,9.25,12,-0.27346474303834534,0.4352890805521625,3.411507970901382,0.7175803594802825,0.5849444576514262,0.5321782178217822,143
235,0.625,0.125,0.25,False,36,26,0.7222222222222222,25,-0.1817971005659147,4.0,39532.23522045042,5,2,0.4,2,0.4443485779724685,22.0,5559.206116672447,15,7,0.4666666666666667,6,0.09702320369093154,10.0,15394.961242197443,17,14,0.8235294117647058,13,0.34560465110689,7.0,19660.53502938854,592,93,15.70945945945946,0,8.25,11,-0.25884151158372626,0.4856669787098949,3.474614253457517,0.7674149724769703,0.6107973566692269,0.5255775577557755,149
236,0.625,0.15,0.225,False,30,20,0.6666666666666666,19,-0.1558499753920276,5.0,33431.061676684745,5,2,0.4,2,0.4262419902061787,22.0,5695.582032075014,13,7,0.5384615384615384,6,0.02010319382100967,11.0,13709.359066373521,17,13,0.7647058823529411,12,0.4334202156871585,7.0,19989.83716819124,592,79,13.344594594594595,0,10.5,11,-0.22942675045425198,0.5550215477789918,3.2387889994023786,0.7797271040119162,0.6169440613392461,0.5214521452145214,133
237,0.625,0.175,0.2,False,31,21,0.6774193548387096,20,-0.12012321567583573,5.0,37947.41251165572,2,0,0.0,0,0.1880957509539003,23.0,2194.1724113267255,13,6,0.46153846153846156,6,0.1255039206292199,10.0,14880.503880726514,18,13,0.7222222222222222,12,0.6678289491664748,7.0,23233.96970979727,592,78,13.175675675675674,0,4.5,7,-0.18710778577306852,0.8180799357812136,3.4115654815482324,0.9837856655891333,0.7172134707101772,0.4892739273927393,131
238,0.625,0.2,0.175,False,32,22,0.6875,21,-0.14928224573443938,5.0,37742.57493487156,2,0,0.0,0,0.18809575095390008,23.0,2155.7719406846286,13,6,0.46153846153846156,6,0.12550392062922033,10.0,14489.676854068251,18,13,0.7222222222222222,12,0.6678289491664744,7.0,22640.218134679682,592,80,13.513513513513514,0,5.75,7,-0.21178012425896164,0.6847551943347249,3.342782541937996,0.9180432038225466,0.6875522546269277,0.4884488448844885,133
239,0.625,0.225,0.15,False,32,24,0.75,23,-0.2082326550295095,4.5,36178.32776933804,2,0,0.0,0,0.18809575095390008,23.0,2132.715581650508,13,6,0.46153846153846156,6,0.12550392062922056,10.0,13943.876142162837,18,13,0.7222222222222222,12,0.6678289491664757,7.0,21638.618457211214,592,80,13.513513513513514,0,9.0,11,-0.2347602955633653,0.5454408543465473,3.511706786012728,0.7851325747166806,0.6248604991811871,0.4867986798679868,133
240,0.625,0.25,0.125,False,34,25,0.7352941176470589,24,-0.17174718792568233,4.0,39279.54557513469,2,0,0.0,0,0.1880957509539003,23.0,2129.790106146455,13,6,0.46153846153846156,6,0.1255039206292199,10.0,14113.48833674034,18,13,0.7222222222222222,12,0.6678289491664757,7.0,22127.149922643133,592,84,14.18918918918919,0,7.0,10,-0.23530110100819657,0.5893042181241176,3.54945522778732,0.8673933502393472,0.6644549341483287,0.4801980198019802,137
241,0.625,0.275,0.1,False,31,24,0.7741935483870968,23,-0.1938081886874219,4.0,36364.29279247822,2,0,0.0,0,0.18809575095390008,23.0,2212.5517267590035,14,6,0.42857142857142855,6,0.15292090711232897,10.5,15508.998651674541,17,12,0.7058823529411765,12,0.675943549174878,7.0,21755.049855299978,592,79,13.344594594594595,0,4.25,6,-0.22154370306894045,0.6548131459306002,3.555720830504028,0.9184637030561706,0.6899642871577644,0.4735973597359736,131
242,0.65,0.1,0.25,False,34,27,0.7941176470588235,25,-0.28491619848556227,4.0,35868.845458936725,4,2,0.5,1,0.2822104799031335,19.0,4412.997996056709,15,6,0.4,6,0.25805318505327923,10.0,14960.430369349013,19,15,0.7894736842105263,14,0.42919379913635125,7.0,20899.338140062224,592,88,14.864864864864865,0,8.0,11,-0.29558818282293964,0.38077285046030257,3.7192519781445355,0.6702388893841307,0.5615329361942925,0.5272277227722773,147
243,0.65,0.125,0.225,False,35,25,0.7142857142857143,24,-0.1669290735613841,4.0,37269.63721907701,4,2,0.5,2,0.303250613260617,14.0,4432.291521145144,15,7,0.4666666666666667,6,0.09702320369093131,10.0,15058.129471466105,19,15,0.7894736842105263,14,0.4291937991363506,7.0,21111.357210244994,592,90,15.202702702702704,0,10.75,13,-0.2775813247492076,0.43225513983112973,3.4026903309159766,0.7246026822160054,0.5912611804573668,0.5148514851485149,149
244,0.65,0.15,0.2,False,31,22,0.7096774193548387,21,-0.13563851507707514,5.0,38000.894143096266,2,0,0.0,0,0.20317899779218185,24.0,2220.1776579305224,13,6,0.46153846153846156,6,0.1255039206292201,10.0,14966.539957270763,18,13,0.7222222222222222,12,0.6678289491664751,7.0,23204.31186762497,592,78,13.175675675675674,1,4.25,8,-0.21794878875887425,0.6966269653775181,3.5887429662329615,0.9735452821937334,0.7127551828290651,0.4909240924092409,131
245,0.65,0.175,0.175,False,31,22,0.7096774193548387,21,-0.14021422848914922,5.0,37968.5409273,2,0,0.0,0,0.20317899779218185,24.0,2220.1776579305224,13,6,0.46153846153846156,6,0.1255039206292201,10.0,14958.852997196786,18,13,0.7222222222222222,12,0.667828949166476,7.0,23167.559348136823,592,78,13.175675675675674,1,4.75,9,-0.21794878875887425,0.6907977872839788,3.563924883808734,0.9630978273098847,0.7080622263427868,0.4892739273927393,131
246,0.65,0.2,0.15,False,32,23,0.71875,22,-0.18155834377079982,5.0,37137.38389862726,2,0,0.0,0,0.18809575095390008,23.0,2155.7719406846286,13,6,0.46153846153846156,6,0.12550392062922078,10.0,14302.457223849757,18,13,0.7222222222222222,12,0.6678289491664742,7.0,22178.015829952263,592,80,13.513513513513514,0,7.75,10,-0.21794878875887425,0.6232941781432519,3.4280755258620386,0.8452729457973136,0.6537672483756357,0.4884488448844885,133
247,0.65,0.225,0.125,False,34,25,0.7352941176470589,24,-0.18209600606046794,4.0,39078.44871184547,2,0,0.0,0,0.1880957509539003,23.0,2131.9401177694713,13,6,0.46153846153846156,6,0.12550392062922033,10.0,14043.895403190483,18,13,0.7222222222222222,12,0.6678289491664744,7.0,21983.445359198722,592,84,14.18918918918919,0,7.5,10,-0.23530110100819657,0.5766697421351408,3.5553800547869807,0.8440607229472816,0.6540005406317517,0.4834983498349835,137
248,0.65,0.25,0.1,False,33,25,0.7575757575757576,24,-0.1750042183577324,4.0,39575.29890445296,2,0,0.0,0,0.18809575095390008,23.0,2212.5517267590035,14,6,0.42857142857142855,6,0.15292090711232897,10.5,15507.589212558276,17,12,0.7058823529411765,12,0.675943549174878,7.0,21748.3111135749,592,83,14.020270270270272,0,4.75,7,-0.22154370306894045,0.6526642757447467,3.5385733940267814,0.9146306097016859,0.6879617049469027,0.4760726072607261,135
249,0.675,0.1,0.225,False,35,25,0.7142857142857143,24,-0.15166719992943767,4.0,38234.277349797776,4,2,0.5,2,0.3032506132606172,14.0,4502.219442579523,15,7,0.4666666666666667,6,0.09702320369093087,10.0,15299.929156516664,19,15,0.7894736842105263,14,0.4291937991363499,7.0,21478.230470537073,592,90,15.202702702702704,0,9.0,11,-0.25884151158372626,0.47991331702376516,3.477191144684262,0.7561974328740493,0.6071724797369262,0.5132013201320133,149
250,0.675,0.125,0.2,False,32,21,0.65625,20,-0.15298470125362662,4.0,34198.95900371831,4,2,0.5,2,0.303250613260617,14.0,4480.808680027286,15,7,0.4666666666666667,6,0.10002874671474227,10.0,15329.604538612324,19,15,0.7894736842105263,14,0.4291937991363495,7.0,21561.704642693694,592,84,14.18918918918919,0,12.25,14,-0.24542613588411977,0.5051899320420149,3.0691864762860446,0.7544349755708566,0.6070434589524917,0.5099009900990099,143
251,0.675,0.15,0.175,False,31,21,0.6774193548387096,20,-0.1139861554832523,5.0,37372.93998878621,1,0,0.0,0,0.08564081458516593,22.0,1035.4341900192867,13,6,0.46153846153846156,6,0.1255039206292199,10.0,14681.98246803563,20,14,0.7,13,0.7714347153958174,7.0,25053.379384318127,592,77,13.006756756756758,0,6.25,10,-0.2205630297737876,0.6690911889169545,3.375253519383222,0.9387497737235544,0.6981939560995625,0.48267326732673266,133
252,0.675,0.175,0.15,False,32,23,0.71875,22,-0.16870744435993867,5.0,37763.00315690018,2,0,0.0,0,0.20317899779218207,24.0,2180.915375974525,13,6,0.46153846153846156,6,0.1255039206292199,10.0,14565.429488527956,18,13,0.7222222222222222,12,0.6678289491664746,7.0,22576.00860587026,592,80,13.513513513513514,0,5.5,9,-0.2179487887588747,0.6539356670265142,3.494624507773189,0.8980409584683291,0.6783937227192343,0.4884488448844885,133
253,0.675,0.2,0.125,False,32,23,0.71875,22,-0.17165045427788161,4.5,37725.2208709696,2,0,0.0,0,0.20317899779218185,24.0,2191.03248164058,13,6,0.46153846153846156,6,0.1255039206292201,10.0,14531.941996554073,18,13,0.7222222222222222,12,0.6678289491664737,7.0,22525.32729198567,592,80,13.513513513513514,0,7.25,10,-0.22753998285900112,0.6226698837007076,3.4605662616642143,0.8913213585783306,0.6753369088181462,0.4884488448844885,133
254,0.675,0.225,0.1,False,34,24,0.7058823529411765,23,-0.1443062079689983,4.0,42412.23273567549,2,0,0.0,0,0.20317899779218185,24.0,2254.484685149655,14,6,0.42857142857142855,6,0.17699910787511697,10.5,16167.321909599403,17,12,0.7058823529411765,12,0.6759435491748778,7.0,22804.082720824274,592,85,14.358108108108109,0,2.75,3,-0.21233717010754216,0.7597857196654505,3.4183080881916594,1.0530856606673615,0.7496686021687644,0.4834983498349835,137
255,0.7,0.1,0.2,False,36,26,0.7222222222222222,26,-0.1746012067834476,4.0,36247.281792986745,4,2,0.5,2,0.30325061326061675,14.0,4130.000885664259,16,7,0.4375,6,0.3237856917068338,9.5,15585.385784246188,19,16,0.8421052631578947,14,-0.08653568867815875,7.0,19281.635629433327,592,93,15.70945945945946,0,13.5,15,-0.2926134649727997,0.2018660147923626,2.7809963846788244,0.31787202356601996,0.3859745663490797,0.5057755775577558,153
256,0.7,0.125,0.175,False,33,20,0.6060606060606061,20,-0.053726295530702406,4.0,38099.624333436965,3,2,0.6666666666666666,2,0.04160524622915118,6.0,3204.4182471410527,15,6,0.4,5,0.15020306828556218,10.0,16334.585469029773,20,15,0.75,14,0.6629113822188826,7.0,24606.191067097363,592,85,14.358108108108109,0,7.75,10,-0.21790730998645302,0.6585324665284455,2.853546889191961,0.905840205112751,0.6819225002916212,0.5008250825082509,145
257,0.7,0.15,0.15,False,31,19,0.6129032258064516,19,-0.06565723686019798,4.0,39070.768078459194,1,0,0.0,0,0.08564081458516593,22.0,1035.4341900192867,15,6,0.4,6,0.23564961284949648,9.0,17531.429067545203,20,15,0.75,14,0.662911382218883,7.0,26400.555496928402,592,79,13.344594594594595,2,2.0,4,-0.18565320588683354,0.9028404900482371,3.1266070235456884,1.1070738534878677,0.7752723889807,0.4768976897689769,137
258,0.7,0.175,0.125,False,32,21,0.65625,21,-0.1279134061598698,4.0,38061.711708998904,1,0,0.0,0,0.08564081458516593,22.0,1035.4341900192867,13,6,0.46153846153846156,6,0.1490095307652115,10.0,14594.639305076462,20,14,0.7,13,0.7714347153958163,7.0,24981.92872622956,592,79,13.344594594594595,0,6.75,9,-0.21178012425896164,0.7022791452100893,3.203001958225823,0.9481279681698256,0.703385063229189,0.4801980198019802,135
259,0.7,0.2,0.1,False,34,22,0.6470588235294118,22,-0.10167987213500185,4.0,42360.65869541593,1,0,0.0,0,0.08564081458516593,22.0,1065.8175871009398,14,6,0.42857142857142855,6,0.17699910787511675,10.5,16087.385936323026,19,13,0.6842105263157895,13,0.7800533954850555,7.0,25036.74723017203,592,84,14.18918918918919,0,4.0,5,-0.21178012425896175,0.7687255258067784,3.1103366658466034,1.0656150186967177,0.7568094221214652,0.4768976897689769,139
260,0.2749542213609317,0.31827350693237116,0.40677227170669694,True,29,25,0.8620689655172413,23,-0.2648254575866903,3.0,32724.559803482818,4,1,0.25,0,0.19540135215451482,20.0,4180.525435455045,10,6,0.6,6,0.06866374192086266,8.5,10315.229248227351,19,13,0.6842105263157895,12,0.8284344643683785,7.0,22299.70228899226,592,73,12.33108108108108,1,2.25,4,-0.23072279847132016,0.5363090874476745,4.62788041699249,0.7525733759841478,0.6020861784631962,0.5272277227722773,127
