family,configuration,cost_bps_one_way,period,annualized_return,max_drawdown,calmar,entries,exposure,annual_turnover,positive_years,evaluated_years,worst_year,top2_positive_year_concentration
DUAL_MA,fast=60;slow=240,10,FULL,0.055126147758657096,0.19541062294597622,0.2821041503659575,7,0.5653112630442605,1.1383960680891871,7,12,-0.0690693176731566,0.5470264433333891
DUAL_MA,fast=60;slow=240,10,P1,-0.030658579142186282,0.16656911561544574,-0.18405920586723312,4,0.3515263644773358,1.8115313081215125,1,5,-0.0690693176731566,1.0
DUAL_MA,fast=60;slow=240,10,P2,0.0856502730209665,0.17310313493866458,0.49479330949907324,1,0.5354573484069887,0.5006854009595614,3,4,-0.028429561200923992,0.9103251532566182
DUAL_MA,fast=60;slow=240,10,P3,0.15175513169255694,0.10899653979238677,1.3922931129888656,2,0.9241379310344827,1.0043538038496793,3,3,0.027097040980791576,0.9419199823709178
DUAL_MA,fast=60;slow=240,30,FULL,0.052725471630088894,0.19859341841969091,0.2654945569176076,7,0.5653112630442605,1.1383960680891871,7,12,-0.07748347461111937,0.5536210874569867
DUAL_MA,fast=60;slow=240,30,P1,-0.03417390456376146,0.17487065702657867,-0.19542389297803892,4,0.3515263644773358,1.8115313081215125,1,5,-0.07748347461111937,1.0
DUAL_MA,fast=60;slow=240,30,P2,0.08456309834099263,0.17310313493866447,0.48851280695150795,1,0.5354573484069887,0.5006854009595614,3,4,-0.03037464716448568,0.9152270801397281
DUAL_MA,fast=60;slow=240,30,P3,0.14945717947968729,0.10899653979238633,1.3712103133215907,2,0.9241379310344827,1.0043538038496793,3,3,0.020988103309345085,0.9544170685011301
DUAL_MA,fast=90;slow=120,10,FULL,0.05990288845881531,0.214765778811435,0.2789219436650111,12,0.5775458798128823,2.014085351234716,7,12,-0.0359430392694976,0.5931764599888222
DUAL_MA,fast=90;slow=120,10,P1,0.014387187296640791,0.14972280998636323,0.09609215388056888,6,0.396854764107308,2.49085554866708,2,5,-0.019386667593401352,1.0
DUAL_MA,fast=90;slow=120,10,P2,0.053557089508210476,0.17359224340665036,0.3085223651540106,4,0.5745118191161357,2.253084304318026,3,4,-0.0359430392694976,0.9396510744217094
DUAL_MA,fast=90;slow=120,10,P3,0.14056993718775512,0.1089965397923861,1.289673391976564,2,0.8510344827586207,1.0043538038496793,2,3,-0.0024104555278907647,1.0
DUAL_MA,fast=90;slow=120,30,FULL,0.05563225722002052,0.22103047482652227,0.25169496316597967,12,0.5775458798128823,2.014085351234716,7,12,-0.03979612045307124,0.6125074705543854
DUAL_MA,fast=90;slow=120,30,P1,0.009334334030712377,0.15343633316004213,0.06083522617147125,6,0.396854764107308,2.49085554866708,2,5,-0.02525377112325744,1.0
DUAL_MA,fast=90;slow=120,30,P2,0.048808864053394574,0.17751099517738644,0.274962483335863,4,0.5745118191161357,2.253084304318026,3,4,-0.03979612045307124,0.9687866829453059
DUAL_MA,fast=90;slow=120,30,P3,0.13827758917210042,0.10899653979238721,1.26864200859483,2,0.8510344827586207,1.0043538038496793,2,3,-0.008387377306998123,1.0
DUAL_MA,fast=90;slow=180,10,FULL,0.05345051224175523,0.2209148503263707,0.24195074329674804,8,0.5656711047139259,1.313533924718293,6,12,-0.07496076245354011,0.5564027180644957
DUAL_MA,fast=90;slow=180,10,P1,-0.016477259016601464,0.15003237175663553,-0.10982469198933209,4,0.3940795559666975,1.8115313081215125,1,5,-0.07496076245354011,1.0
DUAL_MA,fast=90;slow=180,10,P2,0.07893450738340158,0.1731031349386648,0.4559969835980743,2,0.5323741007194245,1.0013708019191228,3,4,-0.03794406485836266,0.9480608269468006
DUAL_MA,fast=90;slow=180,10,P3,0.12979471939080955,0.1089965397923871,1.1908150445696544,2,0.8662068965517241,1.0043538038496793,2,3,-0.030297847013384338,1.0
DUAL_MA,fast=90;slow=180,30,FULL,0.05067901257325813,0.22716106745455178,0.22309726372190739,8,0.5656711047139259,1.313533924718293,6,12,-0.07866662801920843,0.5591214497984661
DUAL_MA,fast=90;slow=180,30,P1,-0.02004007258772078,0.15344322986171044,-0.13060252059202446,4,0.3940795559666975,1.8115313081215125,1,5,-0.07866662801920843,1.0
DUAL_MA,fast=90;slow=180,30,P2,0.07676205999679353,0.17310313493866492,0.4434469660182202,2,0.5323741007194245,1.0013708019191228,3,4,-0.04373790864924321,0.9533321953423817
DUAL_MA,fast=90;slow=180,30,P3,0.1275255327621143,0.10899653979238688,1.1699961577222622,2,0.8662068965517241,1.0043538038496793,2,3,-0.03610384208541351,1.0
DUAL_MA,fast=90;slow=240,10,FULL,0.04156962073288217,0.25665450576739246,0.16196723532512994,6,0.5725080964375675,0.9632582114600815,5,12,-0.11237733212475554,0.5926528955541714
DUAL_MA,fast=90;slow=240,10,P1,-0.03227738637603583,0.16274149671313787,-0.19833531722355194,3,0.3792784458834413,1.3586484810911346,0,5,-0.11237733212475554,0.0
DUAL_MA,fast=90;slow=240,10,P2,0.06865466530461961,0.17310313493866403,0.39661133421382666,1,0.5282631038026722,0.5006854009595614,3,4,-0.05662817551963073,0.9988110586744253
DUAL_MA,fast=90;slow=240,10,P3,0.12234526063664486,0.10992327501089594,1.1130059637007506,2,0.92,1.0043538038496793,2,3,-0.049271456483905074,1.0
DUAL_MA,fast=90;slow=240,30,FULL,0.039550339504742515,0.2596875074917264,0.15229973858485502,6,0.5725080964375675,0.9632582114600815,4,12,-0.1159285012366098,0.5929661610229586
DUAL_MA,fast=90;slow=240,30,P1,-0.03491896656592264,0.1661230986036648,-0.21019934530135412,3,0.3792784458834413,1.3586484810911346,0,5,-0.1159285012366098,0.0
DUAL_MA,fast=90;slow=240,30,P2,0.06758255730942575,0.17310313493866492,0.3904178704410643,1,0.5282631038026722,0.5006854009595614,2,4,-0.05851680780087276,1.0
DUAL_MA,fast=90;slow=240,30,P3,0.12006311091997168,0.11177674544791416,1.0741331789439048,2,0.92,1.0043538038496793,2,3,-0.05503422364915089,1.0
TIME_SERIES_MOMENTUM,lookback=60,10,FULL,0.04185902336118774,0.1989250694952467,0.21042608388877784,69,0.5797049298308744,11.996943179093742,6,12,-0.10161271457561027,0.43794639348808606
TIME_SERIES_MOMENTUM,lookback=60,10,P1,-0.015609365823028187,0.1989250694952467,-0.07846857041515913,29,0.41535615171137835,13.133601983880967,1,5,-0.10161271457561027,1.0
TIME_SERIES_MOMENTUM,lookback=60,10,P2,0.04317310368790017,0.16213516800513317,0.26627846517871634,23,0.5529290853031861,11.26542152159013,2,4,-0.06369529913011585,1.0
TIME_SERIES_MOMENTUM,lookback=60,10,P3,0.1314592709355884,0.08042900240477757,1.6344759602262526,17,0.8606896551724138,11.382676443629698,3,3,0.07517882661735165,0.8098591265943833
TIME_SERIES_MOMENTUM,lookback=60,30,FULL,0.017132882977497266,0.28116385105855857,0.06093558226988777,69,0.5797049298308744,11.996943179093742,6,12,-0.12990882562648598,0.44906909577024845
TIME_SERIES_MOMENTUM,lookback=60,30,P1,-0.041179953507290534,0.24265166029417884,-0.1697081052623584,29,0.41535615171137835,13.133601983880967,1,5,-0.12990882562648598,1.0
TIME_SERIES_MOMENTUM,lookback=60,30,P2,0.019915112617534758,0.19179482103570944,0.10383550770553314,23,0.5529290853031861,11.26542152159013,2,4,-0.09141460573842675,1.0
TIME_SERIES_MOMENTUM,lookback=60,30,P3,0.10599686125901986,0.1043840426912147,1.0154508153375141,17,0.8606896551724138,11.382676443629698,3,3,0.049691855029726506,0.8442869669847023
TIME_SERIES_MOMENTUM,lookback=120,10,FULL,0.04647977432953754,0.2307038378884636,0.20146944565356,46,0.5966174883051457,7.968772476624311,6,12,-0.09956454447092788,0.5689011642862856
TIME_SERIES_MOMENTUM,lookback=120,10,P1,0.0009830487910911234,0.14394618240736967,0.006829280045156612,21,0.40888066604995377,9.510539367637941,1,5,-0.04398337456318813,1.0
TIME_SERIES_MOMENTUM,lookback=120,10,P2,0.02694815959822816,0.22571371683331443,0.11939088140632985,18,0.590955806783145,9.012337217272105,2,4,-0.09956454447092788,1.0
TIME_SERIES_MOMENTUM,lookback=120,10,P3,0.14645798196634985,0.10223331685615389,1.4325856430191122,7,0.8841379310344828,4.352199816681943,3,3,0.01305138111062809,0.9711572355760577
TIME_SERIES_MOMENTUM,lookback=120,30,FULL,0.029899851391652854,0.2778067416904214,0.10762824260388991,46,0.5966174883051457,7.968772476624311,5,12,-0.12099755715306904,0.5999735954795942
TIME_SERIES_MOMENTUM,lookback=120,30,P1,-0.017921778899772756,0.1553486840675058,-0.11536485814057465,21,0.40888066604995377,9.510539367637941,1,5,-0.07417452651593748,1.0
TIME_SERIES_MOMENTUM,lookback=120,30,P2,0.008549838754333017,0.2547024885240673,0.03356794354023411,18,0.590955806783145,9.012337217272105,2,4,-0.12099755715306904,1.0
TIME_SERIES_MOMENTUM,lookback=120,30,P3,0.13653738388899073,0.1191742434146571,1.14569541183425,7,0.8841379310344828,4.352199816681943,2,3,-0.012908737080596144,1.0
TIME_SERIES_MOMENTUM,lookback=180,10,FULL,0.04079704688858432,0.26786290974794935,0.15230569595086185,48,0.6066930550557754,8.319048189882523,6,12,-0.10614487134915263,0.5678333570864454
TIME_SERIES_MOMENTUM,lookback=180,10,P1,-0.03334784746494901,0.15507109447210865,-0.215048765719178,28,0.3691026827012026,12.680719156850587,1,5,-0.10614487134915263,1.0
TIME_SERIES_MOMENTUM,lookback=180,10,P2,0.05090657409461263,0.20783927691402826,0.24493240570534652,11,0.6115107913669064,5.507539410555174,2,4,-0.08447222517202113,1.0
TIME_SERIES_MOMENTUM,lookback=180,10,P3,0.1463882098102045,0.10899653979238655,1.3430537344491902,9,0.9544827586206897,5.691338221814849,3,3,0.012867234494968294,0.9715526117335925
TIME_SERIES_MOMENTUM,lookback=180,30,FULL,0.02358915639772108,0.2994462779006073,0.07877592122066994,48,0.6066930550557754,8.319048189882523,5,12,-0.148105653348252,0.5936693726746113
TIME_SERIES_MOMENTUM,lookback=180,30,P1,-0.057603209158869184,0.23049312576311232,-0.24991291591954232,28,0.3691026827012026,12.680719156850587,1,5,-0.148105653348252,1.0
TIME_SERIES_MOMENTUM,lookback=180,30,P2,0.03937141475380068,0.2235546017881309,0.17611542969316327,11,0.6115107913669064,5.507539410555174,2,4,-0.10084591168399437,1.0
TIME_SERIES_MOMENTUM,lookback=180,30,P3,0.13338671916936495,0.1089965397923871,1.2237702171411629,9,0.9544827586206897,5.691338221814849,2,3,-0.02105978856310442,1.0
TIME_SERIES_MOMENTUM,lookback=240,10,FULL,0.059244315389640256,0.24796900564416113,0.2389182278476232,28,0.612450521770421,4.816291057300408,8,12,-0.1337392029017176,0.5003534187302863
TIME_SERIES_MOMENTUM,lookback=240,10,P1,0.0037501147928094003,0.1238968092328584,0.030268049807168407,11,0.3820536540240518,4.7552696838189705,2,5,-0.04122180008943066,1.0
TIME_SERIES_MOMENTUM,lookback=240,10,P2,0.05047229007973253,0.2331171453221249,0.21651041586833578,14,0.6217882836587872,7.259938313913639,3,4,-0.1337392029017176,0.953050351039284
TIME_SERIES_MOMENTUM,lookback=240,10,P3,0.16027668979088294,0.10378929289771877,1.5442507152335145,3,0.9434482758620689,1.6739230064161321,3,3,0.049963201171758787,0.8979119583943481
TIME_SERIES_MOMENTUM,lookback=240,30,FULL,0.049060586993081357,0.2746166039012754,0.1786512042466253,28,0.612450521770421,4.816291057300408,7,12,-0.1560460062668404,0.5239595411833466
TIME_SERIES_MOMENTUM,lookback=240,30,P1,-0.005788204303810662,0.12389680923285962,-0.04671794487404385,11,0.3820536540240518,4.7552696838189705,2,5,-0.04889468810530473,1.0
TIME_SERIES_MOMENTUM,lookback=240,30,P2,0.03528686996239094,0.2528648992325938,0.13954831243672483,14,0.6217882836587872,7.259938313913639,2,4,-0.1560460062668404,1.0
TIME_SERIES_MOMENTUM,lookback=240,30,P3,0.15640294970277413,0.11092584083510548,1.4099775897599163,3,0.9434482758620689,1.6739230064161321,3,3,0.03952715034137677,0.9174758590141836
TIME_SERIES_MOMENTUM,lookback=360,10,FULL,0.04877850036576392,0.26822576648991503,0.1818561318850698,25,0.6340410219503418,4.29087748741309,7,12,-0.13290126322489826,0.5446466230407156
TIME_SERIES_MOMENTUM,lookback=360,10,P1,-0.0032095371328214606,0.12389680923285862,-0.025904921625457492,6,0.40888066604995377,2.717296962182269,2,5,-0.05098381767554783,1.0
TIME_SERIES_MOMENTUM,lookback=360,10,P2,0.03626516119962475,0.23237533457233717,0.1560628681454813,12,0.7225077081192189,6.008224811514736,2,4,-0.13290126322489826,1.0
TIME_SERIES_MOMENTUM,lookback=360,10,P3,0.14934631579972946,0.06986970684039062,2.137497386970495,7,0.8510344827586207,4.352199816681943,3,3,0.020693993110187714,0.9550271036246956
TIME_SERIES_MOMENTUM,lookback=360,30,FULL,0.03978595821616282,0.29698696646684897,0.13396533420130377,25,0.6340410219503418,4.29087748741309,6,12,-0.14496036628104703,0.5615015159381671
TIME_SERIES_MOMENTUM,lookback=360,30,P1,-0.008641422539517829,0.12389680923285917,-0.06974693370251865,6,0.40888066604995377,2.717296962182269,2,5,-0.06615292282926521,1.0
TIME_SERIES_MOMENTUM,lookback=360,30,P2,0.023858127628098913,0.24305101031286702,0.09816098932231376,12,0.7225077081192189,6.008224811514736,2,4,-0.14496036628104703,1.0
TIME_SERIES_MOMENTUM,lookback=360,30,P3,0.13935042847674795,0.07125441329444748,1.9556743510174528,7,0.8510344827586207,4.352199816681943,2,3,-0.005593098965533505,1.0
