step,rounds,allow_sign_flip,enter,exit,spec_id,factor_count,win_count,min_return_delta,median_return_delta,mean_return_delta,weight_shift,2022H1_return,2022H1_return_delta,2022H1_sharpe,2022H1_win,2022H2_return,2022H2_return_delta,2022H2_sharpe,2022H2_win,2023H1_return,2023H1_return_delta,2023H1_sharpe,2023H1_win,2023H2_return,2023H2_return_delta,2023H2_sharpe,2023H2_win,2024H1_return,2024H1_return_delta,2024H1_sharpe,2024H1_win,2024H2_return,2024H2_return_delta,2024H2_sharpe,2024H2_win,2025H1_return,2025H1_return_delta,2025H1_sharpe,2025H1_win,2025H2_return,2025H2_return_delta,2025H2_sharpe,2025H2_win
0.025,1,False,0.175,0.0,step0.0250_r1_keep_en+0.175_ex+0.000,12,4,-0.1318596171536217,0.013452310479017293,0.0015246263633554857,0.08273641065534626,-0.0671587474993195,-0.002381722346810111,-0.7598949838020815,False,-0.03636125695036874,-0.03184830089510615,-0.46629063926473174,False,0.046729442772685426,-0.004218961243497077,0.7339317993722203,False,-0.06862083552634068,0.03769943373695339,-1.5912144703692825,True,-0.054612242411436696,0.04024312599823998,-0.8136527413010883,True,0.2554362038407305,0.07527670950584087,1.3645863110290186,True,0.0641209418056694,0.029286343304844697,0.9744626175221014,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,2,False,0.175,0.0,step0.0250_r2_keep_en+0.175_ex+0.000,12,4,-0.1318596171536217,0.013452310479017293,0.0015246263633554857,0.10169711798013142,-0.0671587474993195,-0.002381722346810111,-0.7598949838020815,False,-0.03636125695036874,-0.03184830089510615,-0.46629063926473174,False,0.046729442772685426,-0.004218961243497077,0.7339317993722203,False,-0.06862083552634068,0.03769943373695339,-1.5912144703692825,True,-0.054612242411436696,0.04024312599823998,-0.8136527413010883,True,0.2554362038407305,0.07527670950584087,1.3645863110290186,True,0.0641209418056694,0.029286343304844697,0.9744626175221014,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.0125,1,False,0.15,0.0,step0.0125_r1_keep_en+0.150_ex+0.000,12,4,-0.1318596171536217,0.012619850363269514,0.00966040382889348,0.03978640902707858,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,-0.004512956055262585,0.0,0.027823439228323324,False,0.050838970147888185,-0.00010943386829431745,0.7694965716570787,False,-0.06316441879272161,0.043155850470572465,-1.4591199922717328,True,-0.11579626634452023,-0.02094089793484355,-1.5892535210812497,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.06007429922736374,0.025239700726539027,0.9100254097028482,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.0125,2,False,0.15,0.0,step0.0125_r2_keep_en+0.150_ex+0.000,12,4,-0.1318596171536217,0.012619850363269514,0.007645532151983478,0.04218642210115691,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,-0.004512956055262585,0.0,0.027823439228323324,False,0.050838970147888185,-0.00010943386829431745,0.7694965716570787,False,-0.07928339220800162,0.027036877055292452,-1.806711131856024,True,-0.11579626634452023,-0.02094089793484355,-1.5892535210812497,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.06007429922736374,0.025239700726539027,0.9100254097028482,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.0125,2,True,0.125,-0.025,step0.0125_r2_flip_en+0.125_ex-0.025,12,4,-0.1318596171536217,0.00953469856753525,-0.006408508608821764,0.16649816587620644,-0.0242632903131923,0.040513734839317084,-0.19858486622143526,True,0.04617147200519511,0.0506844280604577,0.800491730625832,True,-0.009014860159085814,-0.059963264175268316,-0.0038185512465167427,False,-0.07994512720554015,0.02637514205775393,-1.7394738761209185,True,-0.11424979585207218,-0.0193944274423955,-1.5683744692708437,False,0.22984117420075578,0.049681679865866135,1.2632785700337679,True,0.027528853578141277,-0.0073057449226834326,0.4792094669211836,False,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.0125,1,False,0.125,-0.025,step0.0125_r1_keep_en+0.125_ex-0.025,12,4,-0.1318596171536217,0.005002447457008619,-0.004908905119376236,0.03978640902707858,-0.06477702515250938,0.0,-0.7230789850675907,False,0.0054919388587546525,0.010004894914017237,0.17814774335983474,True,0.08253841315883181,0.03159000914264931,1.148220128358718,True,-0.06761644469638173,0.03870382456691235,-1.4857061211381033,True,-0.11579626634452023,-0.02094089793484355,-1.5892535210812497,False,0.22370446389372578,0.04354496955883613,1.2394715384014172,True,0.02452017445186505,-0.010314424048959658,0.4403389201911581,False,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.0125,1,False,0.15,-0.025,step0.0125_r1_keep_en+0.150_ex-0.025,12,4,-0.1318596171536217,0.003811586283603563,-0.0059450195828547325,0.03978640902707858,-0.0671587474993195,-0.002381722346810111,-0.7598949838020815,False,0.0054919388587546525,0.010004894914017237,0.17814774335983474,True,0.07217919389415384,0.021230789877971334,1.0257633418320824,True,-0.06316441879272161,0.043155850470572465,-1.4591199922717328,True,-0.11579626634452023,-0.02094089793484355,-1.5892535210812497,False,0.22370446389372578,0.04354496955883613,1.2394715384014172,True,0.02452017445186505,-0.010314424048959658,0.4403389201911581,False,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.0125,2,True,0.15,-0.025,step0.0125_r2_flip_en+0.150_ex-0.025,12,4,-0.1318596171536217,0.0037783594259641617,-0.0059570699973831714,0.16649816587620644,-0.0242632903131923,0.040513734839317084,-0.19858486622143526,True,0.04617147200519511,0.0506844280604577,0.800491730625832,True,-0.0005044915917497006,-0.0514528956079322,0.10793595130479204,False,-0.09145780548868232,0.014862463774611756,-2.058413662419242,True,-0.10763597724475737,-0.012780608835080698,-1.4959677871219466,False,0.22984117420075578,0.049681679865866135,1.2632785700337679,True,0.027528853578141277,-0.0073057449226834326,0.4792094669211836,False,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,1,False,0.125,0.0,step0.0250_r1_keep_en+0.125_ex+0.000,12,4,-0.1318596171536217,0.0030785199567315846,-0.002272929635560028,0.08273641065534626,-0.04536514931331803,0.01941187583919135,-0.4536033459814355,True,-0.010531764868625948,-0.006018808813363363,-0.062012489224177736,False,0.050838970147888185,-0.00010943386829431745,0.7694965716570787,False,-0.06761644469638173,0.03870382456691235,-1.4857061211381033,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,2,False,0.125,0.0,step0.0250_r2_keep_en+0.125_ex+0.000,12,4,-0.1318596171536217,0.0030785199567315846,-0.002272929635560028,0.10169711798013142,-0.04536514931331803,0.01941187583919135,-0.4536033459814355,True,-0.010531764868625948,-0.006018808813363363,-0.062012489224177736,False,0.050838970147888185,-0.00010943386829431745,0.7694965716570787,False,-0.06761644469638173,0.03870382456691235,-1.4857061211381033,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,2,True,0.125,-0.025,step0.0250_r2_flip_en+0.125_ex-0.025,12,4,-0.1318596171536217,0.0023960106678329596,-0.011357120202211246,0.22286205828983102,-0.06625147759860095,-0.0014744524460915676,-0.6726917916752544,False,0.04617147200519511,0.0506844280604577,0.800491730625832,True,-0.03951838856333889,-0.0904667925795214,-0.4218974659389173,False,-0.07994512720554015,0.02637514205775393,-1.7394738761209185,True,-0.11424979585207218,-0.0193944274423955,-1.5683744692708437,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,2,True,0.125,0.0,step0.0250_r2_flip_en+0.125_ex+0.000,12,4,-0.1318596171536217,0.0023960106678329596,-0.015417872794413964,0.22286205828983102,-0.06625147759860095,-0.0014744524460915676,-0.6726917916752544,False,0.029499491785765608,0.03401244784102819,0.5458952260973002,True,-0.06758352039504423,-0.11853192441122673,-0.8384145686552158,False,-0.06769403589202705,0.03862623337126703,-1.5692652795895727,True,-0.11424979585207218,-0.0193944274423955,-1.5683744692708437,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,2,False,0.15,-0.025,step0.0250_r2_keep_en+0.150_ex-0.025,12,4,-0.1318596171536217,0.0019423757174736878,-0.008958939225355705,0.10169711798013142,-0.0671587474993195,-0.002381722346810111,-0.7598949838020815,False,-0.020755842677718683,-0.0162428866224561,-0.2250132155028554,False,0.06487836280732595,0.013929958791143449,0.9279328491249729,True,-0.09577537568528027,0.010544893578013803,-2.060363243512352,True,-0.11579626634452023,-0.02094089793484355,-1.5892535210812497,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.05,2,False,0.125,-0.025,step0.0500_r2_keep_en+0.125_ex-0.025,12,4,-0.1331933118239037,0.005566367349214563,0.001376891568494673,0.33804207618630167,-0.010515985381497561,0.05426103977101182,-0.016865604813237282,True,0.03868752225885719,0.04320047831411977,0.7057668451202435,True,0.010138156189997805,-0.0408102478261847,0.25000587403848856,False,-0.1316861182936786,-0.025365849030384524,-3.2189620094425226,False,-0.11847278214526713,-0.023617413735590453,-1.746842121995171,False,0.28194978277975924,0.10179028844486959,1.4539564620426917,True,0.06958474693484429,0.03475014843401958,1.0503348313959284,True,0.3330278229466883,-0.1331933118239037,2.5140449438487504,False
0.05,1,False,0.125,-0.025,step0.0500_r1_keep_en+0.125_ex-0.025,12,4,-0.1331933118239037,0.005566367349214563,-0.0012496274765112642,0.3324075301888406,-0.022041280383891193,0.04273574476861819,-0.1555177182234974,True,0.03868752225885719,0.04320047831411977,0.7057668451202435,True,0.003770856470509898,-0.047177547545672605,0.16659778449509427,False,-0.13480567593184456,-0.028485406668550484,-3.2289523921073253,False,-0.11847278214526713,-0.023617413735590453,-1.746842121995171,False,0.28194978277975924,0.10179028844486959,1.4539564620426917,True,0.06958474693484429,0.03475014843401958,1.0503348313959284,True,0.3330278229466883,-0.1331933118239037,2.5140449438487504,False
0.05,1,True,0.125,0.025,step0.0500_r1_flip_en+0.125_ex+0.025,12,4,-0.14201645325496348,0.0035209295927716155,0.012179859282468133,0.4795713702028024,0.014072221766475046,0.07884924691898443,0.2993359577066267,True,0.046439908942043306,0.05095286499730589,0.8356447962534355,True,0.0494176462698388,-0.0015307577463437028,0.7653206116379665,False,-0.09774765233140714,0.008572616931886934,-2.662374409142292,True,-0.09690560811790272,-0.0020502397082260426,-1.3153139108841247,False,0.2903515821483946,0.11019208781350498,1.499034564830747,True,0.02930410680842077,-0.005530491692403938,0.4948544625971378,False,0.32420468151562853,-0.14201645325496348,2.503737458323789,False
0.025,1,True,0.125,0.05,step0.0250_r1_flip_en+0.125_ex+0.050,12,4,-0.1431857562114618,2.633020638348471e-05,-0.005983284855296894,0.20917938568547179,-0.11856059108111894,-0.053783565928609556,-1.3875754264489062,False,0.0467930267234804,0.05130598277874299,0.827634989961171,True,-0.034455168733776076,-0.08540357274995858,-0.3625510139637197,False,-0.04511223053301039,0.06120803873028369,-1.0173997137279478,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.3020994284607508,0.12193993412586113,1.5309841151748593,True,0.048477294454624786,0.013642695953800077,0.7680097617023879,True,0.3230353785591302,-0.1431857562114618,2.488685709741217,False
0.05,1,False,0.125,0.0,step0.0500_r1_keep_en+0.125_ex+0.000,12,4,-0.15082336385405837,0.012388339970994755,-0.0036175272948796855,0.3324075301888406,-0.022041280383891193,0.04273574476861819,-0.1555177182234974,True,0.03868752225885719,0.04320047831411977,0.7057668451202435,True,0.003770856470509898,-0.047177547545672605,0.16659778449509427,False,-0.14976276769219765,-0.043442498428903575,-3.7145999373104943,False,-0.09759527304499982,-0.0027399046353231427,-1.355083581526784,False,0.28194978277975924,0.10179028844486959,1.4539564620426917,True,0.06235118307813736,0.027516584577312653,0.9574530420541821,True,0.31539777091653365,-0.15082336385405837,2.41202614401038,False
0.025,2,False,0.15,0.05,step0.0250_r2_keep_en+0.150_ex+0.050,12,4,-0.15441897382770753,2.633020638348471e-05,0.006495191965811692,0.10169711798013142,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,-0.020174051028238438,-0.015661094972975853,-0.22673647643444414,False,0.002486581476345062,-0.04846182253983744,0.1473945915621037,False,-0.05059478102173265,0.05572548824156143,-1.0871105676253598,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.3020994284607508,0.12193993412586113,1.5309841151748593,True,0.048477294454624786,0.013642695953800077,0.7680097617023879,True,0.3118021609428845,-0.15441897382770753,2.417097142234586,False
0.025,2,True,0.125,0.05,step0.0250_r2_flip_en+0.125_ex+0.050,12,4,-0.15441897382770753,2.633020638348471e-05,-0.011187593875173929,0.22286205828983102,-0.11856059108111894,-0.053783565928609556,-1.3875754264489062,False,0.0467930267234804,0.05130598277874299,0.827634989961171,True,-0.056672839079773385,-0.10762124309595589,-0.7095159446467108,False,-0.05329581472978362,0.05302445453351046,-1.2030682592157387,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.3020994284607508,0.12193993412586113,1.5309841151748593,True,0.048477294454624786,0.013642695953800077,0.7680097617023879,True,0.3118021609428845,-0.15441897382770753,2.417097142234586,False
0.05,2,False,0.125,0.05,step0.0500_r2_keep_en+0.125_ex+0.050,12,4,-0.16068365247455096,0.022697398221709464,0.006054065938198155,0.33804207618630167,-0.010515985381497561,0.05426103977101182,-0.016865604813237282,True,0.08071006053845942,0.085223016593722,1.4139307475501603,True,-0.007573573349132001,-0.058521977365314504,0.009231398129472148,False,-0.1253512531708657,-0.01903098390757163,-3.419709022849333,False,-0.09759527304499982,-0.0027399046353231427,-1.355083581526784,False,0.28194978277975924,0.10179028844486959,1.4539564620426917,True,0.08296929957956678,0.04813470107874207,1.221373909130758,True,0.30553748229604105,-0.16068365247455096,2.380894278474012,False
0.05,1,False,0.125,0.05,step0.0500_r1_keep_en+0.125_ex+0.050,12,4,-0.16068365247455096,0.011953929526731133,0.000732441761287228,0.3324075301888406,0.022928843176400537,0.08770586832890992,0.4103214505238884,True,0.022134807633522824,0.02664776368878541,0.44276034012714616,True,-0.02558322197030327,-0.07653162598648577,-0.23544142832678552,False,-0.15146366961752222,-0.04514340035422815,-3.7819521813745594,False,-0.09759527304499982,-0.0027399046353231427,-1.355083581526784,False,0.3086292787793381,0.12846978444444845,1.5550881325484753,True,0.08296929957956678,0.04813470107874207,1.221373909130758,True,0.30553748229604105,-0.16068365247455096,2.380894278474012,False
0.025,1,False,0.15,0.05,step0.0250_r1_keep_en+0.150_ex+0.050,12,4,-0.16068365247455096,2.633020638348471e-05,0.005712107134956262,0.08273641065534626,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,-0.020174051028238438,-0.015661094972975853,-0.22673647643444414,False,0.002486581476345062,-0.04846182253983744,0.1473945915621037,False,-0.05059478102173265,0.05572548824156143,-1.0871105676253598,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.3020994284607508,0.12193993412586113,1.5309841151748593,True,0.048477294454624786,0.013642695953800077,0.7680097617023879,True,0.30553748229604105,-0.16068365247455096,2.380894278474012,False
0.025,2,False,0.15,0.025,step0.0250_r2_keep_en+0.150_ex+0.025,12,4,-0.1631433987722719,-0.0036617808796378104,-0.003413388844221557,0.10169711798013142,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,-0.03041440037000742,-0.025901444314744837,-0.37719392675104324,False,0.002486581476345062,-0.04846182253983744,0.1473945915621037,False,-0.05059478102173265,0.05572548824156143,-1.0871105676253598,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3030777359983201,-0.1631433987722719,2.327415459143838,False
0.025,2,True,0.125,0.025,step0.0250_r2_flip_en+0.125_ex+0.025,12,4,-0.1631433987722719,-0.0036617808796378104,-0.01677920862468074,0.22286205828983102,-0.0924489353036112,-0.02767191015110182,-0.9972303292655423,False,0.03585279157924326,0.040365747634505844,0.6456029349390889,True,-0.0557324647673747,-0.1066808687835572,-0.6928996489127628,False,-0.04511223053301039,0.06120803873028369,-1.0173997137279478,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3030777359983201,-0.1631433987722719,2.327415459143838,False
0.025,1,True,0.175,-0.025,step0.0250_r1_flip_en+0.175_ex-0.025,12,4,-0.16836875028200526,0.004494987103911885,-0.018079861187921084,0.20917938568547179,-0.022935549127406807,0.041841476025102575,-0.1629500123702049,True,-0.020755842677718683,-0.0162428866224561,-0.2250132155028554,False,-0.043680236466290046,-0.09462864048247255,-0.4783484947300144,False,-0.10966911896441023,-0.003348849701116152,-2.6201785739001218,False,-0.06076711062490392,0.03408825778477276,-0.9193270528810674,True,0.22984117420075578,0.049681679865866135,1.2635087605199542,True,0.04717342240976463,0.012338823908939922,0.736698818331059,True,0.29785238448858675,-0.16836875028200526,2.3034153071987764,False
0.025,1,True,0.125,0.0,step0.0250_r1_flip_en+0.125_ex+0.000,12,4,-0.16836875028200526,0.0023960106678329596,-0.0172364273083154,0.20917938568547179,-0.06625147759860095,-0.0014744524460915676,-0.6726917916752544,False,0.029499491785765608,0.03401244784102819,0.5458952260973002,True,-0.04562282337787216,-0.09657122739405466,-0.4982032380970419,False,-0.06769403589202705,0.03862623337126703,-1.5692652795895727,True,-0.11424979585207218,-0.0193944274423955,-1.5683744692708437,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.29785238448858675,-0.16836875028200526,2.3034153071987764,False
0.025,1,True,0.15,0.0,step0.0250_r1_flip_en+0.150_ex+0.000,12,4,-0.16836875028200526,0.0017992673163106931,-0.02243331980086191,0.20917938568547179,-0.06744496430164548,-0.0026679391491361004,-0.7169039854031359,False,0.0026250070604341147,0.007137963115696699,0.13234785802435933,True,-0.06758352039504423,-0.11853192441122673,-0.8384145686552158,False,-0.06585432599416585,0.040465943269128224,-1.5412223350319287,True,-0.10763597724475737,-0.012780608835080698,-1.4959677871219466,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.29785238448858675,-0.16836875028200526,2.3034153071987764,False
0.05,1,True,0.175,-0.025,step0.0500_r1_flip_en+0.175_ex-0.025,12,4,-0.1696659540646024,0.014539994788139832,0.003697944523029878,0.4795713702028024,0.04369831843405825,0.10847534358656763,0.6779152490183691,True,0.05825651268064358,0.06276946873590616,1.0219004579211304,True,0.13463606574200115,0.08368766172581865,1.845439061754682,True,-0.140308085323808,-0.03398781606051393,-3.791669099887208,False,-0.14563050572489344,-0.05077513731521677,-2.0545872308773037,False,0.22864546064310387,0.04848596630821422,1.2613134950167444,True,0.01542862176889015,-0.01940597673193456,0.3182826545771465,False,0.29655518070598963,-0.1696659540646024,2.294964090272068,False
0.0125,1,True,0.125,-0.025,step0.0125_r1_flip_en+0.125_ex-0.025,12,4,-0.17540715781680616,0.005002447457008619,-0.012354186870027997,0.1575807397871014,-0.0036636092726506364,0.061113415879858746,0.07344943909873052,True,0.0054919388587546525,0.010004894914017237,0.17814774335983474,True,0.011932249423478147,-0.039016154592704355,0.27205656394599437,False,-0.06769403589202705,0.03862623337126703,-1.5692652795895727,True,-0.11424979585207218,-0.0193944274423955,-1.5683744692708437,False,0.18015949433488965,0.0,1.0655359885390128,False,0.06007429922736374,0.025239700726539027,0.9100254097028482,True,0.29081397695378586,-0.17540715781680616,2.2521082991340715,False
0.05,1,True,0.175,0.0,step0.0500_r1_flip_en+0.175_ex+0.000,12,4,-0.18681363463235234,0.031215588458567978,0.011220217399680738,0.4795713702028024,0.04369831843405825,0.10847534358656763,0.6779152490183691,True,0.07732419759380793,0.08183715364907052,1.341609633850476,True,0.13463606574200115,0.08368766172581865,1.845439061754682,True,-0.140308085323808,-0.03398781606051393,-3.791669099887208,False,-0.14907844856239172,-0.05422308015271504,-2.2186196348078147,False,0.2903515821483946,0.11019208781350498,1.499034564830747,True,0.01542862176889015,-0.01940597673193456,0.31832886738210564,False,0.2794075001382397,-0.18681363463235234,2.1920584684511715,False
0.05,2,False,0.125,0.0,step0.0500_r2_keep_en+0.125_ex+0.000,12,4,-0.18681363463235234,0.012388339970994755,-0.0036201556271163587,0.33804207618630167,-0.010515985381497561,0.05426103977101182,-0.016865604813237282,True,0.03868752225885719,0.04320047831411977,0.7057668451202435,True,0.010138156189997805,-0.0408102478261847,0.25000587403848856,False,-0.1316861182936786,-0.025365849030384524,-3.2189620094425226,False,-0.09759527304499982,-0.0027399046353231427,-1.355083581526784,False,0.28194978277975924,0.10179028844486959,1.4539564620426917,True,0.06235118307813736,0.027516584577312653,0.9574530420541821,True,0.2794075001382397,-0.18681363463235234,2.1920584684511715,False
0.05,1,True,0.125,0.05,step0.0500_r1_flip_en+0.125_ex+0.050,12,4,-0.22482010990814105,-0.0001460813700740471,-0.02886389318048377,0.4795713702028024,0.014072221766475046,0.07884924691898443,0.2993359577066267,True,0.06033070419348663,0.06484366024874921,1.0576757847402618,True,0.06767076821982276,0.01672236420364026,1.0053215500790635,True,-0.10748068736558847,-0.0011604181022943916,-2.9670171110488113,False,-0.09398711304753038,0.0008682553621462974,-1.2670116281252475,True,-0.044660615573251405,-0.22482010990814105,-0.15103096354722922,False,0.02930410680842077,-0.005530491692403938,0.4948544625971378,False,0.30553748229604105,-0.16068365247455096,2.380894278474012,False
0.0125,1,True,0.125,0.0,step0.0125_r1_flip_en+0.125_ex+0.000,12,3,-0.1302105899962953,0.0,-0.006637336052274498,0.1575807397871014,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,-0.004512956055262585,0.0,0.027823439228323324,False,-0.009196545347953555,-0.06014494936413606,-0.004234991784738665,False,-0.06769403589202705,0.03862623337126703,-1.5692652795895727,True,-0.11424979585207218,-0.0193944274423955,-1.5683744692708437,False,0.18015949433488965,0.0,1.0655359885390128,False,0.06007429922736374,0.025239700726539027,0.9100254097028482,True,0.3360105447742967,-0.1302105899962953,2.56241513797517,False
0.0125,2,False,0.125,-0.025,step0.0125_r2_keep_en+0.125_ex-0.025,12,3,-0.1318596171536217,0.0,-0.00974688319024028,0.04218642210115691,-0.06477702515250938,0.0,-0.7230789850675907,False,0.0054919388587546525,0.010004894914017237,0.17814774335983474,True,0.08253841315883181,0.03159000914264931,1.148220128358718,True,-0.10632026926329408,0.0,-2.295242649962902,False,-0.11579626634452023,-0.02094089793484355,-1.5892535210812497,False,0.22370446389372578,0.04354496955883613,1.2394715384014172,True,0.02452017445186505,-0.010314424048959658,0.4403389201911581,False,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,1,False,0.15,0.0,step0.0250_r1_keep_en+0.150_ex+0.000,12,3,-0.1318596171536217,-0.0012455781075522143,-0.008904626765798188,0.08273641065534626,-0.0671587474993195,-0.002381722346810111,-0.7598949838020815,False,-0.03636125695036874,-0.03184830089510615,-0.46629063926473174,False,0.050838970147888185,-0.00010943386829431745,0.7694965716570787,False,-0.07304693147054275,0.03327333779275132,-1.6114225427763345,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,2,False,0.15,0.0,step0.0250_r2_keep_en+0.150_ex+0.000,12,3,-0.1318596171536217,-0.0012455781075522143,-0.008904626765798188,0.10169711798013142,-0.0671587474993195,-0.002381722346810111,-0.7598949838020815,False,-0.03636125695036874,-0.03184830089510615,-0.46629063926473174,False,0.050838970147888185,-0.00010943386829431745,0.7694965716570787,False,-0.07304693147054275,0.03327333779275132,-1.6114225427763345,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.0125,2,False,0.15,-0.025,step0.0125_r2_keep_en+0.150_ex-0.025,12,3,-0.1318596171536217,-0.006348073197884885,-0.012737331544549133,0.04218642210115691,-0.0671587474993195,-0.002381722346810111,-0.7598949838020815,False,0.0054919388587546525,0.010004894914017237,0.17814774335983474,True,0.07217919389415384,0.021230789877971334,1.0257633418320824,True,-0.11750291448627681,-0.011182645222982734,-2.6155873673996735,False,-0.11579626634452023,-0.02094089793484355,-1.5892535210812497,False,0.22370446389372578,0.04354496955883613,1.2394715384014172,True,0.02452017445186505,-0.010314424048959658,0.4403389201911581,False,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,1,False,0.15,-0.025,step0.0250_r1_keep_en+0.150_ex-0.025,12,3,-0.1318596171536217,-0.006348073197884885,-0.014214965772337218,0.08273641065534626,-0.0671587474993195,-0.002381722346810111,-0.7598949838020815,False,-0.020755842677718683,-0.0162428866224561,-0.2250132155028554,False,0.06487836280732595,0.013929958791143449,0.9279328491249729,True,-0.09577537568528027,0.010544893578013803,-2.060363243512352,True,-0.11579626634452023,-0.02094089793484355,-1.5892535210812497,False,0.22370446389372578,0.04354496955883613,1.2394715384014172,True,0.02452017445186505,-0.010314424048959658,0.4403389201911581,False,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.05,2,True,0.125,0.025,step0.0500_r2_flip_en+0.125_ex+0.025,12,3,-0.14201645325496348,-0.017532763223714165,-0.012258084259689911,0.6000542990513187,0.010373927741068378,0.07515095289357776,0.2525910279570439,True,0.0950044825636418,0.09951743861890439,1.5823465881523833,True,0.010598982288740455,-0.04034942172744205,0.2555797078397825,False,-0.1219913682683269,-0.01567109900503283,-3.2672007517761967,False,-0.11424979585207218,-0.0193944274423955,-1.5683744692708437,False,0.12418769471767721,-0.05597179961721244,0.8582213900748734,False,0.03550473395786957,0.0006701354570448625,0.5778537772701576,True,0.32420468151562853,-0.14201645325496348,2.503737458323789,False
0.05,2,True,0.15,0.025,step0.0500_r2_flip_en+0.150_ex+0.025,12,3,-0.14201645325496348,-0.025001367574897793,-0.013351442405779498,0.6000542990513187,0.04369831843405825,0.10847534358656763,0.6779152490183691,True,0.06575160807815883,0.07026456413342141,1.1930055991786053,True,0.016616767871419746,-0.034331636144762756,0.33729136249737873,False,-0.1219913682683269,-0.01567109900503283,-3.260454242306842,False,-0.13002278108149956,-0.035167412671822884,-1.7943982127489584,False,0.1211245129882017,-0.05903498134668794,0.844370916562836,False,0.03550473395786957,0.0006701354570448625,0.5788404508352796,True,0.32420468151562853,-0.14201645325496348,2.503737458323789,False
0.05,2,True,0.125,0.05,step0.0500_r2_flip_en+0.125_ex+0.050,12,3,-0.16068365247455096,-0.009785121575055955,-0.019698685519079592,0.6000542990513187,0.010373927741068378,0.07515095289357776,0.2525910279570439,True,0.0727570259962882,0.07726998205155078,1.2535909115304085,True,-0.023506455296752327,-0.07445485931293483,-0.21036649168201257,False,-0.10870246769217062,-0.0023821984288765474,-3.0590044548629787,False,-0.11204341313091204,-0.017188044721235363,-1.615840951923993,False,0.12418769471767721,-0.05597179961721244,0.8582213900748734,False,0.03550473395786957,0.0006701354570448625,0.5778537772701576,True,0.30553748229604105,-0.16068365247455096,2.380894278474012,False
