candidate_id,entry_signal_date,entry_date,exit_signal_date,exit_date,size,entry_price,exit_price,entry_fees,exit_fees,net_return,entry_regime,exit_regime,regime_path,holding_sessions,fees,short_loss
1,2022-05-05,2022-05-06,2022-06-22,2022-06-23,864564.0223448664,0.955,1.095,412.82932066963986,473.3488022338144,0.14545083479202825,trend,range,trend_to_range,33,886.1781229034543,False
1,2022-06-23,2022-06-24,2022-07-11,2022-07-12,846688.7913835339,1.117,1.11,472.8756899876753,469.9122792178614,-0.0072600226296876125,range,range,range_to_range,12,942.7879692055367,False
1,2022-07-21,2022-07-22,2022-08-19,2022-08-22,828671.8477976413,1.133,1.137,469.4426017772639,471.09994547295906,0.002527421196727442,trend,trend,trend_to_trend,21,940.5425472502229,False
1,2022-09-16,2022-09-19,2022-09-21,2022-09-22,915620.7800773205,1.028,0.995,470.62908095971216,455.52133808846696,-0.03306858244029731,range,trend,range_to_trend,3,926.1504190481792,True
1,2022-10-17,2022-10-18,2022-11-21,2022-11-22,913787.23774543,0.996,1.061,455.0660443971865,484.76412962395057,0.06419631549686988,trend,trend,trend_to_trend,25,939.830174021137,False
1,2022-11-25,2022-11-28,2022-11-30,2022-12-01,949567.858343649,1.02,1.036,484.27960775524843,491.8761506220102,0.01467109582463677,range,range,range_to_range,3,976.1557583772586,False
1,2022-12-02,2022-12-05,2022-12-07,2022-12-08,940448.8426536956,1.045,1.026,491.38452028646134,482.45025628134584,-0.019163145699877093,range,range,range_to_range,3,973.8347765678072,True
1,2022-12-12,2022-12-13,2022-12-15,2022-12-16,937681.0255440475,1.028,1.01,481.96804712957237,473.528917899744,-0.018491726899196204,range,range,range_to_range,3,955.4969650293164,True
1,2022-12-27,2022-12-28,2023-01-13,2023-01-16,961495.1740406101,0.984,0.999,473.0556256279815,480.2668394332847,0.014229165904852348,range,range,range_to_range,12,953.3224650612663,False
1,2023-01-18,2023-01-19,2023-02-08,2023-02-09,933437.378613355,1.028,1.032,479.78681260719895,481.6536873644912,0.0028876612277517477,range,range,range_to_range,10,961.4404999716901,False
1,2023-02-09,2023-02-10,2023-02-20,2023-02-21,906162.4752987139,1.062,1.021,481.17227438359987,462.5959436399934,-0.03956731615359943,range,range,range_to_range,7,943.7682180235932,True
1,2023-02-23,2023-02-24,2023-03-07,2023-03-08,907924.516461167,1.018,1.012,462.133578878711,459.40980532935055,-0.006887518912449542,range,range,range_to_range,8,921.5433842080615,True
1,2023-03-09,2023-03-10,2023-03-16,2023-03-17,903446.1124293874,1.016,1.019,458.9506251140265,460.3057942827728,0.001950304375371248,range,range,range_to_range,5,919.2564193967993,False
1,2023-03-17,2023-03-20,2023-04-21,2023-04-24,886876.9884790131,1.037,1.136,459.8457185262814,503.7461294560794,0.09437277503967412,range,trend,range_to_trend,24,963.5918479823608,False
1,2023-04-28,2023-05-04,2023-05-08,2023-05-09,911671.4403511131,1.104,1.082,503.24263507372234,493.21424922995226,-0.020907118904315958,range,range,range_to_range,3,996.4568843036745,True
1,2023-05-09,2023-05-10,2023-06-06,2023-06-07,932301.3840389877,1.057,1.052,492.7212814645609,490.39052800450753,-0.005725141213688167,range,range,range_to_range,20,983.1118094690685,False
1,2023-06-07,2023-06-08,2023-07-05,2023-07-06,941211.10960467,1.041,1.029,489.9003825491527,484.25311589160265,-0.012515356154775614,range,trend,range_to_trend,18,974.1534984407554,False
1,2023-07-31,2023-08-01,2023-08-08,2023-08-09,974358.7206067799,0.993,0.988,483.76910478121135,481.33320797974926,-0.006029714246602924,trend,range,trend_to_range,6,965.1023127609606,True
1,2023-08-30,2023-08-31,2023-09-07,2023-09-08,1002819.8442504699,0.959,0.917,480.8521153180627,459.7928985888405,-0.044751346954259974,trend,trend,trend_to_trend,6,940.6450139069032,True
1,2023-09-27,2023-09-28,2023-10-16,2023-10-17,1017349.5802254932,0.903,0.896,459.3333354718052,455.77261194102095,-0.00874369017041865,trend,trend,trend_to_trend,7,915.1059474128261,True
1,2023-10-27,2023-10-30,2023-11-22,2023-11-23,1034811.516139772,0.88,0.892,455.31706710148137,461.52593619833834,0.012623233837626646,trend,range,trend_to_range,18,916.8430032998197,False
1,2023-12-08,2023-12-11,2023-12-15,2023-12-18,1045498.0519496242,0.882,0.867,461.0646409097826,453.2234055201621,-0.017989304667394346,trend,range,trend_to_range,5,914.2880464299446,True
1,2023-12-22,2023-12-25,2023-12-27,2023-12-28,1049294.1103432109,0.863,0.849,452.7704086130252,445.425349840693,-0.017205765599239697,range,range,range_to_range,3,898.1957584537182,True
1,2023-12-28,2023-12-29,2024-01-04,2024-01-05,1024120.0163227309,0.869,0.842,444.9801470921375,431.1545268718697,-0.03203864120873967,range,range,range_to_range,4,876.1346739640071,True
1,2024-02-07,2024-02-08,2024-03-14,2024-03-15,1121676.0099336628,0.768,0.821,430.72358781448565,460.4480020777686,0.06794194048808921,trend,range,trend_to_range,20,891.1715898922542,False
1,2024-03-28,2024-03-29,2024-04-03,2024-04-08,1180969.92088482,0.779,0.774,459.9877841846319,457.0353593824253,-0.007411570209760243,range,range,range_to_range,4,917.0231435670572,True
1,2024-04-18,2024-04-19,2024-04-25,2024-04-26,1203105.5399908323,0.759,0.751,456.5785524264211,451.7661302665576,-0.011529149786108084,range,range,range_to_range,5,908.3446826929787,True
1,2024-04-26,2024-04-29,2024-05-15,2024-05-16,1163181.9327486367,0.776,0.768,451.3145899063675,446.66186217547653,-0.011298474474102926,range,trend,range_to_trend,10,897.976452081844,True
1,2024-06-03,2024-06-04,2024-06-25,2024-06-26,1163534.3508021447,0.767,0.734,446.2154235325288,427.01710674438715,-0.043981268818002794,trend,range,trend_to_range,15,873.2325302769159,False
1,2024-07-11,2024-07-12,2024-07-24,2024-07-25,1165547.2760641947,0.732,0.727,426.5903030394111,423.6764348493348,-0.007823274155272064,range,range,range_to_range,9,850.2667378887459,True
1,2024-07-31,2024-08-01,2024-08-05,2024-08-06,1107992.0684472164,0.764,0.73,423.2529701468302,404.41710498323397,-0.045457637673310014,trend,range,trend_to_range,3,827.6700751300641,True
1,2024-08-15,2024-08-16,2024-08-20,2024-08-21,1112983.1680048197,0.726,0.71,404.0128899856936,395.10902464171096,-0.023016040189271614,range,range,range_to_range,3,799.1219146274045,True
1,2024-09-24,2024-09-25,2024-10-30,2024-10-31,1145759.3993406494,0.689,0.981,394.7141130728414,561.9949853765886,0.42237952141490975,trend,trend,trend_to_trend,21,956.70909844943,False
1,2024-11-05,2024-11-06,2024-11-15,2024-11-18,1096549.3579067895,1.024,1.014,561.4332712481264,555.9505244587423,-0.010755364505247278,trend,trend,trend_to_trend,8,1117.3837957068686,True
1,2024-12-02,2024-12-03,2024-12-05,2024-12-06,1067041.0216534634,1.041,1.03,555.3948517704848,549.5261261515337,-0.011555701496033577,trend,trend,trend_to_trend,3,1104.9209779220187,True
1,2024-12-10,2024-12-11,2024-12-13,2024-12-16,1061850.8213754978,1.034,1.013,548.9768746511545,537.8274410266896,-0.02128867867806916,trend,trend,trend_to_trend,3,1086.804315677844,True
1,2024-12-20,2024-12-23,2025-01-13,2025-01-14,1038241.3185796982,1.035,0.98,537.2898823649157,508.7382461040521,-0.05408648332838406,trend,range,trend_to_range,15,1046.0281284689677,False
1,2025-01-14,2025-01-15,2025-03-11,2025-03-12,1014430.662874152,1.002,1.133,508.2297620999161,574.674970518207,0.12960834951785594,range,range,range_to_range,34,1082.904732618123,False
1,2025-03-27,2025-03-28,2025-04-01,2025-04-02,1081168.7057280175,1.062,1.048,574.1005827414338,566.5324018014811,-0.014168998363341845,range,range,range_to_range,3,1140.632984542915,True
1,2025-04-09,2025-04-10,2025-04-23,2025-04-24,1107565.856211973,1.022,1.036,565.9661525243428,573.719113517802,0.012685438102866264,range,range,range_to_range,10,1139.6852660421448,False
1,2025-05-08,2025-05-09,2025-05-19,2025-05-20,1095880.8434426058,1.046,1.019,573.1456811204553,558.3512897340075,-0.02678632003310022,range,range,range_to_range,7,1131.4969708544627,True
1,2025-06-05,2025-06-06,2025-06-10,2025-06-11,1090504.8240086029,1.023,1.007,557.7932174804155,549.0691788883315,-0.016624141497188827,trend,trend,trend_to_trend,3,1106.8623963687469,True
