object_type,object_id,counterfactual,window,champion_return,counterfactual_return,return_delta,champion_sharpe,counterfactual_sharpe,sharpe_delta,dominant_share,trade_count,exposure,max_drawdown,metric,value
group_interaction,structure+volume_position,pairwise_shapley_interaction,2022,,,,,,,,,,,sharpe,-1.0797142626551752
group_interaction,trend+volume_position,pairwise_shapley_interaction,2022,,,,,,,,,,,sharpe,1.843110967011532
group_shapley,structure,exact_shapley,2023,,,,,,,,,,,return,0.005040707488661922
group_shapley,trend,exact_shapley,2023,,,,,,,,,,,return,-0.027531541235046256
group_shapley,volume_position,exact_shapley,2023,,,,,,,,,,,return,-0.03782827389090365
group_shapley,structure,exact_shapley,2023,,,,,,,,,,,sharpe,0.157114896170545
group_shapley,trend,exact_shapley,2023,,,,,,,,,,,sharpe,-0.33045525466524567
group_shapley,volume_position,exact_shapley,2023,,,,,,,,,,,sharpe,-0.21653739055451393
group_interaction,structure+trend,pairwise_shapley_interaction,2023,,,,,,,,,,,return,0.034595203654212814
group_interaction,structure+volume_position,pairwise_shapley_interaction,2023,,,,,,,,,,,return,-0.029418953416966376
group_interaction,trend+volume_position,pairwise_shapley_interaction,2023,,,,,,,,,,,return,0.08095292037059582
group_interaction,structure+trend,pairwise_shapley_interaction,2023,,,,,,,,,,,sharpe,0.1528945118437809
group_interaction,structure+volume_position,pairwise_shapley_interaction,2023,,,,,,,,,,,sharpe,-0.3982155866822427
group_interaction,trend+volume_position,pairwise_shapley_interaction,2023,,,,,,,,,,,sharpe,0.7709535862099437
group_shapley,structure,exact_shapley,2024,,,,,,,,,,,return,-0.011682232442623784
group_shapley,trend,exact_shapley,2024,,,,,,,,,,,return,0.14403321532108881
group_shapley,volume_position,exact_shapley,2024,,,,,,,,,,,return,-0.06413595216088952
group_shapley,structure,exact_shapley,2024,,,,,,,,,,,sharpe,-0.2592847115746422
group_shapley,trend,exact_shapley,2024,,,,,,,,,,,sharpe,0.7539474844739159
group_shapley,volume_position,exact_shapley,2024,,,,,,,,,,,sharpe,-0.06494444939488772
group_interaction,structure+trend,pairwise_shapley_interaction,2024,,,,,,,,,,,return,-0.03404522978627078
group_interaction,structure+volume_position,pairwise_shapley_interaction,2024,,,,,,,,,,,return,0.04942739710791244
group_interaction,trend+volume_position,pairwise_shapley_interaction,2024,,,,,,,,,,,return,0.07413510975122506
group_interaction,structure+trend,pairwise_shapley_interaction,2024,,,,,,,,,,,sharpe,0.20225599641333797
group_interaction,structure+volume_position,pairwise_shapley_interaction,2024,,,,,,,,,,,sharpe,0.5907194659227517
group_interaction,trend+volume_position,pairwise_shapley_interaction,2024,,,,,,,,,,,sharpe,-0.19608978142554673
group_shapley,structure,exact_shapley,2025,,,,,,,,,,,return,0.11536203757430832
group_shapley,trend,exact_shapley,2025,,,,,,,,,,,return,0.05820034889470864
group_shapley,volume_position,exact_shapley,2025,,,,,,,,,,,return,0.3430173489082633
group_shapley,structure,exact_shapley,2025,,,,,,,,,,,sharpe,0.5247288491035801
group_shapley,trend,exact_shapley,2025,,,,,,,,,,,sharpe,0.4611762879247377
group_shapley,volume_position,exact_shapley,2025,,,,,,,,,,,sharpe,1.2076269990621522
group_interaction,structure+trend,pairwise_shapley_interaction,2025,,,,,,,,,,,return,0.04683532669060331
group_interaction,structure+volume_position,pairwise_shapley_interaction,2025,,,,,,,,,,,return,-0.11170819703772861
group_interaction,trend+volume_position,pairwise_shapley_interaction,2025,,,,,,,,,,,return,-0.33261341842736847
group_interaction,structure+trend,pairwise_shapley_interaction,2025,,,,,,,,,,,sharpe,0.007289615992689402
group_interaction,structure+volume_position,pairwise_shapley_interaction,2025,,,,,,,,,,,sharpe,-0.685260934223783
group_interaction,trend+volume_position,pairwise_shapley_interaction,2025,,,,,,,,,,,sharpe,-1.2650279916858282
group_shapley,structure,exact_shapley,2021H1,,,,,,,,,,,return,-0.00019967191167221277
group_shapley,trend,exact_shapley,2021H1,,,,,,,,,,,return,0.21924689193671743
group_shapley,volume_position,exact_shapley,2021H1,,,,,,,,,,,return,0.029890771646899274
group_shapley,structure,exact_shapley,2021H1,,,,,,,,,,,sharpe,-0.017900999668333695
group_shapley,trend,exact_shapley,2021H1,,,,,,,,,,,sharpe,2.8714425910194326
group_shapley,volume_position,exact_shapley,2021H1,,,,,,,,,,,sharpe,0.21829365145678276
group_interaction,structure+trend,pairwise_shapley_interaction,2021H1,,,,,,,,,,,return,0.0282153179649961
group_interaction,structure+volume_position,pairwise_shapley_interaction,2021H1,,,,,,,,,,,return,-0.013065169279687594
group_interaction,trend+volume_position,pairwise_shapley_interaction,2021H1,,,,,,,,,,,return,-0.016892859361323453
group_interaction,structure+trend,pairwise_shapley_interaction,2021H1,,,,,,,,,,,sharpe,0.2987424744717541
group_interaction,structure+volume_position,pairwise_shapley_interaction,2021H1,,,,,,,,,,,sharpe,-0.13952284019855954
group_interaction,trend+volume_position,pairwise_shapley_interaction,2021H1,,,,,,,,,,,sharpe,-0.7330812218467515
group_shapley,structure,exact_shapley,2021H2,,,,,,,,,,,return,-0.02908509106029794
group_shapley,trend,exact_shapley,2021H2,,,,,,,,,,,return,-0.09378138112667317
group_shapley,volume_position,exact_shapley,2021H2,,,,,,,,,,,return,-0.07499337744385336
group_shapley,structure,exact_shapley,2021H2,,,,,,,,,,,sharpe,-0.5499099031877774
group_shapley,trend,exact_shapley,2021H2,,,,,,,,,,,sharpe,-1.7200202603915427
group_shapley,volume_position,exact_shapley,2021H2,,,,,,,,,,,sharpe,-0.5232954911325807
group_interaction,structure+trend,pairwise_shapley_interaction,2021H2,,,,,,,,,,,return,0.022548213417090457
group_interaction,structure+volume_position,pairwise_shapley_interaction,2021H2,,,,,,,,,,,return,-0.07878428463415099
group_interaction,trend+volume_position,pairwise_shapley_interaction,2021H2,,,,,,,,,,,return,0.09754466623495295
group_interaction,structure+trend,pairwise_shapley_interaction,2021H2,,,,,,,,,,,sharpe,0.8419473021639462
group_interaction,structure+volume_position,pairwise_shapley_interaction,2021H2,,,,,,,,,,,sharpe,-1.0948174144423193
group_interaction,trend+volume_position,pairwise_shapley_interaction,2021H2,,,,,,,,,,,sharpe,1.7172563793962916
group_shapley,structure,exact_shapley,2022H1,,,,,,,,,,,return,0.008707056454317352
group_shapley,trend,exact_shapley,2022H1,,,,,,,,,,,return,0.05282136594146569
group_shapley,volume_position,exact_shapley,2022H1,,,,,,,,,,,return,-0.12630544754829243
group_shapley,structure,exact_shapley,2022H1,,,,,,,,,,,sharpe,0.6489445058158345
group_shapley,trend,exact_shapley,2022H1,,,,,,,,,,,sharpe,0.09121653984626418
group_shapley,volume_position,exact_shapley,2022H1,,,,,,,,,,,sharpe,-1.4632400307296893
group_interaction,structure+trend,pairwise_shapley_interaction,2022H1,,,,,,,,,,,return,-0.018986346547537503
group_interaction,structure+volume_position,pairwise_shapley_interaction,2022H1,,,,,,,,,,,return,-0.02660768366084798
group_interaction,trend+volume_position,pairwise_shapley_interaction,2022H1,,,,,,,,,,,return,0.16746962401803311
group_interaction,structure+trend,pairwise_shapley_interaction,2022H1,,,,,,,,,,,sharpe,-1.120332728275319
group_interaction,structure+volume_position,pairwise_shapley_interaction,2022H1,,,,,,,,,,,sharpe,-1.142467026721921
group_interaction,trend+volume_position,pairwise_shapley_interaction,2022H1,,,,,,,,,,,sharpe,2.1502455397858684
group_shapley,structure,exact_shapley,2022H2,,,,,,,,,,,return,-0.013941208264483269
group_shapley,trend,exact_shapley,2022H2,,,,,,,,,,,return,0.10370758211867673
group_shapley,volume_position,exact_shapley,2022H2,,,,,,,,,,,return,-0.09427932990945605
group_shapley,structure,exact_shapley,2022H2,,,,,,,,,,,sharpe,-0.07510546872615179
group_shapley,trend,exact_shapley,2022H2,,,,,,,,,,,sharpe,1.696060710400418
group_shapley,volume_position,exact_shapley,2022H2,,,,,,,,,,,sharpe,-1.593131802445943
group_interaction,structure+trend,pairwise_shapley_interaction,2022H2,,,,,,,,,,,return,0.03682241933084662
group_interaction,structure+volume_position,pairwise_shapley_interaction,2022H2,,,,,,,,,,,return,-0.049496555047408686
group_interaction,trend+volume_position,pairwise_shapley_interaction,2022H2,,,,,,,,,,,return,0.0914116399227265
group_interaction,structure+trend,pairwise_shapley_interaction,2022H2,,,,,,,,,,,sharpe,0.4419410267699226
group_interaction,structure+volume_position,pairwise_shapley_interaction,2022H2,,,,,,,,,,,sharpe,-1.1533504869872813
group_interaction,trend+volume_position,pairwise_shapley_interaction,2022H2,,,,,,,,,,,sharpe,1.6699221867595253
group_shapley,structure,exact_shapley,2023H1,,,,,,,,,,,return,-0.002128529831601832
group_shapley,trend,exact_shapley,2023H1,,,,,,,,,,,return,0.01312891989496645
group_shapley,volume_position,exact_shapley,2023H1,,,,,,,,,,,return,0.03994801395281788
group_shapley,structure,exact_shapley,2023H1,,,,,,,,,,,sharpe,0.10900233223113132
group_shapley,trend,exact_shapley,2023H1,,,,,,,,,,,sharpe,0.1703361944862916
group_shapley,volume_position,exact_shapley,2023H1,,,,,,,,,,,sharpe,0.4884850882790104
group_interaction,structure+trend,pairwise_shapley_interaction,2023H1,,,,,,,,,,,return,0.025806481736103115
group_interaction,structure+volume_position,pairwise_shapley_interaction,2023H1,,,,,,,,,,,return,-0.030239448056443963
group_interaction,trend+volume_position,pairwise_shapley_interaction,2023H1,,,,,,,,,,,return,-0.04052366519530859
group_interaction,structure+trend,pairwise_shapley_interaction,2023H1,,,,,,,,,,,sharpe,0.1252288100326207
group_interaction,structure+volume_position,pairwise_shapley_interaction,2023H1,,,,,,,,,,,sharpe,-0.605094824247765
group_interaction,trend+volume_position,pairwise_shapley_interaction,2023H1,,,,,,,,,,,sharpe,-0.5119493353972362
group_shapley,structure,exact_shapley,2023H2,,,,,,,,,,,return,0.0060974770098796705
group_shapley,trend,exact_shapley,2023H2,,,,,,,,,,,return,-0.03972905172562596
group_shapley,volume_position,exact_shapley,2023H2,,,,,,,,,,,return,-0.07268869454754778
group_shapley,structure,exact_shapley,2023H2,,,,,,,,,,,sharpe,0.20871333768777292
group_shapley,trend,exact_shapley,2023H2,,,,,,,,,,,sharpe,-1.7798333352796307
group_shapley,volume_position,exact_shapley,2023H2,,,,,,,,,,,sharpe,-0.7241226523710441
group_interaction,structure+trend,pairwise_shapley_interaction,2023H2,,,,,,,,,,,return,0.012250398474244362
group_interaction,structure+volume_position,pairwise_shapley_interaction,2023H2,,,,,,,,,,,return,-0.002386481636548088
group_interaction,trend+volume_position,pairwise_shapley_interaction,2023H2,,,,,,,,,,,return,0.11568638742256898
group_interaction,structure+trend,pairwise_shapley_interaction,2023H2,,,,,,,,,,,sharpe,0.4365432317302913
group_interaction,structure+volume_position,pairwise_shapley_interaction,2023H2,,,,,,,,,,,sharpe,-0.14253886721509978
group_interaction,trend+volume_position,pairwise_shapley_interaction,2023H2,,,,,,,,,,,sharpe,2.4025674874180405
group_shapley,structure,exact_shapley,2024H1,,,,,,,,,,,return,-0.020768316717010554
group_shapley,trend,exact_shapley,2024H1,,,,,,,,,,,return,0.00671685648991523
group_shapley,volume_position,exact_shapley,2024H1,,,,,,,,,,,return,-0.08080390818258135
group_shapley,structure,exact_shapley,2024H1,,,,,,,,,,,sharpe,-0.8830155002027292
group_shapley,trend,exact_shapley,2024H1,,,,,,,,,,,sharpe,0.10091165633210294
group_shapley,volume_position,exact_shapley,2024H1,,,,,,,,,,,sharpe,-0.4442938461345144
group_interaction,structure+trend,pairwise_shapley_interaction,2024H1,,,,,,,,,,,return,0.02869359325873394
group_interaction,structure+volume_position,pairwise_shapley_interaction,2024H1,,,,,,,,,,,return,0.02771309217552881
group_interaction,trend+volume_position,pairwise_shapley_interaction,2024H1,,,,,,,,,,,return,0.0722922961455274
group_interaction,structure+trend,pairwise_shapley_interaction,2024H1,,,,,,,,,,,sharpe,1.3284915650875555
group_interaction,structure+volume_position,pairwise_shapley_interaction,2024H1,,,,,,,,,,,sharpe,1.2484487114575036
group_interaction,trend+volume_position,pairwise_shapley_interaction,2024H1,,,,,,,,,,,sharpe,-0.2233070869854219
group_shapley,structure,exact_shapley,2024H2,,,,,,,,,,,return,0.010914760327344213
group_shapley,trend,exact_shapley,2024H2,,,,,,,,,,,return,0.14649369168854576
group_shapley,volume_position,exact_shapley,2024H2,,,,,,,,,,,return,0.02275104231899964
group_shapley,structure,exact_shapley,2024H2,,,,,,,,,,,sharpe,0.2969414900196826
group_shapley,trend,exact_shapley,2024H2,,,,,,,,,,,sharpe,0.6726351882802443
group_shapley,volume_position,exact_shapley,2024H2,,,,,,,,,,,sharpe,0.09595931023908585
group_interaction,structure+trend,pairwise_shapley_interaction,2024H2,,,,,,,,,,,return,-0.07084643574984839
group_interaction,structure+volume_position,pairwise_shapley_interaction,2024H2,,,,,,,,,,,return,0.028446230076059065
group_interaction,trend+volume_position,pairwise_shapley_interaction,2024H2,,,,,,,,,,,return,0.0053711271991208065
group_interaction,structure+trend,pairwise_shapley_interaction,2024H2,,,,,,,,,,,sharpe,-0.7200264480283318
group_interaction,structure+volume_position,pairwise_shapley_interaction,2024H2,,,,,,,,,,,sharpe,-0.10159763975949633
group_interaction,trend+volume_position,pairwise_shapley_interaction,2024H2,,,,,,,,,,,sharpe,0.015416590611310607
group_shapley,structure,exact_shapley,2025H1,,,,,,,,,,,return,0.061615071698112894
group_shapley,trend,exact_shapley,2025H1,,,,,,,,,,,return,0.0015334928760827697
group_shapley,volume_position,exact_shapley,2025H1,,,,,,,,,,,return,-0.02831396607337096
group_shapley,structure,exact_shapley,2025H1,,,,,,,,,,,sharpe,0.8209381083669796
group_shapley,trend,exact_shapley,2025H1,,,,,,,,,,,sharpe,0.14243521437322115
group_shapley,volume_position,exact_shapley,2025H1,,,,,,,,,,,sharpe,-0.3906600734872681
group_interaction,structure+trend,pairwise_shapley_interaction,2025H1,,,,,,,,,,,return,-0.05597946550863153
group_interaction,structure+volume_position,pairwise_shapley_interaction,2025H1,,,,,,,,,,,return,-0.037753746544076816
group_interaction,trend+volume_position,pairwise_shapley_interaction,2025H1,,,,,,,,,,,return,-0.05086495325994378
group_interaction,structure+trend,pairwise_shapley_interaction,2025H1,,,,,,,,,,,sharpe,-0.7299889986161971
group_interaction,structure+volume_position,pairwise_shapley_interaction,2025H1,,,,,,,,,,,sharpe,-0.6587330415030468
group_interaction,trend+volume_position,pairwise_shapley_interaction,2025H1,,,,,,,,,,,sharpe,-0.6581161089201852
group_shapley,structure,exact_shapley,2025H2,,,,,,,,,,,return,0.04003109182039828
group_shapley,trend,exact_shapley,2025H2,,,,,,,,,,,return,0.05842372479932351
group_shapley,volume_position,exact_shapley,2025H2,,,,,,,,,,,return,0.3677663181508702
group_shapley,structure,exact_shapley,2025H2,,,,,,,,,,,sharpe,0.3495211882016589
group_shapley,trend,exact_shapley,2025H2,,,,,,,,,,,sharpe,0.6595265200864633
group_shapley,volume_position,exact_shapley,2025H2,,,,,,,,,,,sharpe,2.2484207877841023
group_interaction,structure+trend,pairwise_shapley_interaction,2025H2,,,,,,,,,,,return,0.11449409074088801
group_interaction,structure+volume_position,pairwise_shapley_interaction,2025H2,,,,,,,,,,,return,-0.08354470978288386
group_interaction,trend+volume_position,pairwise_shapley_interaction,2025H2,,,,,,,,,,,return,-0.2595578296832315
group_interaction,structure+trend,pairwise_shapley_interaction,2025H2,,,,,,,,,,,sharpe,0.48286419367712274
group_interaction,structure+volume_position,pairwise_shapley_interaction,2025H2,,,,,,,,,,,sharpe,-0.7181605810204681
group_interaction,trend+volume_position,pairwise_shapley_interaction,2025H2,,,,,,,,,,,sharpe,-1.7241189037805595
