signal_id,catalog_signal_id,name,frequency,information_family,state_count,contains_restored_state,s001_reference_function,discovery_ic,confirmation_ic,confirmation_residual_ic,hac_coefficient,hac_one_sided_pvalue,positive_confirmation_years,annual_ics,nonzero_score_sessions,preferred_sessions,avoided_sessions,preferred_mean_return,avoided_mean_return,preferred_minus_avoided,industry_score_correlation,state_changes,rolling_60_state_change_median,rolling_60_state_change_p10,frequency_policy,identifiable,bh_qvalue,evidence_label
SIG-30M-84778856428C7D9C,SIG-CZSC-zdy_dif_V230528,zdy_dif_V230528,30m,TREND_MOMENTUM,2,False,False,0.017797157323545563,0.0693069350559164,0.07657351825712244,0.004072870213241324,0.03266983902415816,3,"{'2024': 0.060311114364127553, '2025': 0.13178232928527023, '2026': 0.03145311661632155}",162,162,0,0.010582640596098921,,,-0.05825965657472193,303,12.0,6.0,REPORT_ONLY,True,0.5565540433758372,NOMINAL_SUPPORT
SIG-WEEKLY-9403C4B253D0D73A,SIG-CZSC-clv_up_dw_line_V230605,clv_up_dw_line_V230605,weekly,TREND_MOMENTUM,2,True,False,0.07102095730679842,0.04787381508239385,0.04408179888745312,0.0029054243629144058,0.027007749891336207,2,"{'2024': 0.0027029237225643056, '2025': None, '2026': 0.11216773672440948}",643,633,10,0.0047521948581805895,-0.018728918860342447,0.023481113718523038,0.02285368457302152,14,0.0,0.0,REPORT_ONLY,True,0.5565540433758372,NOMINAL_SUPPORT
SIG-DAILY-62DE80E0D2AABDF5,SIG-CZSC-tas_ma_base_V230313,tas_ma_base_V230313,daily,TREND_MOMENTUM,2,False,False,0.0797373946534169,0.07002928768645421,0.0974652941584512,0.004426838380425911,0.035611505493174565,2,"{'2024': -0.05140348268369725, '2025': 0.1112595538946716, '2026': 0.1280885359625534}",507,245,262,0.009360902954102766,-0.000629908186741668,0.009990811140844434,0.4221726932241321,383,19.0,0.0,REPORT_ONLY,True,0.5857478662153196,NOMINAL_SUPPORT
SIG-DAILY-D725CE2BC740CDD4,SIG-CZSC-zdy_macd_dif_iqr_V230521,zdy_macd_dif_iqr_V230521,daily,TREND_MOMENTUM,1,False,False,0.02429021178083377,0.10471051241036186,0.11285421127715985,0.005011752564401326,0.052067897782993755,3,"{'2024': 0.005262656395029678, '2025': 0.09014036350263488, '2026': 0.177194073023221}",301,301,0,0.009729205426859518,,,0.09861614165461943,83,4.0,0.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-WEEKLY-EC12F988B3F0094D,SIG-CZSC-tas_macd_base_V221028,tas_macd_base_V221028,weekly,TREND_MOMENTUM,2,False,False,0.08402531811837685,0.1194833503380007,0.11266747567189313,0.0055214042218542925,0.039756792949232726,3,"{'2024': 0.08935407142298017, '2025': 0.04304862140887657, '2026': 0.10838679194712282}",643,0,643,,0.0043870142404741665,,0.025455997161886495,23,1.0,0.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-DAILY-D007E65F0A2D5F41,SIG-CZSC-zdy_macd_dif_V230516,zdy_macd_dif_V230516,daily,TREND_MOMENTUM,2,False,False,0.04960887593694297,0.08392236292429703,0.10914726074469229,0.003944441975245883,0.05546930253173545,2,"{'2024': -0.07285374697706103, '2025': 0.07588597960108977, '2026': 0.2305665450581303}",643,275,368,0.008949937178702572,0.0009772212839176135,0.007972715894784958,0.35821641924873177,224,10.0,0.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-30M-BD9747FC2C4418A3,SIG-CZSC-tas_dif_layer_V241010,tas_dif_layer_V241010,30m,TREND_MOMENTUM,2,False,False,0.017413721383862896,0.07615661137354783,0.107630377039013,0.004583021274554253,0.05365800520356461,2,"{'2024': -0.051696488835773186, '2025': 0.05360877652868586, '2026': 0.17804428438716016}",364,188,176,0.012369526717767589,0.0007869651506895076,0.01158256156707808,0.32662993730432277,466,20.0,16.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-DAILY-EA192FEA07DDD856,SIG-CZSC-zdy_macd_V230518,zdy_macd_V230518,daily,TREND_MOMENTUM,2,False,False,0.07532221678801415,0.09761703342261015,0.10746083362303108,0.004746980759364844,0.0440888237670806,2,"{'2024': -0.03542706583667071, '2025': 0.11480778792599819, '2026': 0.177194073023221}",643,309,334,0.009322290467532517,-0.00017885508336125476,0.00950114555089377,0.09911041954363178,77,4.0,0.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-DAILY-BB4B81CC4582D175,SIG-CZSC-tas_macd_base_V230320,tas_macd_base_V230320,daily,TREND_MOMENTUM,2,False,False,0.10492737848023338,0.08895670053362317,0.10410941316620109,0.006170350582261066,0.05291424949675518,3,"{'2024': 0.026198705138537167, '2025': 0.06586959326786332, '2026': 0.20759713465630564}",114,57,57,0.02326941383492035,-0.0090053787203927,0.03227479255531305,0.14919108386482519,141,7.0,0.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-DAILY-62434170758D22AF,SIG-CZSC-bar_zdf_V221203,bar_zdf_V221203,daily,MARKET_STRUCTURE,1,False,False,0.07824438013280167,0.09510797080289063,0.10396827077748408,0.006054450506061287,0.04705914886101192,3,"{'2024': 0.06659170321657405, '2025': 0.03854087558166143, '2026': 0.1477479193734502}",44,44,0,0.02672591538301692,,,0.31482807791483475,105,2.0,0.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-DAILY-1AD01A2822BF232D,SIG-CZSC-xl_bar_position_V240328,xl_bar_position_V240328,daily,POSITION_VALUATION,2,False,False,0.05487541145368778,0.07481766595533676,0.10095289832420919,0.004129185311658427,0.06820463285652179,2,"{'2024': -0.016278926467697578, '2025': 0.042833212962309575, '2026': 0.1674634232571709}",415,203,212,0.01116879214315631,0.0012894540375421812,0.009879338105614128,0.32378709527592725,366,17.0,0.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-30M-4151A9C88C781447,SIG-CZSC-bar_decision_V240608,bar_decision_V240608,30m,MARKET_STRUCTURE,2,False,False,0.09087990669702004,0.08823152667285078,0.08528309685713426,0.00571628270328386,0.04198733394260431,3,"{'2024': 0.041564693765708, '2025': 0.17295118040036647, '2026': 0.03460044548592139}",185,185,0,0.013649687500730001,,,0.0169111264961722,386,17.0,8.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-30M-5AB8F67776EBF508,SIG-CZSC-tas_ma_system_V230513,tas_ma_system_V230513,30m,TREND_MOMENTUM,2,False,False,0.004791698323931526,0.058395540577723504,0.0843757107562832,0.0024674467538210484,0.06662000902953975,3,"{'2024': 0.013235993733657168, '2025': 0.05724594817365635, '2026': 0.050337589486590166}",434,211,223,0.006217333004977272,0.0008812614336541011,0.0053360715713231715,0.5779175898704708,801,36.0,30.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-30M-5DFFC57AC894B9C0,SIG-CZSC-tas_kdj_base_V221101,tas_kdj_base_V221101,30m,TREND_MOMENTUM,2,False,False,0.03584735933641361,0.08026206711417855,0.08039443562896265,0.0024761199963584646,0.06336397895242514,3,"{'2024': 0.025464145367683547, '2025': 0.12640282010820517, '2026': 0.10673754957082297}",641,315,326,0.006882929499108753,0.0019256233629333386,0.0049573061361754146,-0.16969336087047462,769,34.0,28.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-DAILY-D2C62C0B757FCAC1,SIG-CZSC-bar_window_std_V230731,bar_window_std_V230731,daily,VOLATILITY_RISK,10,True,False,0.15261375908504782,0.06466762298107251,0.07184627485339841,0.00412247765758112,0.06755457876774598,3,"{'2024': 0.06360983751221774, '2025': 0.03671864951486335, '2026': 0.08692241341859341}",643,66,577,0.021245606738815627,0.002458648374112752,0.018786958364702875,0.06748839248406922,294,14.0,0.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-DAILY-A3EDD3114A1DCFF8,SIG-CZSC-cmo_up_dw_line_V230605,cmo_up_dw_line_V230605,daily,TREND_MOMENTUM,2,True,False,0.03130883820465991,0.0714552787138191,0.06992983291378435,0.004460378500400858,0.0655262451508723,3,"{'2024': 0.15420742088080686, '2025': 0.06361817793446958, '2026': 0.22216068177349416}",38,1,37,0.13868613138686126,-0.012740235662456304,0.15142636704931756,-0.04313635594776142,27,0.0,0.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-WEEKLY-4A7447FE2B5A4D96,SIG-CZSC-bar_eight_V230702,bar_eight_V230702,weekly,MARKET_STRUCTURE,5,True,False,0.10795067336824152,0.06767217123188746,0.06792693057322985,0.005020008459952767,0.0628078181362162,2,"{'2024': -0.028497067282399324, '2025': 0.14448222400125638, '2026': 0.09286071553025964}",643,285,358,0.010290711253666313,-0.0003128562867877377,0.01060356754045405,-0.045078761480657474,99,4.0,0.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-30M-0D20B698553AEE56,SIG-CZSC-bar_polyfit_V240428,bar_polyfit_V240428,30m,MARKET_STRUCTURE,4,False,False,0.017727174390327817,0.05598026752617186,0.06782393044173149,0.0026501683990652,0.05910928734457351,2,"{'2024': -0.023410717783925273, '2025': 0.044964622827306074, '2026': 0.13804012047086525}",643,479,164,0.005234262218317663,0.0019124302076263938,0.0033218320106912693,0.13284317463076506,1078,48.0,43.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-30M-EDA4CA09BFFD9B6B,SIG-CZSC-zdy_macd_dif_iqr_V230521,zdy_macd_dif_iqr_V230521,30m,TREND_MOMENTUM,2,False,False,-0.011395616217162398,0.044024568834679534,0.05388878346683891,0.0037318588764568353,0.06408893111152293,2,"{'2024': 0.07040761679388362, '2025': 0.05333822879616753, '2026': -0.026090223136500963}",643,0,643,,0.0043870142404741665,,0.5691061668522739,591,26.0,22.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-30M-FCF161C964C5C292,SIG-CZSC-tas_macd_base_V221028,tas_macd_base_V221028,30m,TREND_MOMENTUM,2,False,False,-0.009248456454955202,0.044024568834679534,0.05388878346683891,0.003731858876456832,0.06408893111152189,2,"{'2024': 0.07040761679388362, '2025': 0.05333822879616753, '2026': -0.026090223136500963}",643,0,643,,0.0043870142404741665,,0.5691061668522739,589,26.0,22.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-DAILY-D3F63B0E0CA94CA3,SIG-CZSC-tas_dma_bs_V240608,tas_dma_bs_V240608,daily,TREND_MOMENTUM,2,False,False,0.015458824428293662,0.050152590143225345,0.05031936646470535,0.0019855676610552246,0.05268871607156011,2,"{'2024': 0.09957687770429131, '2025': 0.054096836406938055, '2026': -0.03148733987903629}",45,0,45,,-0.00243872620430355,,-0.021043066614275813,153,8.0,0.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-30M-35AC1C7D00F6AF7D,SIG-CZSC-cxt_three_bi_V230618,cxt_three_bi_V230618,30m,MARKET_STRUCTURE,12,False,False,0.156650273571928,0.056833657160621845,0.050255908232545506,0.0032346519336022427,0.048224499375842826,2,"{'2024': 0.14780671147663854, '2025': -0.028704900909375764, '2026': 0.0443183489959558}",411,204,207,0.008857197821401512,0.0006252232979647125,0.008231974523436799,0.01150186903958823,1005,45.0,38.80000000000001,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-DAILY-42097AF3BF3FAA54,SIG-CZSC-kcatr_up_dw_line_V230823,kcatr_up_dw_line_V230823,daily,TREND_MOMENTUM,2,False,False,0.026599499898139617,0.03970917058602692,0.04786334774251268,0.0032367912491690874,0.05716111652923041,2,"{'2024': -0.03950713167806215, '2025': 0.021228931356252197, '2026': 0.16110149707551646}",136,136,0,0.011219578545634932,,,0.029610000871296213,141,6.0,0.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-DAILY-DBF9D00D67C06199,SIG-CZSC-tas_macd_change_V221105,tas_macd_change_V221105,daily,TREND_MOMENTUM,6,True,False,0.09565257245173049,0.043138879343221206,0.03995658531331046,0.0031968144522417793,0.06714889482269559,3,"{'2024': 0.09013021701639291, '2025': 0.025788450501613134, '2026': 0.007555188755636922}",643,409,234,0.006416314671684641,0.0008400745978883364,0.005576240073796305,0.03375321398491694,134,6.0,0.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-30M-0DF4ABB160CC5463,SIG-CZSC-cxt_ubi_end_V230816,cxt_ubi_end_V230816,30m,MARKET_STRUCTURE,2,False,False,0.03344378662837863,0.030548236137258523,0.03536922138173878,0.002527698749676925,0.04177942216319883,2,"{'2024': 0.06745707560514239, '2025': -0.011092221172654688, '2026': 0.053401254998468775}",187,0,187,,0.0011365462757039748,,-0.009037726478616004,576,26.0,19.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-WEEKLY-818AFA6688E29644,SIG-CZSC-tas_atr_break_V230424,tas_atr_break_V230424,weekly,VOLATILITY_RISK,2,True,False,0.0806149447919937,0.0452981514576733,0.03393055318067871,0.004529212890331937,0.05732097502415404,2,"{'2024': 0.13810396912783363, '2025': 0.046662516029904254, '2026': -0.0976494820627396}",70,13,57,0.03177876493620967,-0.003483433223294909,0.035262198159504585,-0.012870742994148011,29,1.0,0.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-30M-4D26215BA9B6CE1A,SIG-CZSC-bar_classify_V240607,bar_classify_V240607,30m,MARKET_STRUCTURE,2,False,False,0.07526091969140723,0.0356075460684409,0.02754252279833849,0.0026833390181746257,0.05358379397196993,2,"{'2024': -0.017520034748382547, '2025': 0.04860394829367839, '2026': 0.13433515803238338}",252,110,142,0.011470670270256028,0.006489042322077701,0.004981627948178327,-0.3722012640682671,760,34.0,25.0,REPORT_ONLY,True,0.6138416957086962,NOMINAL_SUPPORT
SIG-WEEKLY-80C58174EDC71863,SIG-CZSC-cxt_bi_zdf_V230601,cxt_bi_zdf_V230601,weekly,MARKET_STRUCTURE,2,False,False,0.023924128018802376,0.07249242559689423,0.08305449939589463,0.003651810695710202,0.07175129072189435,3,"{'2024': 0.02437321964740298, '2025': 0.11693897127089085, '2026': 0.19014816235900278}",365,188,177,0.002247682152162925,-0.004677130122378968,0.006924812274541893,0.050286592789029604,43,2.0,0.0,REPORT_ONLY,True,0.6323102800265669,NOMINAL_SUPPORT
SIG-30M-945C914C75D7CF9F,SIG-CZSC-cxt_bi_end_V230324,cxt_bi_end_V230324,30m,MARKET_STRUCTURE,2,False,False,0.025614716832364312,0.023620371633195324,0.027810273364491638,0.002692621151176514,0.0729078939233987,2,"{'2024': 0.061464544923869, '2025': -0.02582999874043304, '2026': 0.051475964395801696}",135,80,55,0.010797923710612448,-0.0028074639089314996,0.013605387619543947,0.252346772887001,461,20.0,13.0,REPORT_ONLY,True,0.6323102800265669,NOMINAL_SUPPORT
SIG-DAILY-5DBF9E8AEC2E3DC4,SIG-CZSC-xl_bar_trend_V240331,xl_bar_trend_V240331,daily,TREND_MOMENTUM,2,False,False,0.03963874901531344,0.10349020800485524,0.12170916511395542,0.0028944754112260624,0.09039140285695518,2,"{'2024': -0.03329008201382954, '2025': 0.12032043831773055, '2026': 0.16555876599171138}",188,96,92,0.011270483161369966,0.0023872494034849067,0.00888323375788506,0.13050411739916148,265,13.0,0.0,REPORT_ONLY,True,0.6526356081411092,NOMINAL_SUPPORT
SIG-DAILY-9FF6B976A6DC3A63,SIG-CZSC-tas_macd_power_V221108,tas_macd_power_V221108,daily,TREND_MOMENTUM,4,False,False,0.10194202777212481,0.08300511454769167,0.09261280002609014,0.004813963655641707,0.09600582109408201,2,"{'2024': -0.011786657524164345, '2025': 0.08355078554901713, '2026': 0.15655976358395252}",643,151,492,0.010514222953507997,0.002506509127327606,0.008007713826180391,0.08442607725609354,101,5.0,0.0,REPORT_ONLY,True,0.6526356081411092,NOMINAL_SUPPORT
SIG-DAILY-7FFBBA95047D671C,SIG-CZSC-cxt_range_oscillation_V230620,cxt_range_oscillation_V230620,daily,MARKET_STRUCTURE,5,True,False,0.04508586219340388,0.07553799537371517,0.0802652097341155,0.0028847361841284787,0.08570206814435788,2,"{'2024': -0.0028650456108206173, '2025': 0.13059288829906943, '2026': 0.051427914399633255}",256,36,220,0.013685403296925493,-0.0006818810696622758,0.01436728436658777,0.033491682250944545,153,7.0,0.0,REPORT_ONLY,True,0.6526356081411092,NOMINAL_SUPPORT
SIG-30M-B67DC0E97C5F10D0,SIG-CZSC-demakder_up_dw_line_V230605,demakder_up_dw_line_V230605,30m,TREND_MOMENTUM,2,False,False,0.03163810131965609,0.06556838721675419,0.07889897135051015,0.003103602136746825,0.08729290134975765,3,"{'2024': 0.01770899698373313, '2025': 0.017134811075211902, '2026': 0.22360648665085767}",643,513,130,0.005949366773253915,-0.0017782692158028446,0.00772763598905676,0.09233478827218435,132,6.0,0.0,REPORT_ONLY,True,0.6526356081411092,NOMINAL_SUPPORT
SIG-30M-C0DC7BD559CCDF89,SIG-CZSC-cxt_seven_bi_V230620,cxt_seven_bi_V230620,30m,MARKET_STRUCTURE,12,True,False,0.07470594597641272,0.07219031898202416,0.07752717652112862,0.002031496686885919,0.09296695645861369,2,"{'2024': -0.01278030345402713, '2025': 0.11444849219567176, '2026': 0.11483441499179188}",124,43,81,0.010987341126936135,0.0014336126968673263,0.009553728430068808,-0.03441730661046062,388,17.0,12.0,REPORT_ONLY,True,0.6526356081411092,NOMINAL_SUPPORT
SIG-DAILY-06ECC5FDB2A5E401,SIG-CZSC-dema_up_dw_line_V230605,dema_up_dw_line_V230605,daily,TREND_MOMENTUM,2,False,False,0.08228323803349441,0.053680926166932035,0.07484821995877781,0.003342628377049148,0.08309466870736576,2,"{'2024': 0.08347462145723698, '2025': -0.010692432394515798, '2026': 0.09477383573984259}",643,0,643,,0.0043870142404741665,,0.319725274462223,309,16.0,0.0,REPORT_ONLY,True,0.6526356081411092,NOMINAL_SUPPORT
SIG-WEEKLY-53B18279BB28106F,SIG-CZSC-bar_big_solid_V230215,bar_big_solid_V230215,weekly,MARKET_STRUCTURE,2,False,False,0.0812563147865963,0.07752824295253537,0.07390456011264597,0.005541672775759079,0.0794104164282406,3,"{'2024': 0.1435415028156528, '2025': 0.062320667478378555, '2026': 0.027348749328762002}",643,0,643,,0.0043870142404741665,,-0.004531761766102036,31,1.0,0.0,REPORT_ONLY,True,0.6526356081411092,NOMINAL_SUPPORT
SIG-DAILY-0A45585B13116833,SIG-CZSC-coo_kdj_V230322,coo_kdj_V230322,daily,TREND_MOMENTUM,2,False,False,0.0509517669419164,0.06782226414579777,0.06969126627590928,0.002625702166571225,0.07928341968379449,2,"{'2024': -0.02844578313175662, '2025': 0.10018065122254728, '2026': 0.1287019355411322}",161,84,77,0.008950702708312167,-0.0016177684680448864,0.010568471176357053,0.22647031174111046,421,21.0,0.0,REPORT_ONLY,True,0.6526356081411092,NOMINAL_SUPPORT
SIG-DAILY-D51B123BD4EE4E7F,SIG-CZSC-tas_low_trend_V230627,tas_low_trend_V230627,daily,TREND_MOMENTUM,2,False,False,0.1087721662325867,0.0625528471809916,0.06903468726780915,0.004406661894244076,0.097674550194228,3,"{'2024': 0.08778727295030107, '2025': 0.01727288884498835, '2026': 0.11883361134275487}",96,96,0,0.015020074815403366,,,0.043147254018933864,67,3.0,0.0,REPORT_ONLY,True,0.6526356081411092,NOMINAL_SUPPORT
SIG-DAILY-F2817749A8EA4BAC,SIG-CZSC-bar_zfzd_V241014,bar_zfzd_V241014,daily,VOLATILITY_RISK,1,False,False,0.06223986915995149,0.06552275123731414,0.06543245373395744,0.0031225399816543487,0.08592306491722834,2,"{'2024': 0.12647809836928772, '2025': 0.04946084584685637, '2026': -0.015329330737136217}",202,0,202,,-0.00022670983479559334,,-0.032039644208767586,290,14.0,0.0,REPORT_ONLY,True,0.6526356081411092,NOMINAL_SUPPORT
SIG-30M-9B9F9DEF26EE705D,SIG-CZSC-tas_macd_bc_V240307,tas_macd_bc_V240307,30m,TREND_MOMENTUM,2,False,False,0.03738728359788172,0.05556426805492404,0.05454772772941563,0.00198082822566285,0.0930299831116782,3,"{'2024': 0.043876956829975056, '2025': 0.09062567597664258, '2026': 0.027392369686250948}",83,83,0,0.009265485478567011,,,-0.03222437371268679,327,14.0,9.0,REPORT_ONLY,True,0.6526356081411092,NOMINAL_SUPPORT
SIG-30M-AB6ADC510F2D5223,SIG-CZSC-emv_up_dw_line_V230605,emv_up_dw_line_V230605,30m,VOLUME_LIQUIDITY,2,False,False,0.019292029137200118,0.05500396391850005,0.046718428179487535,0.0018189767962465255,0.09795640706540887,3,"{'2024': 0.09056415031650213, '2025': 0.08473773726762553, '2026': 0.04551911270623571}",643,350,293,0.006051296358976228,0.002398963928270339,0.0036523324307058892,-0.31698847600377594,689,30.0,26.0,REPORT_ONLY,True,0.6526356081411092,NOMINAL_SUPPORT
SIG-30M-6021767C93A7D80C,SIG-CZSC-zdy_zs_V230423,zdy_zs_V230423,30m,MARKET_STRUCTURE,2,False,False,0.07658416088368708,0.03899572091310336,0.03659846129365801,0.002572218900670103,0.09492060141361641,2,"{'2024': 0.10380879381187394, '2025': -0.002313884466402131, '2026': 0.03949718968691601}",64,64,0,0.007697751784359896,,,0.05285958127100391,165,8.0,2.0,REPORT_ONLY,True,0.6526356081411092,NOMINAL_SUPPORT
