signal_date,regime,score,target_position
2021-02-25,range,-0.12505667787169011,0.0
2021-02-26,range,-0.12505667787169011,0.0
2021-03-01,range,0.07421014390835312,0.0
2021-03-02,range,-0.027482924018321087,0.0
2021-03-03,range,0.07421014390835312,0.0
2021-03-04,range,-0.10471806428635527,0.0
2021-03-05,range,-0.10471806428635527,0.0
2021-03-08,range,-0.20641113221302948,0.0
2021-03-09,range,-0.20641113221302948,0.0
2021-03-10,trend,-0.15818650165783119,0.0
2021-03-11,trend,-0.15818650165783119,0.0
2021-03-12,range,-0.027482924018321087,0.0
2021-03-15,range,-0.20641113221302948,0.0
2021-03-16,range,-0.10471806428635527,0.0
2021-03-17,trend,-0.31995656568568,0.0
2021-03-18,trend,-0.14917661999508167,0.0
2021-03-19,range,-0.20641113221302948,0.0
2021-03-22,trend,-0.10064560078672702,0.0
2021-03-23,range,-0.3325621277983438,0.0
2021-03-24,trend,-0.44937261690795904,0.0
2021-03-25,trend,-0.30377955928289513,0.0
2021-03-26,trend,0.30377955928289513,1.0
2021-03-29,range,0.25725766617636664,1.0
2021-03-30,range,0.15556459824969243,1.0
2021-03-31,range,0.15556459824969243,1.0
2021-04-01,range,0.40979726806637795,1.0
2021-04-02,range,0.6131834039197264,1.0
2021-04-06,range,0.6131834039197264,1.0
2021-04-07,trend,0.41701860410238933,1.0
2021-04-08,range,0.5114903359930523,1.0
2021-04-09,trend,0.10064560078672702,1.0
2021-04-12,range,-0.17590321183502727,0.0
2021-04-13,trend,-0.012593444032767187,0.0
2021-04-14,trend,-0.012593444032767187,0.0
2021-04-15,trend,0.17436350806061604,0.0
2021-04-16,trend,0.31995656568568,1.0
2021-04-19,trend,0.44937261690795904,1.0
2021-04-20,trend,0.44937261690795904,1.0
2021-04-21,trend,0.49810584869634855,1.0
2021-04-22,trend,0.5787886681302382,1.0
2021-04-23,trend,0.49810584869634855,1.0
2021-04-26,trend,0.5787886681302382,1.0
2021-04-27,trend,0.41701860410238933,1.0
2021-04-28,trend,0.5787886681302382,1.0
2021-04-29,trend,0.41701860410238933,1.0
2021-04-30,trend,0.41701860410238933,1.0
2021-05-06,range,0.18002252590833248,1.0
2021-05-07,trend,0.019760568772802592,0.0
2021-05-10,trend,0.0035835623700177233,0.0
2021-05-11,trend,0.0035835623700177233,0.0
2021-05-12,trend,0.07730146964390673,0.0
2021-05-13,trend,0.07730146964390673,0.0
2021-05-14,range,0.4199665748590454,1.0
2021-05-17,range,0.5725061767490567,1.0
2021-05-18,range,0.47081310882238253,1.0
2021-05-19,trend,0.3523105784912498,1.0
2021-05-20,range,0.5725061767490567,1.0
2021-05-21,range,0.35290074138367866,1.0
2021-05-24,range,0.5114903359930523,1.0
2021-05-25,range,0.40979726806637795,1.0
2021-05-26,range,0.40979726806637795,1.0
2021-05-27,range,0.6131834039197264,1.0
2021-05-28,range,0.40979726806637795,1.0
2021-05-31,range,0.6131834039197264,1.0
2021-06-01,range,0.6131834039197264,1.0
2021-06-02,range,0.5114903359930523,1.0
2021-06-03,range,0.3325621277983438,1.0
2021-06-04,range,0.38353577809658923,1.0
2021-06-07,trend,0.49810584869634855,1.0
2021-06-08,trend,0.246238658411791,1.0
2021-06-09,trend,0.5787886681302382,1.0
2021-06-10,trend,0.5787886681302382,1.0
2021-06-11,trend,0.44937261690795904,1.0
2021-06-15,trend,0.4493726169079591,1.0
2021-06-16,trend,-0.04494745683833695,0.0
2021-06-17,trend,0.4493726169079591,1.0
2021-06-18,trend,0.5787886681302382,1.0
2021-06-21,trend,0.5787886681302382,1.0
2021-06-22,trend,0.5787886681302382,1.0
2021-06-23,trend,0.5787886681302382,1.0
2021-06-24,trend,0.246238658411791,1.0
2021-06-25,trend,0.41701860410238933,1.0
2021-06-28,trend,0.5787886681302382,1.0
2021-06-29,trend,0.49810584869634855,1.0
2021-06-30,trend,0.5787886681302382,1.0
2021-07-01,trend,0.5787886681302382,1.0
2021-07-02,trend,0.10064560078672702,1.0
2021-07-05,trend,0.5787886681302382,1.0
2021-07-06,trend,-0.04494745683833695,0.0
2021-07-07,trend,0.4331956105051742,1.0
2021-07-08,trend,0.3850715441141396,1.0
2021-07-09,trend,0.3850715441141396,1.0
2021-07-12,trend,0.22330148008629075,1.0
2021-07-13,trend,0.052521534395692404,1.0
2021-07-14,trend,-0.19094746728072096,0.0
2021-07-15,trend,-0.32036351850300004,0.0
2021-07-16,trend,-0.465956576128064,0.0
2021-07-19,trend,-0.465956576128064,0.0
2021-07-20,trend,-0.3041865121002152,0.0
2021-07-21,trend,0.09347847604669161,0.0
2021-07-22,trend,0.07730146964390673,0.0
2021-07-23,trend,0.14200949525504628,0.0
2021-07-26,trend,0.019760568772802592,0.0
2021-07-27,trend,0.1168226071895119,0.0
2021-07-28,trend,-0.1424164480723663,0.0
2021-07-29,trend,0.35190362567392974,1.0
2021-07-30,trend,0.35190362567392974,1.0
2021-08-02,trend,0.2712208062400401,1.0
2021-08-03,trend,0.03553062235826743,1.0
2021-08-04,trend,0.1901335616460809,1.0
2021-08-05,trend,0.38466459129681957,1.0
2021-08-06,trend,0.05231679415840715,1.0
2021-08-09,trend,-0.15859345447515122,0.0
2021-08-10,trend,-0.17477046087793607,0.0
2021-08-11,trend,-0.32036351850300004,0.0
2021-08-12,trend,0.14160254243772624,0.0
2021-08-13,trend,-0.27183249929464537,0.0
2021-08-16,trend,-0.3523105784912498,0.0
2021-08-17,trend,-0.38466459129681957,0.0
2021-08-18,trend,-0.38466459129681957,0.0
2021-08-19,range,-0.08849876477432567,0.0
2021-08-20,trend,-0.21388464560622122,0.0
2021-08-23,range,0.06404083711568567,0.0
2021-08-24,trend,0.2390715336717556,1.0
2021-08-25,range,-0.2877655865543689,1.0
2021-08-26,range,-0.08437945070102043,1.0
2021-08-27,range,-0.08437945070102043,0.0
2021-08-30,range,-0.08437945070102043,0.0
2021-08-31,range,0.11900668515232804,0.0
2021-09-01,range,-0.1657339050423598,0.0
2021-09-02,range,-0.1657339050423598,0.0
2021-09-03,range,-0.1657339050423598,0.0
2021-09-06,range,0.1148873710790228,0.0
2021-09-07,range,0.1148873710790228,0.0
2021-09-08,range,-0.1657339050423598,0.0
2021-09-09,range,-0.1657339050423598,0.0
2021-09-10,range,0.1657339050423599,0.0
2021-09-13,range,-0.1657339050423598,0.0
2021-09-14,range,-0.06404083711568559,0.0
2021-09-15,range,-0.1657339050423598,0.0
2021-09-16,range,-0.1657339050423598,0.0
2021-09-17,range,-0.1657339050423598,0.0
2021-09-22,trend,-0.0934784760466916,0.0
2021-09-23,trend,0.07730146964390673,0.0
2021-09-24,trend,0.07730146964390673,0.0
2021-09-27,trend,0.06112446324112185,0.0
2021-09-28,trend,-0.2390715336717556,0.0
2021-09-29,trend,-0.2390715336717556,0.0
2021-09-30,trend,0.1096554824494765,0.0
2021-10-08,trend,0.07730146964390673,0.0
2021-10-11,trend,-0.2390715336717556,0.0
2021-10-12,trend,-0.10965548244947648,0.0
2021-10-13,trend,0.05211458157837234,0.0
2021-10-14,trend,0.05211458157837234,0.0
2021-10-15,trend,0.2390715336717556,1.0
2021-10-18,trend,-0.06829158798115723,1.0
2021-10-19,trend,-0.03593757517558746,1.0
2021-10-20,trend,0.25524854007454045,1.0
2021-10-21,trend,0.05211458157837236,1.0
2021-10-22,trend,0.38466459129681957,1.0
2021-10-25,trend,0.38466459129681957,1.0
2021-10-26,trend,0.38466459129681957,1.0
2021-10-27,trend,-0.2390715336717556,0.0
2021-10-28,trend,-0.2390715336717556,0.0
2021-10-29,trend,0.5140806425190987,1.0
2021-11-01,range,0.36912004089570827,1.0
2021-11-02,trend,0.3039817718629299,1.0
2021-11-03,trend,0.433397823085209,1.0
2021-11-04,trend,0.38466459129681957,1.0
2021-11-05,trend,0.18153063280065146,1.0
2021-11-08,trend,0.2626178773946106,1.0
2021-11-09,trend,0.38466459129681957,1.0
2021-11-10,trend,0.2228945272689707,1.0
2021-11-11,trend,0.38466459129681957,1.0
2021-11-12,trend,0.4657518358907788,1.0
2021-11-15,trend,0.2228945272689707,1.0
2021-11-16,trend,0.18153063280065146,1.0
2021-11-17,trend,0.3039817718629299,1.0
2021-11-18,range,0.08849876477432567,1.0
2021-11-19,range,0.21670755534060526,1.0
2021-11-22,range,0.6234798270473022,1.0
2021-11-23,range,0.47081310882238253,1.0
2021-11-24,range,0.47081310882238253,1.0
2021-11-25,range,0.5725061767490567,1.0
2021-11-26,trend,0.2626178773946106,1.0
2021-11-29,range,0.5725061767490567,1.0
2021-11-30,range,0.521786759120628,1.0
2021-12-01,range,0.19031894903590824,1.0
2021-12-02,range,-0.1657339050423598,0.0
2021-12-03,range,0.22082686941391055,1.0
2021-12-06,range,0.037652230810988674,1.0
2021-12-07,range,0.037652230810988674,1.0
2021-12-08,range,-0.06404083711568559,0.0
2021-12-09,range,0.1148873710790228,0.0
2021-12-10,range,0.4199665748590454,1.0
2021-12-13,range,0.4199665748590454,1.0
2021-12-14,range,0.1657339050423599,1.0
2021-12-15,range,-0.08437945070102043,0.0
2021-12-16,range,-0.03340580040277499,0.0
2021-12-17,range,0.22069975307900225,1.0
2021-12-20,range,0.11900668515232804,1.0
2021-12-21,range,0.11900668515232804,1.0
2021-12-22,range,0.13934529873766288,1.0
2021-12-23,range,0.037652230810988674,1.0
2021-12-24,range,0.037652230810988674,1.0
2021-12-27,range,-0.1657339050423598,0.0
2021-12-28,range,0.013194303152348597,0.0
2021-12-29,range,-0.1657339050423598,0.0
2021-12-30,range,0.26742697296903417,1.0
2021-12-31,range,0.21658043900569696,1.0
2022-01-04,range,0.13934529873766288,1.0
2022-01-05,range,-0.1657339050423598,0.0
2022-01-06,range,-0.1657339050423598,0.0
2022-01-07,range,-0.1657339050423598,0.0
2022-01-10,range,-0.1657339050423598,0.0
2022-01-11,range,-0.06404083711568559,0.0
2022-01-12,range,0.1148873710790228,0.0
2022-01-13,range,0.02773874564232426,0.0
2022-01-14,range,0.03353291673768344,0.0
2022-01-17,range,0.2778521013857046,1.0
2022-01-18,range,0.4303917032757159,1.0
2022-01-19,range,0.32869863534904165,1.0
2022-01-20,range,-0.0027691747356780316,0.0
2022-01-21,range,-0.09454875749368785,0.0
2022-01-24,range,0.007144310432986356,0.0
2022-01-25,range,-0.24708835938369916,0.0
2022-01-26,trend,-0.3846645912968196,0.0
2022-01-27,trend,-0.3846645912968196,0.0
2022-01-28,trend,-0.22289452726897072,0.0
2022-02-07,trend,-0.22289452726897072,0.0
2022-02-08,trend,-0.3846645912968196,0.0
2022-02-09,trend,-0.22289452726897072,0.0
2022-02-10,trend,-0.3846645912968196,0.0
2022-02-11,trend,-0.3846645912968196,0.0
2022-02-14,trend,-0.3846645912968196,0.0
2022-02-15,trend,0.012593444032767187,0.0
2022-02-16,trend,0.012593444032767187,0.0
2022-02-17,trend,0.15818650165783116,0.0
2022-02-18,trend,0.14200949525504628,0.0
2022-02-21,trend,-0.17436350806061604,0.0
2022-02-22,trend,-0.17436350806061604,0.0
2022-02-23,trend,0.44937261690795904,1.0
2022-02-24,trend,0.20671752086618583,1.0
2022-02-25,trend,0.5140806425190987,1.0
2022-02-28,trend,0.433397823085209,1.0
2022-03-01,trend,0.433397823085209,1.0
2022-03-02,trend,0.3433006968285003,1.0
2022-03-03,trend,-0.10965548244947651,0.0
2022-03-04,trend,0.05211458157837236,0.0
2022-03-07,trend,-0.10965548244947651,0.0
2022-03-08,trend,-0.25524854007454045,0.0
2022-03-09,trend,-0.25524854007454045,0.0
2022-03-10,trend,-0.2386645808544355,0.0
2022-03-11,trend,-0.06788463516383719,0.0
2022-03-14,trend,-0.2386645808544355,0.0
2022-03-15,trend,-0.3846645912968196,0.0
2022-03-16,trend,-0.3846645912968196,0.0
2022-03-17,trend,0.09388542886401166,0.0
2022-03-18,trend,0.07770842246122678,0.0
2022-03-21,trend,0.3850715441141396,1.0
2022-03-22,trend,-0.09307152322937157,1.0
2022-03-23,trend,0.22330148008629075,1.0
2022-03-24,trend,-0.09307152322937157,0.0
2022-03-25,trend,-0.2390715336717556,0.0
2022-03-28,trend,-0.25524854007454045,0.0
2022-03-29,trend,-0.25524854007454045,0.0
2022-03-30,trend,-0.08446859438394214,0.0
2022-03-31,trend,-0.25524854007454045,0.0
2022-04-01,trend,-0.25524854007454045,0.0
2022-04-06,trend,-0.3846645912968196,0.0
2022-04-07,trend,-0.3846645912968196,0.0
2022-04-08,trend,-0.3846645912968196,0.0
2022-04-11,trend,-0.3846645912968196,0.0
2022-04-12,trend,-0.3846645912968196,0.0
2022-04-13,trend,-0.3846645912968196,0.0
2022-04-14,trend,-0.22289452726897072,0.0
2022-04-15,trend,-0.3846645912968196,0.0
2022-04-18,trend,-0.05211458157837237,0.0
2022-04-19,trend,-0.2138846456062212,0.0
2022-04-20,trend,-0.3846645912968196,0.0
2022-04-21,trend,-0.3846645912968196,0.0
2022-04-22,trend,-0.3846645912968196,0.0
2022-04-25,trend,-0.3846645912968196,0.0
2022-04-26,trend,-0.3846645912968196,0.0
2022-04-27,trend,-0.3846645912968196,0.0
2022-04-28,trend,-0.2138846456062212,0.0
2022-04-29,trend,0.09347847604669161,0.0
2022-05-05,trend,0.2390715336717556,1.0
2022-05-06,trend,0.20671752086618583,1.0
2022-05-09,trend,0.36848758489403466,1.0
2022-05-10,trend,0.3846645912968195,1.0
2022-05-11,trend,0.5140806425190987,1.0
2022-05-12,trend,0.3523105784912498,1.0
2022-05-13,trend,0.5140806425190987,1.0
2022-05-16,trend,0.18153063280065146,1.0
2022-05-17,trend,0.433397823085209,1.0
2022-05-18,trend,0.5140806425190987,1.0
2022-05-19,trend,0.3523105784912498,1.0
2022-05-20,trend,0.5140806425190987,1.0
2022-05-23,trend,0.3523105784912498,1.0
2022-05-24,trend,0.035937575175587474,1.0
2022-05-25,trend,0.035937575175587474,1.0
2022-05-26,trend,0.035937575175587474,1.0
2022-05-27,trend,0.16535362639786655,1.0
2022-05-30,trend,0.33613357208846495,1.0
2022-05-31,trend,0.5140806425190987,1.0
2022-06-01,trend,0.5140806425190987,1.0
2022-06-02,trend,0.5140806425190987,1.0
2022-06-06,range,0.5725061767490567,1.0
2022-06-07,range,0.47081310882238253,1.0
2022-06-08,range,0.552167563163722,1.0
2022-06-09,range,0.4242130052672589,1.0
2022-06-10,range,0.4445516188525938,1.0
2022-06-13,range,0.34285855092591955,1.0
2022-06-14,range,0.19031894903590824,1.0
2022-06-15,range,0.15968391232299767,1.0
2022-06-16,range,0.15968391232299767,1.0
2022-06-17,range,0.521786759120628,1.0
2022-06-20,range,0.5725061767490567,1.0
2022-06-21,range,0.24695965409460457,1.0
2022-06-22,range,-0.1354818062883606,0.0
2022-06-23,range,0.1697245138265704,0.0
2022-06-24,range,0.4199665748590454,1.0
2022-06-27,range,0.4199665748590454,1.0
2022-06-28,range,0.47081310882238253,1.0
2022-06-29,range,0.24103836666433703,1.0
2022-06-30,range,0.4199665748590454,1.0
2022-07-01,range,0.3223928210056764,1.0
2022-07-04,range,0.22069975307900216,1.0
2022-07-05,range,0.017313617225653777,0.0
2022-07-06,range,0.3996279612737106,1.0
2022-07-07,range,0.19624182542036211,1.0
2022-07-08,range,0.3182735069323712,1.0
2022-07-11,range,-0.1657339050423598,0.0
2022-07-12,range,-0.1657339050423598,0.0
2022-07-13,range,-0.36912004089570827,0.0
2022-07-14,range,-0.08849876477432567,0.0
2022-07-15,range,-0.08849876477432567,0.0
2022-07-18,range,-0.08849876477432567,0.0
2022-07-19,range,-0.36912004089570827,0.0
2022-07-20,range,0.06404083711568567,0.0
2022-07-21,trend,0.2390715336717556,1.0
2022-07-22,trend,0.06112446324112185,1.0
2022-07-25,trend,-0.10965548244947651,1.0
2022-07-26,trend,0.36848758489403466,1.0
2022-07-27,trend,0.38466459129681957,1.0
2022-07-28,trend,0.25524854007454045,1.0
2022-07-29,trend,0.05211458157837236,1.0
2022-08-01,trend,0.0934784760466916,1.0
2022-08-02,trend,0.0934784760466916,1.0
2022-08-03,trend,0.21388464560622122,1.0
2022-08-04,trend,0.2228945272689707,1.0
2022-08-05,trend,0.5140806425190987,1.0
2022-08-08,trend,0.5140806425190987,1.0
2022-08-09,trend,0.5140806425190987,1.0
2022-08-10,trend,0.5140806425190987,1.0
2022-08-11,trend,0.5140806425190987,1.0
2022-08-12,trend,0.18153063280065146,1.0
2022-08-15,trend,0.2626178773946106,1.0
2022-08-16,range,0.1393452987376628,1.0
2022-08-17,range,0.19031894903590824,1.0
2022-08-18,trend,0.09408764144404645,1.0
2022-08-19,trend,-0.17395655524329598,0.0
2022-08-22,trend,-0.25524854007454045,0.0
2022-08-23,trend,-0.25524854007454045,0.0
2022-08-24,range,0.037652230810988674,0.0
2022-08-25,range,0.037652230810988674,0.0
2022-08-26,range,-0.26742697296903406,0.0
2022-08-29,range,-0.26742697296903406,0.0
2022-08-30,range,-0.26742697296903406,0.0
2022-08-31,range,-0.36912004089570827,0.0
2022-09-01,range,-0.36912004089570827,0.0
2022-09-02,range,-0.36912004089570827,0.0
2022-09-05,range,-0.36912004089570827,0.0
2022-09-06,range,-0.19019183270099987,0.0
2022-09-07,range,0.06404083711568567,0.0
2022-09-08,range,-0.037652230810988556,0.0
2022-09-09,range,-0.36912004089570827,0.0
2022-09-13,range,-0.26742697296903406,0.0
2022-09-14,range,-0.36912004089570827,0.0
2022-09-15,range,0.037652230810988674,0.0
2022-09-16,range,0.13934529873766288,0.0
2022-09-19,range,-0.1657339050423598,0.0
2022-09-20,trend,-0.25524854007454045,0.0
2022-09-21,trend,-0.0934784760466916,0.0
2022-09-22,trend,-0.25524854007454045,0.0
2022-09-23,trend,-0.25524854007454045,0.0
2022-09-26,trend,-0.2228945272689707,0.0
2022-09-27,trend,-0.05211458157837236,0.0
2022-09-28,trend,-0.2228945272689707,0.0
2022-09-29,trend,-0.2228945272689707,0.0
2022-09-30,trend,-0.5140806425190987,0.0
2022-10-10,trend,-0.3846645912968196,0.0
2022-10-11,trend,-0.3846645912968196,0.0
2022-10-12,trend,-0.2138846456062212,0.0
2022-10-13,trend,-0.05211458157837237,0.0
2022-10-14,trend,0.07730146964390675,0.0
2022-10-17,trend,0.2390715336717556,1.0
2022-10-18,trend,0.07730146964390675,1.0
2022-10-19,trend,0.035937575175587474,1.0
2022-10-20,trend,0.3523105784912498,1.0
2022-10-21,trend,0.5140806425190987,1.0
2022-10-24,trend,0.3523105784912498,1.0
2022-10-25,trend,0.2228945272689707,1.0
2022-10-26,trend,0.38466459129681957,1.0
2022-10-27,range,0.31840062326727947,1.0
2022-10-28,range,0.26742697296903406,1.0
2022-10-31,trend,0.38466459129681957,1.0
2022-11-01,range,0.5725061767490567,1.0
2022-11-02,range,0.36912004089570827,1.0
2022-11-03,range,0.36912004089570827,1.0
2022-11-04,range,0.42009369119395373,1.0
2022-11-07,range,0.26742697296903406,1.0
2022-11-08,trend,0.05211458157837236,1.0
2022-11-09,trend,0.18153063280065146,1.0
2022-11-10,trend,0.11702481976954669,1.0
2022-11-11,trend,0.06829158798115724,1.0
2022-11-14,trend,0.19770763920343631,1.0
2022-11-15,trend,0.25524854007454045,1.0
2022-11-16,trend,0.2390715336717556,1.0
2022-11-17,trend,0.07730146964390675,1.0
2022-11-18,trend,0.05211458157837236,1.0
2022-11-21,trend,-0.10965548244947651,0.0
2022-11-22,range,-0.08437945070102043,0.0
2022-11-23,trend,-0.1258324888522614,0.0
2022-11-24,trend,-0.1258324888522614,0.0
2022-11-25,range,0.13934529873766288,0.0
2022-11-28,range,-0.1657339050423598,0.0
2022-11-29,range,-0.06404083711568559,0.0
2022-11-30,range,-0.1657339050423598,0.0
2022-12-01,range,0.013194303152348597,0.0
2022-12-02,range,0.26742697296903417,1.0
2022-12-05,range,0.05387153032301828,1.0
2022-12-06,range,-0.023363609945015906,1.0
2022-12-07,range,-0.12505667787169011,0.0
2022-12-08,range,-0.12505667787169011,0.0
2022-12-09,range,-0.12505667787169011,0.0
2022-12-12,range,0.3081042001397038,1.0
2022-12-13,range,-0.12505667787169011,1.0
2022-12-14,range,-0.1657339050423598,1.0
2022-12-15,range,-0.1657339050423598,0.0
2022-12-16,range,-0.1657339050423598,0.0
2022-12-19,range,-0.1657339050423598,0.0
2022-12-20,range,-0.36912004089570827,0.0
2022-12-21,range,-0.36912004089570827,0.0
2022-12-22,range,-0.36912004089570827,0.0
2022-12-23,range,-0.36912004089570827,0.0
2022-12-26,range,0.013194303152348597,0.0
2022-12-27,range,0.26742697296903417,1.0
2022-12-28,range,0.26742697296903417,1.0
2022-12-29,range,0.26742697296903417,1.0
2022-12-30,range,0.4199665748590454,1.0
2023-01-03,range,0.5725061767490567,1.0
2023-01-04,trend,0.38466459129681957,1.0
