state_id,signal_id,frequency,name,namespace,s001_reference_function,state_primary,horizon,episode_count,coverage_years,max_year_share,positive_years,negative_years,year_sign_consistency,forward_bias,evidence_quality,behavior_sha256,event_count,raw_return_mean,raw_return_median,net_return_mean,net_return_median,net_win_rate,net_return_std,standardized_effect,mfe_mean,mfe_median,mae_mean,mae_median
STATE-B043227B4F38F290,SIG-DAILY-F5321C9125A46349,daily,tas_dif_zero_V240614,tas,False,其他,3,21,6,0.23809523809523808,3,3,0.5,NEGATIVE,OK,0ee9be94af7fb1edbba935584cb7fefcba2897f05c63f2263a188cfdf5edad07,21,-0.0006160488278249924,-0.0038999025024374356,-0.0016149333367426004,-0.004895504798786643,0.42857142857142855,0.01818186077480885,-0.08882112544718782,0.013254186785246152,0.011082251082251027,-0.014779315289768053,-0.012467532467532516
STATE-B043227B4F38F290,SIG-DAILY-F5321C9125A46349,daily,tas_dif_zero_V240614,tas,False,其他,5,21,6,0.23809523809523808,3,3,0.5,NEGATIVE,OK,0ee9be94af7fb1edbba935584cb7fefcba2897f05c63f2263a188cfdf5edad07,21,0.0004008157339669337,0.0006455777921239303,-0.0005990851313342945,-0.00035456771291553224,0.47619047619047616,0.024115665511114274,-0.02484215627630894,0.017484493189712628,0.012995049504950451,-0.02017994222508027,-0.015166548547129621
STATE-B043227B4F38F290,SIG-DAILY-F5321C9125A46349,daily,tas_dif_zero_V240614,tas,False,其他,10,21,6,0.23809523809523808,4,2,0.6666666666666666,POSITIVE,OK,0ee9be94af7fb1edbba935584cb7fefcba2897f05c63f2263a188cfdf5edad07,21,0.013133941377458835,0.010578618368328296,0.01212131374989524,0.009568544786750843,0.5714285714285714,0.04355056253842972,0.27832737497246324,0.030466492317976077,0.020311992200195084,-0.025638942950030996,-0.02169117647058827
STATE-B043227B4F38F290,SIG-DAILY-F5321C9125A46349,daily,tas_dif_zero_V240614,tas,False,其他,20,21,6,0.23809523809523808,3,3,0.5,NEGATIVE,OK,0ee9be94af7fb1edbba935584cb7fefcba2897f05c63f2263a188cfdf5edad07,20,-0.005053063080655973,0.005082830721439779,-0.006047512792719184,0.0040782501809886185,0.55,0.07146773597356401,-0.08461878231256921,0.04407018369866809,0.028939982928746888,-0.04546589127197424,-0.02537613330066163
STATE-ACDA29A858FC99A4,SIG-DAILY-F5321C9125A46349,daily,tas_dif_zero_V240614,tas,False,卖点,1,12,6,0.25,5,1,0.8333333333333334,POSITIVE,OK,e89013925adb530777c9aac65a3a0cab495fbcf75bff89c82a0d0ae893ded8b2,12,0.004704826362212644,0.004545371482870597,0.0037006236372130463,0.0035413281330627377,0.6666666666666666,0.014751664956898714,0.25086142127180194,0.010427050794425038,0.008633153534307159,-0.005423843556118533,-0.0018086998538937027
STATE-ACDA29A858FC99A4,SIG-DAILY-F5321C9125A46349,daily,tas_dif_zero_V240614,tas,False,卖点,3,12,6,0.25,4,2,0.6666666666666666,POSITIVE,OK,e89013925adb530777c9aac65a3a0cab495fbcf75bff89c82a0d0ae893ded8b2,12,0.004069105957590506,0.012095101067676639,0.0030655386352942127,0.011083511761262321,0.6666666666666666,0.02155468689880378,0.14222144119682575,0.017508134806620074,0.018328374749610132,-0.012369265268162566,-0.003990359235681029
STATE-ACDA29A858FC99A4,SIG-DAILY-F5321C9125A46349,daily,tas_dif_zero_V240614,tas,False,卖点,5,12,6,0.25,4,2,0.6666666666666666,POSITIVE,OK,e89013925adb530777c9aac65a3a0cab495fbcf75bff89c82a0d0ae893ded8b2,12,0.007075820414469414,0.010131034340979395,0.0060692478803220555,0.009121408119749042,0.5833333333333334,0.019649410451559695,0.30887684367346,0.020703776202731228,0.019954251867529083,-0.013495899132729342,-0.005709091997788962
STATE-ACDA29A858FC99A4,SIG-DAILY-F5321C9125A46349,daily,tas_dif_zero_V240614,tas,False,卖点,10,12,6,0.25,4,2,0.6666666666666666,POSITIVE,OK,e89013925adb530777c9aac65a3a0cab495fbcf75bff89c82a0d0ae893ded8b2,12,0.013080481988282747,0.01741942995844925,0.012067907793392027,0.016402518983978265,0.5833333333333334,0.025616331340286607,0.47110211189425555,0.030459076022429716,0.027938097734142242,-0.01814796260496108,-0.013577619269614705
STATE-ACDA29A858FC99A4,SIG-DAILY-F5321C9125A46349,daily,tas_dif_zero_V240614,tas,False,卖点,20,12,6,0.25,4,1,0.8,POSITIVE,OK,e89013925adb530777c9aac65a3a0cab495fbcf75bff89c82a0d0ae893ded8b2,11,0.02618220477920106,0.029094643162758782,0.025156535409107027,0.02806606280977264,0.7272727272727273,0.05649315027151371,0.44530240017066347,0.05046470927695443,0.03884990587027226,-0.022868062398541132,-0.019495213228894692
STATE-5650A516018E3CF6,SIG-DAILY-D3F63B0E0CA94CA3,daily,tas_dma_bs_V240608,tas,False,买点,1,42,6,0.2619047619047619,3,3,0.5,NEGATIVE,OK,35c33cdd8975210d6a9458ae5c3388d1f6dec51ea3778767b754ff93f2faaa66,42,-0.0004275037972552946,-0.001021982196035054,-0.0014265767569780828,-0.0020204609744496893,0.4523809523809524,0.011073441069917233,-0.1288286764674809,0.007403187905028934,0.006733858391806846,-0.008412034638383734,-0.007260685258232646
STATE-5650A516018E3CF6,SIG-DAILY-D3F63B0E0CA94CA3,daily,tas_dma_bs_V240608,tas,False,买点,3,42,6,0.2619047619047619,5,1,0.8333333333333334,POSITIVE,OK,35c33cdd8975210d6a9458ae5c3388d1f6dec51ea3778767b754ff93f2faaa66,42,0.002397163981094437,0.0037977065539318566,0.0013952677652213825,0.0027944104954072957,0.5476190476190477,0.020316753624792325,0.06867572403490446,0.01550859007158759,0.01361687997559291,-0.014817610709238224,-0.011915510964710108
