rank,candidate_id,trend_trend_multiplier,trend_volume_multiplier,range_trend_multiplier,range_volume_multiplier,continuous_quality_pass,annual_double_wins,pass,maximin_improvement,drawdown_relative_improvement,calmar_relative_improvement,win_loss_relative_improvement,weight_shift,strategy_return,annualized_return,max_drawdown,calmar,win_loss_ratio,closed_trade_count,winning_trade_count,losing_trade_count,has_wins_and_losses,sharpe,exposure,trade_count,start,end
538,252,1.0,0.5,0.5,1.0,False,0,False,,,,,0.536855678795379,0.3997161256839592,0.07241960659445623,-0.3603416121025025,0.20097486430142242,3.3892253466952984,65,20,45,True,0.4849331203888344,0.594059405940594,131,2021-01-04,2025-12-31
539,1,0.5,0.5,0.5,0.75,False,0,False,,,,,0.5378080816641189,0.71465307660374,0.11863940617810598,-0.3470826961505593,0.34181884459789363,3.55063004110431,67,22,45,True,0.6910739417359634,0.5717821782178217,135,2021-01-04,2025-12-31
540,25,0.5,0.75,0.5,0.5,False,0,False,,,,,0.5378080816641189,0.8277848475052982,0.13359955974856996,-0.341859219047113,0.39080285774056617,3.639056434555643,66,22,44,True,0.7590040223085102,0.5511551155115512,133,2021-01-04,2025-12-31
541,40,0.5,0.75,1.25,0.5,False,0,False,,,,,0.5383826324409102,0.9662274961712498,0.1509396849873903,-0.2527556398970008,0.5971763282864786,3.2086419614287345,70,26,44,True,0.8387439088414305,0.5165016501650165,141,2021-01-04,2025-12-31
542,376,1.25,0.5,0.5,0.75,False,0,False,,,,,0.5383826324409102,0.39841567649661225,0.07221236546661314,-0.40629697741734994,0.1777329625379819,3.075584687492256,71,23,48,True,0.48656189527389965,0.5684818481848185,143,2021-01-04,2025-12-31
543,420,1.25,0.75,1.5,0.5,False,0,False,,,,,0.5424066640959574,0.9548291281553107,0.14954922403920334,-0.2073914424169282,0.7210964073366052,3.4705469025175604,68,25,43,True,0.8451861804515165,0.4892739273927393,137,2021-01-04,2025-12-31
544,516,1.5,0.5,1.25,0.75,False,0,False,,,,,0.5424066640959574,0.6665813483602991,0.11204495744197196,-0.2660397846990732,0.4211586532770273,3.139352276859369,71,25,46,True,0.677287775629337,0.49257425742574257,143,2021-01-04,2025-12-31
545,29,0.5,0.75,0.5,1.5,False,0,False,,,,,0.5428598210166253,0.3394641799926934,0.06265335013147189,-0.4933453117090948,0.1269969505019153,2.1638094688319436,53,21,32,True,0.433116157822201,0.6732673267326733,107,2021-01-04,2025-12-31
546,101,0.5,1.5,0.5,0.75,False,0,False,,,,,0.5428598210166253,0.31975238097201575,0.059382724394268394,-0.5211387272170609,0.11394801670445562,3.241414336072028,70,21,49,True,0.4201539888131249,0.665016501650165,141,2021-01-04,2025-12-31
547,84,0.5,1.25,0.75,1.5,False,0,False,,,,,0.5429458504603238,0.13068357252213225,0.025866197855263007,-0.531010406936527,0.04871128233529114,3.283123911039928,61,17,44,True,0.2687744280716347,0.6806930693069307,123,2021-01-04,2025-12-31
548,228,0.75,1.5,0.5,1.25,False,0,False,,,,,0.5429458504603238,0.1087414757680647,0.021694722858752957,-0.5139252808317285,0.04221376855336356,2.239611367358667,53,19,34,True,0.24968051658990303,0.7004950495049505,107,2021-01-04,2025-12-31
549,271,1.0,0.5,1.5,0.75,False,0,False,,,,,0.5433864249828073,0.8195691407536274,0.13253822605874954,-0.2073914424169282,0.6390727819535682,3.820374501176893,66,22,44,True,0.7679672709138844,0.49504950495049505,133,2021-01-04,2025-12-31
550,535,1.5,0.75,1.0,0.5,False,0,False,,,,,0.5433864249828073,0.7727581900226939,0.12641753124152544,-0.2567065136055834,0.49245938276330453,3.737860199185896,67,22,45,True,0.7388363613855777,0.5041254125412541,135,2021-01-04,2025-12-31
551,522,1.5,0.5,1.5,1.0,False,0,False,,,,,0.5461847241440246,0.6367448536326203,0.10787585045168369,-0.2791797374026701,0.38640286524838585,3.101274981678666,71,25,46,True,0.6579654197830282,0.49422442244224424,143,2021-01-04,2025-12-31
552,570,1.5,1.0,1.5,0.5,False,0,False,,,,,0.5461847241440246,0.823751718512328,0.13307901929187316,-0.25865962687277677,0.5144947470187484,3.3399008225697746,70,25,45,True,0.7722305205676054,0.49174917491749176,141,2021-01-04,2025-12-31
553,235,0.75,1.5,1.0,0.5,False,0,False,,,,,0.5532126997507554,0.5763954227183046,0.09925562773738172,-0.3558334554470165,0.27893843655788814,2.9735860727859076,70,24,46,True,0.6058981506891048,0.5602310231023102,141,2021-01-04,2025-12-31
554,259,1.0,0.5,0.75,1.5,False,0,False,,,,,0.5532126997507554,0.35235082267066575,0.06477097873274729,-0.33971855576561827,0.1906607032011365,3.443610268443308,64,19,45,True,0.448399597015176,0.6047854785478548,129,2021-01-04,2025-12-31
555,78,0.5,1.25,0.5,1.25,False,0,False,,,,,0.5617742481639618,-0.014555336991644019,-0.0030439558439017134,-0.5990863907531128,-0.0050809964821186306,2.2160659128106865,49,17,32,True,0.13802272205067953,0.7252475247524752,99,2021-01-04,2025-12-31
556,370,1.0,1.5,1.5,0.5,False,0,False,,,,,0.5622256567203752,0.7652145022363219,0.12541922293830687,-0.2981199181125015,0.4207005816061489,3.1511254704647786,71,25,46,True,0.7214918526642452,0.5387788778877888,143,2021-01-04,2025-12-31
557,514,1.5,0.5,1.0,1.5,False,0,False,,,,,0.5622256567203752,0.3244532759458636,0.060166202966689175,-0.4137033246777614,0.14543321113881155,3.4071549668886956,79,23,56,True,0.42961188362621244,0.5858085808580858,159,2021-01-04,2025-12-31
558,45,0.5,0.75,1.5,0.5,False,0,False,,,,,0.5718166879184297,0.9662274961712498,0.1509396849873903,-0.2527556398970008,0.5971763282864786,3.2086419614287345,70,26,44,True,0.8387258790594699,0.5156765676567657,141,2021-01-04,2025-12-31
559,501,1.5,0.5,0.5,0.75,False,0,False,,,,,0.5718166879184297,0.3813657826715642,0.06948105254947046,-0.4203286028772225,0.1653017474277519,2.90816138391441,72,24,48,True,0.4740441313638222,0.5676567656765676,145,2021-01-04,2025-12-31
560,85,0.5,1.25,1.0,0.5,False,0,False,,,,,0.5720410974543935,0.6012741566448478,0.10284040523527027,-0.39278217485533884,0.26182554051274415,3.244407648144507,67,22,45,True,0.6182078105874333,0.5726072607260726,135,2021-01-04,2025-12-31
561,253,1.0,0.5,0.5,1.25,False,0,False,,,,,0.5720410974543935,0.27761581167139493,0.052259438794663104,-0.3881620167788129,0.13463305665078043,2.822663927922076,54,18,36,True,0.38993174331904956,0.636963696369637,109,2021-01-04,2025-12-31
562,5,0.5,0.5,0.75,0.5,False,0,False,,,,,0.5737171560234613,1.109591326114988,0.16790515077810442,-0.241679080037554,0.694744248248603,3.811046051073696,65,23,42,True,0.9145176844373327,0.5008250825082509,131,2021-01-04,2025-12-31
563,140,0.75,0.5,1.25,0.5,False,0,False,,,,,0.5742917068002527,0.9580044980384967,0.1499372241109702,-0.18962997789112834,0.7906831281552603,3.5751440503130714,66,24,42,True,0.8495553496398129,0.4793729372937294,133,2021-01-04,2025-12-31
564,380,1.25,0.5,0.75,0.5,False,0,False,,,,,0.5742917068002527,0.7205145587139963,0.11943342728716222,-0.2567065136055834,0.46525281189656786,3.3340970448437632,69,24,45,True,0.7096063105792527,0.4975247524752475,139,2021-01-04,2025-12-31
565,2,0.5,0.5,0.5,1.0,False,0,False,,,,,0.5758636461618215,0.6126851125142341,0.1044698690060537,-0.3598261607269102,0.2903342791836112,3.5049547072049854,65,21,44,True,0.6255888649730736,0.594059405940594,131,2021-01-04,2025-12-31
566,50,0.5,1.0,0.5,0.5,False,0,False,,,,,0.5758636461618215,0.522533197962733,0.09133837738196027,-0.4088798882300846,0.223386818503928,3.723158590731625,68,20,48,True,0.5706729335354953,0.5676567656765676,137,2021-01-04,2025-12-31
567,65,0.5,1.0,1.25,0.5,False,0,False,,,,,0.5764381969386129,0.5765626622528846,0.09927987441048614,-0.3539660328795713,0.2804785351939795,3.1754466869506435,73,24,49,True,0.6084320903895613,0.5338283828382838,147,2021-01-04,2025-12-31
568,377,1.25,0.5,0.5,1.0,False,0,False,,,,,0.5764381969386129,0.31525389792526104,0.05863090848869379,-0.41788471355567547,0.14030402784973445,3.0121993613225646,69,22,47,True,0.4218860617189967,0.5907590759075908,139,2021-01-04,2025-12-31
569,105,0.5,1.5,0.75,0.5,False,0,False,,,,,0.5787688953759678,0.6582407638549006,0.1108855055256377,-0.37202344780103724,0.29806052866038873,3.409451489838221,72,23,49,True,0.6504208384475949,0.5957095709570958,145,2021-01-04,2025-12-31
570,129,0.75,0.5,0.5,1.5,False,0,False,,,,,0.5787688953759678,0.35008217194425906,0.06439933986712187,-0.3944336935653372,0.1632703821141848,2.8171868107458997,53,18,35,True,0.4441187609524576,0.6361386138613861,107,2021-01-04,2025-12-31
571,54,0.5,1.0,0.5,1.5,False,0,False,,,,,0.580915385514328,0.12021328385185415,0.02388373590832016,-0.5400910918328037,0.044221680878443116,2.2939314073252084,54,19,35,True,0.2600378532234486,0.6938943894389439,109,2021-01-04,2025-12-31
572,102,0.5,1.5,0.5,1.0,False,0,False,,,,,0.580915385514328,0.20353728244257985,0.03927196713820136,-0.5447570385367152,0.07209079343644778,3.3157519857347015,67,19,48,True,0.3294086481178495,0.6889438943894389,135,2021-01-04,2025-12-31
573,260,1.0,0.5,1.0,0.5,False,0,False,,,,,0.582307946744825,0.7906106444689405,0.12876673445690523,-0.22528090388597422,0.5715829980959257,3.7459766717485783,66,22,44,True,0.7502883970967223,0.49834983498349833,133,2021-01-04,2025-12-31
574,21,0.5,0.5,1.5,0.75,False,0,False,,,,,0.5823943923492498,1.0964194172227804,0.16638518961027904,-0.2509792422635083,0.6629440272020097,3.872159161111503,66,23,43,True,0.9095557046523903,0.49504950495049505,133,2021-01-04,2025-12-31
575,525,1.5,0.75,0.5,0.5,False,0,False,,,,,0.5823943923492498,0.7698022951647274,0.12602675893016047,-0.281893345254837,0.44707248699407875,4.221765897597101,65,20,45,True,0.7351574238260281,0.5255775577557755,131,2021-01-04,2025-12-31
576,396,1.25,0.5,1.5,0.75,False,0,False,,,,,0.5829689431260412,0.7097719751934071,0.11797654927073342,-0.25677530751363575,0.45945441722221836,3.382828470613071,70,24,46,True,0.7040723071540707,0.49174917491749176,141,2021-01-04,2025-12-31
577,540,1.5,0.75,1.25,0.5,False,0,False,,,,,0.5829689431260412,0.8908385267353636,0.1416216883771333,-0.2395427180418186,0.5912168382109175,3.4096708763890518,69,25,44,True,0.8091864821480861,0.49174917491749176,139,2021-01-04,2025-12-31
578,121,0.5,1.5,1.5,0.75,False,0,False,,,,,0.5874461317017563,0.6478870067113016,0.10943975213618318,-0.3870197243144491,0.28277564491070906,3.4602913784875913,73,23,50,True,0.6449538896816439,0.5899339933993399,147,2021-01-04,2025-12-31
579,529,1.5,0.75,0.5,1.5,False,0,False,,,,,0.5874461317017563,0.30376992878622544,0.056702353840271114,-0.4174978938071686,0.13581470632869935,2.723572684970325,56,19,37,True,0.4088441855688348,0.6485148514851485,113,2021-01-04,2025-12-31
580,9,0.5,0.5,0.75,1.5,False,0,False,,,,,0.5922206671171979,0.5581131049352404,0.09659265475096923,-0.3391864858590119,0.28477742710279874,3.553989273342492,64,20,44,True,0.5882469401428135,0.6047854785478548,129,2021-01-04,2025-12-31
581,225,0.75,1.5,0.5,0.5,False,0,False,,,,,0.5922206671171979,0.5830335942745231,0.10021648053945276,-0.3737327032404939,0.2681501502825785,3.267236121105504,67,22,45,True,0.6089345194621596,0.5808580858085809,135,2021-01-04,2025-12-31
582,240,0.75,1.5,1.25,0.5,False,0,False,,,,,0.5927952178939893,0.6200659939500388,0.1055189878477969,-0.32354726087420116,0.3261316061297885,2.8653899546495,73,26,47,True,0.6346850355099567,0.5495049504950495,147,2021-01-04,2025-12-31
583,384,1.25,0.5,0.75,1.5,False,0,False,,,,,0.5927952178939893,0.2707467308850835,0.051080623309140094,-0.39911688908242504,0.12798411870410975,3.0523621673772023,68,21,47,True,0.38577884144844043,0.6014851485148515,137,2021-01-04,2025-12-31
584,109,0.5,1.5,0.75,1.5,False,0,False,,,,,0.5972724064697044,0.16281051861906737,0.031859752297231037,-0.5300796710248377,0.060103705232903,3.4179331220534084,66,18,48,True,0.2960681072993194,0.6988448844884488,133,2021-01-04,2025-12-31
585,229,0.75,1.5,0.5,1.5,False,0,False,,,,,0.5972724064697044,0.16927654144804838,0.033050151335514366,-0.5108422059715172,0.06469737807325406,2.1271602437522596,53,20,33,True,0.30144117613478455,0.7087458745874587,107,2021-01-04,2025-12-31
586,145,0.75,0.5,1.5,0.5,False,0,False,,,,,0.6077257622777721,0.9580044980384967,0.1499372241109702,-0.18962997789112834,0.7906831281552603,3.5751440503130714,66,24,42,True,0.8495356726515704,0.47854785478547857,133,2021-01-04,2025-12-31
587,505,1.5,0.5,0.75,0.5,False,0,False,,,,,0.6077257622777721,0.6995375409048008,0.11658182523676008,-0.2764814881300617,0.42166231824503914,3.1389974355146486,70,25,45,True,0.6970608022482573,0.4966996699669967,141,2021-01-04,2025-12-31
588,70,0.5,1.0,1.5,0.5,False,0,False,,,,,0.6098722524161324,0.5765626622528846,0.09927987441048614,-0.3539660328795713,0.2804785351939795,3.1754466869506435,73,24,49,True,0.6084218060540078,0.533003300330033,147,2021-01-04,2025-12-31
589,502,1.5,0.5,0.5,1.0,False,0,False,,,,,0.6098722524161324,0.29921793688055454,0.05593419245745945,-0.43164247351842855,0.129584542506963,2.8441127551584984,70,23,47,True,0.40942018286732423,0.5899339933993399,141,2021-01-04,2025-12-31
590,3,0.5,0.5,0.5,1.25,False,0,False,,,,,0.611049064820836,0.4600478858498396,0.08187064643794062,-0.39264379992988596,0.20851124212978833,2.813519801213204,53,19,34,True,0.5209443248031341,0.6377887788778878,107,2021-01-04,2025-12-31
591,75,0.5,1.25,0.5,0.5,False,0,False,,,,,0.611049064820836,0.6080170920829711,0.10380439147001708,-0.4096547405121347,0.2533948254577618,3.6077925766285452,64,20,44,True,0.6211890204371199,0.5932343234323433,129,2021-01-04,2025-12-31
592,90,0.5,1.25,1.25,0.5,False,0,False,,,,,0.6116236155976273,0.6398799737117022,0.10831674325389318,-0.36457743550032995,0.29710215912085747,2.7452746583749787,70,26,44,True,0.6431376368419385,0.5610561056105611,141,2021-01-04,2025-12-31
593,378,1.25,0.5,0.5,1.25,False,0,False,,,,,0.6116236155976273,0.20052140967558074,0.03872995123097178,-0.44320241929291704,0.08738659706046135,2.5123349944884334,58,20,38,True,0.32773929674759195,0.6336633663366337,117,2021-01-04,2025-12-31
594,79,0.5,1.25,0.5,1.5,False,0,False,,,,,0.6161008041733425,0.03924796946252762,0.008036519371055872,-0.5965434758039451,0.01347180833756547,2.0879149224294884,49,18,31,True,0.19029717575172395,0.7334983498349835,99,2021-01-04,2025-12-31
595,103,0.5,1.5,0.5,1.25,False,0,False,,,,,0.6161008041733425,0.1028970349439906,0.020572600285832188,-0.56283369144439,0.03655182800631052,2.442256088678276,53,18,35,True,0.24586053552967457,0.7343234323432343,107,2021-01-04,2025-12-31
596,521,1.5,0.5,1.5,0.75,False,0,False,,,,,0.6164029986035606,0.6889259341113139,0.11512865841586839,-0.2743407402650685,0.41965571101335836,3.1855902048460365,71,25,46,True,0.6914905743312166,0.4909240924092409,143,2021-01-04,2025-12-31
597,545,1.5,0.75,1.5,0.5,False,0,False,,,,,0.6164029986035606,0.8908385267353636,0.1416216883771333,-0.2395427180418186,0.5912168382109175,3.4096708763890518,69,25,44,True,0.8091684881057142,0.4909240924092409,139,2021-01-04,2025-12-31
598,10,0.5,0.5,1.0,0.5,False,0,False,,,,,0.6213159141112675,1.0630548406617302,0.16250098345642594,-0.2509792422635092,0.6474678224018711,3.8008552054432494,66,23,43,True,0.8918746778927943,0.49834983498349833,133,2021-01-04,2025-12-31
599,250,1.0,0.5,0.5,0.5,False,0,False,,,,,0.6213159141112675,0.7876249824500574,0.12837514716925869,-0.25153260635136065,0.5103717924742295,4.237097058089982,64,20,44,True,0.7465462214891128,0.5198019801980198,129,2021-01-04,2025-12-31
600,265,1.0,0.5,1.25,0.5,False,0,False,,,,,0.6218904648880589,0.9098801020916278,0.14400260066471726,-0.2073914424169282,0.6943517002751852,3.4224140985723106,68,25,43,True,0.8208461944775168,0.485973597359736,137,2021-01-04,2025-12-31
601,385,1.25,0.5,1.0,0.5,False,0,False,,,,,0.6218904648880589,0.6825609040214755,0.11425354984376801,-0.2735501573078666,0.4176694722759071,3.321761127622409,70,24,46,True,0.6864214568372659,0.49504950495049505,141,2021-01-04,2025-12-31
602,245,0.75,1.5,1.5,0.5,False,0,False,,,,,0.6262292733715088,0.6200659939500388,0.1055189878477969,-0.32354726087420116,0.3261316061297885,2.8653899546495,73,26,47,True,0.6346740586340063,0.5486798679867987,147,2021-01-04,2025-12-31
603,509,1.5,0.5,0.75,1.5,False,0,False,,,,,0.6262292733715088,0.25525341426666603,0.04840314058662587,-0.41331820933321617,0.11710865743058364,2.8788196281423706,69,22,47,True,0.3733914076376396,0.6006600660066007,139,2021-01-04,2025-12-31
604,110,0.5,1.5,1.0,0.5,False,0,False,,,,,0.626367653463774,0.6216608366292617,0.1057451812937531,-0.40085491057158606,0.2637991415471727,3.414842750805606,73,23,50,True,0.6283981297881053,0.5932343234323433,147,2021-01-04,2025-12-31
605,254,1.0,0.5,0.5,1.5,False,0,False,,,,,0.626367653463774,0.3168994652300783,0.058906162373510984,-0.40871912781854147,0.1441238208936076,2.6882422365849323,55,19,36,True,0.41895160155598254,0.6427392739273927,111,2021-01-04,2025-12-31
606,95,0.5,1.25,1.5,0.5,False,0,False,,,,,0.6450576710751468,0.6398799737117022,0.10831674325389318,-0.36457743550032995,0.29710215912085747,2.7452746583749787,70,26,44,True,0.6431267480406386,0.5602310231023102,141,2021-01-04,2025-12-31
607,503,1.5,0.5,0.5,1.25,False,0,False,,,,,0.6450576710751468,0.18588430075747464,0.03608393013981814,-0.45636181854181945,0.07906868776865375,2.3649484641107508,59,21,38,True,0.3154272826930429,0.6328382838283828,119,2021-01-04,2025-12-31
608,270,1.0,0.5,1.5,0.5,False,0,False,,,,,0.6553245203655784,0.9098801020916278,0.14400260066471726,-0.2073914424169282,0.6943517002751852,3.4224140985723106,68,25,43,True,0.8208277079819315,0.48514851485148514,137,2021-01-04,2025-12-31
609,510,1.5,0.5,1.0,0.5,False,0,False,,,,,0.6553245203655784,0.6620466282950894,0.1114151428157566,-0.29071913189670895,0.38323980292890336,3.129770518550886,71,25,46,True,0.673841843459147,0.49422442244224424,143,2021-01-04,2025-12-31
610,0,0.5,0.5,0.5,0.5,False,0,False,,,,,0.66032388147771,1.059614905520244,0.16209769321664336,-0.25775898617991755,0.6288731020360937,4.311412617982504,64,21,43,True,0.887617460175564,0.5198019801980198,129,2021-01-04,2025-12-31
611,15,0.5,0.5,1.25,0.5,False,0,False,,,,,0.6608984322545014,1.2004713318747435,0.17819218776793,-0.22502296072850125,0.7918844689939247,3.265660667964465,68,27,41,True,0.9622386896162616,0.485973597359736,137,2021-01-04,2025-12-31
612,375,1.25,0.5,0.5,0.5,False,0,False,,,,,0.6608984322545014,0.67975540400889,0.11386699741268158,-0.29787006462509114,0.382270697647977,3.715524775591224,68,22,46,True,0.6829292110604939,0.5165016501650165,137,2021-01-04,2025-12-31
613,390,1.25,0.5,1.25,0.5,False,0,False,,,,,0.6614729830312928,0.7946333565446735,0.12929352000657324,-0.2395427180418186,0.5397514107859526,2.90500318162914,72,28,44,True,0.7569627213675528,0.48267326732673266,145,2021-01-04,2025-12-31
614,4,0.5,0.5,0.5,1.5,False,0,False,,,,,0.6653756208302165,0.5049408926542711,0.08870441277904306,-0.4073107404831967,0.21778068674008486,2.667087923859244,54,20,34,True,0.5483570115514769,0.6435643564356436,109,2021-01-04,2025-12-31
615,100,0.5,1.5,0.5,0.5,False,0,False,,,,,0.6653756208302165,0.6284896199944017,0.10671170657596507,-0.4175031617274523,0.25559496635770845,3.7833403727526527,70,21,49,True,0.6313357193935405,0.6138613861386139,141,2021-01-04,2025-12-31
616,115,0.5,1.5,1.25,0.5,False,0,False,,,,,0.6659501716070079,0.6607581650558769,0.11123594346249721,-0.37302514276274923,0.2981995868660395,2.9121656290976925,76,27,49,True,0.6531497386206466,0.5816831683168316,153,2021-01-04,2025-12-31
617,379,1.25,0.5,0.5,1.5,False,0,False,,,,,0.6659501716070079,0.2374345933702795,0.04529121417085169,-0.4619102308494768,0.09805198314737218,2.415766020199829,59,21,38,True,0.35750686578156265,0.6394389438943895,119,2021-01-04,2025-12-31
618,104,0.5,1.5,0.5,1.5,False,0,False,,,,,0.670427360182723,0.15999098857484673,0.03133903281589334,-0.5636619720222417,0.055598983737467265,2.3021599003648525,53,19,34,True,0.29421395550080154,0.7466996699669967,107,2021-01-04,2025-12-31
619,20,0.5,0.5,1.5,0.5,False,0,False,,,,,0.6943324877320209,1.2004713318747435,0.17819218776793,-0.22502296072850125,0.7918844689939247,3.265660667964465,68,27,41,True,0.9622160350824036,0.48514851485148514,137,2021-01-04,2025-12-31
620,500,1.5,0.5,0.5,0.5,False,0,False,,,,,0.6943324877320209,0.6592753337609942,0.11102957507360145,-0.31446426054898746,0.35307533797248536,3.4877317229923697,69,23,46,True,0.6703981559030476,0.5156765676567657,139,2021-01-04,2025-12-31
621,395,1.25,0.5,1.5,0.5,False,0,False,,,,,0.6949070385088123,0.7946333565446735,0.12929352000657324,-0.2395427180418186,0.5397514107859526,2.90500318162914,72,28,44,True,0.7569462490228804,0.48184818481848185,145,2021-01-04,2025-12-31
622,515,1.5,0.5,1.25,0.5,False,0,False,,,,,0.6949070385088123,0.7727526606269615,0.12641680073175143,-0.2597743272956866,0.4866408549596906,2.748129951497742,73,29,44,True,0.7443935308127073,0.48184818481848185,147,2021-01-04,2025-12-31
623,120,0.5,1.5,1.5,0.5,False,0,False,,,,,0.6993842270845274,0.6607581650558769,0.11123594346249721,-0.37302514276274923,0.2981995868660395,2.9121656290976925,76,27,49,True,0.6531387799925835,0.5808580858085809,153,2021-01-04,2025-12-31
624,504,1.5,0.5,0.5,1.5,False,0,False,,,,,0.6993842270845274,0.22234742809674346,0.04262847916853851,-0.47462748816049016,0.08981460246593251,2.2806630786878563,60,22,38,True,0.34534844860527836,0.6386138613861386,121,2021-01-04,2025-12-31
625,520,1.5,0.5,1.5,0.5,False,0,False,,,,,0.7283410939863317,0.7727526606269615,0.12641680073175143,-0.2597743272956866,0.4866408549596906,2.748129951497742,73,29,44,True,0.7443774509981986,0.48102310231023104,147,2021-01-04,2025-12-31
