factor,year,endpoint,effect,matched_strata,references
state__raw__daily__cxt_second_bs_V240524__di_1__v1::二卖,2025,max_drawdown_20,0.016820275812968223,1,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三买,2021,return_20,-0.016290122919713542,1,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三买,2022,return_20,-0.06774103592952704,1,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三买,2023,return_20,-0.04436823537760859,1,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三买,2024,return_20,0.1747042081371909,1,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三买,2025,return_20,-0.03101296920017463,1,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三买,2021,max_drawdown_20,-0.001611984454509885,1,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三买,2022,max_drawdown_20,-0.024344463605754374,1,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三买,2023,max_drawdown_20,-0.018172739749148514,1,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三买,2024,max_drawdown_20,0.02623346701325914,1,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三买,2025,max_drawdown_20,-0.039110005883283075,1,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三卖,2021,return_20,0.02529782819021251,2,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三卖,2022,return_20,0.002103994316508248,2,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三卖,2023,return_20,0.011269625402394321,2,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三卖,2024,return_20,-0.025801013402696096,2,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三卖,2025,return_20,,0,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三卖,2021,max_drawdown_20,0.023410714277231286,2,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三卖,2022,max_drawdown_20,-0.015978207314591566,2,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三卖,2023,max_drawdown_20,-0.004705946595598143,2,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三卖,2024,max_drawdown_20,0.022977743389725167,2,['target_position']
state__raw__daily__cxt_third_bs_V230319__di_1__v1::三卖,2025,max_drawdown_20,,0,['target_position']
