path_id,panel,horizon_sessions,combiner,smoothing_sessions,entry_quantile,entry_threshold,information_families,components,weights_json,full_total_return,full_cagr,full_maximum_drawdown,full_calmar,full_closed_trades,full_rolling_60_closed_trades_median,full_rolling_60_closed_trades_p10,full_exposure_ratio,full_profit_factor,full_positive_years,full_annual_returns_json,discovery_total_return,discovery_cagr,discovery_maximum_drawdown,discovery_calmar,discovery_closed_trades,discovery_rolling_60_closed_trades_median,discovery_rolling_60_closed_trades_p10,discovery_exposure_ratio,discovery_profit_factor,discovery_positive_years,discovery_annual_returns_json,confirmation_total_return,confirmation_cagr,confirmation_maximum_drawdown,confirmation_calmar,confirmation_closed_trades,confirmation_rolling_60_closed_trades_median,confirmation_rolling_60_closed_trades_p10,confirmation_exposure_ratio,confirmation_profit_factor,confirmation_positive_years,confirmation_annual_returns_json,hard_gates_pass
IDENTIFIABLE:H3:EQUAL_FAMILY:S3:Q70,IDENTIFIABLE,3,EQUAL_FAMILY,3,0.7,0.2618473616714385,12,572,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.3791734632143555,0.059225941568489926,-0.29763110455451725,0.1989911022812519,97,4.0,1.0,0.3046875,1.3934443970577834,4,"{""2020"": 0.0, ""2021"": 0.15540367738366134, ""2022"": 0.17348888924497574, ""2023"": 0.186083038385499, ""2024"": -0.05691654554548564, ""2025"": 0.06136670013705725, ""2026"": -0.14320783550123428}",0.6081546941864604,0.17901521700323175,-0.26466400735230666,0.6763867093002042,48,4.0,2.0,0.2998624484181568,2.341348214425442,3,"{""2021"": 0.15540367738366134, ""2022"": 0.17348888924497574, ""2023"": 0.186083038385499}",-0.1423875649524764,-0.05807235849336145,-0.29763110455451736,-0.19511522016585564,49,4.0,1.0,0.3261205564142195,0.77245793315414,1,"{""2024"": -0.05691654554548564, ""2025"": 0.06136670013705725, ""2026"": -0.14320783550123428}",False
IDENTIFIABLE:H3:EQUAL_FAMILY:S3:Q40,IDENTIFIABLE,3,EQUAL_FAMILY,3,0.4,0.22269370495553484,12,572,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.35528373488438625,0.05591852651370455,-0.35165931870409683,0.15901335053417737,92,4.0,1.0,0.6321022727272727,1.4507889653965493,3,"{""2020"": 0.0, ""2021"": 0.23021197085168343, ""2022"": -0.013922607332817916, ""2023"": 0.11014627087058537, ""2024"": -0.1958973358869205, ""2025"": 0.2843098393412298, ""2026"": -0.025509161964951454}",0.3420677695707559,0.10736413781111964,-0.3123359890424743,0.34374565076623076,51,4.0,2.0,0.5997248968363136,1.6503836087563648,2,"{""2021"": 0.23021197085168343, ""2022"": -0.013922607332817916, ""2023"": 0.10632696030566358}",0.0068766574073013675,0.002672787339595084,-0.3203771241883253,0.00834262853930843,40,4.0,1.0,0.7017001545595054,1.2483602207823277,1,"{""2024"": -0.1954950834286353, ""2025"": 0.2843098393412298, ""2026"": -0.025509161964951454}",False
ALL_MATERIALIZED:H3:EQUAL_FAMILY:S3:Q70,ALL_MATERIALIZED,3,EQUAL_FAMILY,3,0.7,0.2642153767342023,12,679,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.3352263805316287,0.05310451405360239,-0.279731039608602,0.1898413351907815,96,4.0,1.0,0.296875,1.3664515308594647,4,"{""2020"": 0.0, ""2021"": 0.15540367738366134, ""2022"": 0.1509950685702559, ""2023"": 0.1415539705841864, ""2024"": -0.006096966586172647, ""2025"": 0.00822343406896553, ""2026"": -0.12229121880247551}",0.5181114551950123,0.15570045496607055,-0.26466400735230666,0.5882947837286027,50,4.0,2.0,0.2998624484181568,2.116495558522358,3,"{""2021"": 0.15540367738366134, ""2022"": 0.1509950685702559, ""2023"": 0.1415539705841864}",-0.1204688061851742,-0.048768067950344274,-0.279731039608602,-0.1743391366885143,46,4.0,0.7000000000000028,0.3091190108191654,0.7921141899132145,1,"{""2024"": -0.006096966586172647, ""2025"": 0.00822343406896553, ""2026"": -0.12229121880247551}",False
IDENTIFIABLE:H3:EQUAL_FAMILY:S3:Q50,IDENTIFIABLE,3,EQUAL_FAMILY,3,0.5,0.23569319801713906,12,572,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.29963431584792155,0.04802442081471381,-0.36525415915854653,0.13148220112085776,101,4.0,2.0,0.5291193181818182,1.2647758627174703,5,"{""2020"": 0.0, ""2021"": 0.17773071099466442, ""2022"": 0.011561990913508957, ""2023"": 0.16701098811426385, ""2024"": -0.19357316483739417, ""2025"": 0.12199176095108388, ""2026"": 0.033125505148363654}",0.38553018543816764,0.11966563589114076,-0.2982610903633153,0.4012110186594392,52,4.0,2.0,0.5006877579092159,1.7442719208391655,3,"{""2021"": 0.17773071099466442, ""2022"": 0.011561990913508957, ""2023"": 0.16299404049031252}",-0.06475601481114679,-0.025738479590022734,-0.3289094709152943,-0.07825399347242054,48,4.0,3.0,0.58887171561051,1.001009852359776,2,"{""2024"": -0.19316974971225087, ""2025"": 0.12199176095108388, ""2026"": 0.033125505148363654}",False
ALL_MATERIALIZED:H1:EQUAL_FAMILY:S1:Q50,ALL_MATERIALIZED,1,EQUAL_FAMILY,1,0.5,0.24373813711565084,12,679,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.2974633566312226,0.047710877320434886,-0.35450563324502327,0.13458425719136208,234,11.0,6.0,0.4971590909090909,1.1652330172742316,3,"{""2020"": 0.0, ""2021"": 0.08662969782113183, ""2022"": -0.03863668745896065, ""2023"": 0.1348932185317342, ""2024"": -0.07388123443595607, ""2025"": 0.25868673076191384, ""2026"": -0.0611706733271995}",0.185561576960392,0.06077753865365132,-0.35450563324502327,0.1714430828568633,118,10.0,5.0,0.5006877579092159,1.2190731589211232,2,"{""2021"": 0.08662969782113183, ""2022"": -0.03863668745896065, ""2023"": 0.1348932185317342}",0.09438715107294016,0.03575420540543739,-0.2818828809106825,0.1268406413682372,116,11.0,8.0,0.5193199381761978,1.128367345755466,1,"{""2024"": -0.07388123443595607, ""2025"": 0.25868673076191384, ""2026"": -0.0611706733271995}",False
ALL_MATERIALIZED:H3:EQUAL_FAMILY:S3:Q40,ALL_MATERIALIZED,3,EQUAL_FAMILY,3,0.4,0.22440293784063514,12,679,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.2847987817724009,0.045873146326537384,-0.3470557609712852,0.13217802867802805,90,4.0,1.0,0.6306818181818182,1.3865281593518992,3,"{""2020"": 0.0, ""2021"": 0.26711799974953254, ""2022"": -0.060482856600814316, ""2023"": 0.11014627087058537, ""2024"": -0.19018778665741198, ""2025"": 0.23188753192669198, ""2026"": -0.025509161964951454}",0.3170591057276706,0.10016739897735571,-0.32844336696699383,0.30497616652255854,49,4.0,2.0,0.5997248968363136,1.5953448954223377,2,"{""2021"": 0.26711799974953254, ""2022"": -0.060482856600814316, ""2023"": 0.10632696030566358}",-0.027363991135714416,-0.010748357485704463,-0.32037712418832553,-0.033549079113982916,40,4.0,1.0,0.6986089644513137,1.1826494796326996,1,"{""2024"": -0.18978267799641035, ""2025"": 0.23188753192669198, ""2026"": -0.025509161964951454}",False
IDENTIFIABLE:H1:EQUAL_FAMILY:S1:Q50,IDENTIFIABLE,1,EQUAL_FAMILY,1,0.5,0.24152385817962405,12,572,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.2834656094121426,0.045678828271132677,-0.362063074178105,0.12616262615243243,229,10.0,6.0,0.4992897727272727,1.163604446702952,3,"{""2020"": 0.0, ""2021"": 0.07390744929292348, ""2022"": -0.02461262820125909, ""2023"": 0.14874233116911295, ""2024"": -0.08574971654545538, ""2025"": 0.25868673076191384, ""2026"": -0.07309575715329741}",0.20327975157890066,0.06624615098500453,-0.362063074178105,0.1829685370025249,116,10.0,5.0,0.5006877579092159,1.2451941144576497,2,"{""2021"": 0.07390744929292348, ""2022"": -0.02461262820125909, ""2023"": 0.14874233116911295}",0.06663941425759634,0.025445502088587313,-0.2818828809106828,0.09026976738133294,113,11.0,8.0,0.5239567233384853,1.1113574401542885,1,"{""2024"": -0.08574971654545538, ""2025"": 0.25868673076191384, ""2026"": -0.07309575715329741}",False
IDENTIFIABLE:H3:EQUAL_FAMILY:S1:Q70,IDENTIFIABLE,3,EQUAL_FAMILY,1,0.7,0.26799533206000364,12,572,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.2826630338507332,0.045561768031803895,-0.30444449813922125,0.14965541604555022,172,8.0,4.0,0.30113636363636365,1.224187943581751,5,"{""2020"": 0.0, ""2021"": 0.028385887600975046, ""2022"": 0.07252842031349904, ""2023"": 0.04454266281507979, ""2024"": 0.04842042739068342, ""2025"": 0.1337898062484102, ""2026"": -0.06340150343049977}",0.15210245001021927,0.05030312875324916,-0.30444449813922125,0.1652292258874908,88,8.0,5.0,0.2998624484181568,1.2352723112356903,3,"{""2021"": 0.028385887600975046, ""2022"": 0.07252842031349904, ""2023"": 0.04454266281507979}",0.11332376199647531,0.04269813674490308,-0.21230297723292424,0.20111887879018117,84,8.0,4.0,0.31839258114374036,1.2147046724103068,2,"{""2024"": 0.04842042739068342, ""2025"": 0.1337898062484102, ""2026"": -0.06340150343049977}",False
ALL_MATERIALIZED:H3:EQUAL_FAMILY:S3:Q50,ALL_MATERIALIZED,3,EQUAL_FAMILY,3,0.5,0.23692454519484496,12,679,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.2759397997974744,0.04457877667942478,-0.3628713675962354,0.12285008038723876,101,4.0,2.0,0.5291193181818182,1.252166107911799,4,"{""2020"": 0.0, ""2021"": 0.19644784320453645, ""2022"": 0.01797887736592818, ""2023"": 0.157862351205297, ""2024"": -0.19054589481085904, ""2025"": 0.12199176095108388, ""2026"": -0.003771834321221079}",0.4053743235313838,0.12519849860321353,-0.29826109036331494,0.41976141926762195,53,4.0,2.0,0.5006877579092159,1.7958627779856124,3,"{""2021"": 0.19644784320453645, ""2022"": 0.01797887736592818, ""2023"": 0.15387689394062098}",-0.09477213226302683,-0.03803860723415875,-0.328909470915294,-0.11565068992481235,47,4.0,3.0,0.58887171561051,0.9643541574872951,1,"{""2024"": -0.190140965293506, ""2025"": 0.12199176095108388, ""2026"": -0.003771834321221079}",False
STABLE:H1:EQUAL_FAMILY:S3:Q40,STABLE,1,EQUAL_FAMILY,3,0.4,0.21409258945290957,9,146,"{""FUND_FLOW"": 0.1111111111111111, ""MARKET_BREADTH"": 0.1111111111111111, ""MARKET_MICROSTRUCTURE"": 0.1111111111111111, ""MARKET_STRUCTURE"": 0.1111111111111111, ""POSITION_RISK"": 0.1111111111111111, ""POSITION_VALUATION"": 0.1111111111111111, ""TREND_MOMENTUM"": 0.1111111111111111, ""VOLATILITY_RISK"": 0.1111111111111111, ""VOLUME_LIQUIDITY"": 0.1111111111111111}",0.2745976575799536,0.044382035600295966,-0.3838831584300322,0.11561339596611968,154,7.0,4.0,0.6143465909090909,1.2004824673162031,4,"{""2020"": 0.000417980496453918, ""2021"": 0.022914685286204106, ""2022"": -0.12639989220547043, ""2023"": -0.05176514070466132, ""2024"": -0.12483157044279225, ""2025"": 0.506495500950559, ""2026"": 0.14041819090463914}",-0.15263990181168763,-0.0557951756653563,-0.3405767577958988,-0.1638255529427328,84,7.0,5.0,0.5997248968363136,0.8852278064590046,1,"{""2021"": 0.022914685286204106, ""2022"": -0.12639989220547043, ""2023"": -0.05176514070466132}",0.5035698824280745,0.17216262542484873,-0.18645350480697576,0.9233541927950267,69,6.0,4.0,0.6615146831530139,1.5613173168368006,2,"{""2024"": -0.12483157044279225, ""2025"": 0.506495500950559, ""2026"": 0.14041819090463914}",False
IDENTIFIABLE:H5:EQUAL_FAMILY:S1:Q50,IDENTIFIABLE,5,EQUAL_FAMILY,1,0.5,0.23393813070703395,12,572,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.2728815132367246,0.04413022259882582,-0.3238234971780771,0.13627863012842983,204,9.0,5.0,0.5220170454545454,1.1800304688901766,4,"{""2020"": -0.019012012001576428, ""2021"": 0.10642520553538604, ""2022"": -0.02634522966560593, ""2023"": 0.0020886514834934644, ""2024"": -0.0643751440425574, ""2025"": 0.19626832633350455, ""2026"": 0.07389231350692071}",0.07952623387795188,0.026879830918235204,-0.32382349717807646,0.08300766050788926,103,9.0,5.0,0.5006877579092159,1.1301726836286736,2,"{""2021"": 0.10642520553538604, ""2022"": -0.02634522966560593, ""2023"": 0.0020886514834934644}",0.20196297166029664,0.07427823373897291,-0.2560168171570124,0.2901302912980863,99,9.0,6.0,0.5703245749613601,1.2465822382925393,2,"{""2024"": -0.0643751440425574, ""2025"": 0.19626832633350455, ""2026"": 0.07389231350692071}",False
ALL_MATERIALIZED:H1:EQUAL_FAMILY:S3:Q60,ALL_MATERIALIZED,1,EQUAL_FAMILY,3,0.6,0.25562187060733593,12,679,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.25620631364478896,0.04166881481239049,-0.34057094753498407,0.12234988073405818,98,4.0,2.0,0.3977272727272727,1.254479429419642,3,"{""2020"": 0.0, ""2021"": 0.13793434800104487, ""2022"": -0.056952067939280315, ""2023"": 0.13577081451122552, ""2024"": -0.16645524354034347, ""2025"": 0.46764311936406533, ""2026"": -0.15750000518263896}",0.2188259108348296,0.07100121310303731,-0.34057094753498407,0.20847701078713984,46,3.0,2.0,0.40027510316368636,1.4813498996601462,2,"{""2021"": 0.13793434800104487, ""2022"": -0.056952067939280315, ""2023"": 0.13577081451122552}",0.030669189486097537,0.011835314987360457,-0.33546833336567305,0.03527997670784479,52,4.0,2.0,0.41576506955177744,1.1165067219867892,1,"{""2024"": -0.16645524354034347, ""2025"": 0.46764311936406533, ""2026"": -0.15750000518263896}",False
ALL_MATERIALIZED:H5:EQUAL_FAMILY:S3:Q60,ALL_MATERIALIZED,5,EQUAL_FAMILY,3,0.6,0.2512748834472601,12,679,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.25595038954019067,0.041630829640732614,-0.34542656376432423,0.1205200584085255,107,5.0,2.0,0.40198863636363635,1.2659962587252294,4,"{""2020"": 0.0, ""2021"": 0.18087894504209823, ""2022"": 0.10036870284327759, ""2023"": 0.10613259788980023, ""2024"": -0.08550477142008772, ""2025"": 0.10204180769337623, ""2026"": -0.13295393687251789}",0.43731116765992106,0.13399680678516024,-0.3099511815085303,0.43231584449202193,51,4.0,2.0,0.40027510316368636,2.097053694459149,3,"{""2021"": 0.18087894504209823, ""2022"": 0.10036870284327759, ""2023"": 0.10613259788980023}",-0.12618059484989674,-0.05117889830246658,-0.345426563764324,-0.14816144347654941,56,5.0,2.0,0.4250386398763524,0.852951001816609,1,"{""2024"": -0.08550477142008772, ""2025"": 0.10204180769337623, ""2026"": -0.13295393687251789}",False
ALL_MATERIALIZED:H5:EQUAL_FAMILY:S1:Q50,ALL_MATERIALIZED,5,EQUAL_FAMILY,1,0.5,0.23528453992897344,12,679,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.2517066333691651,0.04100002791556956,-0.3251629062466199,0.12609072907127072,202,9.0,5.0,0.5213068181818182,1.1717700596794562,3,"{""2020"": -0.019012012001576428, ""2021"": 0.09953462626837761, ""2022"": -0.022642425880984085, ""2023"": -0.009978604281412617, ""2024"": -0.06444215570883283, ""2025"": 0.19371461717580152, ""2026"": 0.07389231350692071}",0.0639151027024456,0.02170792958291279,-0.32516290624662136,0.06676016595339539,103,9.0,5.0,0.5006877579092159,1.114549089189438,1,"{""2021"": 0.09953462626837761, ""2022"": -0.022642425880984085, ""2023"": -0.009978604281412617}",0.19931120231681265,0.07335449231674573,-0.2560168171570124,0.2865221633927204,97,9.0,6.0,0.5687789799072643,1.2450193114094423,2,"{""2024"": -0.06444215570883283, ""2025"": 0.19371461717580152, ""2026"": 0.07389231350692071}",False
ALL_MATERIALIZED:H1:EQUAL_FAMILY:S3:Q40,ALL_MATERIALIZED,1,EQUAL_FAMILY,3,0.4,0.23033560079878482,12,679,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.23053525034916134,0.03782657925556743,-0.42279674233660625,0.08946752769786503,114,5.0,2.0,0.6001420454545454,1.2115978935292993,3,"{""2020"": 0.0, ""2021"": 0.27058765783285943, ""2022"": -0.05700968193943079, ""2023"": 0.07664307886260491, ""2024"": -0.22991868606382804, ""2025"": 0.33993679522990594, ""2026"": -0.07553698376949425}",0.2855416834251756,0.0909693139578609,-0.36204967785955544,0.2512619663016225,57,4.0,1.0,0.5997248968363136,1.545315385642009,2,"{""2021"": 0.27058765783285943, ""2022"": -0.05700968193943079, ""2023"": 0.07293718500082647}",-0.04560612901906147,-0.01801665922722151,-0.3295155217138471,-0.054676208069091396,56,5.0,3.0,0.6321483771251932,1.0262714428337032,1,"{""2024"": -0.22953345279022208, ""2025"": 0.33993679522990594, ""2026"": -0.07553698376949425}",False
IDENTIFIABLE:H1:EQUAL_FAMILY:S3:Q40,IDENTIFIABLE,1,EQUAL_FAMILY,3,0.4,0.2279850747771727,12,572,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.20635897033743422,0.03414741837731494,-0.4273346162879299,0.07990791542688193,110,5.0,2.0,0.6029829545454546,1.202209330995954,3,"{""2020"": 0.0, ""2021"": 0.2619197452950106, ""2022"": -0.05998849777111259, ""2023"": 0.07259576718428828, ""2024"": -0.23156428877657576, ""2025"": 0.3092801799396274, ""2026"": -0.057599641663528045}",0.26795408273906185,0.0857723403044548,-0.36376363104035847,0.23579141229470138,53,4.0,0.0,0.5997248968363136,1.5416518715452325,2,"{""2021"": 0.2619197452950106, ""2022"": -0.05998849777111259, ""2023"": 0.06890380450156064}",-0.05137890709415405,-0.020334381217052555,-0.3309482938852477,-0.06144277397031469,56,5.0,2.0,0.6383307573415765,1.0215451314392734,1,"{""2024"": -0.23117987871593337, ""2025"": 0.3092801799396274, ""2026"": -0.057599641663528045}",False
ALL_MATERIALIZED:H3:EQUAL_FAMILY:S1:Q70,ALL_MATERIALIZED,3,EQUAL_FAMILY,1,0.7,0.2701065165133341,12,679,"{""CALENDAR_SEASONALITY"": 0.08333333333333333, ""FUNDAMENTAL_EXPECTATION"": 0.08333333333333333, ""FUND_FLOW"": 0.08333333333333333, ""MARKET_BREADTH"": 0.08333333333333333, ""MARKET_MICROSTRUCTURE"": 0.08333333333333333, ""MARKET_STRUCTURE"": 0.08333333333333333, ""POSITION_RISK"": 0.08333333333333333, ""POSITION_VALUATION"": 0.08333333333333333, ""TREND_MOMENTUM"": 0.08333333333333333, ""TREND_REGIME"": 0.08333333333333333, ""VOLATILITY_RISK"": 0.08333333333333333, ""VOLUME_LIQUIDITY"": 0.08333333333333333}",0.17900552494914845,0.02991103172441978,-0.30625024480911966,0.09766859694451116,171,8.0,4.0,0.30042613636363635,1.1671265746222543,4,"{""2020"": 0.0, ""2021"": 0.03664456996348053, ""2022"": 0.05997331183155041, ""2023"": -0.013453376621078483, ""2024"": 0.02169110221036674, ""2025"": 0.13658089192662248, ""2026"": -0.06340150343049977}",0.08403279820822185,0.02836373833723216,-0.30625024480911966,0.09261621441285957,87,8.0,4.0,0.2998624484181568,1.1476361681432976,2,"{""2021"": 0.03664456996348053, ""2022"": 0.05997331183155041, ""2023"": -0.013453376621078483}",0.08761056574847781,0.03325146534831669,-0.21230297723292446,0.15662269922779007,84,8.0,4.0,0.3168469860896445,1.1836997106549831,2,"{""2024"": 0.02169110221036674, ""2025"": 0.13658089192662248, ""2026"": -0.06340150343049977}",False
