path_id,component_id,catalog_id,kind,information_family,horizon_sessions,discovery_observations,confirmation_observations,discovery_ic,confirmation_ic,confirmation_residual_ic,hac_coefficient,hac_one_sided_pvalue,positive_confirmation_years,annual_ics,top_observations,bottom_observations,top_minus_bottom_return,identifiable,frequency,orientation,horizon_bh_qvalue,global_bh_qvalue,evidence_label
SIG-WEEKLY-209EE65A61110637:H5,SIG-WEEKLY-209EE65A61110637,SIG-CZSC-cxt_overlap_V240612,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,514,642,0.052737374152105825,0.13847782682206974,0.11735121903289182,0.005925250758994723,0.008236306923602534,2,"{'2024': 0.19813192567003274, '2025': None, '2026': 0.10097613410735681}",0,642,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.36239750463851145,0.32868610885818483,NOMINAL_SUPPORT
SIG-30M-E5AE9A83EB877E10:H3,SIG-30M-E5AE9A83EB877E10,SIG-CZSC-tas_ma_base_V221101,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,698,644,0.045692084957372044,0.05475342111355064,0.11477745775374043,0.002701179600464415,0.010523263316929923,3,"{'2024': 0.05149741175711204, '2025': 0.10568082847608588, '2026': 0.05027219584333819}",319,325,0.005402593684544228,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.31680561143599556,0.36115839703703495,NOMINAL_SUPPORT
SIG-30M-C79F1E10561B4F22:H3,SIG-30M-C79F1E10561B4F22,SIG-CZSC-tas_ma_base_V221203,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,698,644,0.045692084957372044,0.05475342111355064,0.11477745775374043,0.002701179600464415,0.010523263316929923,3,"{'2024': 0.05149741175711204, '2025': 0.10568082847608588, '2026': 0.05027219584333819}",319,325,0.005402593684544228,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.31680561143599556,0.36115839703703495,NOMINAL_SUPPORT
SIG-DAILY-21B68548766609EE:H5,SIG-DAILY-21B68548766609EE,SIG-CZSC-jcc_ci_tou_V221101,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,510,642,0.01218901010114661,0.07322651864352434,0.07485545317986923,0.0043921826882028624,0.010252732268398491,2,"{'2024': 0.06694927057609511, '2025': 0.13760107130038113, '2026': None}",8,634,0.039593673866311345,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.3705494293600464,0.36115839703703495,NOMINAL_SUPPORT
SIG-30M-A24EFFFEB61F4F70:H5,SIG-30M-A24EFFFEB61F4F70,SIG-CZSC-obv_up_dw_line_V230719,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,5,698,642,0.04223010684533559,0.07238546811031826,0.07398985320713633,0.0037619314107389195,0.010365019003078221,3,"{'2024': 0.046983635422605766, '2025': 0.16955836526668208, '2026': 0.023806423315814538}",38,604,0.015053186594193827,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.3705494293600464,0.36115839703703495,NOMINAL_SUPPORT
SIG-30M-EEF2AFD62AD7392B:H5,SIG-30M-EEF2AFD62AD7392B,SIG-CZSC-obvm_line_V230610,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,5,698,642,0.03425559972625032,0.1131358618828913,0.0676490299558691,0.00738075252783921,0.010243920325439405,3,"{'2024': 0.03987063611022095, '2025': 0.05719049599434616, '2026': 0.24848488579112768}",277,365,0.014902164573073346,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.3705494293600464,0.36115839703703495,NOMINAL_SUPPORT
SIG-30M-0DF4ABB160CC5463:H1,SIG-30M-0DF4ABB160CC5463,SIG-CZSC-cxt_ubi_end_V230816,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,1,698,646,0.04815312259475178,0.026449973442355133,0.18018129373702482,0.0017628754970123487,0.011129305920564459,2,"{'2024': 0.10826213823893904, '2025': -0.02094551490224576, '2026': 0.007871516546627266}",571,75,0.006317214091877462,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.37446841097428646,0.36682197617782464,NOMINAL_SUPPORT
SIG-30M-C0DC7BD559CCDF89:H5,SIG-30M-C0DC7BD559CCDF89,SIG-CZSC-cxt_seven_bi_V230620,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,698,641,0.08365055829084467,0.07333576934271611,0.0748354205299551,0.004907894684420832,0.011329583180317427,3,"{'2024': 0.023519924700289355, '2025': 0.08711928281567588, '2026': 0.12291408457223839}",547,610,0.001239669890673257,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.3812071517142099,0.36682197617782464,NOMINAL_SUPPORT
SIG-DAILY-5B4888ED1F9C330D:H1,SIG-DAILY-5B4888ED1F9C330D,SIG-CZSC-tas_macd_bc_V240307,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,510,646,0.01660018546759689,0.07507917264058393,0.013656978227804853,0.0016470083504324256,0.012035578557964288,3,"{'2024': 0.03295549357828985, '2025': 0.14140420263861123, '2026': 0.028790563650062953}",0,646,,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.3824639408419762,0.3792302490210259,NOMINAL_SUPPORT
SIG-30M-EEF2AFD62AD7392B:H3,SIG-30M-EEF2AFD62AD7392B,SIG-CZSC-obvm_line_V230610,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,3,698,644,0.01925660278682946,0.11851522510885483,0.03297893279028932,0.0062440728779887406,0.014357036284636873,3,"{'2024': 0.013127405569034335, '2025': 0.0996280090978535, '2026': 0.22086800796745304}",279,365,0.012601008276124731,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.3890143619061101,0.42528174141403874,NOMINAL_SUPPORT
SIG-30M-B2E77F23E0A17066:H3,SIG-30M-B2E77F23E0A17066,SIG-CZSC-dema_up_dw_line_V230605,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,698,644,0.0522264574069326,0.06387043145546417,0.024019275677819415,0.002611305307764104,0.014374324593248394,3,"{'2024': 0.009881303478239593, '2025': 0.09775938189271588, '2026': 0.0819824679221802}",329,315,0.00522384512934182,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.3890143619061101,0.42528174141403874,NOMINAL_SUPPORT
SIG-30M-C1FADCE1CB5393A7:H1,SIG-30M-C1FADCE1CB5393A7,SIG-CZSC-tas_macd_xt_V221208,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,698,646,0.05913434929626737,0.06654135017907745,0.006613523496122556,0.0017503892771869333,0.014105049936255493,2,"{'2024': 0.024592132710554368, '2025': -0.013876303349556206, '2026': 0.1701290006952487}",481,165,0.002209434328236493,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.424636240186218,0.42528174141403874,NOMINAL_SUPPORT
SIG-30M-16558BD8A8C1A051:H5,SIG-30M-16558BD8A8C1A051,SIG-CZSC-bar_td9_V240616,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,698,642,0.0733758068923238,0.09490332901791093,0.13747294762979734,0.003677639977747878,0.015298262260635501,3,"{'2024': 0.10131506634044056, '2025': 0.12301695028167156, '2026': 0.11362028438999662}",41,601,0.004985865581067153,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.4605582112149214,0.4303576727745987,NOMINAL_SUPPORT
SIG-DAILY-54F0F5048C383A79:H3,SIG-DAILY-54F0F5048C383A79,SIG-CZSC-cxt_fx_power_V221107,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,510,644,0.1095760682175684,0.11284771657444542,0.0879458250448324,0.0035724628631775644,0.014962090842542696,2,"{'2024': 0.09825286234857819, '2025': -0.01758269543776223, '2026': 0.2618075463963785}",222,218,0.00954981949617106,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.3890143619061101,0.4303576727745987,NOMINAL_SUPPORT
SIG-DAILY-F690AF77D8F29635:H1,SIG-DAILY-F690AF77D8F29635,SIG-CZSC-bar_tnr_V230630,CATEGORICAL_SIGNAL,VOLATILITY_RISK,1,510,646,0.041119214237334896,0.0541429581309305,0.044072951667550785,0.001980726952698221,0.015114164198263298,3,"{'2024': 0.004854565812672258, '2025': 0.0834582444228595, '2026': 0.07442205558520812}",319,327,0.0039617577066109145,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.4322650960703303,0.4303576727745987,NOMINAL_SUPPORT
SIG-WEEKLY-6754E361663BD6D4:H3,SIG-WEEKLY-6754E361663BD6D4,SIG-CZSC-bar_reversal_V230227,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,514,644,0.06634722839546937,0.10730958601704556,0.13444349391173024,0.004278148621237146,0.015918608145085306,2,"{'2024': 0.1677050564104552, '2025': 0.20256586493301046, '2026': -0.03841225439345549}",115,529,0.00932284963427453,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.3958888634342954,0.44058599317687713,NOMINAL_SUPPORT
SIG-WEEKLY-6433DD93EA181EFD:H5,SIG-WEEKLY-6433DD93EA181EFD,SIG-CZSC-jcc_yun_xian_V221118,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,514,632,0.10480393792006863,0.06877104533249151,0.06247587334319743,0.004398039034646359,0.01641237487742798,2,"{'2024': None, '2025': 0.04638573908627711, '2026': 0.1584616300098687}",0,632,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.4693939214944403,0.44704182999470504,NOMINAL_SUPPORT
SIG-DAILY-21B68548766609EE:H3,SIG-DAILY-21B68548766609EE,SIG-CZSC-jcc_ci_tou_V221101,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,510,644,0.01926977985329986,0.07669251558966772,0.08144332267037852,0.0034883675051261866,0.018253468511832658,2,"{'2024': 0.06715725864525159, '2025': 0.1466330471123412, '2026': None}",8,636,0.03149448769784035,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.4122827088904373,0.4675067457657439,NOMINAL_SUPPORT
SIG-WEEKLY-DDF69292A422AE1C:H1,SIG-WEEKLY-DDF69292A422AE1C,SIG-CZSC-xl_bar_trend_V240329,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,514,646,0.02977922098600132,0.07655820766252965,0.05177532383854279,0.0020224572050415593,0.018080994063206447,2,"{'2024': -0.006241027638620307, '2025': 0.06785685131570637, '2026': 0.17052470480326354}",26,620,0.008849732560377846,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.4701058456433676,0.4675067457657439,NOMINAL_SUPPORT
SIG-DAILY-F63B3328339E4A4D:H3,SIG-DAILY-F63B3328339E4A4D,SIG-CZSC-jcc_yun_xian_V221118,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,510,644,0.0707401969324509,0.06280597845283498,0.04736029613695393,0.0027594500630300878,0.018056828062521377,3,"{'2024': 0.07962600106542038, '2025': 0.026564102281221993, '2026': 0.09506224405099263}",35,609,0.00917470491658692,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.4122827088904373,0.4675067457657439,NOMINAL_SUPPORT
SIG-30M-5E1BA4E10F41F424:H3,SIG-30M-5E1BA4E10F41F424,SIG-CZSC-bar_window_ps_V230801,CATEGORICAL_SIGNAL,POSITION_VALUATION,3,698,644,0.0958789322977628,0.10010389425428673,0.006251021462898045,0.0039211738837220894,0.018740123131383513,3,"{'2024': 0.013929146711738219, '2025': 0.10878171220268616, '2026': 0.12772734256879795}",147,137,0.008139588796123311,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.4122827088904373,0.4729125190213839,NOMINAL_SUPPORT
SIG-30M-D49839A5E3B29F88:H5,SIG-30M-D49839A5E3B29F88,SIG-CZSC-zdy_zs_space_V230421,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,698,642,0.07516919956982178,0.10577440731597053,0.09321744476967699,0.006066903595725625,0.019029639457487653,2,"{'2024': 0.12636390442288037, '2025': -0.000973600106147612, '2026': 0.18658789713923576}",60,582,0.01722186664611747,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.5183311318896637,0.47325885955143204,NOMINAL_SUPPORT
SIG-DAILY-5CB47303948E9F2A:H3,SIG-DAILY-5CB47303948E9F2A,SIG-CZSC-tas_boll_vt_V230212,CATEGORICAL_SIGNAL,VOLATILITY_RISK,3,510,644,0.01170199842982064,0.08470873729113826,0.07181323848907332,0.004221451670597801,0.01997611920507908,2,"{'2024': -0.1014172696527878, '2025': 0.2164003210151029, '2026': 0.11948311380531117}",29,615,0.006737717836403545,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.4231977846409346,0.4897002936559386,NOMINAL_SUPPORT
SIG-WEEKLY-FC7559B360845336:H1,SIG-WEEKLY-FC7559B360845336,SIG-CZSC-zdy_macd_V230519,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,514,646,0.06442250216449319,0.05232085247695767,0.040362243482246256,0.0014827289955708883,0.020861670770292787,2,"{'2024': 0.10372313485040634, '2025': -0.04207359456291728, '2026': 0.13129900975665426}",64,582,0.005772831336572214,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.5188206817655423,0.5042060146735552,NOMINAL_SUPPORT
SIG-30M-125AD1DB9C4B97E1:H3,SIG-30M-125AD1DB9C4B97E1,SIG-CZSC-cxt_third_bs_V230318,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,698,644,0.0284825449102054,0.0735906649009442,0.1032350894746784,0.0038318463863205353,0.02196326772290554,2,"{'2024': 0.13063282306443874, '2025': 0.10655477536492257, '2026': -0.036360472938917136}",595,49,0.013822402481366703,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.44867818348221317,0.5234578807292487,NOMINAL_SUPPORT
SIG-30M-AA7F7198FD5F50EB:H1,SIG-30M-AA7F7198FD5F50EB,SIG-CZSC-cxt_nine_bi_V230621,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,1,698,639,0.08390620487432975,0.07063585176091326,0.06686740545788634,0.0019713848092246947,0.02428762493733259,2,"{'2024': 0.08334711202027348, '2025': -0.00957339550277546, '2026': 0.10403478143597167}",606,635,0.0005614205915279696,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.5788550610064268,0.570925539622777,NOMINAL_SUPPORT
SIG-WEEKLY-9403C4B253D0D73A:H3,SIG-WEEKLY-9403C4B253D0D73A,SIG-CZSC-clv_up_dw_line_V230605,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,514,644,0.13557344251230796,0.04762665382617017,0.045329733989052046,0.002895567323415879,0.027333553681690912,2,"{'2024': 0.0027029237225643056, '2025': None, '2026': 0.11306266492917864}",634,10,0.023419353679748664,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.5211597568642401,0.6171628699708106,NOMINAL_SUPPORT
SIG-DAILY-6B75383875BA45E7:H5,SIG-DAILY-6B75383875BA45E7,SIG-CZSC-cxt_bi_end_V230322,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,510,642,0.0999479713519267,0.06875731703047133,0.07090381492806722,0.0037523930056349124,0.03153527472175077,3,"{'2024': 0.062332956399218396, '2025': 0.0770314916035507, '2026': 0.03823533968334174}",24,618,0.009992788844665545,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6633510725696651,0.6849940686395484,NOMINAL_SUPPORT
SIG-DAILY-4F3293FD88027674:H5,SIG-DAILY-4F3293FD88027674,SIG-CZSC-zdy_macd_dif_V230517,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,510,642,0.04160964624366367,0.0578975447195129,0.0585359232774723,0.0034019522715710406,0.031198332507172515,2,"{'2024': 0.14709860365449573, '2025': 0.017371838384796154, '2026': -0.035726294444446215}",0,642,,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6633510725696651,0.6849940686395484,NOMINAL_SUPPORT
SIG-WEEKLY-EC12F988B3F0094D:H5,SIG-WEEKLY-EC12F988B3F0094D,SIG-CZSC-tas_macd_base_V221028,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,514,642,0.015013573186903646,0.1588185612594629,0.13631063695843487,0.00954748796919208,0.03338041450864698,3,"{'2024': 0.12036998285474441, '2025': 0.09073408145412651, '2026': 0.13622951173338782}",0,642,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6633510725696651,0.6941462088747065,NOMINAL_SUPPORT
SIG-WEEKLY-36EC75E03EA91C7A:H5,SIG-WEEKLY-36EC75E03EA91C7A,SIG-CZSC-zdy_macd_V230518,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,514,642,0.015013573186903646,0.1588185612594629,0.13631063695843487,0.00954748796919208,0.03338041450864698,3,"{'2024': 0.12036998285474441, '2025': 0.09073408145412651, '2026': 0.13622951173338782}",0,642,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6633510725696651,0.6941462088747065,NOMINAL_SUPPORT
SIG-30M-8DF533FC1033A5A5:H5,SIG-30M-8DF533FC1033A5A5,SIG-CZSC-tas_boll_bc_V221118,CATEGORICAL_SIGNAL,VOLATILITY_RISK,5,698,642,0.060826868196383756,0.11093114145929268,0.10809562525308439,0.01092153025809196,0.03282504920538916,2,"{'2024': 0.1404083310082749, '2025': -0.007068284724760668, '2026': 0.1688968006764449}",9,633,0.09905012964789421,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6633510725696651,0.6941462088747065,NOMINAL_SUPPORT
SIG-30M-4151A9C88C781447:H5,SIG-30M-4151A9C88C781447,SIG-CZSC-bar_decision_V240608,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,698,642,0.08167375516752227,0.11980252266107017,0.10724750584205259,0.007242215736021851,0.036112499353760444,3,"{'2024': 0.057690379746785016, '2025': 0.1919077979724431, '2026': 0.06673578107416839}",185,457,0.014399283332684216,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6633510725696651,0.6941462088747065,NOMINAL_SUPPORT
SIG-WEEKLY-EC12F988B3F0094D:H3,SIG-WEEKLY-EC12F988B3F0094D,SIG-CZSC-tas_macd_base_V221028,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,514,644,0.026434401417262467,0.12121339404657132,0.09976476860038527,0.005566789532596044,0.03828745267131546,3,"{'2024': 0.08907527556830629, '2025': 0.04560371174185708, '2026': 0.11451688978688693}",0,644,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6176170770083141,0.6941462088747065,NOMINAL_SUPPORT
SIG-WEEKLY-36EC75E03EA91C7A:H3,SIG-WEEKLY-36EC75E03EA91C7A,SIG-CZSC-zdy_macd_V230518,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,514,644,0.026434401417262467,0.12121339404657132,0.09976476860038527,0.005566789532596044,0.03828745267131546,3,"{'2024': 0.08907527556830629, '2025': 0.04560371174185708, '2026': 0.11451688978688693}",0,644,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6176170770083141,0.6941462088747065,NOMINAL_SUPPORT
SIG-WEEKLY-818AFA6688E29644:H1,SIG-WEEKLY-818AFA6688E29644,SIG-CZSC-tas_atr_break_V230424,CATEGORICAL_SIGNAL,VOLATILITY_RISK,1,514,646,0.10372907099481189,0.07900194083543476,0.0930608318432185,0.002086580722403756,0.03782522702393107,2,"{'2024': 0.14861725232470682, '2025': 0.02598964611257065, '2026': -0.0034310780498055158}",13,633,0.01377121563667211,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7460699950927093,0.6941462088747065,NOMINAL_SUPPORT
SIG-30M-E5AE9A83EB877E10:H5,SIG-30M-E5AE9A83EB877E10,SIG-CZSC-tas_ma_base_V221101,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,698,642,0.10070754203383286,0.024105086817211616,0.05756475884952799,0.002165325368157206,0.03842884023490507,3,"{'2024': 0.053160478362617655, '2025': 0.03769688244109376, '2026': 0.023931162734481468}",319,323,0.004330734795607815,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6633510725696651,0.6941462088747065,NOMINAL_SUPPORT
SIG-30M-C79F1E10561B4F22:H5,SIG-30M-C79F1E10561B4F22,SIG-CZSC-tas_ma_base_V221203,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,698,642,0.10070754203383286,0.024105086817211616,0.05756475884952799,0.002165325368157206,0.03842884023490507,3,"{'2024': 0.053160478362617655, '2025': 0.03769688244109376, '2026': 0.023931162734481468}",319,323,0.004330734795607815,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6633510725696651,0.6941462088747065,NOMINAL_SUPPORT
SIG-30M-84778856428C7D9C:H3,SIG-30M-84778856428C7D9C,SIG-CZSC-zdy_dif_V230528,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,698,644,0.023765577190984915,0.06503361021852617,0.045320368411377494,0.0039235718148151666,0.035509212520161794,3,"{'2024': 0.04675499676158432, '2025': 0.13755006556002394, '2026': 0.025931075390481888}",163,481,0.008006313373752745,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6176170770083141,0.6941462088747065,NOMINAL_SUPPORT
SIG-DAILY-D3F63B0E0CA94CA3:H3,SIG-DAILY-D3F63B0E0CA94CA3,SIG-CZSC-tas_dma_bs_V240608,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,510,644,0.0008914036032769743,0.049488692833811514,0.04210662259770931,0.0021144113622669305,0.036920186730696344,2,"{'2024': 0.08142863513364376, '2025': 0.07311556556840847, '2026': -0.028848276647198856}",0,644,,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6176170770083141,0.6941462088747065,NOMINAL_SUPPORT
SIG-DAILY-A3EDD3114A1DCFF8:H5,SIG-DAILY-A3EDD3114A1DCFF8,SIG-CZSC-cmo_up_dw_line_V230605,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,510,642,0.017303903063059536,0.08911695186519353,0.09793754639678003,0.007110034673671196,0.03921823356065334,3,"{'2024': 0.15160460352858635, '2025': 0.10309038777337631, '2026': 0.180672253050129}",0,642,,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6633510725696651,0.695561023767903,NOMINAL_SUPPORT
SIG-DAILY-2C51E580AC629FFC:H5,SIG-DAILY-2C51E580AC629FFC,SIG-CZSC-emv_up_dw_line_V230605,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,5,510,642,0.059160101234273434,0.06909520009869359,0.0070599640110368955,0.005595665734431047,0.039723182010055064,3,"{'2024': 0.019378835838484744, '2025': 0.030169267850672542, '2026': 0.1484856202119863}",0,642,,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6633510725696651,0.695561023767903,NOMINAL_SUPPORT
SIG-30M-4151A9C88C781447:H3,SIG-30M-4151A9C88C781447,SIG-CZSC-bar_decision_V240608,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,698,644,0.0937510273264097,0.08921887864235885,0.09052040045072979,0.005795997149470164,0.041197927914801494,3,"{'2024': 0.04119021289819978, '2025': 0.18062731200821705, '2026': 0.02783370195203678}",185,459,0.013080506020849678,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6176170770083141,0.6963753120380783,NOMINAL_SUPPORT
SIG-30M-4D26215BA9B6CE1A:H3,SIG-30M-4D26215BA9B6CE1A,SIG-CZSC-bar_classify_V240607,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,698,644,0.07329617411028146,0.05173015219549698,0.07804441100258115,0.003284342846169303,0.04444440200786931,3,"{'2024': 0.06881468446605342, '2025': 0.06435958708055771, '2026': 0.018133114868117917}",110,534,0.008615477841095062,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6176170770083141,0.6963753120380783,NOMINAL_SUPPORT
SIG-30M-4D26215BA9B6CE1A:H5,SIG-30M-4D26215BA9B6CE1A,SIG-CZSC-bar_classify_V240607,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,698,642,0.07621209215498655,0.057273741757742865,0.07306954261731743,0.0024579606907068983,0.04684829200805045,3,"{'2024': 0.05404724476249522, '2025': 0.06443648561887122, '2026': 0.0672241884439294}",110,532,0.006268211901551564,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6699305757151215,0.6963753120380783,NOMINAL_SUPPORT
SIG-30M-574ADBDED90DD8B3:H5,SIG-30M-574ADBDED90DD8B3,SIG-CZSC-bias_up_dw_line_V230618,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,698,633,0.05630105835477898,0.039931281932025824,0.06055152978003191,0.0030437730547087927,0.04559924702749009,2,"{'2024': 0.006067921017927613, '2025': None, '2026': 0.09071217892416648}",4,629,0.03841144628428135,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6687889564031879,0.6963753120380783,NOMINAL_SUPPORT
SIG-DAILY-DC593DC885162D4C:H5,SIG-DAILY-DC593DC885162D4C,SIG-CZSC-jcc_ten_mo_V221028,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,510,642,0.061617955425501816,0.05786813508460515,0.05031575246683252,0.0058560918243645,0.04336073866177069,3,"{'2024': 0.005730306819024954, '2025': 0.08620540512437155, '2026': 0.1271720333545783}",61,581,0.019970545241879183,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6687889564031879,0.6963753120380783,NOMINAL_SUPPORT
SIG-30M-1DD7B73BA2D00606:H5,SIG-30M-1DD7B73BA2D00606,SIG-CZSC-bar_volatility_V241013,CATEGORICAL_SIGNAL,VOLATILITY_RISK,5,698,642,0.14366840956796792,0.061676696673076646,0.049366930255687225,0.0049181353228484066,0.04058966353136063,3,"{'2024': 0.03554989077353752, '2025': 0.06010097890155015, '2026': 0.06036382983626357}",206,436,0.011207140595329845,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6633510725696651,0.6963753120380783,NOMINAL_SUPPORT
SIG-30M-88366CEFFFE7FEE2:H5,SIG-30M-88366CEFFFE7FEE2,SIG-CZSC-coo_cci_V230323,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,698,642,0.026113583145037034,0.050822080481804144,0.047298708083436836,0.003281422778864105,0.04263766238172445,3,"{'2024': 0.013441215416402174, '2025': 0.030722866444350457, '2026': 0.1372891392000924}",443,199,0.007375896892366814,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6687889564031879,0.6963753120380783,NOMINAL_SUPPORT
SIG-DAILY-B7463C2B6B617BF9:H3,SIG-DAILY-B7463C2B6B617BF9,SIG-CZSC-tas_macd_base_V221028,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,510,644,0.07924487334498732,0.09528539903254542,0.04165807877700412,0.004676795996740759,0.046084924053123345,2,"{'2024': -0.046771516019199134, '2025': 0.11634384248510195, '2026': 0.1839807223270332}",310,334,0.009360094066402471,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6176170770083141,0.6963753120380783,NOMINAL_SUPPORT
SIG-DAILY-EA192FEA07DDD856:H3,SIG-DAILY-EA192FEA07DDD856,SIG-CZSC-zdy_macd_V230518,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,510,644,0.07924487334498732,0.09528539903254542,0.04165807877700412,0.004676795996740759,0.046084924053123345,2,"{'2024': -0.046771516019199134, '2025': 0.11634384248510195, '2026': 0.1839807223270332}",310,334,0.009360094066402471,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6176170770083141,0.6963753120380783,NOMINAL_SUPPORT
