trial_id,annualized_sharpe
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01294,1.183278547147158
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01297,1.3484134023647756
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01299,1.2358881884402078
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01301,1.2420330955176402
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01302,1.3033724977921255
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01311,1.1153065361326457
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01315,1.2145302584893765
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01318,1.263102711200239
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01323,1.2385838554849897
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01324,1.2028476620519857
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01327,1.1576782016880143
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01328,1.2027029126238038
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01332,1.2228399147463949
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01333,1.2321702415478504
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01334,1.1658644111988816
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01338,1.2419785919711617
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01347,1.2691204801348746
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01348,1.2625588722071441
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01350,1.2401238807219515
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01351,1.1388317216252866
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01354,1.2926556293599714
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01359,1.3032514379855797
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01366,1.3907622989002089
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01373,1.2161408701048255
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01374,1.3286355611540857
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01377,1.3969846468814815
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01386,1.2199350896524095
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01390,1.331795645436469
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01397,1.4148990264803452
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01405,1.2710955302428366
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01406,1.2057511298983086
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01407,1.1718000294139022
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01415,1.3199435509095647
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01424,1.4001495729639382
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01425,1.2923003110816427
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01431,1.3059423021027416
