trial_id,candidate_id,strategy_hash,behavior_hash,status
EX06-R1221,R1221,ed6574ca2023cbb591f1a5d1d2ad024a8e79987fe05875b85d6f99a4bc56c89c,957443ddca6d3dd3fc6327fc0dda104544ec9526b91c9bac10f19e1985535d8f,COMPLETED
EX06-R1222,R1222,21a6d8f012171bcaecf60f74df424fd8d91fbf403428e866cf160f278b9b0377,641d903687dde8a33ad5a608d0611886fc3790672c2b80b98105171d6cf6b754,COMPLETED
EX06-R1223,R1223,b5d88276b3672678cc106148063b21be523fe354fa57e324a913f640848e02b0,243c02c262d532cbc55cbbe3c25f3a304e85289e70ad9386c23b6ea566d2176a,COMPLETED
EX06-R1224,R1224,734dd3eead399109228582408827f68ab25613b66ca2441f201c95e96876b335,dc8934a13f1bf52dbaabca7fd2a68534bd6bd39a2237015f1da9f57c6375a2d0,COMPLETED
EX06-R1225,R1225,33b8e23f6d4bc42a6ee79e3373a36e4cb612abd86751a2861e640c320fe28954,fe86a9ab0252c76fdb6512c31239b9f873b3a511347d71b7ae2113c0450d4bb3,COMPLETED
EX06-R1226,R1226,3470ad1905e05cc33d965832e6e80c6cbb38e04de14568bab9f1bffbb47f1bf1,c87adcbb63b4a86ef01bd3e4a4b4e8d2d73c599f721d534ed08733a2a303c4a9,COMPLETED
EX06-R1227,R1227,19ada596ea94c08e18732c195cd9816642da13e5245d492e5d83ed661ded0854,31aee2f05c94bc1581e81b955268d7ebd86d8a44830031f585efe4b29ee8ab88,COMPLETED
EX06-R1228,R1228,b51c53426a2b36b6de76e6e0328cae1cc33b38edcec31b899764fd1d583ac545,82702fba0c079108f7f394aa3a4c967a6faec6bb4fd0cec7377272b8278d74bc,COMPLETED
EX06-R1229,R1229,fe99fbf8697be93013b237a46f8dc872d471b92cd940949316045953fc472107,f7744dbf63bbc0f4f5f562547c0551c48c8fc305446acd4afbd4ddfb366eaa50,COMPLETED
EX06-R1230,R1230,9075037b43d99012e380110effcc3142f3b51e1a390159d9ecbb2763d9abc816,1575aa73c8e0fa9bf88f75afe2676fe083918cef42d1aab6a4507c075437357c,COMPLETED
EX06-R1231,R1231,552b9ecef97fd26c4cc2d3111264c9c043cec759705b6836b8e0c74c25a2e805,879a51c64f27d2d81cace034790a7f655aebc948eb161e0cc7dfa2e6213ad3ec,COMPLETED
EX06-R1232,R1232,79a08942190a56dbcc5fd59c788865f2478676fa782231b6a695e037d5cb010d,6820fdc6315c24ba1b5214dac171772bdaa471f5319174c324e4fb4cd52c649c,COMPLETED
EX06-R1233,R1233,4ac2462110a08206d471dca502c4f6f21977c87492056a2d94d29d8d1541edd3,783b64b951d1f10cdd8300586077ea01a219c6877f8a8100c062a0f8122ba615,COMPLETED
EX06-R1234,R1234,f6e47355912d150287a28a282bc237954b845753448074ad4098afa1437571e1,b4dcc3179b17d0ced5235f0b4017550840743611707f3629606f598e08dd6e42,COMPLETED
EX06-R1235,R1235,a72ee43b81330441bd641614132ab6dce3a357607c0851de240b1c5c07d81739,38d8c0f9d7843660b6903b44245c2546b1958196595b2a3276bfcc58013eda60,COMPLETED
EX06-R1236,R1236,475570c71f3b1522242a5e7504e70cfeaa1130e62ba2ea36b92702505432e857,bb468249809c0713389b75de02c10b92852bea66e8e87f85d194cb1ed97b0701,COMPLETED
EX06-R1237,R1237,3c291882aab4f9ac022977e24479cc03705e648072aa558797d52ee579900a17,1d26d15eff3dc35dc4469d3571c6168141c318957b146a5a0e7d70eec8741bff,COMPLETED
EX06-R1238,R1238,15dc66897546c1f2419bb24001aeedd976ca95988d038dc48bb117aaade9ff08,77c0caa5bb4a81a70b2329e1863dfed476617e7918190569ede9b15bc203181d,COMPLETED
EX06-R1239,R1239,590cc41a14dcb9f8d72d72ba08e6ec34e6aaaa9abd0b15f9e7404048728c085e,d30944b764554836d5b51a6044c69be7c53a018750c46c8bfa7d7a7ba869a8bb,COMPLETED
EX06-R1240,R1240,cc69a07c9d298615b35bcf8df5e843e0796573683d671d11ecd8e6857c57773b,12bcf65ee0cbc1d06bff39a55c904a4f14cdc86dd5e7023177eaf1818aa0c84e,COMPLETED
EX06-R1241,R1241,5f936d68078b0afc60159ee26ab65a4262b588fb145cd61714397811420b2402,fce56cceeda751312336887a48199f7034f542378c96c4eb6156515c1f4ac30c,COMPLETED
EX06-R1242,R1242,0eba104102c2f6bc17d3a894eccfcf0b31f4161a27bd8f48d659192ba623c662,bdc308548c225a3ff7f50f4b03525467d772d08e03ecba70f776faba6e04e2e9,COMPLETED
EX06-R1243,R1243,6a86d110cd45772c852a57aa8866c3d7f16c91f2cc2d47b3848af5c7a7401ce3,d04237d1014970f91084291bcc1bf9c5ccf844d18cdc684dacf46354bf34d17f,COMPLETED
EX06-R1244,R1244,787d67b75bb6b04d67a8ab92d2648ff3864fc503fe5d7a02dcd2eed54736ca51,ba0d3dd12665ff5dce3d2be27daf0ec121be24c509baf2e28a7a953f87bd68a8,COMPLETED
EX06-R1245,R1245,bf9883a7f98e102eec500ef62c24c35fd19ed708fea796c5bdd7c48cd203cb51,6dbd6750ed4316da85e62157b463f103f46cd54517dbabafcfb107f133d5749e,COMPLETED
EX06-R1246,R1246,b55133b35cb91fee5da013f89a837cb88d90f693e261e22096d079ab8349a742,92c34758548861d59306b0c29471fa2d4ac221334e127e0d8b5cbd32f97f094b,COMPLETED
EX06-R1247,R1247,16ddac0084bd0659fad1d711b5636663abd5eea11074e0c066f089e681789455,6d81be0183d534e24a059f2c8e79e4650891ab67685c96648570fff122731ec5,COMPLETED
EX06-R1248,R1248,935ba06a926c43c69cdd4e37accafb632eed4a7a601a27808485cd60d2a5d340,e2eff75271c6e6c00a13451b492edd7754b3edb7a469d5cfe2866c48aaaf11f7,COMPLETED
EX06-R1249,R1249,9282008dfa41bd7a916e54ce08a55af5e2bc46efff403646e7d3900b49fe6559,1b8306eabc06447f765a147aec5184394fbcfd453a85d086014452e6d9c33791,COMPLETED
EX06-R1250,R1250,0714a570c70208e504359863063fad8cd466de0bb2d7df903ced5aa58b1d6a88,0d12898b042d4558f6ea892029d3d8ef9336832326a8395e487adf2b3b4818bc,COMPLETED
EX06-R1251,R1251,ea87930be4446f35171a75067eaa15dcabe61338922993bd6a09f2b6163e93af,facaad7983d06716af05e9e84b18e8412b4a5771cef6ef99fe033ec12f49debf,COMPLETED
EX06-R1252,R1252,747a18c7a59287a690b1c7b192793a0bbd00c4383089f2dc889f609a183b7901,c21141de19686bac7ded3579acdeb80374da6665a560dae942f63ab5070cd086,COMPLETED
EX06-R1253,R1253,21815bfb6f7e99ff7177c40ec4282d2a0bc2c5a4a1034f9ee956172e8e938312,8ebaf1f1d3ed7194e102dad24f3a99d612ff36dfb25d96646babf2dbee8b0c2c,COMPLETED
EX06-R1254,R1254,e9d2ad2b94a15f9af0d539f195bac62a0457b36594c923cbd841a38dad8d0608,7b5596a152328e84183309671e53233c2059472d1f411ab5bd8dc4fd7b97a18e,COMPLETED
EX06-R1255,R1255,dadd7f54b98501b26df7aec46baff68715ac0e4cb49d2d825dbd51381148de6b,179e2309fc8fdd69a0cafb0ff865997987b8921acdcb741cc6a068c42b84f749,COMPLETED
EX06-R1256,R1256,054d6ac0bf00b1138c125dd594fdb36244405d88e6ec950a75b2bb7c1ebf9d8b,00a91f35e72bc11611bb39b33a2afd4f3ee7c4489e0e806c61e20097b508acdd,COMPLETED
EX06-R1257,R1257,1677c82bd072eaa40061770e4556f725a2eda77907f0881f2a244eb8dc825d17,9d5e370a5fc51cb95a551301778bd88ac28f41ea2640a9d7aaa2248d59165b29,COMPLETED
EX06-R1258,R1258,5652eab10e395587a1a80d45e11b9b5960a15f61e32930f59159db3abb740318,a0210b5f0cb0cbcaa92aaee19a0c0cfa9e4dfe92180355c15c5fff4b4e9711f5,COMPLETED
EX06-R1259,R1259,63dad48fae6a7cd6ceaf5c2cb5efb0995fa3ae9e4ca8a7ecf4916a3318b11c78,f4688d7ba26d43eef47d786d0e0f2d57842f7c79694ce42aa073f4f752f46023,COMPLETED
EX06-R1260,R1260,d83cae398a8d05555038fc65d2266aeb0cdabb029b8d34a8555c8002053330dc,24a36ca8dc27d7a926254602a7d50285185dff060d495a76319ea481990c5d3d,COMPLETED
EX06-R1261,R1261,7f13671d09bcd388bb5f2d7fa1bfeed678a90206bd6ea750bd2030d9c76d6311,2c0c36ba23e9e622c5322d3f436694e49a03dc5ed07753363ebf2cc40fd7a3fe,COMPLETED
EX06-R1262,R1262,c20cbb7f113e39e1742c850a80d675c1c4c9a6753024a966db629c2085fc0452,94774e953b0dd38a23cc6947062b52bf8888fced90401050f9573e8750c247ae,COMPLETED
EX06-R1263,R1263,001880f1f080e7f232656aefb4a5e28297586e0e763f6c23df4dc25651f1cf0e,e4401a091ab51a091d4b2c5218ba25a2dd2a6e2be501e23ee41eaaa7ba6e36ba,COMPLETED
EX06-R1264,R1264,6bf2976abf55fbd6bcc8b8f0e591f3f6625951b23a039271fba26a1e8a09e057,d0f849382402d30f54e3787eef80ae0f7ab30e38837c05f4a43babf1c600cd66,COMPLETED
EX06-R1265,R1265,f50ae4f06c27f5f73683aebdc4f431fc2c5c5dc0c5d7bc4175910c4b25da4075,d0f849382402d30f54e3787eef80ae0f7ab30e38837c05f4a43babf1c600cd66,COMPLETED
EX06-R1266,R1266,1b43a9fa48a3787294a13b2db859cfb797ecfd7a7871ef0b9f2206833839cb25,8c40e5258c5ece6d45cc48136e72a07bd8b27f0ef797a38b03dd16fed5203f5b,COMPLETED
EX06-R1267,R1267,93c45877849095589e5978bf0775b2cfe9b9a7a064d33a158151de36a570ad88,ce645bf0d57d42a752809df90e08211349f024d118b6a2b44d6cdea712ede121,COMPLETED
EX06-R1268,R1268,3038a5296533687be8f6b01cf02a1562e9e792038a98a3162ba178d5119a40d5,47d356fbdf2cfd2b5a0c250a6eb4a2be81e9eee73150916b03b40cb5a5356900,COMPLETED
EX06-R1269,R1269,472cf5c221d0670959121d500bef1011d3f894c39e1134e9fb11e6be184c027b,1a9e6be391986c744e9cf62738600e2495d874bc35e0affd4d14722b7e31f46c,COMPLETED
EX06-R1270,R1270,c08627b7fdaee7420a7da6b64c7e8fce716770677f88dd1734708cb1b4b48967,7953a6397b08cd93ed7c78520a06e8be567396280f12939aed156b411075e8d6,COMPLETED
EX06-R1271,R1271,8f8b9584d29a621c14b6f4f5bfa23050006b14ac5245f07230fc03022d9c6f5e,57d4650ae6a21f8e42bc1047506e301581ba725684467b5477e44270fdf185a0,COMPLETED
EX06-R1272,R1272,d3823d45749bd4c2d145497faea77036c85f4bc4b89f15f2e938054859e37543,cc075c5097196f00b75c74e2d2cd2b9fe81d97a8c5f5f9306135ba017af9f027,COMPLETED
EX06-R1273,R1273,109e59d43c9fa9038be79e0e920dcdb910ff146f4c0e07ee05b4c0f2c2d28868,9a144f723542dc0b2482664e5fb21df7b303398240f98125184031461fe9b50e,COMPLETED
EX06-R1274,R1274,c8b3f81b3c913d9d7339717f6ffd3a8186ee8ec194ec4e3ce30bca0bf7a7afe3,4853595f3facf238807c46e71687ae6c31027e110b7bd2ab731ea252ce901fdf,COMPLETED
EX06-R1275,R1275,fc6ae9df0b9049f70b53ec15daea81c35f26010edbd6b7fac7d0ec14ad06becc,7b556f23b0fd446f54b12b6e48730a8681d622e8217373e73a8a901633fac616,COMPLETED
EX06-R1276,R1276,cc209838aaaf2f7e2a6ed1f9a63eea37739db0838d82fc7b74e3840bf7692f31,bfa19b4d5a29c5cc295ee9e8cdb7fc9b89c1a490111b9ed908749bed41847fc8,COMPLETED
EX06-R1277,R1277,0e688cabd7434523d6488ec8ec88f4a8776cee9ba2c8936820aceac2dd4bb3ea,a5f7f25ca6880b5360f22a8ae0adaeaac54949d8ffc6ca5e2a6d24d91ea42d9b,COMPLETED
EX06-R1278,R1278,5048277fe67de39bc3edf4ede13e0ce395900e1694fee7e8420f34ae8ceb8151,044b9e50ae0873911d547671b4cf7f03c76cb60acea09ac9d1d87edba0e5cf25,COMPLETED
EX06-R1279,R1279,e6796e659eb76cec288ff9cf995a305bbccfebcfa677ccbea95809b739fa11eb,b19ee7e2583e4ff806132db7f3f8785f7089ef4c722ebb661843113575788d81,COMPLETED
EX06-R1280,R1280,0e9c37e76f656cf3278dbdfaac0d3c825221b54a264a3d2dd764e5d6da7680f1,555653a2ce822dd14d08e7687e1e5d312258c4f6587126f29a5c444d6739576e,COMPLETED
EX06-R1281,R1281,5268374ec8db3df2aef253acc87c48fd803427f2b1d031fe7f7e08a320bb2efb,7d57e9a3fd78f9d5dc0b459d8184f26c824ef6e6f5c86ec725952d3f05df27b8,COMPLETED
EX06-R1282,R1282,5bd3a89f2b6243c57c79a942985e5657093fb01f0a70d622dfa10dc0c5dbe18c,9c0905154e9c54d21d7dbbdf6c0bf27b27242da9cfa20249b84395c4020d5b1a,COMPLETED
EX06-R1283,R1283,75566ad7c8ad0c7716f22fa89b6ca97d3ef5f1c1ce3d9f848339c3da511ecdd0,d85035aad147a284395dad7e3df01bd58e5880fb99b7ff6c0d062d3af04b4d4f,COMPLETED
EX06-R1284,R1284,ffd9c2c5a060f731612615a3a51024a65dc22cd6ae58f9580fbb967b4e171560,f48e2cbbd15fc7a2fd7137d1b8d73b170a15712e8208be71ff34b439afa98d4c,COMPLETED
EX06-R1285,R1285,384ff9ffb78913a2bd9b334f1629e6c6599516bd62e432007aa9f981d9680d65,e36597d5fb8cb64c4cc40fe8be4d75f4f48cc6fb645ddf5d5c1a5baca59c92b6,COMPLETED
EX06-R1286,R1286,903a83db2f006703f4b0b60de42ca0288ca43ad21afa17307e6decf278d8ba9c,d5d64dad29422b1fa2b2054b564658267a71550504326c11bc6528b291c9d394,COMPLETED
EX06-R1287,R1287,cad8ba76350504ada2cbe25ac33dee91cca7f59f4e58349c9ab667a3f4881da3,0a31c3dd3b4cb51b377116b033dc88199423cfc5fa40d96183d2b42da4e1162c,COMPLETED
EX06-R1288,R1288,777c9f5d97f3ddc0bedb8053454a5c1ffe4a380bc3f573cd277e062962327e8d,0651e8f55cff86bbb794be7a06c987eecc68e6f012e43b2a7ff38f91895ab2da,COMPLETED
EX06-R1289,R1289,1cd5dd25b88716cc74eef710d9df2eaca15c3d257f5f5c9646f3f230a90925eb,64ff1ca06219d184aa19a4f0faec4bd4ef6ccd3c398034d2b089d203897bebdc,COMPLETED
EX06-R1290,R1290,53fabbddbd90628bc331927455cf82be0d3a4c32a6311a522ca2a09c2e1dcdf0,8e4d742eb377d332f313ff6aa4d2ddebe90221109caf54f0c392e1765683a9e6,COMPLETED
EX06-R1291,R1291,2a19c72706d71caf14956cefcafdd3d1201735c70d60dd4fb18116f42ae51674,2c92a0a1ab5f65cf889dbdca7a07842177ec46747f5d53e1f1a9ecdd06eb8df6,COMPLETED
EX06-R1292,R1292,578e054ff2e18b081284fc87df5c061e9e2cc7e3d17acdcd662e9a49eb9d641f,dabffc3ef7b28d7d401506c0cbad19b109e20f651a39a953861757c0d43fa3fc,COMPLETED
EX06-R1293,R1293,da151d62c1aa70722aa254da3718f3de26091ccd3a974fafa95bc7d3a0adb760,fbaa7d63b0dfc768e44569b5fe929215c594e9613c5107e9423a04792a2b19b2,COMPLETED
EX06-R1294,R1294,1295cd27c471b0737361a6f2863933af3a4fc701a62f95119d88b02339bfd759,2b8391cec65c9036800ec7ecc87a827c663864cc045588127c78349fb5422b1e,COMPLETED
EX06-R1295,R1295,8ce8f783078d6c8e18f16954fcc1d1b3b33d5249749781d8cd3a89bf22bb857b,a1cb45ec997680a635a56952d3b22146eb5e3735ef06df56bf4d9e38be31c2bf,COMPLETED
EX06-R1296,R1296,46bd01e4dcbf2939d1693bf56e5bce801839f57a1f1bafeba67bd79cda60fa47,0e4da313e0f568714ccce4c805119c57a2a2806eb6673aa59d04219cb80d3703,COMPLETED
EX06-R1297,R1297,53924faa7cd3e894fc87fc697f8896d2eb91a800d81f437ff43210b8682f0b8b,9a02fd56573293b18d80c3eb18ca53904524c3f6ca56e1ba972c295b331a2e28,COMPLETED
EX06-R1298,R1298,4fa42db39f789706eb3db9bef4536b769436235b052fcfd55d5892936bcfbc6f,6a9230fe7d3b748be18d5921fe624abc46cb5d9ef2018e3cb33b16fdf425c640,COMPLETED
EX06-R1299,R1299,d5cbae3cb7d72d2fa29e7070f5c99a8880531164d8156566b74cc06a0e471955,598c4adc665ee0d2d6a37b359be8e3f87dd4f879475f305f9b3fd668bd1a8d1d,COMPLETED
EX06-R1300,R1300,58cdabba964b730da6a534706b9fbec869023b7ac27ac4d26aa79767ade51722,5ae6247e04c9133ec3f096484182d7ed597c34c1f38af0080bce125361d412be,COMPLETED
EX06-R1301,R1301,3e6143cffcabfce68b1b4768cb42bc88f91960163ba4d6f428e9c301a3574db3,6f9d58d562c6d8e30fb0865e015a94f6a8c32ab3a4f97a16604b6c912fe15f3f,COMPLETED
EX06-R1302,R1302,b0d9d6585aeafb38b798dc752f0264ca6c1d056ebfa8f03732452b82ca78218e,8c0620dcb830da6dae1671d7b84decccd95509d9a7c91456f8a0a2f8bd8d6cfa,COMPLETED
EX06-R1303,R1303,6b79499126f78d0a176b6933e744800438b9d9685b529a69213a1f8de69cf930,4a0fdb0913325bd1f5865530f3692ccc04ae57087a2722389fb7b2c1a1b2976b,COMPLETED
EX06-R1304,R1304,20d1b0e29fd2d898b828610ba5b2094575d31ffc0bd9f4f4f4278c2d6b8ae42f,2baaae0ed974cefc7753c5125fa710829ff40e5dc77f65f61a6d033050a99926,COMPLETED
EX06-R1305,R1305,2bb4c6057f3a30ec8acfa45eac029b9f306ed4498ed01e612c304cca21b2563a,14d5e1fed4c971bad73c70f245ca62a6e5f2d7206ef5401818cebac23a447eb5,COMPLETED
EX06-R1306,R1306,93f4de15f871684f903fa57606f805645a1b8888bf40aeb38421e96db2f7714a,dbdf34779ea3080f6e27bb7d63d3f84d8e474bde9f106eba5657d801c5f7be73,COMPLETED
EX06-R1307,R1307,4a89728132a135acd6192de6c3ce8477ba62e092bb6a7da236abf6156056061f,b8ca0acfe2a8cfc2aa6529470a78c27bdb75a4c16ee7e6316cf01222ec1ab96d,COMPLETED
EX06-R1308,R1308,f8d7073ed5927de5ec319cb5e27c5cdd43ad25e616fd764ff0c1df38289cae54,d9d50e8c91831c470287cfe760c97c2f1062e8389e93c27067a2b8dd2562d7bc,COMPLETED
EX06-R1309,R1309,0d63393ad9044bb89e31f7a6569c42b6a868859434e39c8a2c8b0e772d67e83f,e873d71b546c865d2dd2197238ae3e3cb906473aae556b92e8cf51c75d1d8c85,COMPLETED
EX06-R1310,R1310,86abb7ef3751aa94a34f5bc160adf1d9bae779f8a939b6e151eff5d791548dd2,0842344aace559d4f92c6f0709a269c86cf1f632f19617f4c44e0f03d1df7a5f,COMPLETED
EX06-R1311,R1311,0632d13a991e0300d59237c73b7a880707cf1e149460e7bcb227ab8ce8160e45,f1dd81c0207a7a92367b79afb5614974d9a8a6749be1f6a93af6105b53a9130d,COMPLETED
EX06-R1312,R1312,373d1437fcfa85b64d4f9a277ec8bc39436f9f07088bffaac70b71b46c1b398f,271277982af5805dd07361639c7ccea192a3054b92375db7d00d68de7f323457,COMPLETED
EX06-R1313,R1313,d4a83cf4d24e82ac6ba58afb4fd43ffa730f6634e52a359197767754a0de7b54,81c435b865ea22eb998bb85e94a51c8578e8ecdffc0c4be7d7b041c6cd2f6904,COMPLETED
EX06-R1314,R1314,7174276086287eb6fcd772edf1ec7c56fbdbac695aa2c51ca8606674ede7ea64,f7da05628e14eb8f7a10bece64512ad1a63c7e8cf3632e58e8d313c095f2444d,COMPLETED
EX06-R1315,R1315,ccef495f6f28d472fb5c28f5d788a5005eb7d17bcc409b6e69c76230a92b4f80,0feddb06c26c73f3ba22fa4baac5a5d11e2eb763c60170e8b46a0e8bfd73133c,COMPLETED
EX06-R1316,R1316,c0f9de02a8401b9e1a12ce569462ffe2a44ab0a68ab5cdb58bf7b3651917378a,5ee08132bfb16bccf4d92b9a9b8909a2cab7b3861b0b2b6314dc2344b916e507,COMPLETED
EX06-R1317,R1317,6c1b75d6ffd89cc15ad7347c8474184163134ba4290fc816afb2309ab8db8b7c,c86d181be3c28971a15837d393f0f9ef4d74cfbec3373427d8e27d2ceebcd47f,COMPLETED
EX06-R1318,R1318,eeeede00db5fbc14920d6039f6f38b6048b9d840e6d81993ad046b2cd30dc3ab,90c4c094907144ad9473ad6bde2635dc4ac71d921eb67940ddd0b781ca3a35bc,COMPLETED
EX06-R1319,R1319,0cb447510f338753fc60b14e1c5cfe5234099653257a14adad97addc13d8157a,7ac1b6869e0a78f2927ed1bcdc23849f0572071318040397d672d4261719c5dc,COMPLETED
EX06-R1320,R1320,a628a8c0ee10d27a108a5531ad017ea43de3aaa295c5dffe9cda5c27d699ef10,0489159f3549f1d16343858b97429e228841100803b1f4795466e0b8227be60d,COMPLETED
EX06-R1321,R1321,2fdcc9ea38583b9c894bfb0ae908dbcf1a3c66134b9577a677c3eb88860e81b8,4cb5a572510ccce035c3b829e095e45ed8d0ba12fad701a923f56fc56cd5d760,COMPLETED
EX06-R1322,R1322,c55414f1104610429146976f0bde45b7be780ba7855264d9bf34e1a1517d15f1,9c177fe5bbf4d57b0f818f6f853208888161ec3a16500fce11967604aac6256f,COMPLETED
EX06-R1323,R1323,a3ada2520f277d586a73607e1a9e7fe26767bbff653f66ec8ef5d8b91ae39d3a,35019e77a5405c849d693ffffa44f682bff5ec132802c07ef62a8509c16d03c0,COMPLETED
EX06-R1324,R1324,6e5b94af3fd0db4f50513d93993ae01a4455f25842f32d27d2894d8a5bcb4bcd,3902402cf848566bb2fe9ecba69332140a708bb21a8cecf9f23c3dbfc6a9f39e,COMPLETED
EX06-R1325,R1325,bc7119c8afb3123eeed283922f414fc9e53a760f15d40c339b31f77fa95c8129,0b0103325754790480d17fdd6efbbaabdc905d493c145821ea3a5c850037c7a0,COMPLETED
EX06-R1326,R1326,77f724adadc3c1dbcc8e59773d6c1dca1165769d314b91302a2331e71e43faa5,63d43e701979c0b949a52fa161b3cee2edea9cd1586c443349e5624a66facc86,COMPLETED
EX06-R1327,R1327,92b8d812a872ab9031cdd5ba19797983977a5548d47c28b96239d241a314a3f2,06d48720a07206f75d06109f4805ce8dea1df2c53cf4aa9dce653928f85fbe64,COMPLETED
EX06-R1328,R1328,41304bc5188826ef6142e344941a2a15ee9797f5537db4dc77f26ed8f47a06a4,8e42514f2c2ab69c9af16a828a8869c887604dd1fb6503665fc97b680e3bc055,COMPLETED
EX06-R1329,R1329,cbd13dd80768e16d91c5187c79b43fec2c48a6de5c91ce255d9b2b3c0067be6b,456a9d11b96d4758aa989950de6d6edfcd5ed1c37c88cde77582b17047ca48f0,COMPLETED
EX06-R1330,R1330,3cce73e109c0f5383f5df51128df3d94591736f1ce8fc1b45ba6b2d24987e46b,e54432892da8897d13ea26ef271bf6b985ccab9cf3f50119cd200fcc8aa2a36c,COMPLETED
EX06-R1331,R1331,3f326ba19e7d447f8c58898bf97d2c3a7eddc608e4748ac1fc0d51b0168c7f5b,63acfc3ddfa8318b723d045ee2d5273df08d2cd3c6c501ee200e2a847a70191c,COMPLETED
EX06-R1332,R1332,00b00cea225b716428700cd6f94ac6112398a2cb1c2fad85a0d891c8674cc9aa,cd2cc709139f14d662ef70bc270bc14fb5e693fdcee5995e7c99a98c841e8c8f,COMPLETED
EX06-R1333,R1333,caa064e929519a553de746b709d206d19368cc23c426a30c42dbc96dba2f2905,06b7102b784bc2b590a7b95c1aa073abd22950cd149d212ae3649780068d9328,COMPLETED
EX06-R1334,R1334,1fa3af197fe86beeeaed97007077aa6e42bb4cbe188e47af213b869fcd63e612,4525438bcc3792f701cad4d5a10aafa65f15552d24cb6be4f75cef603613d2f8,COMPLETED
EX06-R1335,R1335,754df878ea56112d4b71f557c5c2e0f1cf4a45c406f6b042e4f146824551bbe3,50925e38fdaa9aabaee5b503fe61117de52612b8144df22aaae9db045c8bee2d,COMPLETED
EX06-R1336,R1336,ad642029c1133c6baf0c90a3d37e24fea86b6e58e0c81ad01836e9673ff04a3a,7d3be0f26619882c3f03b47fd09930db206384ae7c1c7914ee066cd7eced30e1,COMPLETED
EX06-R1337,R1337,d0c8e06bc6ef209bf84be0c64eb350eebd1caf01f6637d4297c756e8bd1c3188,fa5de4996b5bb38d8429ec3257fafc471b356085cb1b548e65adceb4a570be68,COMPLETED
EX06-R1338,R1338,85a3294ca746aa95a36f5235e6cff0f4fb26bd03c6d886c511276adee287b15f,38e707dd436564c9703292939fbb990c3209c7525767ce201f25a26a675ae401,COMPLETED
EX06-R1339,R1339,01d837c723c81ccee4c7545e4d8986b9b60b3c9e7e025bcc8c33265621a7166e,8610db9cff9513ed52b0c127c889969185fb2e61ba55b1bedc9815db7d8d9dde,COMPLETED
EX06-R1340,R1340,09d5bf601e07f1ea93680e66f1e58f3ca7df4f4602dde5e6a5f258ff63c95a3e,191d302341cfa7caefdf668331f80f5e018bfde531957f4d9dc62f580d3938a1,COMPLETED
EX06-R1341,R1341,1a5e145e90ffeeb25881b3f54ba6b919932f860d648a279fcec565bfc7110f87,ac047276e9e66a6c95d8b9fc2aba40ff1d23375f6f75350f79fd8f37d5bb5975,COMPLETED
EX06-R1342,R1342,ecf74e0ac545fb7d02a6e64f79f903b201fb65e439fb1408c3a676585bb6491d,74c8d807f33c8bd337010d613d6a8dd1bcd8a4dbd18a468666fe520867bcdf9f,COMPLETED
EX06-R1343,R1343,6120000bc3f42fad67437bb85c67035f78a9b84e1d81d9b81b953cd18c808977,aceedd1cd234ecaec62076392d3cb63c3319918ddbb477871d5b5817a4acd7e5,COMPLETED
EX06-R1344,R1344,394330547a2e5ba790c105712245d4d16dc2bcfd0b432fa373647d8aadb6f401,4d4ca34e19b21dee13408fa62aa00dde3442ce0db89da1c7978e3cf5cf63d719,COMPLETED
EX06-R1345,R1345,7283fc28f22b10231d93a37d1a36a900d0096c542346153edb83e4632371e420,cf0b89d5d209369bac34c83d8a0cfc20cd2a6f03846c5dbe835e7b3a2cae5b71,COMPLETED
EX06-R1346,R1346,5635eeb44938a2f8a47ac0199f001e2261cfe917cb3d90749502a7f6b887b300,a69240a2d6bea89f718d59f6a51824c8112bb7f6c61a1c87196ecc3a408970d5,COMPLETED
EX06-R1347,R1347,cf12393edfeae23d89e6c2500e34a4da714e9a53361d28c5d61482f6990bd0ba,27f8a3d29dc8b12c8754af2a867c57caa55fa2db79317c4515b4bc52e133c98d,COMPLETED
EX06-R1348,R1348,e8e3f23f029ade200abeaea37fc69d3ac2d0b3cac134c26ca77b6f77b4af9370,7242e6b9d6ac33166d5e64f8b1d2045a83d3e936a3f425ea69363433d7a4b544,COMPLETED
EX06-R1349,R1349,ea829f83abdb8e3a2ec03e2d27c101be0a5d1d9cd08ee6b28dc62d2599e5f41a,024aa9f29da3ed7879e215076555e7425f426e9222305a24a1ba23a3c8690448,COMPLETED
EX06-R1350,R1350,ac4eb6c8f9df3add1ca8d7a49500e3a1443cda927a6c56cf758a099e170e5ab9,986e252070f75e632776b77d46674f130bbb6cf2f51699513d9a292955d22f2e,COMPLETED
EX06-R1351,R1351,993b6ae0242371a4f1d212bd2f0b89794b06e2adf68c3913f8782b6380bf918f,c73a91a6c83151bda7e8c3c703f2419e43b3a5beb3ab43598bc62667ea98a62f,COMPLETED
EX06-R1352,R1352,04a4a8268e77d04f6bf3c19a1a7607307ba6178bb6604d247b7b471c180845bf,e914769e3e17faee21b8b627c2823bc9c9d07bdc55b2115d6d918152207ce92a,COMPLETED
EX06-R1353,R1353,0b027e32ee6665700225bb25d624cda25e1a7f684238eca4740914d78edf357c,218276e02f2fba7971be3b91c69494487afcdaefb0a751d47e42c81cb89065de,COMPLETED
