date,R1102,S001-v1,R0539,R1319
2024-07-11,0.0,0.0,0.0,0.0
2024-07-12,0.006327213145140842,0.006327239311358035,0.0063273457925629994,0.0063272562517968645
2024-07-15,-0.005427217287551356,-0.005427239590714339,-0.00542733035153542,-0.005427254030147988
2024-07-16,0.021827330817358437,0.021827421006305858,0.021827788022584116,0.02182747939611218
2024-07-17,-0.0026701344443266217,-0.0026701452414550353,-0.0026701891794342902,-0.002670152231692313
2024-07-18,0.008031849450850448,0.008031882015909764,0.00803201453660729,0.008031903099061433
2024-07-19,0.021247607616699637,0.021247693078509267,0.02124804085790699,0.021247748407878797
2024-07-22,0.0013003462295915202,0.001300351351006368,0.0013003721921498457,0.0013003546666934263
2024-07-23,-0.040258383280428744,-0.040258541632197886,-0.04025918603065426,-0.040258644151700995
2024-07-24,-0.0004999824402660558,-0.012178241960650094,-0.0004999928280974286,-0.012178274273766498
2024-07-25,0.0,-0.004607389553078378,0.0,-0.004607401928802157
2024-07-26,0.0,0.0,0.0,0.0
2024-07-29,0.0,0.0,0.0,0.0
2024-07-30,0.0,0.0,0.0,0.0
2024-07-31,0.0,0.0,0.0,0.0
2024-08-01,-0.0070494152586292325,-0.007049504916610383,-0.007049121995994279,-0.007049452180155291
2024-08-02,-0.017150052980759334,-0.017150272652266763,-0.017149334456658227,-0.017150143442386523
2024-08-05,-0.030871855382929136,-0.030872257714278373,-0.030870539397535035,-0.030872021064605848
2024-08-06,0.010574570338786282,0.01057471253985054,0.010574105214226082,0.013850201568756049
2024-08-07,0.0,0.0,0.0,-0.0032308250922495896
2024-08-08,0.0,0.0,0.0,0.0
2024-08-09,0.0,0.0,0.0,0.0
2024-08-12,0.0,0.0,0.0,0.0
2024-08-13,0.0,0.0,0.0,0.0
2024-08-14,0.0,0.0,0.0,0.0
2024-08-15,0.0,0.0,0.0,0.0
2024-08-16,0.0,0.0,0.0,0.0
2024-08-19,0.0,0.0,0.0,0.0
2024-08-20,0.0,0.0,0.0,0.0
2024-08-21,0.0,0.0,0.0,0.0
2024-08-22,0.0,0.0,0.0,0.0
2024-08-23,0.0,0.0,0.0,0.0
2024-08-26,0.0,0.0,0.0,0.0
2024-08-27,0.0,0.0,0.0,0.0
2024-08-28,0.0,0.0,0.0,0.0
2024-08-29,0.0,0.0,0.0,0.0
2024-08-30,0.0,0.0,0.0,0.0
2024-09-02,0.0,0.0,0.0,0.0
2024-09-03,0.0,0.0,0.0,0.0
2024-09-04,0.0,0.0,0.0,0.0
2024-09-05,0.0,0.0,0.0,0.0
2024-09-06,0.0,0.0,0.0,0.0
2024-09-09,0.0,0.0,0.0,0.0
2024-09-10,0.0,0.0,0.0,0.0
2024-09-11,0.0,0.0,0.0,0.0
2024-09-12,0.0,0.0,0.0,0.0
2024-09-13,0.0,0.0,0.0,0.0
2024-09-18,0.0,0.0,0.0,0.0
2024-09-19,0.0,0.0,0.0,0.0
2024-09-20,0.0,0.0,0.0,0.0
2024-09-23,0.0,0.0,0.0,0.0
2024-09-24,0.0,0.0,0.0,0.0
2024-09-25,-0.0019609916311265074,-0.0019608613343410353,-0.001960915882101899,-0.0019609590438637303
2024-09-26,0.040995268928869066,0.04099253967378447,0.04099368225563582,0.040994586341335904
2024-09-27,0.07172938854685884,0.07172480121773828,0.07172672167105798,0.07172824125669508
2024-09-30,0.19947358850677932,0.1994616852749833,0.19946666849229833,0.19947061152026668
2024-10-08,0.20021758232393405,0.20020762149863147,0.20021179156305902,0.20021509114990543
2024-10-09,-0.06745635311578968,-0.06745355697143651,-0.0674547275730687,-0.0674556538124057
2024-10-10,-0.04594305059615089,-0.04594100845343785,-0.045941863391926185,-0.0459425398641069
2024-10-11,-0.05532754898207759,-0.05532497128153646,-0.055326050428771145,-0.05532690430804432
2024-10-14,0.02928398564098056,0.02928254140293607,0.0292831460282581,0.0292836244412773
2024-10-15,-0.028450831888484296,-0.028449468659036303,-0.028450039370851665,-0.02845049094915242
2024-10-16,-0.027114801519426468,-0.027113464261977915,-0.027114024100238998,-0.027114467075256887
2024-10-17,0.004459280755719108,0.004459054702227405,0.004459149338673418,0.004459224220344948
2024-10-18,0.12430554782289494,0.12429927439838084,0.12430190074436065,0.12430397885645306
2024-10-21,0.010858774657289239,0.010858287226391372,0.010858491288196603,0.010858652752654852
2024-10-22,-0.013671799663031003,-0.01367119255267013,-0.013671446718073965,-0.01367164782706809
2024-10-23,-0.005940560870839717,-0.005940293417705855,-0.005940405386326009,-0.00594049398181018
2024-10-24,-0.002988031015551673,-0.002987895685928832,-0.0029879523413458564,-0.002987997170111778
2024-10-25,0.016982921250223493,0.016982149778992595,0.01698247275351794,0.01698272830809211
2024-10-28,-0.00884081543659443,-0.008840420537322036,-0.008840585861000005,-0.00884071667378783
2024-10-29,-0.009910747351051907,-0.009910300711857278,-0.009910487696291992,-0.009910635648254229
2024-10-30,-0.01801791624761606,-0.018017096121865306,-0.018017439465466967,-0.018017711137153447
2024-10-31,-0.0004999971240527978,-0.0004999739480003873,-0.0004999836505921174,-0.0004999913278028734
2024-11-01,0.0,0.0,0.0,0.0
2024-11-04,0.0,0.0,0.0,0.0
2024-11-05,0.0,0.0,0.0,0.0
2024-11-06,0.0004811001533333581,0.00048107976238953576,0.00048109661475215226,0.00048109892106928953
2024-11-07,0.03333239438817159,0.03333098230764331,0.0333321493400891,0.03333230905341078
2024-11-08,-0.0018974814806014262,-0.0018974036892983603,-0.0018974679809549144,-0.0018974767795283398
2024-11-11,0.04467558589099796,0.04467375083816294,0.04467526744195016,0.04467547499533597
2024-11-12,-0.020017675015037484,-0.020016887948826834,-0.020017538430347925,-0.020017627451238362
2024-11-13,0.009284803364992378,0.00928443084314079,0.009284738718823515,0.009284780852822916
2024-11-14,-0.03219786096959676,-0.03219658102111633,-0.032197638851780175,-0.03219778362002135
2024-11-15,-0.038021775226381505,-0.038020213479287635,-0.0380215042059151,-0.038021680847094674
2024-11-18,0.0014752545575122955,0.0014751915663915316,0.0014752436262248647,0.001475250750835544
2024-11-19,0.0,0.0,0.0,0.0
2024-11-20,0.0,0.0,0.0,0.0
2024-11-21,0.0,0.0,0.0,0.0
2024-11-22,0.0,0.0,0.0,0.0
2024-11-25,0.0,0.0,0.0,0.0
2024-11-26,0.0,0.0,0.0,0.0
2024-11-27,0.0,0.0,0.0,0.0
2024-11-28,0.0,0.0,0.0,0.0
2024-11-29,0.0,0.0,0.0,0.0
2024-12-02,0.0,0.0,0.0,0.0
2024-12-03,-0.01106070767776357,-0.01106093694377197,-0.011060875632328049,-0.011060628176142284
2024-12-04,-0.006795790684068215,-0.006795933122511255,-0.006795895030915489,-0.006795741291296675
2024-12-05,0.003909879686272433,0.003909962197325312,0.0039099401318074545,0.003909851074272108
2024-12-06,0.002419552595553487,0.0024196034570387326,0.002419589855407356,0.0024195349585347525
2024-12-09,0.0,0.0,0.0,0.0
2024-12-10,0.0,0.0,0.0,0.0
2024-12-11,-0.002432844673818435,-0.0024329111047808327,-0.0024329631090629356,-0.002432987274736065
2024-12-12,0.0029067673915383896,0.0029068469569528688,0.002906909243311384,0.0029069381869260003
2024-12-13,-0.019322283892175274,-0.019322811257913797,-0.01932322409667231,-0.019323415937151145
2024-12-16,-0.002469277305899853,-0.0024693460281300927,-0.0024693998261401395,-0.0024694248253491757
2024-12-17,0.0,0.0,0.0,0.0
2024-12-18,0.0,0.0,0.0,0.0
2024-12-19,0.0,0.0,0.0,0.0
2024-12-20,0.0,0.0,0.0,0.0
2024-12-23,-0.012087996181192717,-0.012088089344241881,-0.012087419822389367,-0.012087962268549246
2024-12-24,0.015640060700761405,0.015640182714741435,0.0156393058544535,0.01564001628598466
2024-12-25,0.0028873530051283236,0.0028873751835769568,0.002887215796796294,0.0028873449318644884
2024-12-26,0.009596800665851335,0.00959687416894095,0.00959634593441372,0.009596773909704481
2024-12-27,-0.007604462026442382,-0.007604519716319924,-0.007604105124237148,-0.007604441026522357
2024-12-30,0.001915683247117883,0.0019156978914662837,0.0019155926489371478,0.0019156779163713722
2024-12-31,-0.030592326746049725,-0.030592560160464743,-0.03059088271294297,-0.030592241779953122
2025-01-02,-0.004442739745664448,-0.004442774712770214,-0.0044425234198166574,-0.004442727017155201
2025-01-03,0.0,0.0,0.0,0.0
2025-01-06,0.0,0.0,0.0,0.0
2025-01-07,0.0,0.0,0.0,0.0
2025-01-08,0.00969878254151224,0.0,0.009698561438916453,0.00969859376556137
2025-01-09,-0.004040218601315093,0.0,-0.004040127381382708,-0.004040140718335694
2025-01-10,-0.011155672509198133,0.0,-0.011155419615040185,-0.011155456589823198
2025-01-13,0.0,0.0,0.0,0.0
2025-01-14,0.004625425460423438,0.0,0.0046253194211631765,0.03076719462169253
2025-01-15,-0.0004997499221575108,-0.0004997133872317594,-0.0004997345488052529,-0.0029848829864034254
2025-01-16,-0.020958075324072234,-0.02095654238826561,-0.02095743028751773,-0.02095673430450129
2025-01-17,0.008154940553263268,0.00815433130906551,0.008154684192147155,0.008154407583422563
2025-01-20,0.0020222438598545,0.0020220940028292667,0.0020221808022151677,0.0020221127641968373
2025-01-21,0.00908173189278827,0.00908106025525024,0.009081449277583475,0.004542590202575747
2025-01-22,0.0,0.0,0.0,0.003514115848702426
2025-01-23,-0.008999996339001282,-0.008999336736092434,-0.008999718787898514,-0.008999511919341896
2025-01-24,0.008072650571367301,0.008072053560222336,0.008072399357851978,0.008072212119712985
2025-01-27,-0.019019011274763242,-0.019017615990663872,-0.019018424159922276,-0.019017986562694378
2025-02-05,0.02653060123259232,0.02652861714613608,0.02703638285764076,0.026529144097012125
2025-02-06,0.028827026117103305,0.02882492600595099,0.034480747909080955,0.02882548377246308
2025-02-07,0.0077294655611834795,0.007728918229702231,0.00772903291162641,0.007729063595165009
2025-02-10,0.018216675541573357,0.01821539549325424,0.018215663700861917,0.018215735460707982
2025-02-11,-0.012241049925247438,-0.012240205159589235,-0.01224038216290857,-0.012240429520725349
2025-02-12,0.016205904106575852,0.01620477186394953,0.016205009102011614,0.016205072575845136
2025-02-13,-0.023452148649330984,-0.023450536268432298,-0.023450874109852138,-0.02345096450042239
2025-02-14,0.0057636865086074796,0.005763280728164677,0.005763365751041194,0.005763388499198108
2025-02-17,0.014326641998319234,0.014325639140435165,0.014325849268574053,0.01432590548905921
2025-02-18,-0.025423719075513884,-0.025421964562223787,-0.025422332184502294,-0.025422430543044938
2025-02-19,0.024154579878698845,0.024152869467819915,0.02415322784883278,0.02415332373489032
2025-02-20,-0.0018867917287688218,-0.0018866612739458777,-0.0018866886080759482,-0.001886695921412107
2025-02-21,0.060491470126099456,0.060487279774588565,0.06048815777663186,0.060488392688965
2025-02-24,0.005347591644133898,0.005347242335686397,0.0053473155263212835,0.005347335108695894
2025-02-25,0.0008865245029978652,0.0008864669025969718,0.0008864789716183097,0.0008864822007210726
2025-02-26,0.023029221109144515,0.02302772615044746,0.023028039389398236,0.02302812319741232
2025-02-27,-0.0008658005608758179,-0.0008657456219197668,-0.0008657571333019476,-0.000865760213205391
2025-02-28,-0.04332754105313541,-0.04332478934267869,-0.0433253659096805,-0.04332552017184155
2025-03-03,-0.014492748283217227,-0.014491786172792676,-0.014491987763719738,-0.01449204169999363
2025-03-04,0.017463228765024263,0.01746205240985277,0.017462298891275818,0.01746236483815733
2025-03-05,0.003613368139261164,0.003613128913517505,0.0036131790384772433,0.003613192449564151
2025-03-06,0.035103497498358616,0.03510118181189381,0.035101667017670035,0.03510179683595682
2025-03-07,-0.012173908737325378,-0.012173132889396032,-0.0121732954530972,-0.012173338947485957
2025-03-10,-0.002640844124791486,-0.002640673748760314,-0.002640709447690348,-0.002640718999044389
2025-03-11,-0.006178285513513404,-0.006177885861458066,-0.006177969600636546,-0.00617799200530178
2025-03-12,0.00571358585776216,0.005713213968038033,0.0057132918901448,0.005713312738437448
2025-03-13,0.0,0.0,0.0,0.0
2025-03-14,0.0,0.0,0.0,0.0
2025-03-17,0.0,0.0,0.0,0.0
2025-03-18,0.0,0.0,0.0,0.0
2025-03-19,0.0,0.0,0.0,0.0
2025-03-20,0.0,0.0,0.0,0.0
2025-03-21,0.0,0.0,0.0,0.0
2025-03-24,0.0,0.0,0.0,0.0
2025-03-25,0.0,0.0,0.0,0.0
2025-03-26,0.0,0.0,0.0,0.0
2025-03-27,0.0,0.0,0.0,0.0
2025-03-28,0.0,-0.007087630313588944,0.0,0.0
2025-03-31,0.0,-0.008530608235218784,0.0,0.0
2025-04-01,0.0,0.0028680018788524997,0.0,0.0
2025-04-02,0.0,-0.0014527783833241381,0.0,0.0
2025-04-03,0.0,0.0,0.0,0.0
2025-04-07,0.0,0.0,0.0,0.0
2025-04-08,0.0,0.0,0.0,0.0
2025-04-09,0.0,0.0,0.0,0.0
2025-04-10,0.0,0.0,0.0,0.0
2025-04-11,0.0,0.0,0.0,0.0
2025-04-14,0.0014315994913796093,0.0014316511175522795,0.0014315945964913368,0.0
2025-04-15,-0.00867856762024033,-0.008678880138310419,-0.00867853798912388,0.0
2025-04-16,0.005836363017934332,0.005836575027287072,0.005836342916467396,0.0
2025-04-17,0.00483541461325343,0.004835589243319394,0.004835398055864415,0.009213388971544001
2025-04-18,-0.0067370042497558735,-0.006737246384500684,-0.006736981291968647,-0.006737118941076092
2025-04-21,0.009689570462751762,0.0014370152958513849,0.009689537219502498,0.009689736537670912
2025-04-22,-0.0019193167377793419,-0.0004997222700315884,-0.0019193102161255693,-0.0019193493183159438
2025-04-23,-0.0038460151968997547,-0.0038459393633305528,-0.0038460021033793756,-0.0038460806088266297
2025-04-24,-0.0004999819060071964,-0.009651969296979312,-0.0004999801972780382,-0.0004999904423881318
2025-04-25,0.0,0.0004741447367393459,0.0,0.0
2025-04-28,0.0,0.0,0.0,0.0
2025-04-29,0.0,0.0,0.0,0.0
2025-04-30,0.0,0.0,0.0,0.0
2025-05-06,0.0,0.0,0.0,0.0
2025-05-07,0.0,0.0,0.0,0.00425959864698755
2025-05-08,0.0,0.0004521288994860928,0.0,-0.0037913130060035494
2025-05-09,-0.014832504605992947,-0.01902840300324271,-0.014832800695894766,-0.019028708821259066
2025-05-12,0.003879616086421178,0.0038795013151242674,0.003879694698252001,0.0024082398959104356
2025-05-13,-0.002898467125131088,0.00529389419456594,-0.002898525629172699,0.0
2025-05-14,0.005813785315873288,0.0,0.005813903005211785,0.0
2025-05-15,-0.01445045146713586,-0.013041026869135885,-0.014450742298950381,0.0
2025-05-16,-0.0034309849244448243,-0.005864776929738746,-0.0034310549894199793,0.0
2025-05-19,0.0,0.0019664584835941135,0.0,0.0
2025-05-20,0.0,-0.0004999721242703314,0.0,0.0
2025-05-21,0.0,0.0,0.0,0.0
2025-05-22,0.0,0.0,0.0,0.0
2025-05-23,0.0,0.0,0.0,0.0
2025-05-26,0.0,0.0,0.0,0.0
2025-05-27,0.0,0.0,0.0,0.0
2025-05-28,0.0,0.0,0.0,0.0
2025-05-29,0.0,0.0,0.0,0.0
2025-05-30,0.0,0.0,0.0,0.0
2025-06-03,0.0,0.0,0.0,0.0
2025-06-04,0.0,0.0,0.0,0.0
2025-06-05,0.0,0.0,0.0,0.0
2025-06-06,-0.0024537180051585894,-0.002453686140260203,-0.0024537048296848774,-0.002453699782269614
2025-06-09,0.005876377177123748,0.005876300676587176,0.005876345545739792,0.005876333428018077
2025-06-10,-0.019473490349497302,-0.019473238318450825,-0.01947338613989613,-0.019473346218057186
2025-06-11,-0.0004999815045524381,-0.0004999749051483038,-0.000499978775835519,-0.0004999777304867115
2025-06-12,0.0,0.0,0.0,0.0
2025-06-13,0.0,0.0,0.0,0.0
2025-06-16,0.0,0.0,0.0,0.0
2025-06-17,0.0,0.0,0.0,0.0
2025-06-18,0.0,0.0,0.0,0.0
2025-06-19,0.0,0.0,0.0,0.0
2025-06-20,0.0,0.0,0.0,0.0
2025-06-23,0.0,0.0,0.0,0.0
2025-06-24,0.0,0.0,0.0,0.0
2025-06-25,0.018433516418234985,0.01843275454186455,0.018433147545861672,0.018433684173023934
2025-06-26,-0.005870704801424376,-0.005870466550717324,-0.005870589449284314,-0.00587075726093389
2025-06-27,-0.002952686753010414,-0.002952566216571695,-0.0029526283937379993,-0.0029527132934742406
2025-06-30,0.015794298298079212,0.0157936516239372,0.015793985202428473,0.015794440686840883
2025-07-01,-0.007774358610075804,-0.007774045249587913,-0.007774206892592006,-0.007774427607696532
2025-07-02,-0.01175290924630612,-0.011752431811073882,-0.011752678089900992,-0.011753014370943893
2025-07-03,0.0,0.0,0.0,0.0
2025-07-04,0.0009910569057298702,0.000991016167522174,0.000991037181798049,0.0009910658757252833
2025-07-07,-0.0059404541063137195,-0.0059402101608238,-0.00594033599694177,-0.005940507819767071
2025-07-08,0.012947900304545179,0.012947365420075796,0.012947641333261428,0.01294801807880952
2025-07-09,-0.007866089308793955,-0.007865768510067928,-0.007865933989954055,-0.007866159944252327
2025-07-10,-0.0014905495862176377,-0.001982032335044015,-0.0014905199214240161,-0.0019821317514506775
2025-07-11,0.0,0.012908795828524333,0.0,0.012909444604472853
2025-07-14,-0.0014795897723166584,-0.000980329422146764,-0.001479581135658048,-0.000980378064035059
2025-07-15,0.0029439381498830297,0.0029438742329659373,0.0029439209400692334,0.002944020445169393
2025-07-16,0.0019568645450667166,0.0019568221835724042,0.0019568531391134236,0.0019569190869781483
2025-07-17,0.006835649467648253,0.006835501780982467,0.006835609702591894,0.006835839619396156
2025-07-18,0.0019397830282181783,0.0019397414030370985,0.0019397718205205194,0.0019398366220768626
2025-07-21,0.0009680137774126241,0.000967993045330795,0.0009680081952412323,0.0009680404706819967
2025-07-22,0.008703698696460593,0.008703512468436259,0.008703648554041044,0.008703938471440908
2025-07-23,0.0038349324353219583,0.0038348510894774535,0.0038349105327275534,0.003835037170847544
2025-07-24,0.012415916214989275,0.012415653857082098,0.012415845574398343,0.012416254009604888
2025-07-25,0.020753872179556154,0.020753439012249464,0.020753755548085007,0.020754429896679083
2025-07-28,0.0009241775633228588,0.0009241586663994994,0.0009241724752766522,0.0009242018937083429
2025-07-29,0.01292653946877409,0.012926275400160003,0.012926468367607136,0.012926879465436025
2025-07-30,-0.010938494097553875,-0.010938273493134032,-0.010938434699246602,-0.010938778132526972
2025-07-31,-0.010137845687977487,-0.010137638969664242,-0.010137790028531102,-0.010138111844297137
2025-08-01,-0.00931061290964541,-0.00931042111488578,-0.00931056126839691,-0.0093108598515389
2025-08-04,0.012217549658109839,0.012217295616425483,0.012217481256701967,0.012217876745057143
2025-08-05,0.004642339546867991,0.00464224418296455,0.004642313869884784,0.004642462330930908
2025-08-06,0.00462088781661496,0.004620793331998385,0.004620862376383705,0.004621009468541937
2025-08-07,-0.0018398533706213138,-0.0018398159236472367,-0.0018398432879259685,-0.0018399015847724298
2025-08-08,-0.013824335029060442,-0.01382405314045132,-0.01382425912981522,-0.013824697969496258
2025-08-11,0.006541792274994851,0.0065416570130523155,0.006541755855355547,0.006541966429107093
2025-08-12,0.019497826096845472,0.0194974255684508,0.01949771825351565,0.019498341789908835
2025-08-13,0.00819639921779336,0.008196234065698249,0.008196354750167778,0.008196611856184033
2025-08-14,0.0054198429486902455,0.005419734630195849,0.005419813783661187,0.005419982412024016
2025-08-15,0.016171879797384214,0.0161715583358506,0.016171793243058064,0.0161722936887172
2025-08-18,0.023871768328122878,0.0238713013612597,0.023871642596149822,0.023872369561481754
2025-08-19,-0.012952885239993939,-0.012952637769958808,-0.012952818608102268,-0.012953203864497942
2025-08-20,0.031494874065402634,0.031494264447116116,0.031494709924208886,0.031495658966231854
2025-08-21,0.0008481453809652262,0.0008481294654172356,0.0008481410956673319,0.000848165872656681
2025-08-22,0.09745406359710196,0.0974522364098207,0.09745357162273804,0.09745641614926748
2025-08-25,0.023165251323518987,0.02316485556114789,0.02316514476372311,0.023165760876144637
2025-08-26,-0.015093848097723184,-0.015093596067952908,-0.015093780238231602,-0.015094172591224808
2025-08-27,0.0,0.0,0.0,0.0
2025-08-28,0.07509330258115998,0.07509202949407556,0.07509295979999409,0.07509494170786812
2025-08-29,-0.015680202016706613,-0.015679954751551817,-0.015680135440141796,-0.015680520374991902
2025-09-01,0.012309535747433875,0.012309338543029957,0.012309482649801806,0.012309789651758107
2025-09-02,-0.02503499269543108,-0.025034596500274953,-0.025034886019205005,-0.025035502803808396
2025-09-03,-0.020542269728956897,-0.020541936286486484,-0.02054217994897256,-0.020542699042523593
2025-09-04,-0.062170275260066576,-0.062169244946468694,-0.06216999784621002,-0.062171601809589694
2025-09-05,0.03514255883879591,0.03514193783314634,0.03514239163173305,0.03514335839809557
2025-09-08,0.00077157924987592,0.000771566078146213,0.0007715757033619486,0.0007715962087624373
2025-09-09,-0.013600164363194778,-0.013599932372018952,-0.013600101899116201,-0.013600463056840928
2025-09-10,0.0,0.0,0.0,0.0
2025-09-11,0.05861275711566161,0.05861036510595352,0.05861236128109448,0.05861149188780845
2025-09-12,0.008082044372979658,0.00808173280280644,0.008081992813819161,0.008081879571457229
2025-09-15,0.0036442039154236383,0.0036440645543220906,0.003644180853718426,0.003644130201954532
2025-09-16,0.012345304505425148,0.012344834112278269,0.012345226663998954,0.012345055696337814
2025-09-17,0.008608063427846258,0.008607739434443484,0.008608009812909545,0.008607892055270572
2025-09-18,0.0064009478061708425,0.006400708941072253,0.00640090827841,0.0064008214612494285
2025-09-19,-0.012013779613174957,-0.012013334144532206,-0.012013705896359306,-0.012013543987733244
2025-09-22,0.035049024255745964,0.035047708842148806,0.03504880657905973,0.03504832848292194
2025-09-23,-0.0034553252673963364,-0.0034551999778137388,-0.003455304534303316,-0.0034552589969589764
2025-09-24,0.036753442934435165,0.03675210563941422,0.03675322163698791,0.036752735588066354
2025-09-25,0.012039797368435856,0.012039374822965243,0.012039727445097181,0.01203957386814758
2025-09-26,-0.013218405705369252,-0.013217947314518419,-0.013218329850319455,-0.013218163245150572
2025-09-29,0.01138615162111467,0.01138575148054688,0.011386085405363344,0.011385939971622516
2025-09-30,0.017880300061299925,0.017879678772402263,0.017880197249686924,0.01787997143814657
2025-10-09,0.028626417826151274,0.02862544061288963,0.02862625611583991,0.028625900941313676
2025-10-10,-0.05249703166356956,-0.052495289456255256,-0.05249674336144072,-0.05249611014502553
2025-10-13,0.01001307191421641,0.010012721201879904,0.010013013877915311,0.010012886409196842
2025-10-14,-0.04097705768664439,-0.040975636675007476,-0.04097682253599022,-0.04097630605996727
2025-10-15,-0.00669932470812129,-0.006699082461208206,-0.006699284620771295,-0.006699196574498023
2025-10-16,0.0,0.0,0.0,0.0
2025-10-17,0.0,0.0,0.0,0.0
2025-10-20,0.0,0.0,0.0,0.0
2025-10-21,0.0,0.0,0.0,0.0
2025-10-22,0.0,0.0,0.0,0.0
2025-10-23,0.0,0.0,0.0,0.0
2025-10-24,0.0,0.0,0.0,0.0
2025-10-27,0.014574133134294787,0.014573541248273703,0.01457418592201054,0.014574026043723709
2025-10-28,-0.008614942557214844,-0.008614597711999905,-0.008614973312426333,-0.008614880164031113
2025-10-29,0.012700483829958253,0.012699971028130363,0.012700529564490193,0.01270039104819265
2025-10-30,-0.017821711608778434,-0.01782100105343032,-0.01782177498003945,-0.01782158304731718
2025-10-31,-0.0072170407962837135,-0.007216747830421255,-0.007217066924622206,-0.007216987789657514
2025-11-03,0.0,0.0,0.0,0.0
2025-11-04,0.0,0.0,0.0,0.0
2025-11-05,0.0,0.0,0.0,0.0
2025-11-06,0.0,0.0,0.0,0.0
2025-11-07,0.0,0.0,0.0,0.0
2025-11-10,0.0,0.0,0.0,0.0
2025-11-11,0.0,0.0,0.0,0.0
2025-11-12,0.0,0.0,0.0,0.0
2025-11-13,0.0,0.0,0.0,0.0
2025-11-14,0.0,0.0,0.0,0.0
2025-11-17,0.0,0.0,0.0,0.0
2025-11-18,0.0,0.0,0.0,0.0
2025-11-19,0.0,0.0,0.0,0.0
2025-11-20,0.0,0.0,0.0,0.0
2025-11-21,0.0,0.0,0.0,0.0
2025-11-24,0.0,0.0,0.0,0.0
2025-11-25,0.0,0.0,0.0,0.0
2025-11-26,0.0,0.0,0.0,0.0
2025-11-27,0.0,0.0,0.0,0.0
2025-11-28,0.0,0.0,0.0,0.0
2025-12-01,0.0,0.0,0.0,0.0
2025-12-02,-0.009350865830984545,-0.00935080691347634,-0.009351197260892508,0.0
2025-12-03,-0.007445576705139678,-0.007445529349577651,-0.007445843095492899,0.0
2025-12-04,0.01200228667429415,0.012002209764384597,0.012002719317546484,0.0
2025-12-05,-0.0004999706070586418,-0.0004999674412742294,-0.0004999884156156043,0.0
2025-12-08,0.0,0.0,0.0,0.0
2025-12-09,0.0031585882707081403,0.003158632799927341,0.0031586261463651955,0.0031586156173308844
2025-12-10,0.0,0.0,0.0,0.0
2025-12-11,-0.015316539977021315,-0.015316755226999601,-0.015316723064318971,-0.015316672167978385
2025-12-12,-0.0004999752472665264,-0.0004999823829306971,-0.0004999813167185785,-0.0004999796294745673
2025-12-15,0.0,-0.013717768758028992,0.0,0.0
2025-12-16,0.0,-0.018613745900707412,0.0,0.0
2025-12-17,0.0,0.02503616133434039,0.0,0.0
2025-12-18,-0.00721277800240161,-0.014802825192010372,-0.0072125425159231815,-0.007212574166727381
2025-12-19,0.003756556429087121,0.0037563103027815625,0.0037564328920887124,0.0037564494962039063
2025-12-22,0.018712487629725993,0.018711266191933085,0.01871187455937684,0.018711956959724274
2025-12-23,0.002939001982514622,0.002938813665917861,0.00293890746173453,0.002938920165903358
2025-12-24,0.009523766075794748,0.009523157628451795,0.009523460680981088,0.009523501727908057
2025-12-25,-0.0034012908704135203,-0.0014512804015806013,-0.0034011828314783887,-0.001451332345882017
2025-12-26,-0.0004997482084363458,-0.0014533896775353883,-0.000499745747041036,-0.001453441772939934
2025-12-29,-0.0007277992453885718,-0.0007277525468072366,-0.0007277956589876178,-0.0007277786703909772
2025-12-30,0.010196610520879945,0.010195955788091071,0.010196560238103558,0.010196322051179152
2025-12-31,-0.010814666897532521,-0.01081397948763374,-0.010814614105220777,-0.01081436403068503
2026-01-05,0.04227389004307103,0.04227117362333188,0.0422736814249387,0.04227269321159621
2026-01-06,0.018881049274303674,0.01887988522851658,0.018880959877046077,0.018880536406360005
2026-01-07,0.009608750407871014,0.009608168990689503,0.009608705755807856,0.009608494240934462
2026-01-08,0.008157686603695202,0.008157197686726514,0.00815764905554417,0.008157471191550636
2026-01-09,0.01483474160061582,0.014833859699638019,0.014834673871864101,0.01483435304357772
2026-01-12,0.023920181991219147,0.023918780761406522,0.023920074378831924,0.023919564623221312
2026-01-13,-0.027254935961399718,-0.027253376679827856,-0.027254816211021105,-0.027254248957885863
2026-01-14,0.020680380904920748,0.020679164611991485,0.0206802874953933,0.020679845018214404
2026-01-15,-0.005228740153564115,-0.0052284388616622435,-0.005228717014809758,-0.005228607407402719
2026-01-16,0.01314055895214361,0.013139797783521479,0.013140500495548713,0.01314022358889888
2026-01-19,-0.0038910372808689253,-0.003890814815172061,-0.0038910201958529678,-0.0038909392647600294
2026-01-20,-0.016927025236681548,-0.016926053672803976,-0.0169269506220866,-0.01692659717552847
2026-01-21,0.03642371389420407,0.036421587279770185,0.0364235505733741,0.0364227769290173
2026-01-22,0.003833852900042345,0.0038336369250204783,0.0038338363135128617,0.0038337577437033143
2026-01-23,0.007638421216750846,0.007637992559730966,0.007638388296597354,0.007638232354967078
2026-01-26,-0.012002486876114049,-0.012001818419780319,-0.01200243553978797,-0.012002192361339703
2026-01-27,0.014705832783439288,0.014705003820182805,0.014705769120410883,0.014705467550878204
2026-01-28,-0.002520470518272866,-0.002520330499109935,-0.0025204597650372307,-0.002520408827318854
2026-01-29,-0.027163522930152673,-0.02716201010792385,-0.027163406747941488,-0.02716285639671623
2026-01-30,-0.004394140801832536,-0.004393889245502436,-0.004394121482700353,-0.004394029968683766
