split_id,training_blocks,validation_blocks,selected_candidate,training_sharpe,validation_sharpe,validation_rank,validation_candidate_count,validation_percentile,logit
74,"[0, 2, 4, 5, 9]","[1, 3, 6, 7, 8]",R1511,1.2149861867425413,1.0029986026659734,367,1182,0.6900931414055885,0.8005547798394967
75,"[0, 2, 4, 6, 7]","[1, 3, 5, 8, 9]",R1508,0.9870872158357064,1.3129210416039296,117,1182,0.9017781541066893,2.217139887037161
76,"[0, 2, 4, 6, 8]","[1, 3, 5, 7, 9]",R1504,1.374152258171288,0.7125878954227333,380,1182,0.6790855207451313,0.7495724027840883
77,"[0, 2, 4, 6, 9]","[1, 3, 5, 7, 8]",R1504,1.1969848657459992,0.9720722469481543,357,1182,0.6985605419136325,0.8404526554826504
78,"[0, 2, 4, 7, 8]","[1, 3, 5, 6, 9]",R1508,1.6111288007240203,0.8321949698927447,121,1182,0.8983911939034717,2.1794753958319375
79,"[0, 2, 4, 7, 9]","[1, 3, 5, 6, 8]",R1319,1.3013734517296343,1.0085752296415227,70,1182,0.9415749364944962,2.7798089702132684
80,"[0, 2, 4, 8, 9]","[1, 3, 5, 6, 7]",R1301,1.7019325306125357,0.44053497167444267,471,1182,0.6020321761219306,0.41393973509913684
81,"[0, 2, 5, 6, 7]","[1, 3, 4, 8, 9]",R1508,1.1227717432205786,1.1572040343723042,284,1182,0.7603725656223539,1.1547231706589616
82,"[0, 2, 5, 6, 8]","[1, 3, 4, 7, 9]",R1508,1.4556966650944438,0.734477917359973,172,1182,0.8552074513124471,1.7760420533326458
83,"[0, 2, 5, 6, 9]","[1, 3, 4, 7, 8]",R1102,1.2342092524795731,0.8242859662841149,510,1182,0.5690093141405589,0.27781032397262706
84,"[0, 2, 5, 7, 8]","[1, 3, 4, 6, 9]",R1508,1.7953759614098332,0.7092616301775716,309,1182,0.7392040643522438,1.0418357728660277
85,"[0, 2, 5, 7, 9]","[1, 3, 4, 6, 8]",R1508,1.4087111531767622,0.9359744515480746,74,1182,0.9381879762912786,2.7198524261588384
86,"[0, 2, 5, 8, 9]","[1, 3, 4, 6, 7]",R0723,1.8031554156105638,0.2964238256113879,736,1182,0.37764606265876377,-0.4995515471927726
87,"[0, 2, 6, 7, 8]","[1, 3, 4, 5, 9]",R1508,1.52758198251943,0.6216352471407814,139,1182,0.8831498729889924,2.022602769843568
88,"[0, 2, 6, 7, 9]","[1, 3, 4, 5, 8]",R1504,1.323125581823453,0.7747705271644684,283,1182,0.7612193056731583,1.1593759635335066
89,"[0, 2, 6, 8, 9]","[1, 3, 4, 5, 7]",R1504,1.6846011318831606,0.027454569266817906,411,1182,0.6528365791701948,0.631531213864976
